arm,step,seed,kind,eps,n_units,kappa_total_mean,kappa_self_mean,kappa_rest_mean,radial_force_mean,tangent_force_mean,self_tangent_force_mean,rest_tangent_force_mean,effective_v2_gate2_mean,output_variance_mean,expected_SGD_R_mean,expected_SGD_Q_mean,expected_SGD_G_mean,kappa_total_positive_fraction,kappa_self_positive_fraction,kappa_rest_positive_fraction,expected_SGD_shrink_fraction
SN_normal_qp05,1000000.0,0.0,width,0.01,100.0,0.029718945720419426,0.023611131447986565,0.006107814272432848,3.0092176663781875e-08,6.748462492783414e-09,-0.03380940277979449,0.03380940952825698,0.04793897572824976,0.030504952450342078,3.977170146681405e-10,1.6551386415728076e-17,3.9771703121952696e-10,1.0,0.91,0.21,0.47
SN_normal_qp05,1000000.0,0.0,width,0.05,100.0,0.029715338937659805,0.023630439236190105,0.006084899701469693,3.0092176663781875e-08,6.748462492783414e-09,-0.03380940277979449,0.03380940952825698,0.04793897572824976,0.030504952450342078,3.977170146681405e-10,1.6551386415728076e-17,3.9771703121952696e-10,1.0,0.91,0.21,0.47
SN_normal_qp05,1000000.0,0.0,width,0.1,100.0,0.029700954048170712,0.0236886301759497,0.006012323872221014,3.0092176663781875e-08,6.748462492783414e-09,-0.03380940277979449,0.03380940952825698,0.04793897572824976,0.030504952450342078,3.977170146681405e-10,1.6551386415728076e-17,3.9771703121952696e-10,1.0,0.91,0.21,0.47
SN_normal_qp05,1000000.0,1.0,mean,0.01,100.0,1.1728079710587869,1.053799508921089,0.11900846213769847,-5.7544499286006375e-09,-8.52774208393489e-09,-0.04933479585473239,0.049334787326990315,0.05730584384235256,0.053406992385780866,-1.0276102323088568e-10,5.139482266326997e-18,-1.0276101809140338e-10,1.0,0.95,0.34,0.53
SN_normal_qp05,1000000.0,1.0,mean,0.05,100.0,1.1730185340790562,1.0542003991775717,0.118818134901483,-5.7544499286006375e-09,-8.52774208393489e-09,-0.04933479585473239,0.049334787326990315,0.05730584384235256,0.053406992385780866,-1.0276102323088568e-10,5.139482266326997e-18,-1.0276101809140338e-10,1.0,0.96,0.34,0.53
SN_normal_qp05,1000000.0,1.0,mean,0.1,100.0,1.1736696530677422,1.0554451139301984,0.11822453913754367,-5.7544499286006375e-09,-8.52774208393489e-09,-0.04933479585473239,0.049334787326990315,0.05730584384235256,0.053406992385780866,-1.0276102323088568e-10,5.139482266326997e-18,-1.0276101809140338e-10,1.0,0.96,0.34,0.53
SN_normal_qp05,1000000.0,1.0,width,0.01,100.0,0.038340734155677916,0.03239318514263896,0.0059475490130390714,-5.7544499286006375e-09,-8.52774208393489e-09,-0.04933479585473239,0.049334787326990315,0.05730584384235256,0.053406992385780866,-1.0276102323088568e-10,5.139482266326997e-18,-1.0276101809140338e-10,1.0,0.94,0.34,0.53
SN_normal_qp05,1000000.0,1.0,width,0.05,100.0,0.03825532696028911,0.03234736151316581,0.005907965447123299,-5.7544499286006375e-09,-8.52774208393489e-09,-0.04933479585473239,0.049334787326990315,0.05730584384235256,0.053406992385780866,-1.0276102323088568e-10,5.139482266326997e-18,-1.0276101809140338e-10,1.0,0.94,0.34,0.53
SN_normal_qp05,1000000.0,1.0,width,0.1,100.0,0.03798492989632342,0.03219868458676958,0.005786245309553839,-5.7544499286006375e-09,-8.52774208393489e-09,-0.04933479585473239,0.049334787326990315,0.05730584384235256,0.053406992385780866,-1.0276102323088568e-10,5.139482266326997e-18,-1.0276101809140338e-10,1.0,0.94,0.34,0.53
SN_normal_qp05,1000000.0,2.0,mean,0.01,100.0,0.9204107032538092,0.845383833688547,0.07502686956526422,-1.4408315183343228e-08,1.11740756672874e-08,-0.03711645142062001,0.03711646259469568,0.045013110353036456,0.03351933009896479,-2.1324443385468018e-10,9.384637237026084e-17,-2.132443400083081e-10,1.0,0.97,0.35,0.6
SN_normal_qp05,1000000.0,2.0,mean,0.05,100.0,0.9205627332214532,0.8456558522390987,0.07490688098235525,-1.4408315183343228e-08,1.11740756672874e-08,-0.03711645142062001,0.03711646259469568,0.045013110353036456,0.03351933009896479,-2.1324443385468018e-10,9.384637237026084e-17,-2.132443400083081e-10,1.0,0.97,0.35,0.6
SN_normal_qp05,1000000.0,2.0,mean,0.1,100.0,0.9210357934262542,0.8465031348408251,0.07453265858542901,-1.4408315183343228e-08,1.11740756672874e-08,-0.03711645142062001,0.03711646259469568,0.045013110353036456,0.03351933009896479,-2.1324443385468018e-10,9.384637237026084e-17,-2.132443400083081e-10,1.0,0.97,0.35,0.6
SN_normal_qp05,1000000.0,2.0,width,0.01,100.0,0.032426824381822865,0.023763203170916607,0.00866362121090631,-1.4408315183343228e-08,1.11740756672874e-08,-0.03711645142062001,0.03711646259469568,0.045013110353036456,0.03351933009896479,-2.1324443385468018e-10,9.384637237026084e-17,-2.132443400083081e-10,1.0,0.96,0.23,0.6
SN_normal_qp05,1000000.0,2.0,width,0.05,100.0,0.03235826758800854,0.02378069932582732,0.008577568262181211,-1.4408315183343228e-08,1.11740756672874e-08,-0.03711645142062001,0.03711646259469568,0.045013110353036456,0.03351933009896479,-2.1324443385468018e-10,9.384637237026084e-17,-2.132443400083081e-10,1.0,0.96,0.23,0.6
SN_normal_qp05,1000000.0,2.0,width,0.1,100.0,0.032143979387424394,0.023832299942224692,0.00831167944519971,-1.4408315183343228e-08,1.11740756672874e-08,-0.03711645142062001,0.03711646259469568,0.045013110353036456,0.03351933009896479,-2.1324443385468018e-10,9.384637237026084e-17,-2.132443400083081e-10,1.0,0.96,0.23,0.6
SN_normal_qp05,1000000.0,3.0,mean,0.01,100.0,0.9547887458156878,0.8701838530809353,0.08460489273475719,-6.9301474261909665e-09,-4.6213115680721044e-09,-0.03696744556550594,0.03696744094419438,0.046611656747047696,0.03314900957658469,-1.7636748230488982e-10,1.887654743645539e-17,-1.7636746342834235e-10,1.0,0.93,0.39,0.43
SN_normal_qp05,1000000.0,3.0,mean,0.05,100.0,0.9548405875605279,0.8703710012999117,0.08446958626061608,-6.9301474261909665e-09,-4.6213115680721044e-09,-0.03696744556550594,0.03696744094419438,0.046611656747047696,0.03314900957658469,-1.7636748230488982e-10,1.887654743645539e-17,-1.7636746342834235e-10,1.0,0.93,0.39,0.43
SN_normal_qp05,1000000.0,3.0,mean,0.1,100.0,0.955000329785767,0.8709527396171424,0.0840475901686243,-6.9301474261909665e-09,-4.6213115680721044e-09,-0.03696744556550594,0.03696744094419438,0.046611656747047696,0.03314900957658469,-1.7636748230488982e-10,1.887654743645539e-17,-1.7636746342834235e-10,1.0,0.94,0.39,0.43
SN_normal_qp05,1000000.0,3.0,width,0.01,100.0,0.02916225535115613,0.02181892987577153,0.007343325475384587,-6.9301474261909665e-09,-4.6213115680721044e-09,-0.03696744556550594,0.03696744094419438,0.046611656747047696,0.03314900957658469,-1.7636748230488982e-10,1.887654743645539e-17,-1.7636746342834235e-10,1.0,0.95,0.31,0.43
SN_normal_qp05,1000000.0,3.0,width,0.05,100.0,0.029108177654858024,0.021793029284415972,0.007315148370442036,-6.9301474261909665e-09,-4.6213115680721044e-09,-0.03696744556550594,0.03696744094419438,0.046611656747047696,0.03314900957658469,-1.7636748230488982e-10,1.887654743645539e-17,-1.7636746342834235e-10,1.0,0.95,0.31,0.43
SN_normal_qp05,1000000.0,3.0,width,0.1,100.0,0.02894222694111541,0.021715231852994902,0.007226995088120528,-6.9301474261909665e-09,-4.6213115680721044e-09,-0.03696744556550594,0.03696744094419438,0.046611656747047696,0.03314900957658469,-1.7636748230488982e-10,1.887654743645539e-17,-1.7636746342834235e-10,1.0,0.95,0.31,0.43
SN_normal_qp05,1000000.0,4.0,mean,0.01,100.0,0.9155460498735266,0.6950033114224,0.22054273845112746,-3.054673039089203e-08,-2.6432309864821136e-08,-0.03007401854753466,0.030073992115224796,0.0446018219022852,0.03366688539362114,-2.9594561279339455e-10,7.705487086532219e-17,-2.9594553573852377e-10,1.0,0.95,0.39,0.6
SN_normal_qp05,1000000.0,4.0,mean,0.05,100.0,0.9156135204680841,0.6954234904640932,0.22019003000399187,-3.054673039089203e-08,-2.6432309864821136e-08,-0.03007401854753466,0.030073992115224796,0.0446018219022852,0.03366688539362114,-2.9594561279339455e-10,7.705487086532219e-17,-2.9594553573852377e-10,1.0,0.96,0.39,0.6
SN_normal_qp05,1000000.0,4.0,mean,0.1,100.0,0.915822869919579,0.6967328729129137,0.21908999700666518,-3.054673039089203e-08,-2.6432309864821136e-08,-0.03007401854753466,0.030073992115224796,0.0446018219022852,0.03366688539362114,-2.9594561279339455e-10,7.705487086532219e-17,-2.9594553573852377e-10,1.0,0.96,0.39,0.6
SN_normal_qp05,1000000.0,4.0,width,0.01,100.0,0.02726302774782112,0.022762633487060063,0.0045003942607609775,-3.054673039089203e-08,-2.6432309864821136e-08,-0.03007401854753466,0.030073992115224796,0.0446018219022852,0.03366688539362114,-2.9594561279339455e-10,7.705487086532219e-17,-2.9594553573852377e-10,1.0,0.94,0.28,0.6
SN_normal_qp05,1000000.0,4.0,width,0.05,100.0,0.02727200215963261,0.022783601983541284,0.004488400176091325,-3.054673039089203e-08,-2.6432309864821136e-08,-0.03007401854753466,0.030073992115224796,0.0446018219022852,0.03366688539362114,-2.9594561279339455e-10,7.705487086532219e-17,-2.9594553573852377e-10,1.0,0.94,0.28,0.6
SN_normal_qp05,1000000.0,4.0,width,0.1,100.0,0.02729079752297265,0.022841494923460538,0.004449302599512112,-3.054673039089203e-08,-2.6432309864821136e-08,-0.03007401854753466,0.030073992115224796,0.0446018219022852,0.03366688539362114,-2.9594561279339455e-10,7.705487086532219e-17,-2.9594553573852377e-10,1.0,0.94,0.28,0.6
SN_normal_qp05,1000000.0,5.0,mean,0.01,100.0,1.1090930789834175,0.9128531418707269,0.1962399371126894,2.2879241466266104e-09,-1.4864076426789302e-09,-0.04509907332558563,0.045099071839177995,0.05386473324235024,0.04968873461937107,4.477804295726371e-11,1.4481378974374565e-17,4.477805743864271e-11,1.0,0.97,0.34,0.54
SN_normal_qp05,1000000.0,5.0,mean,0.05,100.0,1.1091317111298018,0.9132056156061403,0.1959260955236613,2.2879241466266104e-09,-1.4864076426789302e-09,-0.04509907332558563,0.045099071839177995,0.05386473324235024,0.04968873461937107,4.477804295726371e-11,1.4481378974374565e-17,4.477805743864271e-11,1.0,0.97,0.34,0.54
SN_normal_qp05,1000000.0,5.0,mean,0.1,100.0,1.109247357253636,0.9143000761209317,0.194947281132705,2.2879241466266104e-09,-1.4864076426789302e-09,-0.04509907332558563,0.045099071839177995,0.05386473324235024,0.04968873461937107,4.477804295726371e-11,1.4481378974374565e-17,4.477805743864271e-11,1.0,0.98,0.34,0.54
SN_normal_qp05,1000000.0,5.0,width,0.01,100.0,0.03077980646851235,0.019932986637887982,0.010846819830624261,2.2879241466266104e-09,-1.4864076426789302e-09,-0.04509907332558563,0.045099071839177995,0.05386473324235024,0.04968873461937107,4.477804295726371e-11,1.4481378974374565e-17,4.477805743864271e-11,1.0,0.95,0.25,0.54
SN_normal_qp05,1000000.0,5.0,width,0.05,100.0,0.030794233392049133,0.019936721121262484,0.010857512270786645,2.2879241466266104e-09,-1.4864076426789302e-09,-0.04509907332558563,0.045099071839177995,0.05386473324235024,0.04968873461937107,4.477804295726371e-11,1.4481378974374565e-17,4.477805743864271e-11,1.0,0.95,0.25,0.54
SN_normal_qp05,1000000.0,5.0,width,0.1,100.0,0.030821329974138768,0.01993761317550938,0.010883716798629406,2.2879241466266104e-09,-1.4864076426789302e-09,-0.04509907332558563,0.045099071839177995,0.05386473324235024,0.04968873461937107,4.477804295726371e-11,1.4481378974374565e-17,4.477805743864271e-11,1.0,0.95,0.25,0.54
SN_normal_qp05,1000000.0,6.0,mean,0.01,100.0,1.063594637418769,0.9387781032885246,0.12481653413023924,2.5714351219409596e-09,2.5429146181651477e-09,-0.04317247331556818,0.043172475858482794,0.05191531197949237,0.03655299063360582,1.2285071673954167e-11,5.811012551842021e-18,1.2285077484966715e-11,1.0,0.96,0.33,0.55
SN_normal_qp05,1000000.0,6.0,mean,0.05,100.0,1.063589486141535,0.9389725679507661,0.12461691819076844,2.5714351219409596e-09,2.5429146181651477e-09,-0.04317247331556818,0.043172475858482794,0.05191531197949237,0.03655299063360582,1.2285071673954167e-11,5.811012551842021e-18,1.2285077484966715e-11,1.0,0.97,0.33,0.55
SN_normal_qp05,1000000.0,6.0,mean,0.1,100.0,1.063572412536214,0.9395780598722873,0.12399435266392668,2.5714351219409596e-09,2.5429146181651477e-09,-0.04317247331556818,0.043172475858482794,0.05191531197949237,0.03655299063360582,1.2285071673954167e-11,5.811012551842021e-18,1.2285077484966715e-11,1.0,0.97,0.33,0.55
SN_normal_qp05,1000000.0,6.0,width,0.01,100.0,0.03582559071672739,0.02055388221704652,0.015271708499680918,2.5714351219409596e-09,2.5429146181651477e-09,-0.04317247331556818,0.043172475858482794,0.05191531197949237,0.03655299063360582,1.2285071673954167e-11,5.811012551842021e-18,1.2285077484966715e-11,1.0,0.9,0.3,0.55
SN_normal_qp05,1000000.0,6.0,width,0.05,100.0,0.03574467787625073,0.02057162663815377,0.01517305123809697,2.5714351219409596e-09,2.5429146181651477e-09,-0.04317247331556818,0.043172475858482794,0.05191531197949237,0.03655299063360582,1.2285071673954167e-11,5.811012551842021e-18,1.2285077484966715e-11,1.0,0.9,0.3,0.55
SN_normal_qp05,1000000.0,6.0,width,0.1,100.0,0.035497146720972726,0.020629912029348444,0.014867234691624286,2.5714351219409596e-09,2.5429146181651477e-09,-0.04317247331556818,0.043172475858482794,0.05191531197949237,0.03655299063360582,1.2285071673954167e-11,5.811012551842021e-18,1.2285077484966715e-11,1.0,0.9,0.3,0.55
SN_normal_qp05,1000000.0,7.0,mean,0.01,100.0,0.9850023840400647,0.9143097916258212,0.070692592414246,-8.607725268115802e-09,3.616043379382964e-09,-0.03965501168402711,0.03965501530007049,0.04795857396089213,0.04311919396293166,-1.9013182415933356e-10,3.521698593767879e-17,-1.901317889423476e-10,1.0,0.94,0.35,0.57
SN_normal_qp05,1000000.0,7.0,mean,0.05,100.0,0.9850569148950398,0.9144773793634172,0.07057953553162238,-8.607725268115802e-09,3.616043379382964e-09,-0.03965501168402711,0.03965501530007049,0.04795857396089213,0.04311919396293166,-1.9013182415933356e-10,3.521698593767879e-17,-1.901317889423476e-10,1.0,0.94,0.35,0.57
SN_normal_qp05,1000000.0,7.0,mean,0.1,100.0,0.9852269897110412,0.9150000578736879,0.07022693183735354,-8.607725268115802e-09,3.616043379382964e-09,-0.03965501168402711,0.03965501530007049,0.04795857396089213,0.04311919396293166,-1.9013182415933356e-10,3.521698593767879e-17,-1.901317889423476e-10,1.0,0.94,0.35,0.57
SN_normal_qp05,1000000.0,7.0,width,0.01,100.0,0.03283436037760055,0.028696695223211145,0.00413766515438939,-8.607725268115802e-09,3.616043379382964e-09,-0.03965501168402711,0.03965501530007049,0.04795857396089213,0.04311919396293166,-1.9013182415933356e-10,3.521698593767879e-17,-1.901317889423476e-10,1.0,0.94,0.31,0.57
SN_normal_qp05,1000000.0,7.0,width,0.05,100.0,0.03283840053807169,0.02871264475966367,0.004125755778408013,-8.607725268115802e-09,3.616043379382964e-09,-0.03965501168402711,0.03965501530007049,0.04795857396089213,0.04311919396293166,-1.9013182415933356e-10,3.521698593767879e-17,-1.901317889423476e-10,1.0,0.94,0.31,0.57
SN_normal_qp05,1000000.0,7.0,width,0.1,100.0,0.03283047024601889,0.02874525801306722,0.0040852122329516774,-8.607725268115802e-09,3.616043379382964e-09,-0.03965501168402711,0.03965501530007049,0.04795857396089213,0.04311919396293166,-1.9013182415933356e-10,3.521698593767879e-17,-1.901317889423476e-10,1.0,0.95,0.31,0.57
SN_normal_qp05,1000000.0,8.0,mean,0.01,100.0,1.1899537992153173,1.1335843210591283,0.0563694781561827,-3.733912661665988e-09,-6.50442205992728e-09,-0.05049904890412254,0.05049904239970048,0.05780482706340236,0.04680123269070005,-2.4567280641055403e-11,5.140762449581974e-18,-2.4567275500292954e-11,1.0,0.97,0.32,0.65
SN_normal_qp05,1000000.0,8.0,mean,0.05,100.0,1.1899177251817727,1.1336383973123108,0.05627932786946078,-3.733912661665988e-09,-6.50442205992728e-09,-0.05049904890412254,0.05049904239970048,0.05780482706340236,0.04680123269070005,-2.4567280641055403e-11,5.140762449581974e-18,-2.4567275500292954e-11,1.0,0.98,0.32,0.65
SN_normal_qp05,1000000.0,8.0,mean,0.1,100.0,1.1898048535115315,1.1338066878623692,0.05599816564916206,-3.733912661665988e-09,-6.50442205992728e-09,-0.05049904890412254,0.05049904239970048,0.05780482706340236,0.04680123269070005,-2.4567280641055403e-11,5.140762449581974e-18,-2.4567275500292954e-11,1.0,0.98,0.32,0.65
SN_normal_qp05,1000000.0,8.0,width,0.01,100.0,0.03971445295322476,0.0271641088927733,0.012550344060451461,-3.733912661665988e-09,-6.50442205992728e-09,-0.05049904890412254,0.05049904239970048,0.05780482706340236,0.04680123269070005,-2.4567280641055403e-11,5.140762449581974e-18,-2.4567275500292954e-11,1.0,0.96,0.27,0.65
SN_normal_qp05,1000000.0,8.0,width,0.05,100.0,0.0396456296146766,0.027267190109345717,0.012378439505330909,-3.733912661665988e-09,-6.50442205992728e-09,-0.05049904890412254,0.05049904239970048,0.05780482706340236,0.04680123269070005,-2.4567280641055403e-11,5.140762449581974e-18,-2.4567275500292954e-11,1.0,0.96,0.27,0.65
SN_normal_qp05,1000000.0,8.0,width,0.1,100.0,0.03942322051783189,0.02757254301196442,0.011850677505867475,-3.733912661665988e-09,-6.50442205992728e-09,-0.05049904890412254,0.05049904239970048,0.05780482706340236,0.04680123269070005,-2.4567280641055403e-11,5.140762449581974e-18,-2.4567275500292954e-11,1.0,0.96,0.27,0.65
SN_normal_qp05,1000000.0,9.0,mean,0.01,100.0,1.3871811884085707,1.0937076459705282,0.2934735424380393,-1.0081088790738396e-08,-4.361814613272063e-09,-0.05465027877072784,0.054650274408913235,0.06738813217632751,0.0659012125987731,-1.9374760161468852e-10,6.277533277029906e-18,-1.9374759533715524e-10,1.0,0.94,0.42,0.61
SN_normal_qp05,1000000.0,9.0,mean,0.05,100.0,1.387143006477553,1.0941388088846657,0.2930041975928867,-1.0081088790738396e-08,-4.361814613272063e-09,-0.05465027877072784,0.054650274408913235,0.06738813217632751,0.0659012125987731,-1.9374760161468852e-10,6.277533277029906e-18,-1.9374759533715524e-10,1.0,0.94,0.42,0.61
SN_normal_qp05,1000000.0,9.0,mean,0.1,100.0,1.3870202083051009,1.0954798112562316,0.29154039704886875,-1.0081088790738396e-08,-4.361814613272063e-09,-0.05465027877072784,0.054650274408913235,0.06738813217632751,0.0659012125987731,-1.9374760161468852e-10,6.277533277029906e-18,-1.9374759533715524e-10,1.0,0.95,0.42,0.61
SN_normal_qp05,1000000.0,9.0,width,0.01,100.0,0.039878313036687846,0.03811913116434749,0.0017591818723404623,-1.0081088790738396e-08,-4.361814613272063e-09,-0.05465027877072784,0.054650274408913235,0.06738813217632751,0.0659012125987731,-1.9374760161468852e-10,6.277533277029906e-18,-1.9374759533715524e-10,1.0,0.97,0.21,0.61
SN_normal_qp05,1000000.0,9.0,width,0.05,100.0,0.03971983571714786,0.03806205010787708,0.0016577856092708065,-1.0081088790738396e-08,-4.361814613272063e-09,-0.05465027877072784,0.054650274408913235,0.06738813217632751,0.0659012125987731,-1.9374760161468852e-10,6.277533277029906e-18,-1.9374759533715524e-10,1.0,0.97,0.21,0.61
SN_normal_qp05,1000000.0,9.0,width,0.1,100.0,0.03924065482687252,0.03789222072714404,0.0013484340997284821,-1.0081088790738396e-08,-4.361814613272063e-09,-0.05465027877072784,0.054650274408913235,0.06738813217632751,0.0659012125987731,-1.9374760161468852e-10,6.277533277029906e-18,-1.9374759533715524e-10,1.0,0.97,0.21,0.61
SN_normal_qp05,5000000.0,0.0,mean,0.01,100.0,0.869293939320626,0.69914537640087,0.17014856291975985,3.5928375522005693e-10,1.3972295329538662e-09,-0.02846051534522863,0.02846051674245817,0.04216416600688278,0.030090285673755605,4.367912710003484e-11,3.1856681379251858e-18,4.3679130285702975e-11,1.0,0.94,0.36,0.48
SN_normal_qp05,5000000.0,0.0,mean,0.05,100.0,0.8693660348596185,0.6994895862512677,0.16987644860835147,3.5928375522005693e-10,1.3972295329538662e-09,-0.02846051534522863,0.02846051674245817,0.04216416600688278,0.030090285673755605,4.367912710003484e-11,3.1856681379251858e-18,4.3679130285702975e-11,1.0,0.94,0.36,0.48
SN_normal_qp05,5000000.0,0.0,mean,0.1,100.0,0.8695906620313556,0.700562888083406,0.1690277739479496,3.5928375522005693e-10,1.3972295329538662e-09,-0.02846051534522863,0.02846051674245817,0.04216416600688278,0.030090285673755605,4.367912710003484e-11,3.1856681379251858e-18,4.3679130285702975e-11,1.0,0.94,0.36,0.48
SN_normal_qp05,5000000.0,0.0,width,0.01,100.0,0.02466866015019242,0.02204753127303655,0.002621128877155832,3.5928375522005693e-10,1.3972295329538662e-09,-0.02846051534522863,0.02846051674245817,0.04216416600688278,0.030090285673755605,4.367912710003484e-11,3.1856681379251858e-18,4.3679130285702975e-11,1.0,0.93,0.32,0.48
SN_normal_qp05,5000000.0,0.0,width,0.05,100.0,0.024662507867784823,0.022032647715297338,0.0026298601524874887,3.5928375522005693e-10,1.3972295329538662e-09,-0.02846051534522863,0.02846051674245817,0.04216416600688278,0.030090285673755605,4.367912710003484e-11,3.1856681379251858e-18,4.3679130285702975e-11,1.0,0.93,0.32,0.48
SN_normal_qp05,5000000.0,0.0,width,0.1,100.0,0.024638059678683565,0.021982275514979856,0.002655784163703694,3.5928375522005693e-10,1.3972295329538662e-09,-0.02846051534522863,0.02846051674245817,0.04216416600688278,0.030090285673755605,4.367912710003484e-11,3.1856681379251858e-18,4.3679130285702975e-11,1.0,0.93,0.32,0.48
SN_normal_qp05,5000000.0,1.0,mean,0.01,100.0,0.9697538880298908,0.8792563695701383,0.09049751845975287,-8.097513394705587e-10,-9.337068828618863e-10,-0.03567355933281724,0.03567355839911037,0.04731901130050601,0.03045836915278378,-3.457403571624822e-11,1.1759867273449098e-18,-3.45740345402615e-11,1.0,0.89,0.34,0.44
SN_normal_qp05,5000000.0,1.0,mean,0.05,100.0,0.9701036547189542,0.8797508666612527,0.09035278805770242,-8.097513394705587e-10,-9.337068828618863e-10,-0.03567355933281724,0.03567355839911037,0.04731901130050601,0.03045836915278378,-3.457403571624822e-11,1.1759867273449098e-18,-3.45740345402615e-11,1.0,0.89,0.34,0.44
SN_normal_qp05,5000000.0,1.0,mean,0.1,100.0,0.9711927859509469,0.88129138548905,0.0899014004618972,-8.097513394705587e-10,-9.337068828618863e-10,-0.03567355933281724,0.03567355839911037,0.04731901130050601,0.03045836915278378,-3.457403571624822e-11,1.1759867273449098e-18,-3.45740345402615e-11,1.0,0.9,0.34,0.44
SN_normal_qp05,5000000.0,1.0,width,0.01,100.0,0.03498646232829024,0.03232940680091638,0.002657055527373837,-8.097513394705587e-10,-9.337068828618863e-10,-0.03567355933281724,0.03567355839911037,0.04731901130050601,0.03045836915278378,-3.457403571624822e-11,1.1759867273449098e-18,-3.45740345402615e-11,1.0,0.91,0.33,0.44
SN_normal_qp05,5000000.0,1.0,width,0.05,100.0,0.034920298843701826,0.03230346807817045,0.0026168307655313715,-8.097513394705587e-10,-9.337068828618863e-10,-0.03567355933281724,0.03567355839911037,0.04731901130050601,0.03045836915278378,-3.457403571624822e-11,1.1759867273449098e-18,-3.45740345402615e-11,1.0,0.91,0.33,0.44
SN_normal_qp05,5000000.0,1.0,width,0.1,100.0,0.03471383589948726,0.032221240521264634,0.0024925953782226284,-8.097513394705587e-10,-9.337068828618863e-10,-0.03567355933281724,0.03567355839911037,0.04731901130050601,0.03045836915278378,-3.457403571624822e-11,1.1759867273449098e-18,-3.45740345402615e-11,1.0,0.91,0.33,0.44
SN_normal_qp05,5000000.0,2.0,mean,0.01,100.0,0.6346568122973895,0.5961135271605827,0.03854328513680743,2.3171392124196866e-08,1.6388549294823636e-07,-0.024617042175821134,0.02461720606131408,0.030828842212917377,0.02158454528088248,1.7258457985578291e-09,7.301287055010719e-14,1.7259188114283803e-09,0.99,0.92,0.37,0.52
SN_normal_qp05,5000000.0,2.0,mean,0.05,100.0,0.6350509944813402,0.596569350649721,0.03848164383161943,2.3171392124196866e-08,1.6388549294823636e-07,-0.024617042175821134,0.02461720606131408,0.030828842212917377,0.02158454528088248,1.7258457985578291e-09,7.301287055010719e-14,1.7259188114283803e-09,0.99,0.92,0.37,0.52
SN_normal_qp05,5000000.0,2.0,mean,0.1,100.0,0.6362755827691656,0.597986186869959,0.038289395899207206,2.3171392124196866e-08,1.6388549294823636e-07,-0.024617042175821134,0.02461720606131408,0.030828842212917377,0.02158454528088248,1.7258457985578291e-09,7.301287055010719e-14,1.7259188114283803e-09,1.0,0.92,0.37,0.52
SN_normal_qp05,5000000.0,2.0,width,0.01,100.0,0.02363685594107468,0.022125373149193425,0.001511482791881303,2.3171392124196866e-08,1.6388549294823636e-07,-0.024617042175821134,0.02461720606131408,0.030828842212917377,0.02158454528088248,1.7258457985578291e-09,7.301287055010719e-14,1.7259188114283803e-09,1.0,0.9,0.34,0.52
SN_normal_qp05,5000000.0,2.0,width,0.05,100.0,0.0235961089208318,0.022133136916450902,0.00146297200438089,2.3171392124196866e-08,1.6388549294823636e-07,-0.024617042175821134,0.02461720606131408,0.030828842212917377,0.02158454528088248,1.7258457985578291e-09,7.301287055010719e-14,1.7259188114283803e-09,1.0,0.9,0.34,0.52
SN_normal_qp05,5000000.0,2.0,width,0.1,100.0,0.023463019249462688,0.02214682938141835,0.001316189868044343,2.3171392124196866e-08,1.6388549294823636e-07,-0.024617042175821134,0.02461720606131408,0.030828842212917377,0.02158454528088248,1.7258457985578291e-09,7.301287055010719e-14,1.7259188114283803e-09,1.0,0.9,0.34,0.52
SN_normal_qp05,5000000.0,3.0,mean,0.01,100.0,0.8541497027414399,0.7511262209200139,0.10302348182142258,1.747551916783459e-08,1.15849460194835e-08,-0.034609237830249016,0.034609249415195026,0.04161305937236571,0.035037880656104886,1.702465129232044e-10,7.513018837954504e-18,1.7024652043622322e-10,1.0,0.94,0.38,0.36
SN_normal_qp05,5000000.0,3.0,mean,0.05,100.0,0.8542844941451917,0.7514257751835484,0.10285871896164331,1.747551916783459e-08,1.15849460194835e-08,-0.034609237830249016,0.034609249415195026,0.04161305937236571,0.035037880656104886,1.702465129232044e-10,7.513018837954504e-18,1.7024652043622322e-10,1.0,0.95,0.38,0.36
SN_normal_qp05,5000000.0,3.0,mean,0.1,100.0,0.8547021010575839,0.7523572472555858,0.10234485380199816,1.747551916783459e-08,1.15849460194835e-08,-0.034609237830249016,0.034609249415195026,0.04161305937236571,0.035037880656104886,1.702465129232044e-10,7.513018837954504e-18,1.7024652043622322e-10,1.0,0.95,0.38,0.36
SN_normal_qp05,5000000.0,3.0,width,0.01,100.0,0.027187220587742002,0.020932315562670046,0.00625490502507206,1.747551916783459e-08,1.15849460194835e-08,-0.034609237830249016,0.034609249415195026,0.04161305937236571,0.035037880656104886,1.702465129232044e-10,7.513018837954504e-18,1.7024652043622322e-10,1.0,0.96,0.32,0.36
SN_normal_qp05,5000000.0,3.0,width,0.05,100.0,0.027145696471621655,0.020883889678752116,0.006261806792869533,1.747551916783459e-08,1.15849460194835e-08,-0.034609237830249016,0.034609249415195026,0.04161305937236571,0.035037880656104886,1.702465129232044e-10,7.513018837954504e-18,1.7024652043622322e-10,1.0,0.96,0.32,0.36
SN_normal_qp05,5000000.0,3.0,width,0.1,100.0,0.027016060902955035,0.020736568918102535,0.006279491984852493,1.747551916783459e-08,1.15849460194835e-08,-0.034609237830249016,0.034609249415195026,0.04161305937236571,0.035037880656104886,1.702465129232044e-10,7.513018837954504e-18,1.7024652043622322e-10,1.0,0.96,0.32,0.36
