arm,iv,group,step,actual,W,b,star,alignment,history,data,l2,positive,negative,history_W,history_b,data_W,data_b,l2_W,l2_b,sgd_data,sgd_l2,sgd_mean,sgd_cov,pre_history,pre_history_W,pre_history_b,within_history,rounding,gate_mean,gate_rms,upstream_rms,local_delta_rms,positive_fraction,gW_norm,gb,opposed_fraction,W_down_mass,W_up_mass,b_down_mass,b_up_mass,data_down_mass,data_up_mass,history_down_mass,history_up_mass,l2_down_mass,l2_up_mass,pre_history_down_mass,pre_history_up_mass,within_history_down_mass,within_history_up_mass,bias_down_share
LR,none,rest,50,0.11723015914358238,0.1157492220776153,0.0014809370659670642,0.04421953114458715,0.07301062799899524,0.10300446839608429,0.014225680528737872,0.0,-0.016169675835962582,0.031061993546084316,0.10167996537543612,0.0013245030206481948,0.014069246014907593,0.00015643451383028214,0.0,0.0,-0.00018182667554673675,0.0,7.35275559560535e-05,-0.0002755169592366896,-0.0019356592218422587,-0.0018113833228696025,-0.0001242758989726567,0.10195789052011732,9.705559592896068e-09,0.17466321911311747,0.22290683013238005,0.12559128840984238,0.02602227320808591,0.08295911581338765,0.059839375414323694,-0.00016362827978031496,0.35810731935094753,0.21470871153397802,0.27715974777519614,0.002047628381865491,0.0028418226125588837,0.024533685720591402,0.03224393089057962,0.19265467231710923,0.2481896524859183,0.0,0.0,0.009972192346347601,0.00860608002474773,0.19222785648016585,0.24724710267022976,0.009817882582729118
LR,none,rest,100,0.13205002311764907,0.13018488866944905,0.0018651344482000125,0.05283904724136603,0.07921097587628306,0.11480777117322348,0.01724224511211299,0.0,-0.005138706151065132,0.022380951259328513,0.1131375262703664,0.0016702449028571313,0.01704735727002177,0.0001948878420912235,0.0,0.0,-1.656277630728101e-05,0.0,0.00028005045433804164,-0.0002966132174973494,-0.001945465012422866,-0.0018205722907915821,-0.00012489272163128387,0.11375671186815148,6.832312586485359e-09,0.1790632324783232,0.22626484180024678,0.11475059918358915,0.023985135650774547,0.08784802066885052,0.05169521559503537,-0.00025323951893519044,0.3635939141600841,0.2524846635157498,0.3227926169441202,0.0023854081440520913,0.003338339215352837,0.02707829851494894,0.03649044945622779,0.2277786340159551,0.28816341601795065,0.0,0.0,0.010019877636909287,0.008647141012486263,0.2273712934485899,0.28904540973554593,0.009805272325573778
SNA,l2,ALL,20,-0.16972530721083046,-0.16880388589835119,-0.0009214213124792684,-0.053029358346185405,-0.11669594886464503,-0.15020462677673505,-0.01990286391817112,0.00038219220635465136,-0.028530684500890486,0.007971211863567442,-0.14937981307726006,-0.0008410219002716967,-0.019813501160409624,-8.936275776149442e-05,0.00038894018216463293,-6.739237448972747e-06,-0.0013169869280879214,9.73185154208731e-06,-0.0007339921772712695,-0.0005829946991130178,0.0004982576537091841,0.0005072260514696378,-8.968397760453863e-06,-0.15329696082805694,-8.722278873104341e-09,0.7695925622237357,0.9068777064273232,0.07925983127794768,0.07527326759539153,0.32355263157894737,0.1858289091210616,-0.0034490210876653065,0.3533157894736842,0.31591078343496093,0.14439879579034356,0.0027018893632894587,0.001623586181740393,0.040893888935422125,0.02134512826434335,0.2816090862208,0.12666850963895704,4.9180724903393267e-05,0.00043094577522590725,0.017835062448679405,0.019164710355678044,0.2838434231523003,0.12738300372105035,0.008480169164521366
SNA,l2,ALL,50,-0.12944686256987434,-0.1293517520458885,-9.511052398585509e-05,-0.03306756580431197,-0.09637929676556235,-0.11812902258096887,-0.012343311511049098,0.0010210090851047455,-0.021865275393647247,0.008318930914854637,-0.11804084895466521,-8.81736263036735e-05,-0.012354354690491133,1.104317944203226e-05,0.0010375411176657477,-1.6677921222163402e-05,-0.0010461532441498251,2.8471483971147737e-05,-6.213631387524233e-05,-0.000977531696583725,0.0005438556094925311,0.000554268397400726,-1.041278790819509e-05,-0.12159897409112556,-6.394484305522532e-09,0.8226150030838815,1.0007598033704257,0.06497369201559769,0.06787131886733205,0.35792763157894747,0.1601522596258866,0.0005114704522451288,0.36413014873840777,0.31515948895559065,0.1837854993262844,0.002705465997850728,0.0025155840014102933,0.035761310511692034,0.023420956335982766,0.28465780965515447,0.16355591091764096,0.00012633229917245948,0.001147341384277205,0.020130235029164473,0.021608915424854366,0.2869837500222594,0.16471435519526353,0.008511369233034846
SNA,l2,ALL,100,-0.11904513576357513,-0.11889414125733716,7.442032851318608e-05,-0.02638155069225119,-0.09309196616579263,-0.11031856408729429,-0.010999224007100919,0.001959176328516227,-0.021711245452335614,0.01071202141651951,-0.11016639739954652,6.646125943697678e-05,-0.011067432810424029,4.3921363128747844e-05,0.001992231505128745,-3.336651114417215e-05,-0.0010197523797206146,5.687405263109239e-05,0.00017931651122913208,-0.0012796769282513575,0.0005456798755387966,0.0005561559154528199,-1.0476039914022372e-05,-0.11086424396283308,-6.2585027260862386e-09,0.8443812641344575,1.0344982990465668,0.06376391642972042,0.06795875800283331,0.36549342105263155,0.1491406513515272,0.00014568804910308452,0.36877756607964296,0.28794329842252137,0.17158778418141346,0.002676921510371214,0.0028180596870879524,0.03299866647606495,0.021547897052603026,0.2608442164306474,0.1535276024278681,0.0002459154208311388,0.002189441976273828,0.02022899752097171,0.021713758914315342,0.2629659826336075,0.1539012402419017,0.009131367666560739
SNA,l2,D_only,20,-0.031360288828295585,-0.03135418241999191,-8.997716925908419e-05,-0.013303924438268956,-0.018056364390026624,-0.029313909418593062,-0.0025697496598289255,0.000523370913643318,-0.017009451458812164,0.012637369540240674,-0.02930673589552358,-0.00012838555674967345,-0.002579623147215321,9.873487386397253e-06,0.0005321774378812695,-7.588454785640189e-06,-0.0004148722435060886,1.2567161716017366e-05,9.603245906959594e-06,-0.00033604131290492536,0.0018238813852649188,0.001858803815028138,-3.4922429763218436e-05,-0.03554565297501654,-1.0881090468547925e-09,0.6569380966408406,0.7812051526467516,0.08332471100412633,0.06702261021204152,0.27041288641495376,0.15641283934217912,-0.0021721052461603743,0.34765261337943876,0.04306745818179607,0.03638715015740375,0.00039036560462064743,0.0003330031034113888,0.005561464856000617,0.0054945802381310025,0.03866054484353735,0.03149422921815677,3.418529981474767e-06,0.00010584066012631397,0.0036246209327347252,0.004362109570633475,0.03872366605139117,0.031009517034553184,0.009066190340592493
SNA,l2,D_only,50,0.05611620213719032,0.05502273304058332,0.0010934690966069973,0.01032895786009784,0.051191431530608275,0.047273115372964684,0.008751864831507377,0.0012498929153058852,-0.005209698936004221,0.016204801974339048,0.04627943489403196,0.0009936804789327236,0.0086508562631733,0.00012190416860951568,0.0012720088966028992,-1.9114465532131443e-05,0.00029431227547752916,2.9536854064707865e-05,0.0009365882984954046,-0.000655777867302024,0.002029890460743645,0.0020695884233440823,-3.969796260043491e-05,0.046560698677643224,4.386238418992975e-09,0.7766830603554836,0.9470919616675976,0.06889020800424404,0.0658018663195246,0.3446983161916659,0.15718267469375932,-0.0013412554440728548,0.3553513513513514,0.038955725054738474,0.053671467336677325,0.00037640971082605814,0.0005953376197354182,0.004368453993377457,0.006451593187723101,0.03539747945985308,0.04805698625156471,1.057042353272135e-05,0.00025603978503125973,0.004097208441933474,0.004924049351397162,0.035847029154384265,0.047433743168267956,0.009850446805203769
SNA,l2,D_only,100,0.10228879355695479,0.10124986891428128,0.001083211687326308,0.011947001599411668,0.09841118879637292,0.08993027946965157,0.010095900439488667,0.002315330366693077,-0.008945094114147855,0.019040994567246974,0.08899153452052005,0.000956438350104092,0.00995712325400772,0.00016331768247251568,0.002359849698615449,-3.8595981109147143e-05,0.00019279022200298086,5.2211692726250316e-05,0.0011720435719396165,-0.0007957385662067943,0.002037903311056613,0.002077818977550575,-3.991566649396329e-05,0.08789237615859498,4.825151891780025e-09,0.8320795285693682,1.0142771241464608,0.06868598924139463,0.07310356416858169,0.36471922459070094,0.1571704102356034,0.0005952831017480707,0.36460444876888565,0.03296502314532083,0.053983072125725375,0.0003997728257672861,0.0006241913107039995,0.0039128702195998614,0.006198867640259528,0.02992065148218749,0.04835126271683616,2.478013125350553e-05,0.00047661575290352024,0.004117654812162569,0.004948262892098382,0.030110086894910126,0.04864259920003077,0.012015943179901865
SNA,l2,N_only,20,-0.23748172432005743,-0.23612000126286353,-0.0013617230571939254,-0.07416392126497591,-0.16331780305508153,-0.21177988456563676,-0.02597704725633402,0.0002789662086767633,-0.034980864393132506,0.009159190590355753,-0.2105492605243946,-0.0012306240412421744,-0.025853580999500036,-0.0001234662568339859,0.00028723722761340287,-8.203893821814212e-06,-0.0014491711441276965,5.152690072366837e-06,-0.0008946057467980847,-0.0005545653613408394,0.000480975599735727,0.00048067648392261474,2.9911581311208734e-07,-0.21145528556177842,-1.393336937967101e-08,0.8055946773854358,0.9670183542558608,0.07282423255513101,0.07267046388719614,0.34421987503828944,0.17914103695755249,-0.002998041597558055,0.3670212765957447,0.0698546115585549,0.024489595560578347,0.000558900475956953,0.00029440823475229797,0.008818152409699308,0.003868464931378041,0.06246990778175847,0.021692717495892046,1.1075491122529478e-05,6.448446755881885e-05,0.0031540844484422913,0.003542141585843186,0.062452801846444694,0.021774980145376377,0.008307491417291672
SNA,l2,N_only,50,-0.19948215887436446,-0.19854193628903966,-0.0007969057373298207,-0.04151886697863131,-0.1635938890143212,-0.184477003852178,-0.01739851249875853,0.0008479158899508992,-0.02952118303801779,0.008916158975974134,-0.18371706975022903,-0.0007599341019489601,-0.017329899143867636,-3.8566181610375376e-05,0.0008666692496829681,-2.0161415948924866e-05,-0.001084912593404639,1.99987394585254e-05,-0.0001537872279402466,-0.0009512795203419182,0.0005304755588358646,0.0005304671705921984,8.388243669162085e-09,-0.18803235914489896,-1.1649262764524e-08,0.8140733940206794,1.0061498055242286,0.059383821984105155,0.06062704763037987,0.36318016829412875,0.14593993462281632,0.0006544519064546225,0.36840425531914894,0.07272570556907607,0.028222393989526643,0.0005834438457570382,0.00043750247970149905,0.008017158888761389,0.004103324391471415,0.06593269016529209,0.025094173040495434,3.2774347792591e-05,0.00019100899885635784,0.003558043841982743,0.003990162345377643,0.06619401996454695,0.025524236085985908,0.008620740450489618
SNA,l2,N_only,100,-0.2116085597014324,-0.2107721575087825,-0.0005432705486616415,-0.044579184427138235,-0.16111344411091802,-0.1924524332588065,-0.02022503597727934,0.0017059301604932188,-0.030101893563639032,0.01016218810729565,-0.19158532399694897,-0.0005073113057085693,-0.020242804507681376,4.325277573910613e-06,0.001745984605515436,-4.0054445022217326e-05,-0.001232473836182808,4.296886871243132e-05,3.3902512499887345e-05,-0.00114578665137621,0.000532370262283113,0.0005323787318876559,-8.469604541484324e-09,-0.19276743997328377,-8.454263268792522e-09,0.8418670203219317,1.0439925833373223,0.06017442576677232,0.06455210256353856,0.36507895759280357,0.1417114406678559,-5.6117990717139564e-05,0.3717938322657369,0.06658082186185059,0.025349449296713563,0.0005507808047159893,0.0004809199695228017,0.00743123881224594,0.0034822607545526756,0.060277698690957164,0.022589829535604573,5.541654426348786e-05,0.0003899830406944756,0.003575368147948687,0.0040092684317053,0.06069794952765897,0.023124601698862844,0.009277899932266107
SNA,l2,both,20,-0.21245357251437996,-0.21053117889830286,-0.001922393616077077,-0.07649502582618804,-0.13595854668819185,-0.1938755500171104,-0.01893732880230428,0.0003593181130127093,-0.031059160537249397,0.012121831660361777,-0.19212332063277995,-0.0017522293843304365,-0.018774624807393357,-0.00016270399491092672,0.000366779263984423,-7.461150971713744e-06,-0.0011958489519399672,5.696460090380924e-06,-0.0011452461812146038,-3.203561834437409e-05,-0.0009210245622347243,-0.0008981118612491921,-5.321045206210151e-05,-0.19467304912350536,-1.1807977965647158e-08,0.7965374175767254,0.9293160261366898,0.07799163362884282,0.07224619553043952,0.34258302005012536,0.18177822842577795,-0.00014168341051236253,0.36217391304347823,0.017842321631928747,0.006650907624133052,0.00016619606645116092,6.507783111086802e-05,0.0021943330263897365,0.0011782557787116035,0.016003544325952496,0.005703484506079809,1.600189479637597e-06,1.951787532500831e-05,0.001351676037519521,0.0012059598711705436,0.01601271327445438,0.005740380862427949,0.009151363751349716
SNA,l2,both,50,-0.08766654334859203,-0.08689791895587287,-0.000895246597229852,-0.04322202059622608,-0.04444452275236595,-0.08068025536109431,-0.00790956297848597,0.0009232788313845186,-0.02221379086482043,0.014304227783824782,-0.07998580305847225,-0.000878826761188095,-0.007853783523955835,-5.577945453013493e-05,0.0009416721583878435,-1.8393327003325068e-05,-0.0006304507715689016,1.5328569608165427e-05,-0.00035901041894304583,-0.0002714403158976705,-0.0010465885146531185,-0.0010205845766962402,-6.008123901541694e-05,-0.08153577193166632,-3.840396230602907e-09,0.8501653839173473,1.022599820863633,0.06517727666891607,0.06662042855225057,0.40994282581453634,0.15646461532042735,0.00015837827062509715,0.364,0.01717644002907338,0.011197996430216843,0.0001657945102258389,0.00012299476289435437,0.0019844954810615168,0.0014343642158529501,0.015577601307056967,0.009982019136485833,5.050967674323547e-06,5.2708187095035615e-05,0.0015264626102155982,0.0013588547895264458,0.015604256620517265,0.009866396193257685,0.009560158458826754
SNA,l2,both,100,-0.08336861921046107,-0.08255506496318117,-0.0007747903071998397,-0.05531039815662275,-0.02805822105383833,-0.08038805612346778,-0.004668202330346763,0.0016876345368976966,-0.021496427330674545,0.023220500081221625,-0.07963496687936765,-0.0007233378437158831,-0.004644389072920643,-9.640304432838665e-06,0.0017242880332427228,-3.6653496345026396e-05,-0.0003394418934981147,2.4733496449423913e-05,0.00025995045902789794,-0.0005014321734270991,-0.0010535522206908802,-0.001027389565710726,-6.039229330098799e-05,-0.08124503645269496,4.70645577617582e-09,0.8660379907704074,1.0489765668491156,0.06812580589177016,0.06977532506175806,0.39827302631578954,0.17300482575183326,-0.0032571027247273046,0.368,0.01460682142151435,0.011426982604600209,0.00016938388914384536,0.00013487069162932276,0.001644463927281568,0.0013754045853576413,0.013315162057585476,0.010230128383099049,1.365075457311026e-05,9.64992277981975e-05,0.001534017122343875,0.0013654162312580595,0.01314548304224533,0.010168287328519583,0.011463287466753552
SNA,l2,rest,20,-0.18277974168461797,-0.1818311468530761,-0.000948594831541894,-0.05536927091170333,-0.128492893989891,-0.16294505923758237,-0.022777560847248628,0.00035147641292779437,-0.030690065155501486,0.006540939205138218,-0.16207435325086822,-0.0008707059867141336,-0.022696879111261975,-8.068173598666182e-05,0.00035725229631596765,-6.077584606824282e-06,-0.00154111894110305,1.0252142762369978e-05,-0.0007826420360571927,-0.0007448844576769309,0.001348439569224163,0.0013197367842145743,-6.775347364146533e-07,-0.16336836673640034,-9.125091460450275e-09,0.7831554793569999,0.9218654663195504,0.07971230911771558,0.07975083471323619,0.33046970662144765,0.19464858323781314,-0.004423265702862264,0.34881516587677724,0.17687866490645274,0.07586202476279602,0.0014956560206012095,0.0009268226580254697,0.023466458176439692,0.010894521343224842,0.15756525268346164,0.06704440037039004,3.353418507963653e-05,0.0002307877456519413,0.009749249898065518,0.010189970232712998,0.15872571467479388,0.06794092538233483,0.008461753909989274
SNA,l2,rest,50,-0.17839861074763042,-0.17821311040953955,-0.00018550033809089367,-0.04359695798410134,-0.13158918499896013,-0.1607516759675276,-0.018659686121472577,0.0009666494693336799,-0.026334880806644693,0.00558617120541062,-0.16057999683865484,-0.0001716791288727156,-0.018661499926797116,1.8138053245349629e-06,0.0009809474774055236,-1.4982532886930974e-05,-0.0015073096223472005,3.138579812170785e-05,-0.0002889671662006004,-0.0011699524250243785,0.0015004629181065603,0.0014682595094318025,-9.136197112879436e-07,-0.16241462827610323,-8.89224301565351e-09,0.826436899924032,1.0045497173415865,0.06542517749281952,0.0695837627831792,0.3480552210235264,0.16820639414176286,0.0016090670149310237,0.3646445497630332,0.1848835825622544,0.08663217946262511,0.001545837303463869,0.001376604602544256,0.021148071936554266,0.010866355629972894,0.16661693676230457,0.07785207263047815,7.905617838323509e-05,0.0006208574936800288,0.011001311675879859,0.011486709497255143,0.16781114531628302,0.07848401770412834,0.008291809868728378
SNA,l2,rest,100,-0.17553025376601727,-0.17519544950503096,1.2006800774294642e-05,-0.02896308442617982,-0.1327478106818504,-0.16051478015988488,-0.01691472181333687,0.0018992566760648326,-0.02473376965267781,0.007819047817978729,-0.16019989910908583,1.525179426902982e-07,-0.016923430775072676,4.313354346061651e-05,0.0019278882930104416,-2.997923565980554e-05,-0.0015279883031185007,6.573394422104359e-05,-4.065643455267814e-05,-0.0015057002844185022,0.0015071059404837583,0.0014747476614837545,-9.297056473618281e-07,-0.16202188610036866,-8.468860347802804e-09,0.8516454785185176,1.0419875302167747,0.06297138589120035,0.06682238633742951,0.36422502321047445,0.14822161305946324,0.000127266276055729,0.369260663507109,0.1756342496479299,0.08261775751664129,0.001516208759542343,0.0015216804084545738,0.02001009351693758,0.01086354240085899,0.15869028608713223,0.07336767812216193,0.0001450372214535235,0.0012045330755131422,0.011055128893644602,0.011542490493537207,0.16031223692492216,0.0745817693730512,0.008558875732936795
SNA,none,ALL,20,-0.13530400921686433,-0.1343973032194947,-0.0009067059973695952,-0.04933545955964794,-0.08412601733230807,-0.11381211192770006,-0.021054715528420836,0.0,-0.05388517609147722,0.0334750754594137,-0.11305549140968274,-0.0007566205180173023,-0.02090840275009393,-0.00014631277832690464,0.0,0.0,-0.001236918409085958,0.0,-0.0010181843681455415,-0.0002173634861380976,-0.00042869500549017926,-0.0004381474126759699,9.452407185790724e-06,-0.11507223868555141,-5.03459674263754e-09,0.7145682846872432,0.9138199454859685,0.07138275497838072,0.06440407702797336,0.26707236842105264,0.1530611018130654,-0.00039505709550882647,0.3452459275244085,0.43806840369340333,0.3048103617415559,0.0037840972906499366,0.002932424212324948,0.0613143460843156,0.040530434364773826,0.38322618667286595,0.2696497909277534,0.0,0.0,0.018513733550201306,0.017885349425347325,0.3841283093676693,0.27030864990640835,0.008564164019038804
SNA,none,ALL,50,-0.11981584680309137,-0.11922597964253995,-0.0005898671605513968,-0.042359101711934306,-0.07745674509115706,-0.1085769779458166,-0.01123885923409522,0.0,-0.05150114624630772,0.03983557702311874,-0.10803652556816268,-0.0005404523776539046,-0.011189445352906347,-4.941388118887509e-05,0.0,0.0,-0.0008478091500231374,0.0,-0.0005351368444527824,-0.00031267225931169316,-0.00048361908718730844,-0.0004942187865197348,1.0599699332428024e-05,-0.1080933588586293,-5.340517116726623e-09,0.7304095097592003,0.9373122968171771,0.056990654594019835,0.05099545591755917,0.2646381578947368,0.11651745846396999,0.00029855896375681235,0.3651234762837112,0.5156528291044655,0.3964268494619255,0.004540568213147037,0.0038274481210637053,0.056903530503439194,0.04557317641011552,0.4641639075883881,0.3555869296425715,0.0,0.0,0.020861852009301764,0.02015261341928294,0.464066882100765,0.35597352324213566,0.008651443330700169
SNA,none,ALL,100,-0.09497831286057215,-0.09471278247138229,-0.0002655303891898304,-0.029593585706453363,-0.06538472715411875,-0.08638726690396113,-0.008591052043228645,0.0,-0.05409477480192173,0.04614124802741916,-0.08612755111372547,-0.0002597157902356666,-0.008585237117848749,-1.3877902206267881e-05,0.0,0.0,-0.0006951066945608957,0.0,-0.0003666542774851843,-0.0004263896299861565,-0.00048587138535753334,-0.0004965236046173564,1.0652219259824307e-05,-0.08563797716790478,-4.746067136084241e-09,0.73444480494449,0.9449332106740854,0.05333756773095383,0.04770575648859928,0.2682236842105263,0.10356550379803306,-0.000535617030568813,0.3688340807174888,0.5097046076433525,0.4139324534106763,0.0046339376154508885,0.004184387201017479,0.05568753156725448,0.046254013504558565,0.4590116085051683,0.3720977161459721,0.0,0.0,0.020963348439577447,0.020250592490794035,0.459027320406632,0.37292671453256354,0.008659742504150813
SNA,none,D_only,20,0.30622345339502094,0.30391395691954426,0.002309496475476684,0.1092944628740313,0.19692899052098967,0.2668062959350005,0.03941713874626318,0.0,-0.018681510901015514,0.058098649641931295,0.26476543155631366,0.0020408643786868626,0.039148507724693596,0.00026863102156958035,0.0,0.0,0.0015286641653429536,0.0,0.0013212975445772103,0.000209060754712871,-0.0005042432405794441,-0.0005525062876301109,4.826304705066743e-05,0.26731053917558006,2.019833899957304e-08,0.5739960747566643,0.7835583829764032,0.07398396690277358,0.05491094120677074,0.13402245423340964,0.1311626914425239,-0.00018744550663434088,0.348568281938326,0.0458925782424235,0.11801745342707867,0.000391835471470442,0.0009405020278523136,0.0064564612813416055,0.015768447210374837,0.04039208920640345,0.10375364060311398,0.0,0.0,0.004474306963511287,0.004513111173497353,0.0405770427728221,0.10404360129749742,0.008378115926583402
SNA,none,D_only,50,0.443411047046134,0.4403873914611524,0.0030236555849814505,0.16629942000190293,0.27711162704423103,0.3943734399788567,0.04903756727356273,0.0,-0.021536586259024833,0.06857874729950249,0.3916612167217241,0.002712223257132527,0.04872613518335883,0.00031143209020391763,0.0,0.0,0.0019073439898222204,0.0,0.0016350316630178233,0.00029619697082383894,-0.0005624581406552005,-0.000617101838196759,5.46436975415576e-05,0.39569796724966205,3.090370012968274e-08,0.6084281478028349,0.8214960095343613,0.057987980713696985,0.04439307038134374,0.15696367276887868,0.10229949314206907,-0.0002149159376865393,0.3640689017137319,0.05435807150483276,0.16116275809308894,0.0005047748589851452,0.0012384671791943747,0.005976262105087849,0.017857283672765623,0.04907541433550402,0.14473276196122575,0.0,0.0,0.005049608704628256,0.005094191945719162,0.04888697896252259,0.14485695607394108,0.009200668438487082
SNA,none,D_only,100,0.46263148049152075,0.45963492753946034,0.0029965529520605207,0.17213458983849833,0.2904968906530224,0.41164121568052464,0.0509902111049175,0.0,-0.028353749071149122,0.07921964480065202,0.4089645989543119,0.002676616726212564,0.050670273277346356,0.0003199378275711624,0.0,0.0,0.0019690175532133865,0.0,0.0016670726961273035,0.0004955209109512816,-0.0005650470459917527,-0.0006199673446055663,5.4920298613811646e-05,0.41297263429225267,2.8496743191772853e-08,0.6242886209266377,0.8383307172322803,0.052598092240451824,0.03955585373086751,0.17177189515290206,0.09204505728334901,-0.00018209888871537536,0.36980434782608695,0.05733109475891008,0.16884060872091972,0.0005580524226503545,0.001285987389396484,0.006003959595343976,0.018377426242417103,0.051947652231976144,0.15181162153687194,0.0,0.0,0.005074667967993245,0.005119468439303001,0.05211148390052884,0.15228971149243184,0.010189820468199653
SNA,none,N_only,20,-0.48178960834281787,-0.478356943242788,-0.003432665100029768,-0.18451123274732514,-0.2972783755954927,-0.41223339141037246,-0.06955619565031546,0.0,-0.08914197712652946,0.019919643464721228,-0.4092907006624705,-0.002942690747901925,-0.06906622243291889,-0.0004899732173965594,0.0,0.0,-0.0034538643008515443,0.0,-0.0028004718998333664,-0.0004931326684321538,-0.0014094701196161522,-0.001351391885489349,-3.330122197542922e-05,-0.415043255634768,-2.5919370152357356e-08,0.8550234465873172,1.0504256951479098,0.07220144106448831,0.0752884254511943,0.3870434609250399,0.17956086706696894,-0.000986365168638593,0.34880434782608694,0.157775188238296,0.04396562314214285,0.0013267657260477887,0.00048601715948040544,0.02213561814497064,0.005593243257296833,0.1375967102082646,0.039511938203944566,0.0,0.0,0.004557815848299949,0.004264819037379498,0.13831583123550065,0.03955685769491127,0.008350061560592729
SNA,none,N_only,50,-0.6149427316248277,-0.6111098093540346,-0.0038329222707931456,-0.2277235072002536,-0.3872192244245742,-0.5473466918390999,-0.06712449135640965,0.0,-0.0897754292125665,0.022179410876187862,-0.5439263511390164,-0.003420340700083355,-0.06669287722039045,-0.0004125795920547464,0.0,0.0,-0.003366744378361943,0.0,-0.002363128585253591,-0.0007158169080511501,-0.001594977579901516,-0.001529408516246076,-3.758313502680322e-05,-0.5504969208364692,-2.675710360920252e-08,0.8321372348436759,1.0394479546614062,0.0584551534677261,0.05844205316967545,0.3671395664308993,0.13599419612889813,0.00026702096681892307,0.3656319290465632,0.1928493371611511,0.04769157857855177,0.0015658067724832923,0.0006540148658371579,0.021119082567784574,0.005710010086278414,0.17292337311898756,0.04290436299688476,0.0,0.0,0.005128949833214752,0.004800438388671785,0.1734253050033995,0.04265039256012406,0.008473479428308494
SNA,none,N_only,100,-0.6158345099580271,-0.611872716864524,-0.0036754144789200274,-0.21919463807225945,-0.39430417027762116,-0.5523508604000542,-0.06348361212424003,0.0,-0.09154813004855902,0.026738385717871672,-0.5487669934843039,-0.0033065491555496827,-0.06310568718122131,-0.000368866776465859,0.0,0.0,-0.0032409627480788164,0.0,-0.0021835410888998226,-0.0008415710280885398,-0.001603156879632991,-0.001537265598713341,-3.776388869514174e-05,-0.5506445212917102,-1.789258700565258e-08,0.8212977224037441,1.0267905771691825,0.05364529363741268,0.052897368534809426,0.35809444560016646,0.11675365674765181,-0.0007125660485986674,0.36888560372190093,0.1902545738261113,0.045375473988503084,0.001572685244686191,0.0007116916022986468,0.020694260763952806,0.005634384732496759,0.1712793877843659,0.040591378797965684,0.0,0.0,0.005153510057550349,0.004823594597547864,0.1711497920533489,0.040723209098191736,0.008396672730048628
SNA,none,both,20,-0.5727840648673082,-0.5681379903963824,-0.004646074470925939,-0.23274346690824954,-0.32388748059459826,-0.5015164582206213,-0.07126761731090443,0.0,-0.0815939200586498,0.01032630270181158,-0.4973982391461538,-0.004118219074467555,-0.07073976108867507,-0.0005278562222294047,0.0,0.0,-0.003686102879999317,0.0,-0.003682311415113398,0.0004992707783030467,-0.011293460889087472,-0.011098753266174845,-0.00019470762291262723,-0.49022299733153385,7.877241391095223e-09,0.7480219556735113,0.933883978260888,0.0817221520611873,0.07408721850086482,0.3381410256410256,0.16961058974266052,-0.0036723837435532073,0.36,0.005591470105577867,0.0014836605040952921,5.117755181058065e-05,1.2295630417372053e-05,0.0007855328695102499,0.00020669124693158282,0.004859271910723278,0.00128641339528449,0.0,0.0,0.00037221473622375253,0.00017955702099308642,0.004841950101492495,0.0013052289351258909,0.008066908028620225
SNA,none,both,50,-0.5938099454394359,-0.5889364327687966,-0.004873512670639212,-0.2616230679776942,-0.3277413622928226,-0.5317206902175088,-0.06208927982018323,0.0,-0.08388176330922313,0.02179248334769722,-0.527314131325785,-0.004406558891723728,-0.06162232913973356,-0.0004669506804496858,0.0,0.0,-0.0031179305622577504,0.0,-0.0032795295223140395,0.00021628628645460688,-0.012740952368077853,-0.012520626394869555,-0.0002203259732082842,-0.5189797378494311,-1.0644616178405185e-08,0.7403643098142412,0.941983629156042,0.06118207453535153,0.06421424964299569,0.3020833333333333,0.15762554538937715,0.0030960818263270928,0.379047619047619,0.006796921278963533,0.0019351554507000962,6.245999523487531e-05,1.9298644834443143e-05,0.0007151650234485233,0.00021451461193047888,0.006177632472674643,0.0017493092761517272,0.0,0.0,0.00042026916150815095,0.00020259159612687474,0.006145794165631749,0.0017618172988618222,0.008283927431351937
SNA,none,both,100,-0.5596049170128482,-0.5547993710454894,-0.004400856202226823,-0.20000703081067625,-0.31144905402592843,-0.5027030650157278,-0.05690176054355616,0.0,-0.0771999047572422,0.021582265621990435,-0.49835144519145813,-0.0039505092813333816,-0.05644782857532311,-0.00045033849976864487,0.0,0.0,-0.003115530812305927,0.0,-0.00301011908274975,-0.00010541152484729206,-0.012803686846547604,-0.012582233917695917,-0.00022145292885168775,-0.4963695933716423,-7.106994109424394e-08,0.8182339186851795,1.0165957258297846,0.05695532900453718,0.045113398072620235,0.3629807692307692,0.10510954017249438,0.00043598842771294026,0.37466666666666665,0.005947185708251519,0.0017896816469774503,5.986516817325824e-05,2.6042298658898003e-05,0.0006387960295011809,0.00019786720974741077,0.005369706424795325,0.0016255755188383425,0.0,0.0,0.00042236952327966924,0.00020359656909223856,0.005213113352273306,0.0016064884714228254,0.008637963753063792
