geometry,optimizer,seed,task,source_prev,source_next,train_acc,task_start_acc,online_acc,train_ce,task_start_ce,mean_abs_dphi_l1,mean_abs_dphi_l2,activeunit_frac_l1,activeunit_frac_l2,V,Q,X,V_next,delta_V,identity_residual,R,R_next,d_eff,c,rho,balance,mean_shift_sq,raw_W_sq,raw_W_next_sq,raw_D_sq,raw_X,top10_Q_fraction,raw_W_F,raw_W_RMS,raw_D_F,Rstar_local,R_over_Rstar_local,condition_origin
rgb32,adam,301,22,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t021.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t022.npz,0.9708333611488342,0.1075000017881393,0.7270479202270508,0.1210717260837555,19.365163803100582,0.1179924458265304,0.1392699629068374,1.0,1.0,26801.874882892735,8567.282144035555,-4429.54328311598,26510.070460696337,-291.80442219639735,7.275957614183426e-12,163.71278167233228,162.81913419710946,92.55961400111582,-0.2923175076638391,0.565378054514839,1.0340603259342351,16840.077865491032,94751.24135305984,98617.11170827768,13477.951385857854,-4806.040515320033,0.7110852954908364,307.81689582129803,0.5553692739485668,116.09457948525355,158.32033931330247,1.0340603259342354,main_rgb32
rgb32,adam,301,23,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t022.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t023.npz,0.830833375453949,0.1066666692495346,0.7221249938011169,0.8141100406646729,17.853778839111328,0.1158999428153038,0.1366674602031707,1.0,1.0,26510.070460696337,8484.877388550087,-4098.939487297408,26797.068874651588,286.9984139552507,-2.000888343900442e-11,162.81913419710946,163.69810284377638,92.11339418645959,-0.2733022961309228,0.5657405970169744,0.9661753021507935,15272.597693689964,98617.11170827768,102555.69025220467,14040.591487510548,-5051.0064717918785,0.686818073537807,314.0336155704954,0.5665856015131779,118.49300185036476,168.51924680196169,0.9661753021507934,main_rgb32
rgb32,adam,301,24,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t023.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t024.npz,0.9466667175292968,0.1008333340287208,0.7339479327201843,0.1936165988445282,16.850168228149414,0.1173474490642547,0.1316499561071396,1.0,1.0,26797.068874651588,8446.715221284765,-4132.492204836218,26978.799686263937,181.7308116123495,2.000888343900442e-11,163.69810284377638,164.25224408288594,91.90601297676211,-0.27467837575282056,0.5614360299854646,0.9784850315357634,16688.51572474113,102555.69025220467,106588.86685382269,13964.902613178574,-4965.863005780344,0.6826464937606923,320.2431736231151,0.5777890078045174,118.17318906240355,167.29750335255207,0.9784850315357633,main_rgb32
rgb32,adam,301,25,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t024.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t025.npz,0.993333339691162,0.0833333358168602,0.7202208638191223,0.052811425179243,17.907949447631836,0.1176924481987953,0.1340949684381485,1.0,1.0,26978.799686263937,9060.52210621522,-4641.075467194385,26757.170858090405,-221.62882817353238,1.8189894035458565e-11,164.25224408288594,163.57619282184803,95.18677484932043,-0.29684566185923117,0.5795158256789886,1.0244609334401955,17436.687523704557,106588.86685382269,110449.3287792257,14228.734496142679,-5184.136285369865,0.7212341972715808,326.4795044927364,0.589040718136803,119.28425921362248,160.33041253346576,1.0244609334401955,main_rgb32
rgb32,adam,301,26,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t025.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t026.npz,0.996666669845581,0.0908333361148834,0.7320166826248169,0.0388962626457214,18.39076805114746,0.1199799478054046,0.1473624855279922,1.0,1.0,26757.170858090405,8576.44882178215,-4642.592461798775,26048.434756275,-708.7361018154043,-5.4569682106375694e-12,163.57619282184803,161.39527488831573,92.60911845915687,-0.3064691161026147,0.5661527931513733,1.0826374781151118,18135.14307308439,110449.3287792257,114256.73008519519,13745.49273474085,-4969.04571438576,0.7008285468737551,332.3391773162257,0.5996128546430677,117.24117337668048,151.0904583745213,1.082637478115112,main_rgb32
rgb32,adam,301,27,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t026.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t027.npz,0.9541667103767396,0.0949999988079071,0.7267937660217285,0.145264595746994,21.173171997070312,0.1173699498176574,0.1345224678516388,1.0,1.0,26048.434756275,8737.358423562824,-3348.165898949782,28089.461381938247,2041.0266256632458,-1.4551915228366852e-11,161.39527488831573,167.59910913229297,93.47383817712218,-0.22193514284680435,0.5791609341835152,0.7664023235948477,15647.12764615099,114256.73008519519,118299.23836280724,14095.540771801163,-5026.516247094633,0.7000747834187593,338.0188309624113,0.6098601970228461,118.72464264760355,210.5881857602979,0.7664023235948476,main_rgb32
rgb32,adam,301,28,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t027.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t028.npz,0.8375000357627869,0.0966666713356971,0.7224416732788086,0.7915577292442322,19.183446884155277,0.1175574511289596,0.141632467508316,1.0,1.0,28089.461381938247,8613.84003950202,-4255.935905136255,28191.429611167758,101.96822922951105,1.8189894035458565e-12,167.59910913229297,167.9030363369518,92.81077544930879,-0.2736055934965894,0.5537665201791102,0.9881622796845663,17627.718568765664,118299.23836280724,121996.46123508329,13985.139317475976,-5143.958222599986,0.715020112274259,343.9465632373832,0.6205551277248431,118.25878114320297,169.6068677968488,0.9881622796845663,main_rgb32
rgb32,adam,301,29,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t028.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t029.npz,0.9808333516120912,0.1033333390951156,0.7225541472434998,0.0811725035309791,20.10322380065918,0.1209174469113349,0.1394199728965759,1.0,1.0,28191.429611167758,9121.870516079372,-4519.659705889486,28273.98071546817,82.55110430041168,1.0913936421275139e-11,167.9030363369518,168.14868633286486,95.50848400052936,-0.28184169083997496,0.5688311902166001,0.9909501999447498,18008.060726090902,121996.46123508329,125111.01586310069,13714.309090642546,-5299.87723131265,0.7111573787573952,349.27991816748255,0.6301776711766452,117.10810856060543,169.4364018961934,0.9909501999447496,main_rgb32
rgb32,adam,301,30,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t029.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t030.npz,0.9475000500679016,0.0825000032782554,0.7085896134376526,0.1564767509698867,20.56185340881348,0.1198599487543106,0.1465524733066558,1.0,1.0,28273.98071546817,8867.529557896456,-5341.740484743323,26458.02930387797,-1815.9514115901984,-9.094947017729282e-12,168.14868633286486,162.65924290945773,94.1675610701289,-0.33735564680843944,0.5600255531209806,1.2047866206403677,23342.363950121766,125111.01586310069,128759.12834117743,14465.407942396692,-5408.6477321600405,0.704929566824944,353.7103558889684,0.6381711537114194,120.27222431798911,139.5671926066796,1.204786620640368,main_rgb32
rgb32,adam,301,31,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t030.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t031.npz,1.0,0.0891666710376739,0.7207291722297668,0.0360409989953041,19.888357162475582,0.1210224479436874,0.1367049515247345,1.0,1.0,26458.02930387797,8681.306903212128,-4370.481220101778,26398.37376688655,-59.65553699142038,7.275957614183426e-12,162.65924290945773,162.47576362918426,93.17353112988756,-0.2883752320370882,0.5728142432198057,1.0068717230777033,17407.456507402145,128759.12834117743,132551.33666491794,14193.975743588413,-5200.883709923999,0.7042662984753792,358.8302221680574,0.6474085167565661,119.13847297824667,161.54912207908416,1.0068717230777033,main_rgb32
rgb32,adam,301,32,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t031.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t032.npz,1.0,0.1033333390951156,0.744502067565918,0.0250753257423639,18.769676208496094,0.1232949569821357,0.148112490773201,1.0,1.0,26398.37376688655,9168.455677551603,-3314.645709000962,28937.53802643623,2539.164259549678,-9.094947017729282e-13,162.47576362918426,170.11037013197117,95.75205312447144,-0.21305926930380378,0.5893313007779104,0.7230543126508573,22365.238838440826,132551.33666491794,136201.6636510928,13108.738765574619,-4729.205889699959,0.7030173712190061,364.07600396746545,0.6568730590503107,114.49340053284564,224.7075507142978,0.7230543126508573,main_rgb32
rgb32,adam,301,33,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t032.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t033.npz,0.9975000023841858,0.1191666722297668,0.7355916500091553,0.0323914214968681,21.357839584350582,0.1253799498081207,0.1378224641084671,1.0,1.0,28937.53802643623,10127.973518620636,-5580.817406886222,27903.876731284425,-1033.6612951518036,3.637978807091713e-12,170.11037013197117,167.04453517336154,100.63783343564505,-0.3259911015075491,0.5916031653894497,1.1020600313825253,24235.06129730313,136201.6636510928,140047.02855480413,14000.831426003908,-5077.733261146364,0.7330599712739936,369.05509568503834,0.6658564338736249,118.32510902595403,154.35671858870438,1.1020600313825253,main_rgb32
rgb32,adam,301,34,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t033.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t034.npz,0.9350000023841858,0.0933333337306976,0.7168187499046326,0.2297307848930359,21.361032485961918,0.1138749495148658,0.1381899714469909,1.0,1.0,27903.876731284425,9467.17667578785,-2996.984086586367,31377.085233899525,3473.2085026151,-1.6370904631912708e-11,167.04453517336154,177.13578191291427,97.29941765389889,-0.18439193575865026,0.5824759101093607,0.6331315426384942,24561.348651426808,140047.02855480413,143432.52761179977,14145.731198976542,-5380.116070990508,0.719014830378595,374.2285779504341,0.6751905319316686,118.93582807117686,263.8385926520497,0.6331315426384942,main_rgb32
rgb32,adam,301,35,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t034.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t035.npz,0.9950000047683716,0.0949999988079071,0.7151833176612854,0.0549882389605045,16.869253158569336,0.1165524497628212,0.1398624628782272,1.0,1.0,31377.085233899525,9912.273083965909,-5338.026732070067,30613.304853725305,-763.7803801742193,5.4569682106375694e-12,177.13578191291427,174.96658210562754,99.56039917540463,-0.3026828513105848,0.5620569604866834,1.0770540090758511,20580.515214542495,143432.52761179977,147159.80157881,14508.818653683857,-5390.77234333693,0.7401872946119119,378.72487060107335,0.6833028312197996,120.45255768842709,164.46323064606833,1.0770540090758511,main_rgb32
rgb32,adam,301,36,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t035.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t036.npz,0.9883333444595336,0.0966666713356971,0.7215229272842407,0.0694752186536789,18.834880828857425,0.1214724481105804,0.1492599844932556,1.0,1.0,30613.304853725305,9041.77938262415,-4866.948824820748,29921.186586707976,-692.1182670173293,1.6370904631912708e-11,174.96658210562754,172.97741640661644,95.0882715303215,-0.2925329013376216,0.5434653314134958,1.0765466881825727,16071.590555428469,147159.80157881,151019.4206322175,14146.442569326486,-5143.411757959544,0.701435090692426,383.6141310989599,0.6921241307966527,118.93881859732123,162.52577247811362,1.0765466881825727,main_rgb32
rgb32,adam,301,37,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t036.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t037.npz,0.9991666674613952,0.0850000008940696,0.7074875235557556,0.0375561006367206,22.38798141479492,0.1195224523544311,0.1480149775743484,1.0,1.0,29921.186586707976,9811.077587867567,-5108.326962739514,29515.61024909653,-405.5763376114446,1.6370904631912708e-11,172.97741640661644,171.80107755510886,99.05088383183447,-0.2981473307595167,0.5726232122637123,1.041338612805692,21574.667586360498,151019.4206322175,154680.1164353846,14923.004493542923,-5631.1543451879415,0.7185389351951627,388.6121725219341,0.7011416950496997,122.15974989145533,166.11063325555668,1.041338612805692,main_rgb32
rgb32,adam,301,38,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t037.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t038.npz,0.9991666674613952,0.1050000041723251,0.7234416604042053,0.0317735038697719,20.81243133544922,0.1207674518227577,0.1365174651145935,1.0,1.0,29515.61024909653,9486.290613436504,-4376.978567188619,30247.94372815578,732.3334790592489,-1.6370904631912708e-11,171.80107755510886,173.91935984287596,97.39759038824576,-0.2615774634001951,0.5669207188587243,0.922800859798457,21520.7237136512,154680.1164353846,158144.39959812435,13999.336230418257,-5267.526533839315,0.7066050313004589,393.29393134827876,0.7095886160455466,118.31879069031368,186.17351266082565,0.9228008597984572,main_rgb32
rgb32,adam,301,39,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t038.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t039.npz,0.9991666674613952,0.0983333364129066,0.7195749878883362,0.038438357412815,20.28983497619629,0.1202349439263343,0.1364349573850631,1.0,1.0,30247.94372815578,9134.45602202487,-4523.205566257111,30335.988617666426,88.04488951064559,-1.8189894035458565e-12,173.91935984287596,174.17229578112136,95.57434813811115,-0.2721178636756063,0.54953254326865,0.9903612334113433,22175.613754154838,158144.39959812435,161590.73928950395,14616.491541741167,-5585.07592518091,0.7125273265246103,397.6737351122454,0.7174907438021838,120.89868296115209,175.6120433387755,0.9903612334113433,main_rgb32
rgb32,adam,301,40,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t039.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t040.npz,0.971666693687439,0.0966666713356971,0.7255416512489319,0.1159425005316734,20.034046173095703,0.1192149445414543,0.1374624669551849,1.0,1.0,30335.988617666426,10042.049541679862,-5335.91096043762,29706.21623847106,-629.7723791953649,1.2732925824820995e-11,174.17229578112136,172.35491358957847,100.21002715137773,-0.305716105014771,0.575349981476443,1.0627135303984994,23987.689623449212,161590.73928950395,165174.44985324066,14381.54057534141,-5398.915005802343,0.7153069780106873,401.9835062406217,0.7252665173056642,119.92306106559076,163.89392888957548,1.0627135303984994,main_rgb32
rgb32,adam,301,41,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t040.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t041.npz,0.7441666722297668,0.0991666689515113,0.7187854051589966,1.0756052732467651,20.593584060668945,0.119439959526062,0.1373499631881714,1.0,1.0,29706.21623847106,8763.212184384742,-3150.5016318642593,32168.42515912727,2462.2089206562086,-1.4551915228366852e-11,172.35491358957847,179.35558301632895,93.61203012639317,-0.19526498669087178,0.5431352560641676,0.719028950931525,18689.873754613353,165174.44985324066,168526.38753091125,14382.850696445428,-5515.456509387529,0.6865526202769993,406.4165964293789,0.7332647854738543,119.9285232813505,239.7051097404175,0.719028950931525,main_rgb32
rgb32,adam,301,42,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t041.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t042.npz,0.9383333325386048,0.1008333340287208,0.7266666889190674,0.1937062889337539,18.531925201416016,0.1166724488139152,0.1414374709129333,1.0,1.0,32168.42515912727,9642.645115192609,-5257.616202051329,31295.83787021722,-872.5872889100501,0.0,179.35558301632895,176.90629686423605,98.19697100823736,-0.29852168777246885,0.5474988252765863,1.0904925234192464,20606.604815346906,168526.38753091125,172203.27590000888,14463.336141928987,-5393.223886415775,0.7028232855457354,410.51965547451107,0.7406676049870042,120.26361104643826,164.4720886796714,1.0904925234192464,main_rgb32
rgb32,adam,301,43,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t042.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t043.npz,0.9950000047683716,0.1024999991059303,0.7211708426475525,0.0431135632097721,19.652973175048828,0.1202424466609954,0.142622485756874,1.0,1.0,31295.83787021722,9380.888973098015,-4777.047150831302,31122.632541652623,-173.20532856459613,-7.275957614183426e-12,176.90629686423605,176.41607790009567,96.8549894073507,-0.27880094298546443,0.5474931708150588,1.0184636369816653,15102.891843024372,172203.27590000888,175451.34585646144,15053.129516099996,-5902.529779823745,0.7046839227667899,414.9738255601296,0.7487039059180925,122.69119575625626,173.6991782922347,1.018463636981665,main_rgb32
rgb32,adam,301,44,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t043.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t044.npz,1.0,0.1024999991059303,0.7357291579246521,0.0300348009914159,21.559246063232425,0.1210524514317512,0.143432468175888,1.0,1.0,31122.632541652623,10329.231461221394,-4143.067442935698,33165.72911700263,2043.0965753500059,7.275957614183426e-12,176.41607790009567,182.11460434847785,101.63282669109127,-0.2310733367867348,0.5760973030397257,0.8022024597841271,22822.872379811975,175451.34585646144,179259.08700819366,14115.590641854607,-5153.92474506124,0.7155926702017633,418.8691273613531,0.755731885741565,118.80905117815985,219.91465589318847,0.8022024597841271,main_rgb32
rgb32,adam,301,45,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t044.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t045.npz,0.9975000023841858,0.1008333340287208,0.7221583127975464,0.0371519215404987,20.39306640625,0.1236474439501762,0.1531375050544738,1.0,1.0,33165.72911700263,10385.024924979392,-5675.074843676322,32200.6043546294,-965.1247623732306,2.1827872842550278e-11,182.11460434847785,179.44526840970033,101.90694247684695,-0.3057898368254692,0.5595758936600557,1.0929342750109161,27275.848424827196,179259.08700819366,182438.27373076288,13921.274627625715,-5371.04395252839,0.7286083925680464,423.38999398686036,0.763888521876587,117.98845124683058,166.62905401759767,1.092934275010916,main_rgb32
rgb32,adam,301,46,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t045.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t046.npz,1.0,0.0933333337306976,0.7296146154403687,0.0273292269557714,23.68935203552246,0.1174149513244628,0.1392474621534347,1.0,1.0,32200.6043546294,10238.804502393306,-4070.4257630284583,34298.55733096577,2097.9529763363716,-1.8189894035458565e-11,179.44526840970033,185.1986968932713,101.18697792894748,-0.22417294727050555,0.5638876902450418,0.7950978577776344,23156.460462828512,182438.27373076288,185941.97074658045,14133.852139311,-5315.0775617467825,0.7270920251601409,427.12793602240873,0.770632590127959,118.88587863708204,225.68953828056456,0.7950978577776345,main_rgb32
rgb32,adam,301,47,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t046.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t047.npz,0.9983333349227904,0.0991666689515113,0.7193520665168762,0.0406598597764968,20.71829414367676,0.1188399419188499,0.1367349624633789,1.0,1.0,34298.55733096577,11215.704414458001,-5669.291385333023,34175.678974757735,-122.87835620803526,9.094947017729282e-12,185.1986968932713,184.86665187306696,105.9042228358152,-0.2890530624301559,0.5718410799447853,1.0109559196344051,20649.992850161638,185941.97074658045,189108.70638920975,14739.192147412416,-5786.228252391645,0.7297467183202102,431.20989175409744,0.7779973346295548,121.40507463616343,183.19166374756006,1.0109559196344051,main_rgb32
rgb32,adam,301,48,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t047.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t048.npz,0.9991666674613952,0.1050000041723251,0.728070855140686,0.0323519259691238,19.65742874145508,0.1211049482226371,0.1484274715185165,1.0,1.0,34175.678974757735,9726.539181997057,-5415.2632003049,33071.691756145,-1103.9872186127322,1.0913936421275139e-11,184.86665187306696,181.8562392554762,98.62321827032952,-0.2970173531540308,0.5334830120580435,1.1135025724932177,20483.236674225976,189108.70638920975,192680.68480970492,14303.498003001367,-5365.759791253137,0.7110537269667724,434.86630863888473,0.7845943136067467,119.59723242199782,166.02265359759014,1.1135025724932175,main_rgb32
rgb32,adam,301,49,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t048.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t049.npz,0.996666669845581,0.0991666689515113,0.7286396026611328,0.0408377610146999,22.154949188232425,0.1183299496769905,0.1466649770736694,1.0,1.0,33071.691756145,10182.158433542874,-4274.042356840961,34705.765476005945,1634.0737198609422,-1.0913936421275139e-11,181.8562392554762,186.29483480764017,100.9066818082077,-0.23291137052015862,0.5548706067018766,0.8395159797869715,19579.381686655564,192680.68480970492,196364.9455637592,14151.793291526308,-5233.766268736107,0.7189126571925243,438.95408052517854,0.7919695517284264,118.96131006140739,216.62034271417025,0.8395159797869716,main_rgb32
rgb32,adam,301,50,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t049.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed301/t050.npz,0.996666669845581,0.0841666683554649,0.7160666584968567,0.0511211194097995,19.99110412597656,0.1224174499511718,0.1386924684047699,1.0,1.0,34705.765476005945,10218.131628042282,-5418.1622768478,34087.572550352634,-618.1929256533112,7.275957614183426e-12,186.29483480764017,184.6282008533708,101.0847744620439,-0.2877169500769303,0.5426064258111051,1.0604996048354645,22822.399890153763,196364.9455637592,199561.39971947306,14582.012314323692,-5692.779079304983,0.7146259531272584,443.13084474425744,0.7995053515603853,120.75600322271225,175.6670478312377,1.0604996048354642,main_rgb32
rgb32,sgd,301,1,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed301/t000.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed301/t001.npz,1.0,0.1099999994039535,0.7581416964530945,0.0036207064986228,2.3107805252075195,0.5775625705718994,0.7454874515533447,1.0,1.0,2.1302407507239756,239.9987438406206,4.9679511435696,252.06488687848375,249.93464612775978,-1.4210854715202004e-14,1.4595344294411063,15.876551479414028,15.49189284240698,0.21971438299118592,10.614270228855943,-0.04139980954957613,35.732035889276894,33.39204555353952,227.6881350893657,190.26104112076447,2.0175242075310047,0.7764379682743577,5.778585082313794,0.0104258364150282,13.793514458641948,,,main_rgb32
rgb32,sgd,301,2,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed301/t001.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed301/t002.npz,1.0,0.1008333340287208,0.7967041730880737,0.0074392780661582,11.125575065612791,0.2603876292705536,0.6446499824523926,1.0,1.0,252.06488687848375,278.8062200071857,34.47805260909271,599.8272121038549,347.7623252253711,1.4210854715202004e-14,15.876551479414028,24.49137015570699,16.697491428570512,0.130057476420293,1.0517076992583017,-0.24732627993883424,1391.6885204071755,227.6881350893657,394.2210843026194,170.88752516785559,-2.1772879773011504,0.7937290019620363,15.089338457645043,0.027224480063796054,13.072395540521851,,,main_rgb32
rgb32,sgd,301,3,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed301/t002.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed301/t003.npz,1.0,0.1150000020861625,0.7231416702270508,0.0335793271660804,11.791900634765623,0.2020975649356842,0.4405676424503326,1.0,1.0,599.8272121038549,320.3486071536749,-7.351753888301987,905.4723114809256,305.64509937707066,-2.5224267119483557e-13,24.49137015570699,30.091066971460577,17.89828503387056,-0.016771289580635628,0.7307996620883171,0.04589846014080071,1484.4907718448922,394.2210843026194,587.3668847596801,201.23982840842606,-4.047013975683031,0.7996650971949699,19.855001493392525,0.035822782678033106,14.185902453084402,533.598950391274,0.04589846014080071,main_rgb32
rgb32,sgd,301,4,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed301/t003.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed301/t004.npz,0.8533333539962769,0.0949999988079071,0.6713416576385498,0.4373427033424377,12.236114501953123,0.1609525084495544,0.2722976207733154,1.0,1.0,905.4723114809256,331.7580493385185,-21.350842177606843,1194.5286764642308,289.05636498330523,4.121147867408581e-13,30.091066971460577,34.56195417600444,18.214226564378695,-0.03895531214420841,0.605303447087925,0.12871333322689585,1478.5718139033597,587.3668847596801,773.1279172228701,232.1840687099011,-23.211518123355685,0.7767795734531394,24.235653173778505,0.043726440262085706,15.237587365127759,233.7836043637845,0.12871333322689585,main_rgb32
rgb32,sgd,301,5,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed301/t004.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed301/t005.npz,0.8875000476837158,0.1024999991059303,0.5156187415122986,0.4194989502429962,9.18195629119873,0.1415574699640274,0.2280775904655456,1.0,1.0,1194.5286764642308,292.9691945946802,-62.53022283248958,1362.4374253939322,167.90874892970146,4.405364961712621e-13,34.56195417600444,36.91121002343234,17.116342909473396,-0.10570139225917667,0.4952365489031541,0.42687234006974345,1279.2239007344217,773.1279172228701,902.6017521475059,216.3936663755573,-43.459915725460625,0.7782769183730653,27.805177885114674,0.050166646677613703,14.710325162128719,80.96555089598363,0.4268723400697434,main_rgb32
rgb32,sgd,301,6,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed301/t005.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed301/t006.npz,0.8149999976158142,0.1016666665673255,0.4973770976066589,0.6298239231109619,8.474311828613281,0.1216524541378021,0.1694125235080719,1.0,1.0,1362.4374253939322,273.00560766464184,-42.8240161963479,1549.795000665878,187.35757527194573,-3.126388037344441e-13,36.91121002343234,39.367435789823524,16.52288133663865,-0.07021717103516316,0.4476385717550151,0.3137226122399113,1225.5840672923562,902.6017521475059,1020.4213722163453,237.43622675095645,-59.80830334105875,0.7442255308287121,30.043331242515464,0.05420476681318561,15.408965791089175,117.65556126125024,0.3137226122399113,main_rgb32
