optimizer,seed,window,metric,avg16_value,rgb32_value,difference,ratio
sgd,300,early,train_acc,0.48083335161209106,0.7754167020320892,-0.29458335041999817,0.6200967174836436
sgd,300,early,top10_Q_fraction,0.8103027266722987,0.7572725616543825,0.05303016501791624,1.07002784427058
sgd,300,late,R,27.32278463310616,41.09861633562548,-13.77583170251932,0.6648103286489957
sgd,300,late,d_eff,8.424102651620137,16.41270603862311,-7.988603387002973,0.5132671377770469
sgd,300,late,c,-0.1314286593657799,-0.19761776485057386,0.06618910548479395,
sgd,300,late,raw_W_F,43.174559159084154,52.71624009409864,-9.541680935014483,0.8189992131839723
sgd,300,late,raw_W_RMS,0.15579277095400412,0.09511167315310246,0.06068109780090167,1.6379984263679448
sgd,300,late,raw_D_F,12.97899397215571,17.961436235179747,-4.982442263024037,0.7226033487642101
sgd,300,late,Rstar_local,31.311903700290316,42.05346384173146,-10.741560141441141,0.7445737125991074
sgd,300,late,R_over_Rstar_local,0.8752090734538012,0.9782816941067335,-0.10307262065293232,0.8946391195155219
sgd,300,late,train_acc,0.46625000238418574,0.7366666793823242,-0.2704166769981385,0.6329185443477967
sgd,300,late,top10_Q_fraction,0.817890686613995,0.7565112094267239,0.0613794771872711,1.081134920966715
sgd,301,early,R,24.441290176574988,40.20285237185673,-15.76156219528174,0.6079491562067538
sgd,301,early,d_eff,8.418414866410064,16.001424418441726,-7.583009552031662,0.5261040921274356
sgd,301,early,c,-0.10267668400807752,-0.18435658382177644,0.08167989981369893,
sgd,301,early,raw_W_F,34.3449754894314,36.04626088787758,-1.7012853984461813,0.9528027219317406
sgd,301,early,raw_W_RMS,0.12393175527583947,0.06503537008404874,0.05889638519179073,1.9056054438634813
sgd,301,early,raw_D_F,12.778150146062007,17.80202533323053,-5.0238751871685245,0.7177919313601582
sgd,301,early,Rstar_local,41.9633267833499,43.55708601080751,-1.5937592274576105,0.9634098748694492
sgd,301,early,R_over_Rstar_local,0.5786440832552671,0.9183935998521937,-0.33974951659692665,0.6300611016326704
sgd,301,early,train_acc,0.5429166853427887,0.7779166996479034,-0.23500001430511475,0.6979110817244581
sgd,301,early,top10_Q_fraction,0.7950483104923999,0.7268337338394717,0.06821457665292818,1.093851693278719
sgd,301,late,R,27.67594964176751,41.07355281329742,-13.397603171529909,0.6738143585379719
sgd,301,late,d_eff,8.134660207083213,15.726561983780595,-7.591901776697382,0.5172561056556926
sgd,301,late,c,-0.13205138130652275,-0.20056868970432623,0.06851730839780348,
sgd,301,late,raw_W_F,43.71812739032032,52.47564525157273,-8.75751786125241,0.8331127169705466
sgd,301,late,raw_W_RMS,0.15775420385792366,0.0946775872246713,0.06307661663325236,1.6662254339410933
sgd,301,late,raw_D_F,13.205425576443993,17.75848514070975,-4.553059564265759,0.7436121646531508
sgd,301,late,Rstar_local,31.089130928327133,38.29154281205319,-7.202411883726054,0.8119059365385789
sgd,301,late,R_over_Rstar_local,0.8848836685561111,1.0638712901342844,-0.17898762157817327,0.8317581992878283
sgd,301,late,train_acc,0.47708335518836975,0.7266666889190674,-0.24958333373069763,0.6565367072186035
sgd,301,late,top10_Q_fraction,0.8051168285454959,0.7237949027152608,0.08132192583023512,1.1123549302781246
sgd,302,early,R,25.058061382146505,38.07547584494324,-13.017414462796737,0.6581155146738484
sgd,302,early,d_eff,8.574448879722429,16.162232179089408,-7.587783299366979,0.5305238029444964
sgd,302,early,c,-0.0955351504042336,-0.20224573043388902,0.10671058002965542,
sgd,302,early,raw_W_F,35.06015577639395,35.74333773488763,-0.6831819584936838,0.9808864532025262
sgd,302,early,raw_W_RMS,0.12651243984582033,0.06448883019679087,0.06202360964902946,1.9617729064050524
sgd,302,early,raw_D_F,12.170089943705268,18.034235388881886,-5.864145445176618,0.6748325992910204
sgd,302,early,Rstar_local,36.90491217990615,40.0157068398976,-3.1107946599914484,0.9222606594845943
sgd,302,early,R_over_Rstar_local,0.7159829075363888,0.9491238259478463,-0.23314091841145745,0.7543619577997314
sgd,302,early,train_acc,0.5145833194255829,0.7866666913032532,-0.2720833718776703,0.6541313177669746
sgd,302,early,top10_Q_fraction,0.8065943637883,0.7327163674699513,0.07387799631834868,1.100827550193054
sgd,302,late,R,26.80124350397743,41.16824385505238,-14.36700035107495,0.6510174103695279
sgd,302,late,d_eff,7.925508075193718,16.249658139179694,-8.324150063985975,0.48773383460200037
sgd,302,late,c,-0.1382463439628534,-0.19524186091250784,0.056995516949654434,
sgd,302,late,raw_W_F,43.569983768122924,53.303562243940426,-9.733578475817502,0.8173934711666664
sgd,302,late,raw_W_RMS,0.1572196366069587,0.09617133128220305,0.06104830532475565,1.6347869423333325
sgd,302,late,raw_D_F,13.033333915001158,18.371998600133516,-5.338664685132358,0.709412960379087
sgd,302,late,Rstar_local,28.964495155584927,41.288260913064704,-12.323765757479777,0.7015188945974663
sgd,302,late,R_over_Rstar_local,0.9299200775353456,0.9957505772920703,-0.06583049975672473,0.9338885648093221
sgd,302,late,train_acc,0.47291669249534607,0.7379166781902313,-0.26499998569488525,0.6408808832661056
sgd,302,late,top10_Q_fraction,0.7938495912706774,0.7320973648834324,0.06175222638724509,1.0843497454700954
sgd,303,early,R,26.701463717650572,40.07030200108075,-13.368838283430176,0.6663654223751645
sgd,303,early,d_eff,8.489198197263061,16.320793212840435,-7.831595015577374,0.5201461771223324
sgd,303,early,c,-0.09793602095260787,-0.21113288885311754,0.11319686790050967,
sgd,303,early,raw_W_F,35.05868514569364,35.668402636326746,-0.6097174906331091,0.9829059490874946
sgd,303,early,raw_W_RMS,0.12650713316437845,0.0643536308238975,0.06215350234048095,1.9658118981749892
sgd,303,early,raw_D_F,12.690199199082729,18.15382679689612,-5.463627597813391,0.6990371419238426
sgd,303,early,Rstar_local,38.14752015800184,36.6286784499534,1.5188417080484413,1.0414659161160746
sgd,303,early,R_over_Rstar_local,0.6754170806062786,1.1012685573231247,-0.4258514767168461,0.6133082399519589
sgd,303,early,train_acc,0.5058333277702332,0.8066666722297668,-0.3008333444595337,0.6270661044815722
sgd,303,early,top10_Q_fraction,0.8016705868787919,0.7382156439412867,0.0634549429375052,1.0859571907725
sgd,303,late,R,26.99730818205635,41.04033039165513,-14.043022209598782,0.6578238509392167
sgd,303,late,d_eff,8.155781852355119,15.977796342877436,-7.822014490522317,0.510444724499871
sgd,303,late,c,-0.1439893323760249,-0.20239459188973632,0.05840525951371142,
sgd,303,late,raw_W_F,42.7638953089837,52.67842579857954,-9.91453048959584,0.8117914432844882
sgd,303,late,raw_W_RMS,0.15431091542649195,0.09504344786029881,0.05926746756619314,1.6235828865689765
sgd,303,late,raw_D_F,12.911918816669923,17.898228482668287,-4.986309665998364,0.7214076426151981
sgd,303,late,Rstar_local,27.615767185754038,39.06363402255148,-11.447866836797445,0.7069431167057172
sgd,303,late,R_over_Rstar_local,0.9824701503669137,1.0607535835855197,-0.07828343321860609,0.9262001708690955
sgd,303,late,train_acc,0.4737500101327896,0.7229166924953461,-0.24916668236255646,0.6553314027063215
sgd,303,late,top10_Q_fraction,0.8083160274696295,0.7485153553275499,0.059800672142079625,1.0798923785817471
sgd,304,early,R,27.00484449521468,39.81125653848266,-12.80641204326798,0.6783218326482876
sgd,304,early,d_eff,8.215858969154514,16.262649757165065,-8.04679078801055,0.5051980514758818
sgd,304,early,c,-0.12297502823964979,-0.21536130593961988,0.0923862776999701,
sgd,304,early,raw_W_F,34.291490690487464,36.145069901821444,-1.8535792113339795,0.9487183392819896
sgd,304,early,raw_W_RMS,0.12373875863166553,0.06521364324279515,0.05852511538887038,1.8974366785639796
sgd,304,early,raw_D_F,12.381219136464635,18.405144736013263,-6.023925599548628,0.6727042527537618
sgd,304,early,Rstar_local,33.48237223086677,37.28721825041977,-3.804846019552997,0.897958437285405
sgd,304,early,R_over_Rstar_local,0.8013590669829338,1.0754207120131858,-0.274061645030252,0.7451586695617857
sgd,304,early,train_acc,0.47833335399627686,0.789166659116745,-0.31083330512046814,0.6061246359946826
sgd,304,early,top10_Q_fraction,0.8024661556444629,0.7306074284374103,0.07185872720705255,1.0983547722211648
sgd,304,late,R,26.895672604510843,41.138950849048506,-14.243278244537663,0.6537763372527257
sgd,304,late,d_eff,8.104901705454822,15.985254278166716,-7.880352572711894,0.5070236334322696
sgd,304,late,c,-0.15740668646682165,-0.1785845931706419,0.02117790670382025,
sgd,304,late,raw_W_F,42.69719968842318,52.84198668465831,-10.144786996235126,0.808016548341085
sgd,304,late,raw_W_RMS,0.15407024833596455,0.09533854761531904,0.05873170072064551,1.61603309668217
sgd,304,late,raw_D_F,13.197690824168298,18.065812693197167,-4.868121869028869,0.7305340229248585
sgd,304,late,Rstar_local,24.827653773723146,44.81420410457474,-19.986550330851596,0.5540130471978789
sgd,304,late,R_over_Rstar_local,1.0880691958559527,0.9286817337891857,0.15938746206676702,1.1716276483833035
sgd,304,late,train_acc,0.4816666841506958,0.7462500035762787,-0.2645833194255829,0.6454494899060483
sgd,304,late,top10_Q_fraction,0.7923385009011497,0.7326359415653931,0.05970255933575652,1.0814900770609104
