ladder,arm,seed,offset,root,window,task,eps,group,count,fraction,free_rms,full_w_rms,free_growth_ratio,full_w_growth_ratio,median_unit_free_growth_ratio,unit_shrink_fraction,v_rms,root_distance_rms,sigma_rms
A,LRoffm0p5_1216,1,-0.5,0.5,final,500,0.1,mean_far_root_FINAL_SELECTED,86,0.86,2.6901032965781377,3.095168268657999,3.67573137010505,2.15832712694985,3.806700771900456,0.0,0.5739148353431285,2.9456889757118043,1.3450516482890689
A,LRoffm0p5_1216,1,-0.5,0.5,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,13,0.13,0.024098853021293914,0.34610591193398393,0.04311797395883505,0.26466035236086954,0.03500781549401321,1.0,0.006388423495959985,0.0161278184719819,0.012049426510646957
A,LRoffm0p5_1216,1,-0.5,0.5,final,500,0.2,ALL,100,1.0,2.5076985694440115,2.886891851129192,3.5183243093579355,2.032564111549995,3.6110156833115683,0.13,0.5347845131256247,2.731725766022212,1.2538492847220057
A,LRoffm0p5_1216,1,-0.5,0.5,final,500,0.2,mean_near_root_FINAL_SELECTED,14,0.14,0.6815327966506219,0.8249990233405745,1.1713888155848777,0.6189867299426828,0.03764947141725783,0.9285714285714286,0.13962169816664707,0.015541407315490521,0.34076639832531097
A,LRoffm0p5_1216,1,-0.5,0.5,final,500,0.2,mean_far_root_FINAL_SELECTED,86,0.86,2.6901032965781377,3.095168268657999,3.67573137010505,2.15832712694985,3.806700771900456,0.0,0.5739148353431285,2.9456889757118043,1.3450516482890689
A,LRoffm0p5_1216,1,-0.5,0.5,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,13,0.13,0.024098853021293914,0.34610591193398393,0.04311797395883505,0.26466035236086954,0.03500781549401321,1.0,0.006388423495959985,0.0161278184719819,0.012049426510646957
A,LRoffm0p5_1216,2,-0.5,0.5,final,500,0.05,ALL,100,1.0,2.403314037589894,2.7642861583920935,3.457140731706488,1.9920076307585313,3.3941865525362385,0.1,0.50067104234913,2.656500642974713,1.201657018794947
A,LRoffm0p5_1216,2,-0.5,0.5,final,500,0.05,mean_near_root_FINAL_SELECTED,6,0.06,0.8636685463121888,1.0376110341061777,1.8004413815775897,0.8105255731789834,0.03761405038963654,0.8333333333333334,0.05893003716557598,0.014779995096907163,0.4318342731560944
A,LRoffm0p5_1216,2,-0.5,0.5,final,500,0.05,mean_far_root_FINAL_SELECTED,94,0.94,2.4692067297532674,2.83906632951679,3.4939928867392216,2.0362386843188394,3.4889284798449074,0.05319148936170213,0.5161880818467033,2.7399686594010055,1.2346033648766337
A,LRoffm0p5_1216,2,-0.5,0.5,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,5,0.05,0.017623039323555693,0.30411885927862514,0.0403517390455105,0.23551233771326263,0.03393681510728761,1.0,0.0007872194811027724,0.01498996634594785,0.008811519661777846
A,LRoffm0p5_1216,2,-0.5,0.5,final,500,0.1,ALL,100,1.0,2.403314037589894,2.7642861583920935,3.457140731706488,1.9920076307585313,3.3941865525362385,0.1,0.50067104234913,2.656500642974713,1.201657018794947
A,LRoffm0p5_1216,2,-0.5,0.5,final,500,0.1,mean_near_root_FINAL_SELECTED,12,0.12,0.9054249517000653,1.1001144302641548,1.7313695137015577,0.814312204679554,0.036080677743386316,0.8333333333333334,0.06805835560722082,0.05565592806691419,0.45271247585003266
A,LRoffm0p5_1216,2,-0.5,0.5,final,500,0.1,mean_far_root_FINAL_SELECTED,88,0.88,2.540030207877214,2.9186017344699864,3.5502367737941207,2.0957630332164396,3.561911339016093,0.0,0.5331250704729882,2.831764619344267,1.270015103938607
A,LRoffm0p5_1216,2,-0.5,0.5,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,9,0.09,0.015777288567117093,0.3270472574183012,0.033070170780125856,0.24490791855852714,0.03393681510728761,1.0,0.0015606148300373788,0.04543038509130416,0.007888644283558547
A,LRoffm0p5_1216,2,-0.5,0.5,final,500,0.2,ALL,100,1.0,2.403314037589894,2.7642861583920935,3.457140731706488,1.9920076307585313,3.3941865525362385,0.1,0.50067104234913,2.656500642974713,1.201657018794947
A,LRoffm0p5_1216,2,-0.5,0.5,final,500,0.2,mean_near_root_FINAL_SELECTED,13,0.13,1.0930019376782207,1.295544313231985,2.09313594633049,0.9585132979602132,0.03822454037948502,0.7692307692307693,0.0674073451510354,0.06730758723007331,0.5465009688391104
A,LRoffm0p5_1216,2,-0.5,0.5,final,500,0.2,mean_far_root_FINAL_SELECTED,87,0.87,2.541746490390035,2.9210062442524776,3.542751251710729,2.096920467862351,3.56166359838233,0.0,0.5361428926055131,2.847948793138755,1.2708732451950175
A,LRoffm0p5_1216,2,-0.5,0.5,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,10,0.1,0.015156300573465413,0.32845996836200797,0.03217021650725331,0.24434483300756188,0.02809597299399868,1.0,0.0017344099331391726,0.052301293092421625,0.007578150286732707
A,LRoffm0p5_1216,3,-0.5,0.5,final,500,0.05,ALL,100,1.0,2.5038719360535993,2.858295916884216,3.567162456237049,2.041660567969648,3.516719472436683,0.15,0.5733152665092709,2.7226012091843965,1.2519359680267996
A,LRoffm0p5_1216,3,-0.5,0.5,final,500,0.05,mean_near_root_FINAL_SELECTED,16,0.16,0.681708643638212,0.809114415580943,1.2846703547881295,0.6288952251000498,0.03265262836567801,0.9375,0.17526234929700965,0.012020517216842354,0.340854321819106
A,LRoffm0p5_1216,3,-0.5,0.5,final,500,0.05,mean_far_root_FINAL_SELECTED,84,0.84,2.715699156708354,3.0985997157081635,3.7201140283951015,2.181246867311671,3.6273087556904287,0.0,0.6208439841588331,2.9705968266372387,1.357849578354177
A,LRoffm0p5_1216,3,-0.5,0.5,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,12,0.12,0.01625686198056043,0.31412451797583796,0.03128711956941831,0.252894263300837,0.024439963297142674,1.0,0.0018910521625470525,0.006681977243582356,0.008128430990280214
A,LRoffm0p5_1216,3,-0.5,0.5,final,500,0.1,ALL,100,1.0,2.5038719360535993,2.858295916884216,3.567162456237049,2.041660567969648,3.516719472436683,0.15,0.5733152665092709,2.7226012091843965,1.2519359680267996
A,LRoffm0p5_1216,3,-0.5,0.5,final,500,0.1,mean_near_root_FINAL_SELECTED,16,0.16,0.681708643638212,0.809114415580943,1.2846703547881295,0.6288952251000498,0.03265262836567801,0.9375,0.17526234929700965,0.012020517216842354,0.340854321819106
A,LRoffm0p5_1216,3,-0.5,0.5,final,500,0.1,mean_far_root_FINAL_SELECTED,84,0.84,2.715699156708354,3.0985997157081635,3.7201140283951015,2.181246867311671,3.6273087556904287,0.0,0.6208439841588331,2.9705968266372387,1.357849578354177
A,LRoffm0p5_1216,3,-0.5,0.5,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,15,0.15,0.02285406434416441,0.32792168112649617,0.04463815828763336,0.2584642065045169,0.027752046696554487,1.0,0.0028725759990609807,0.007384700800356843,0.011427032172082205
A,LRoffm0p5_1216,3,-0.5,0.5,final,500,0.2,ALL,100,1.0,2.5038719360535993,2.858295916884216,3.567162456237049,2.041660567969648,3.516719472436683,0.15,0.5733152665092709,2.7226012091843965,1.2519359680267996
A,LRoffm0p5_1216,3,-0.5,0.5,final,500,0.2,mean_near_root_FINAL_SELECTED,16,0.16,0.681708643638212,0.809114415580943,1.2846703547881295,0.6288952251000498,0.03265262836567801,0.9375,0.17526234929700965,0.012020517216842354,0.340854321819106
A,LRoffm0p5_1216,3,-0.5,0.5,final,500,0.2,mean_far_root_FINAL_SELECTED,84,0.84,2.715699156708354,3.0985997157081635,3.7201140283951015,2.181246867311671,3.6273087556904287,0.0,0.6208439841588331,2.9705968266372387,1.357849578354177
A,LRoffm0p5_1216,3,-0.5,0.5,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,15,0.15,0.02285406434416441,0.32792168112649617,0.04463815828763336,0.2584642065045169,0.027752046696554487,1.0,0.0028725759990609807,0.007384700800356843,0.011427032172082205
A,LRoffm0p5_1216,4,-0.5,0.5,final,500,0.05,ALL,100,1.0,2.5443039812838846,2.9438794203537335,3.6930144878006996,2.1020083852698823,3.6485590507568877,0.13,0.6009985594408339,2.787041210241678,1.2721519906419423
A,LRoffm0p5_1216,4,-0.5,0.5,final,500,0.05,mean_near_root_FINAL_SELECTED,14,0.14,0.65730729488834,0.8364979824564034,1.3061013040927596,0.6325584966090027,0.035923720070258555,0.9285714285714286,0.09286707370529718,0.013129884892900024,0.32865364744417
A,LRoffm0p5_1216,4,-0.5,0.5,final,500,0.05,mean_far_root_FINAL_SELECTED,86,0.86,2.7307455634946143,3.1564743356389506,3.8212177474548823,2.23417558925442,3.878359089447048,0.0,0.6469893311518878,3.0053391582862288,1.3653727817473071
A,LRoffm0p5_1216,4,-0.5,0.5,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,12,0.12,0.01839619761670863,0.3033315842346294,0.03876897562003909,0.23339133622071667,0.02934646608755931,1.0,0.00225946964046047,0.002627937972504083,0.009198098808354316
A,LRoffm0p5_1216,4,-0.5,0.5,final,500,0.1,ALL,100,1.0,2.5443039812838846,2.9438794203537335,3.6930144878006996,2.1020083852698823,3.6485590507568877,0.13,0.6009985594408339,2.787041210241678,1.2721519906419423
A,LRoffm0p5_1216,4,-0.5,0.5,final,500,0.1,mean_near_root_FINAL_SELECTED,14,0.14,0.65730729488834,0.8364979824564034,1.3061013040927596,0.6325584966090027,0.035923720070258555,0.9285714285714286,0.09286707370529718,0.013129884892900024,0.32865364744417
A,LRoffm0p5_1216,4,-0.5,0.5,final,500,0.1,mean_far_root_FINAL_SELECTED,86,0.86,2.7307455634946143,3.1564743356389506,3.8212177474548823,2.23417558925442,3.878359089447048,0.0,0.6469893311518878,3.0053391582862288,1.3653727817473071
A,LRoffm0p5_1216,4,-0.5,0.5,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,13,0.13,0.022785067569229194,0.3052700340210107,0.047432565109376566,0.2322820228736339,0.03578980236262639,1.0,0.0025111476338610596,0.0029316236895202655,0.011392533784614597
A,LRoffm0p5_1216,4,-0.5,0.5,final,500,0.2,ALL,100,1.0,2.5443039812838846,2.9438794203537335,3.6930144878006996,2.1020083852698823,3.6485590507568877,0.13,0.6009985594408339,2.787041210241678,1.2721519906419423
A,LRoffm0p5_1216,4,-0.5,0.5,final,500,0.2,mean_near_root_FINAL_SELECTED,14,0.14,0.65730729488834,0.8364979824564034,1.3061013040927596,0.6325584966090027,0.035923720070258555,0.9285714285714286,0.09286707370529718,0.013129884892900024,0.32865364744417
A,LRoffm0p5_1216,4,-0.5,0.5,final,500,0.2,mean_far_root_FINAL_SELECTED,86,0.86,2.7307455634946143,3.1564743356389506,3.8212177474548823,2.23417558925442,3.878359089447048,0.0,0.6469893311518878,3.0053391582862288,1.3653727817473071
A,LRoffm0p5_1216,4,-0.5,0.5,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,13,0.13,0.022785067569229194,0.3052700340210107,0.047432565109376566,0.2322820228736339,0.03578980236262639,1.0,0.0025111476338610596,0.0029316236895202655,0.011392533784614597
A,LRoffm0p5_1216,5,-0.5,0.5,final,500,0.05,ALL,100,1.0,2.3483978917620605,2.73355044287002,3.20903123133187,1.9194587862235428,3.162651615040927,0.05,0.4572498988658046,2.6074041943821866,1.1741989458810302
A,LRoffm0p5_1216,5,-0.5,0.5,final,500,0.05,mean_near_root_FINAL_SELECTED,5,0.05,0.017315032838543257,0.3408970019327365,0.03150971614950559,0.2755777548610003,0.01855454044193539,1.0,0.001162498544313376,0.032321726418894886,0.008657516419271628
A,LRoffm0p5_1216,5,-0.5,0.5,final,500,0.05,mean_far_root_FINAL_SELECTED,95,0.95,2.409402124466474,2.803472937441503,3.2552414732737,1.9559615425993622,3.1994876740302614,0.0,0.46912842192241566,2.6751299817277716,1.204701062233237
A,LRoffm0p5_1216,5,-0.5,0.5,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,3,0.03,0.020352998277062773,0.3411175089784009,0.04072512281950243,0.28052255238960366,0.04367842635495148,1.0,0.0011897719030633748,0.017203727220912925,0.010176499138531386
A,LRoffm0p5_1216,5,-0.5,0.5,final,500,0.1,ALL,100,1.0,2.3483978917620605,2.73355044287002,3.20903123133187,1.9194587862235428,3.162651615040927,0.05,0.4572498988658046,2.6074041943821866,1.1741989458810302
A,LRoffm0p5_1216,5,-0.5,0.5,final,500,0.1,mean_near_root_FINAL_SELECTED,5,0.05,0.017315032838543257,0.3408970019327365,0.03150971614950559,0.2755777548610003,0.01855454044193539,1.0,0.001162498544313376,0.032321726418894886,0.008657516419271628
A,LRoffm0p5_1216,5,-0.5,0.5,final,500,0.1,mean_far_root_FINAL_SELECTED,95,0.95,2.409402124466474,2.803472937441503,3.2552414732737,1.9559615425993622,3.1994876740302614,0.0,0.46912842192241566,2.6751299817277716,1.204701062233237
A,LRoffm0p5_1216,5,-0.5,0.5,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,5,0.05,0.017315032838543257,0.3408970019327365,0.03150971614950559,0.2755777548610003,0.01855454044193539,1.0,0.001162498544313376,0.032321726418894886,0.008657516419271628
A,LRoffm0p5_1216,5,-0.5,0.5,final,500,0.2,ALL,100,1.0,2.3483978917620605,2.73355044287002,3.20903123133187,1.9194587862235428,3.162651615040927,0.05,0.4572498988658046,2.6074041943821866,1.1741989458810302
A,LRoffm0p5_1216,5,-0.5,0.5,final,500,0.2,mean_near_root_FINAL_SELECTED,7,0.07,1.4638484520466164,1.649700804009369,2.630857404941222,1.258891634725501,0.04367842635495148,0.7142857142857143,0.26306084268024754,0.0752724645077895,0.7319242260233082
A,LRoffm0p5_1216,5,-0.5,0.5,final,500,0.2,mean_far_root_FINAL_SELECTED,93,0.93,2.40183017084113,2.798192990593175,3.2311420929917802,1.953612145997854,3.186248175707512,0.0,0.4686211753027408,2.703673330940446,1.200915085420565
A,LRoffm0p5_1216,5,-0.5,0.5,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,5,0.05,0.017315032838543257,0.3408970019327365,0.03150971614950559,0.2755777548610003,0.01855454044193539,1.0,0.001162498544313376,0.032321726418894886,0.008657516419271628
A,LRoffm0p5_1216,6,-0.5,0.5,final,500,0.05,ALL,100,1.0,2.4306489315349245,2.7780339610388176,3.412762157132615,1.9555105727622668,3.248382639897512,0.1,0.5198546405835308,2.563672723625187,1.2153244657674622
A,LRoffm0p5_1216,6,-0.5,0.5,final,500,0.05,mean_near_root_FINAL_SELECTED,10,0.1,0.017941919422102968,0.3455388250848836,0.03861376068614003,0.27202763756201065,0.017646029474859583,1.0,0.0006943290105032773,0.018510416496999083,0.008970959711051484
A,LRoffm0p5_1216,6,-0.5,0.5,final,500,0.05,mean_far_root_FINAL_SELECTED,90,0.9,2.5621219584825505,2.9260388431994766,3.4877832697072586,2.0371265169231356,3.449389154555813,0.0,0.5479748566078502,2.7023412833047598,1.2810609792412753
A,LRoffm0p5_1216,6,-0.5,0.5,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,9,0.09,0.014792176230217082,0.3462234650502161,0.03096803617172594,0.2706778553093784,0.016676130873283495,1.0,0.0007029630067386064,0.014688618006816291,0.007396088115108541
A,LRoffm0p5_1216,6,-0.5,0.5,final,500,0.1,ALL,100,1.0,2.4306489315349245,2.7780339610388176,3.412762157132615,1.9555105727622668,3.248382639897512,0.1,0.5198546405835308,2.563672723625187,1.2153244657674622
A,LRoffm0p5_1216,6,-0.5,0.5,final,500,0.1,mean_near_root_FINAL_SELECTED,10,0.1,0.017941919422102968,0.3455388250848836,0.03861376068614003,0.27202763756201065,0.017646029474859583,1.0,0.0006943290105032773,0.018510416496999083,0.008970959711051484
A,LRoffm0p5_1216,6,-0.5,0.5,final,500,0.1,mean_far_root_FINAL_SELECTED,90,0.9,2.5621219584825505,2.9260388431994766,3.4877832697072586,2.0371265169231356,3.449389154555813,0.0,0.5479748566078502,2.7023412833047598,1.2810609792412753
A,LRoffm0p5_1216,6,-0.5,0.5,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,10,0.1,0.017941919422102968,0.3455388250848836,0.03861376068614003,0.27202763756201065,0.017646029474859583,1.0,0.0006943290105032773,0.018510416496999083,0.008970959711051484
A,LRoffm0p5_1216,6,-0.5,0.5,final,500,0.2,ALL,100,1.0,2.4306489315349245,2.7780339610388176,3.412762157132615,1.9555105727622668,3.248382639897512,0.1,0.5198546405835308,2.563672723625187,1.2153244657674622
A,LRoffm0p5_1216,6,-0.5,0.5,final,500,0.2,mean_near_root_FINAL_SELECTED,10,0.1,0.017941919422102968,0.3455388250848836,0.03861376068614003,0.27202763756201065,0.017646029474859583,1.0,0.0006943290105032773,0.018510416496999083,0.008970959711051484
A,LRoffm0p5_1216,6,-0.5,0.5,final,500,0.2,mean_far_root_FINAL_SELECTED,90,0.9,2.5621219584825505,2.9260388431994766,3.4877832697072586,2.0371265169231356,3.449389154555813,0.0,0.5479748566078502,2.7023412833047598,1.2810609792412753
A,LRoffm0p5_1216,6,-0.5,0.5,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,10,0.1,0.017941919422102968,0.3455388250848836,0.03861376068614003,0.27202763756201065,0.017646029474859583,1.0,0.0006943290105032773,0.018510416496999083,0.008970959711051484
A,LRoffm0p5_1216,7,-0.5,0.5,final,500,0.05,ALL,100,1.0,2.5494708344096897,2.9093533455537557,3.757517902505466,2.075096025986298,3.7062330691667835,0.1,0.5451584176122397,2.69806331092666,1.2747354172048448
A,LRoffm0p5_1216,7,-0.5,0.5,final,500,0.05,mean_near_root_FINAL_SELECTED,10,0.1,0.01757620000944514,0.32087736602643024,0.0376577242750023,0.2548639874727613,0.033667939911030946,1.0,0.0023544954333943203,0.009403333526373982,0.00878810000472257
A,LRoffm0p5_1216,7,-0.5,0.5,final,500,0.05,mean_far_root_FINAL_SELECTED,90,0.9,2.687371835336724,3.0648619075076025,3.8496963951154215,2.162872089118881,3.8923607155830346,0.0,0.5746468924755315,2.8440067173503243,1.343685917668362
A,LRoffm0p5_1216,7,-0.5,0.5,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,9,0.09,0.0137946174292526,0.31339518424685575,0.030406465334253473,0.25647478772257065,0.031840843278404175,1.0,0.0019050992320931049,0.006866627368907915,0.0068973087146263
A,LRoffm0p5_1216,7,-0.5,0.5,final,500,0.1,ALL,100,1.0,2.5494708344096897,2.9093533455537557,3.757517902505466,2.075096025986298,3.7062330691667835,0.1,0.5451584176122397,2.69806331092666,1.2747354172048448
A,LRoffm0p5_1216,7,-0.5,0.5,final,500,0.1,mean_near_root_FINAL_SELECTED,11,0.11,0.6337397387932638,0.7791848558500478,1.2612961992572973,0.6033257548572976,0.03549503654365772,0.9090909090909091,0.05926029542361099,0.027926606117468087,0.3168698693966319
A,LRoffm0p5_1216,7,-0.5,0.5,final,500,0.1,mean_far_root_FINAL_SELECTED,89,0.89,2.6932338586125995,3.0717181619110003,3.863053868407259,2.1706766235361457,3.9390111071715053,0.0,0.577491090651617,2.8599245376393,1.3466169293062997
A,LRoffm0p5_1216,7,-0.5,0.5,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,10,0.1,0.01757620000944514,0.32087736602643024,0.0376577242750023,0.2548639874727613,0.033667939911030946,1.0,0.0023544954333943203,0.009403333526373982,0.00878810000472257
A,LRoffm0p5_1216,7,-0.5,0.5,final,500,0.2,ALL,100,1.0,2.5494708344096897,2.9093533455537557,3.757517902505466,2.075096025986298,3.7062330691667835,0.1,0.5451584176122397,2.69806331092666,1.2747354172048448
A,LRoffm0p5_1216,7,-0.5,0.5,final,500,0.2,mean_near_root_FINAL_SELECTED,11,0.11,0.6337397387932638,0.7791848558500478,1.2612961992572973,0.6033257548572976,0.03549503654365772,0.9090909090909091,0.05926029542361099,0.027926606117468087,0.3168698693966319
A,LRoffm0p5_1216,7,-0.5,0.5,final,500,0.2,mean_far_root_FINAL_SELECTED,89,0.89,2.6932338586125995,3.0717181619110003,3.863053868407259,2.1706766235361457,3.9390111071715053,0.0,0.577491090651617,2.8599245376393,1.3466169293062997
A,LRoffm0p5_1216,7,-0.5,0.5,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,10,0.1,0.01757620000944514,0.32087736602643024,0.0376577242750023,0.2548639874727613,0.033667939911030946,1.0,0.0023544954333943203,0.009403333526373982,0.00878810000472257
A,LRoffm0p5_1216,8,-0.5,0.5,final,500,0.05,ALL,100,1.0,2.412894619430142,2.7871342284665497,3.478031853513409,1.9744670824029096,3.534928032535408,0.09,0.5522044766617359,2.511180275613028,1.206447309715071
A,LRoffm0p5_1216,8,-0.5,0.5,final,500,0.05,mean_near_root_FINAL_SELECTED,9,0.09,0.8040281003335776,1.003597575820216,1.504214459333564,0.7614571317295237,0.028335900663248,0.8888888888888888,0.1611359897062848,0.028159458096010646,0.4020140501667888
A,LRoffm0p5_1216,8,-0.5,0.5,final,500,0.05,mean_far_root_FINAL_SELECTED,91,0.91,2.5167305971433156,2.9046133216601167,3.5569309115306247,2.044768829535816,3.726539320320864,0.01098901098901099,0.5766452347954432,2.6324173094034546,1.2583652985716578
A,LRoffm0p5_1216,8,-0.5,0.5,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,6,0.06,0.01263630019717053,0.3449231998845721,0.02338756545696367,0.26814522050302275,0.01956954044853654,1.0,0.0008463862602319164,0.019286151720353355,0.006318150098585265
A,LRoffm0p5_1216,8,-0.5,0.5,final,500,0.1,ALL,100,1.0,2.412894619430142,2.7871342284665497,3.478031853513409,1.9744670824029096,3.534928032535408,0.09,0.5522044766617359,2.511180275613028,1.206447309715071
A,LRoffm0p5_1216,8,-0.5,0.5,final,500,0.1,mean_near_root_FINAL_SELECTED,11,0.11,1.0634170841370385,1.2563228343690256,1.900918062221073,0.9322780859131348,0.029290773741466648,0.8181818181818182,0.24577549066014587,0.039533074390571805,0.5317085420685193
A,LRoffm0p5_1216,8,-0.5,0.5,final,500,0.1,mean_far_root_FINAL_SELECTED,89,0.89,2.5301921355393335,2.921154733665115,3.5707448374619877,2.058168215851445,3.726539320320864,0.0,0.5789230304803056,2.6618094845658797,1.2650960677696668
A,LRoffm0p5_1216,8,-0.5,0.5,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,9,0.09,0.014297849950064508,0.34022895307721024,0.026710553543253742,0.2600535765497701,0.028335900663248,1.0,0.0011729201966798096,0.030781097114425424,0.007148924975032254
A,LRoffm0p5_1216,8,-0.5,0.5,final,500,0.2,ALL,100,1.0,2.412894619430142,2.7871342284665497,3.478031853513409,1.9744670824029096,3.534928032535408,0.09,0.5522044766617359,2.511180275613028,1.206447309715071
A,LRoffm0p5_1216,8,-0.5,0.5,final,500,0.2,mean_near_root_FINAL_SELECTED,12,0.12,1.2541489577301266,1.4606742937836368,2.2429407291530485,1.078426726457834,0.03127231715622089,0.75,0.24731762907329322,0.058648652648475436,0.6270744788650633
A,LRoffm0p5_1216,8,-0.5,0.5,final,500,0.2,mean_far_root_FINAL_SELECTED,88,0.88,2.530117157612079,2.92172288843481,3.5628759384029265,2.058708955215057,3.6856496757002706,0.0,0.5815241170712229,2.6768395579856143,1.2650585788060396
A,LRoffm0p5_1216,8,-0.5,0.5,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,9,0.09,0.014297849950064508,0.34022895307721024,0.026710553543253742,0.2600535765497701,0.028335900663248,1.0,0.0011729201966798096,0.030781097114425424,0.007148924975032254
A,LRoffm0p5_1216,9,-0.5,0.5,final,500,0.05,ALL,100,1.0,2.45078182046151,2.8432158253255553,3.4026478704582814,1.9853449935350693,3.3482347508539627,0.1,0.5726433463847183,2.6873940164386547,1.225390910230755
A,LRoffm0p5_1216,9,-0.5,0.5,final,500,0.05,mean_near_root_FINAL_SELECTED,10,0.1,0.014443747835424637,0.3421180230297195,0.02629276205626505,0.2584413256588746,0.02667706090732734,1.0,0.001033287074957505,0.020077831887027022,0.007221873917712319
A,LRoffm0p5_1216,9,-0.5,0.5,final,500,0.05,mean_far_root_FINAL_SELECTED,90,0.9,2.583346380465865,2.994842187497532,3.5061492213278176,2.0745129171224006,3.483087820398301,0.0,0.60361898890541,2.83275411484555,1.2916731902329326
A,LRoffm0p5_1216,9,-0.5,0.5,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,9,0.09,0.013990650194472879,0.34292640029149024,0.026120482635030067,0.26297526572726776,0.026062906838128667,1.0,0.0010825415678925579,0.017165208918470547,0.0069953250972364395
A,LRoffm0p5_1216,9,-0.5,0.5,final,500,0.1,ALL,100,1.0,2.45078182046151,2.8432158253255553,3.4026478704582814,1.9853449935350693,3.3482347508539627,0.1,0.5726433463847183,2.6873940164386547,1.225390910230755
A,LRoffm0p5_1216,9,-0.5,0.5,final,500,0.1,mean_near_root_FINAL_SELECTED,10,0.1,0.014443747835424637,0.3421180230297195,0.02629276205626505,0.2584413256588746,0.02667706090732734,1.0,0.001033287074957505,0.020077831887027022,0.007221873917712319
A,LRoffm0p5_1216,9,-0.5,0.5,final,500,0.1,mean_far_root_FINAL_SELECTED,90,0.9,2.583346380465865,2.994842187497532,3.5061492213278176,2.0745129171224006,3.483087820398301,0.0,0.60361898890541,2.83275411484555,1.2916731902329326
A,LRoffm0p5_1216,9,-0.5,0.5,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,10,0.1,0.014443747835424637,0.3421180230297195,0.02629276205626505,0.2584413256588746,0.02667706090732734,1.0,0.001033287074957505,0.020077831887027022,0.007221873917712319
A,LRoffm0p5_1216,9,-0.5,0.5,final,500,0.2,ALL,100,1.0,2.45078182046151,2.8432158253255553,3.4026478704582814,1.9853449935350693,3.3482347508539627,0.1,0.5726433463847183,2.6873940164386547,1.225390910230755
A,LRoffm0p5_1216,9,-0.5,0.5,final,500,0.2,mean_near_root_FINAL_SELECTED,11,0.11,0.8726115448149614,1.0456976706010772,1.5330018903904645,0.7866898525851996,0.02729121497652601,0.9090909090909091,0.0997413581323888,0.04872261860516085,0.4363057724074807
A,LRoffm0p5_1216,9,-0.5,0.5,final,500,0.2,mean_far_root_FINAL_SELECTED,89,0.89,2.5796463331345985,2.9912969325388663,3.5012519373490463,2.0710955413356102,3.469502470582606,0.0,0.6059870626805866,2.848580460845046,1.2898231665672992
A,LRoffm0p5_1216,9,-0.5,0.5,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,10,0.1,0.014443747835424637,0.3421180230297195,0.02629276205626505,0.2584413256588746,0.02667706090732734,1.0,0.001033287074957505,0.020077831887027022,0.007221873917712319
A,LRoffp0p5_1216,0,0.5,-5.0,final,500,0.05,ALL,100,1.0,1.87362922017757,2.6002514340782628,2.5937475428178707,1.805866447238408,1.68357093628584,0.11,0.260878893960947,0.7917924857672355,0.936814610088785
A,LRoffp0p5_1216,0,0.5,-5.0,final,500,0.05,mean_near_root_FINAL_SELECTED,10,0.1,1.1150832923632974,2.1382666167995543,1.4701206453545204,1.5053142377168094,1.509356077795228,0.2,0.1230337768234387,0.027933790215817243,0.5575416461816487
A,LRoffp0p5_1216,0,0.5,-5.0,final,500,0.05,mean_far_root_FINAL_SELECTED,90,0.9,1.9396865095543523,2.6466098037498047,2.7006231070239752,1.835333401948375,1.7229142933560102,0.1,0.27191515484377565,0.8345706220392454,0.9698432547771761
A,LRoffp0p5_1216,0,0.5,-5.0,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,0,0.5,-5.0,final,500,0.1,ALL,100,1.0,1.87362922017757,2.6002514340782628,2.5937475428178707,1.805866447238408,1.68357093628584,0.11,0.260878893960947,0.7917924857672355,0.936814610088785
