geometry,optimizer,seed,task,R_prev,R_end,raw_W_prev_F,raw_W_end_F,D_eff,c,Rstar_local,R_over_Rstar_local,end_acc,V,Q,X,identity_residual,source_prev,source_end
dup64_half,sgd,303,29,40.771714305285485,40.39404708737196,46.945222784562716,47.34386090459219,15.472692035216381,-0.21404345373311146,36.14381043979303,1.1280413937872278,0.6458333730697632,1662.3326873918213,239.40419881664843,-135.02892305582336,-5.684341886080802e-14,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed303/t028.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed303/t029.npz
dup64_half,sgd,303,30,40.39404708737196,40.702641456971065,47.34386090459219,47.73019562631457,15.667302070843197,-0.17415887731848173,44.979912342316716,0.8980463718994309,0.7241666913032532,1631.679040096823,245.46435417904752,-110.21918635056528,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed303/t029.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed303/t030.npz
rgb32,adam,304,26,163.6358281437769,167.0725687878535,328.07398068459116,333.959682260746,98.17482143311608,-0.2646056601171583,185.51156726890807,0.8820788404346711,0.996666669845581,26776.684252299692,9638.295563424228,-4250.868287175939,-3.637978807091713e-12,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed304/t025.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed304/t026.npz
rgb32,adam,304,27,167.0725687878535,164.95396588094007,333.959682260746,339.6455530423038,96.6384675944215,-0.31099503182014654,155.36979325494352,1.0753220770121454,0.9925000071525574,27913.243241372038,9338.993418998054,-5021.212900259872,-5.4569682106375694e-12,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed304/t026.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed304/t027.npz
rgb32,adam,304,28,164.95396588094007,169.12195651669447,339.6455530423038,345.83837519397696,95.2519564791813,-0.24441248752607808,194.85902181863398,0.8465297851821909,0.9991666674613952,27209.810859850342,9072.935213111848,-3840.2549484637548,9.094947017729282e-12,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed304/t027.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed304/t028.npz
rgb32,adam,304,29,169.12195651669447,171.41524041741695,345.83837519397696,351.6197983916096,95.58393938138747,-0.2584337702937963,184.9292746701106,0.9145223589849996,0.9325000047683716,28602.23617603469,9136.289467664754,-4177.670498169287,-1.2732925824820995e-11,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed304/t028.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed304/t029.npz
rgb32,adam,304,30,171.41524041741695,171.18903640463216,351.6197983916096,357.0867561363082,92.99961113403752,-0.27370066742010374,169.89291990160226,1.0089604706111144,0.9950000047683716,29383.184647360857,8648.927671082196,-4363.213066648291,7.275957614183426e-12,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed304/t029.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/adam/seed304/t030.npz
rgb32,sgd,304,26,39.88892821816112,39.68447768605446,45.37381475127315,45.83674745487777,15.558301855950289,-0.20812755612021794,37.376842706411146,1.0672096766300456,0.7524999976158142,1591.1265943936105,242.0607566408662,-129.1647909097615,5.684341886080801e-13,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed304/t025.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed304/t026.npz
rgb32,sgd,304,27,39.68447768605446,40.42199257128989,45.83674745487777,46.2268769292464,16.305040373809028,-0.15978084148287341,51.02313964079583,0.7777741229848685,0.7633333802223206,1574.8577692149543,265.8543415915425,-103.38731368654081,-5.684341886080802e-14,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed304/t026.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed304/t027.npz
rgb32,sgd,304,28,40.42199257128989,40.81697772321793,46.2268769292464,46.60379066954329,16.73849493931924,-0.18333417763089083,45.65023051244454,0.8854718172840464,0.7441666722297668,1633.937483433415,280.1772128336158,-124.0445129046804,-9.663381206337363e-13,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed304/t027.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed304/t028.npz
rgb32,sgd,304,29,40.81697772321793,41.17596624669468,46.60379066954329,47.08071290831982,16.027475511223216,-0.1738366252881582,46.099248316214904,0.8854152554340242,0.7725000381469727,1666.025670457669,256.87997126285984,-113.72272268579493,1.7053025658242404e-13,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed304/t028.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed304/t029.npz
rgb32,sgd,304,30,41.17596624669468,41.06799574701428,47.08071290831982,47.6684063113441,15.884587725651755,-0.1996749165093481,39.776122117241734,1.0351930770256297,0.8025000095367432,1695.4601963489392,252.32012721392638,-130.6000244430414,-1.7053025658242404e-13,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed304/t029.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/rgb32/sgd/seed304/t030.npz
dup64,adam,304,26,609.185085849661,613.1888450206831,646.512626535241,656.5143291434372,350.7505331159115,-0.2764326846002212,634.4230488213962,0.9602190320502682,0.9983333349227904,371106.46882165887,123025.9364810961,-59065.92282247793,2.0372681319713593e-10,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/adam/seed304/t025.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/adam/seed304/t026.npz
dup64,adam,304,27,613.1888450206831,611.8343640445762,656.5143291434372,666.2200880915293,350.5271953185495,-0.2896830570891511,605.0184619714804,1.0135043532763928,0.8216666579246521,376000.5596577993,122869.31465788855,-62264.29264492847,5.820766091346741e-11,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/adam/seed304/t026.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/adam/seed304/t027.npz
dup64,adam,304,28,611.8343640445762,610.2655395287068,666.2200880915293,676.5071642048545,346.01020062293645,-0.28729283008053363,602.1908039367763,1.0160141271582959,0.9991666674613952,374341.289025831,119723.05893512472,-60820.159612345975,-2.3283064365386963e-10,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/adam/seed304/t027.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/adam/seed304/t028.npz
dup64,adam,304,29,610.2655395287068,620.1123719827802,676.5071642048545,687.1427417751643,357.2584318279978,-0.26492278743931685,674.2689733887677,0.9050772964705911,0.9975000023841858,372424.0287362635,127633.58711220017,-57759.130981176895,1.7462298274040222e-10,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/adam/seed304/t028.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/adam/seed304/t029.npz
dup64,adam,304,30,620.1123719827802,629.9227761863705,687.1427417751643,698.5916142155232,352.68947554611265,-0.2563394429573862,687.9344658729395,0.9014119843463608,0.9800000190734864,384539.35388611007,124389.86616099201,-56063.25804437903,1.0186340659856796e-10,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/adam/seed304/t029.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/adam/seed304/t030.npz
dup64,sgd,304,26,68.24042154026779,67.382730981922,48.43010342606535,49.065804014355,31.037229645730484,-0.2548714745700853,60.88800188032768,1.1207531768638248,0.9066666960716248,4656.755131993444,963.3096240818112,-539.8161607465934,2.2737367544323206e-12,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/sgd/seed304/t025.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/sgd/seed304/t026.npz
dup64,sgd,304,27,67.382730981922,67.48651077104577,49.065804014355,49.64010479381522,31.34857364652675,-0.22930272434454974,68.3563043922288,0.9857573720673893,0.8525000214576721,4540.4324345820705,982.7330696717114,-484.36818410165233,3.410605131648481e-13,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/sgd/seed304/t026.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/sgd/seed304/t027.npz
dup64,sgd,304,28,67.48651077104577,68.60242087485916,49.64010479381522,50.31237727937408,33.015261505194616,-0.21052710334881322,78.41095274676596,0.860677091745059,0.9225000143051147,4554.429136050478,1090.0074922563854,-469.0722392077753,4.547473508864641e-13,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/sgd/seed304/t027.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/sgd/seed304/t028.npz
dup64,sgd,304,29,68.60242087485916,69.08704968062486,50.31237727937408,50.97774674031848,33.441033762422315,-0.22918748360757388,72.95562837035574,0.9403307518181089,0.9016667008399964,4706.292149891313,1118.3027390994691,-525.7872277088272,2.2737367544323206e-13,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/sgd/seed304/t028.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/sgd/seed304/t029.npz
dup64,sgd,304,30,69.08704968062486,69.69492964804454,50.97774674031848,51.67820878916643,30.912885260726586,-0.20397336535489263,75.77676920450214,0.9117180688210204,0.8841667175292969,4773.020433573128,955.606475142847,-435.6218450350494,6.821210263296962e-13,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/sgd/seed304/t029.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64/sgd/seed304/t030.npz
dup64_half,adam,304,26,315.8396544488951,321.4029942982446,661.1607217624457,672.5918262290089,181.0779384348776,-0.25566714070057917,354.1282973218377,0.8918791772289656,0.993333339691162,99754.68732239744,32789.21978782533,-14622.011183172683,5.093170329928398e-11,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/adam/seed304/t025.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/adam/seed304/t026.npz
dup64_half,adam,304,27,321.4029942982446,320.51729085261724,672.5918262290089,682.9957095702019,182.841152183244,-0.2892796438347604,316.02837614057074,1.0170067581377036,0.9866666793823242,103299.88474387745,33430.88693169619,-16999.71897003623,3.637978807091713e-11,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/adam/seed304/t026.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/adam/seed304/t027.npz
dup64_half,adam,304,28,320.51729085261724,319.99556443926684,682.9957095702019,693.4142618881035,181.56982260359382,-0.2861160543846665,317.30100394765634,1.0101363905721883,0.9975000023841858,102731.33373550122,32967.600480300534,-16650.88647749836,-5.820766091346741e-11,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/adam/seed304/t027.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/adam/seed304/t028.npz
dup64_half,adam,304,29,319.99556443926684,338.23345649896424,693.4142618881035,703.795938856571,182.11900290549485,-0.18156839062890653,501.5162668862161,0.6380562018975695,0.8508333563804626,102397.16126080498,33167.33121929164,-10581.310692429954,1.4551915228366852e-11,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/adam/seed304/t028.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/adam/seed304/t029.npz
dup64_half,adam,304,30,338.23345649896424,321.22096271223216,703.795938856571,714.542037486816,192.47664069323753,-0.3706966925289788,259.61472623361874,1.3028284697324877,0.9975000023841858,114401.87109523673,37047.25721255366,-24133.11071100858,7.275957614183426e-12,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/adam/seed304/t029.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/adam/seed304/t030.npz
dup64_half,sgd,304,26,39.00321999831234,39.68616407424141,44.93973253335816,45.41996058902112,15.085527712659118,-0.14772041008958403,51.06108121251018,0.7638541737098271,0.7625000476837158,1521.2511702367515,227.57314636940623,-86.91634883927416,-2.842170943040401e-14,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed304/t025.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed304/t026.npz
dup64_half,sgd,304,27,39.68616407424141,40.443936093880595,45.41996058902112,45.81394882312345,16.46969827154552,-0.16104991263449184,51.1322794347739,0.7761469762924701,0.7691667079925537,1574.9916189276094,271.2509611557495,-105.2653066587306,-5.684341886080802e-14,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed304/t026.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed304/t027.npz
dup64_half,sgd,304,28,40.443936093880595,40.648520937096706,45.81394882312345,46.26004699788866,15.959000352718387,-0.18444598840700732,43.26198821278372,0.9348607811309421,0.7383333444595337,1635.7119667658976,254.6896922580656,-119.04970232518723,2.2737367544323206e-13,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed304/t027.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed304/t028.npz
dup64_half,sgd,304,29,40.648520937096706,40.29039947696081,46.26004699788866,46.72368382075653,15.834314987981378,-0.2172882748518252,36.43619288426683,1.1156083476176997,0.7433333396911621,1652.302254373589,250.72553113861167,-139.85574774955833,-2.8421709430404007e-13,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed304/t028.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed304/t029.npz
dup64_half,sgd,304,30,40.29039947696081,40.30111770540001,46.72368382075653,47.240603217824244,15.848680057186424,-0.19600422691836886,40.429434370787895,0.9965610477615896,0.7458333373069763,1623.3162900130837,251.1806595550587,-125.15843063181822,1.7053025658242404e-13,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed304/t029.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/dup64_half/sgd/seed304/t030.npz
