seed,env,act,window,step,layer,group,n,n_active,occupancy,active_fraction,p_old,C,S,cert_mass,cert_force_mass,C_expected,F,F_switch,F_residual,zmean,f_support,f_suppress,f_cert,f_new_support,f_amplify,f_support_neutral,f_suppress_neutral
1,RL,SILU,t2,100,1,B,13699,13699,0.12660813308687616,1.0,0.12145977530874609,-0.1785021672332953,0.01630432344602499,0.1309871923962578,0.12840542461991372,-0.27064319929444564,0.0001193944066568499,-0.0014721397605021948,0.0015915341671590437,-0.7565758088290109,0.44222206000437986,0.5202569530622673,0.06635520840937295,0.5577779399956201,0.4797430469377327,0.0,0.0
1,RL,SILU,t2,100,1,V,92143,92143,0.8515988909426987,1.0,0.09996067310218754,-0.0037733344382353063,6.509471040113985e-05,0.14536412274591504,0.14756266842944946,-0.00022397821773722712,3.853363619574777e-05,-0.00043745300314453295,0.00047598663934028077,-3.761157898890429,0.5134844752178679,0.5178906699369459,0.07484019404621078,0.4865155247821321,0.4821093300630542,0.0,0.0
1,RL,SILU,t2,100,1,ALL,108200,108200,1.0,1.0,0.10327408237868183,-0.021140354048433906,0.005297920567941948,0.1443785939397967,0.15136526442792603,-0.01168194145012704,6.089783222047224e-05,-0.003533524117913649,0.0035944219501341215,-3.288688757496431,0.5061829944547135,0.5178650646950093,0.07415896487985213,0.4938170055452865,0.48213493530499074,0.0,0.0
1,RL,SILU,t2,100,2,P,10277,10277,0.0949815157116451,1.0,0.10103510206129106,-0.1442960653970416,0.045879260120882406,0.14585733817156718,0.14304732295073444,0.014751163162368231,-0.0004057271382852816,0.0017425864586057345,-0.0021483135968910164,0.12125747366594156,0.45295319645811033,0.5082222438454802,0.07278388634815608,0.5470468035418896,0.4917777561545198,0.0,0.0
1,RL,SILU,t2,100,2,B,97665,97665,0.9026340110905731,1.0,0.10338000106514915,-0.020676465778979726,0.0165001300072195,0.12681385717567314,0.12219898674000544,0.005016918909835354,-8.065076972130436e-05,-0.0007993489415774321,0.0007186981718561279,-0.3962559337056268,0.49653407054727894,0.5119848461577843,0.06636973327189884,0.5034659294527211,0.4880151538422157,0.0,0.0
1,RL,SILU,t2,100,2,V,258,258,0.0023844731977818853,1.0,0.15236498240966012,0.2909551303692843,0.1794657668818512,0.21486741018513936,0.20706149712866564,0.6116164892546733,-1.78834894349225e-06,-3.7067503012140086e-06,1.918401357721758e-06,-1.4046451480943074,0.5891472868217055,0.5736434108527132,0.12403100775193798,0.4108527131782946,0.4263565891472868,0.0,0.0
1,RL,SILU,t2,100,2,ALL,108200,108200,1.0,1.0,0.10327408237868183,-0.02487183373414348,0.018574146845142137,0.1280752826009099,0.1254615560637859,0.008472732005768625,-0.0004881662569500782,0.0009395307667270883,-0.0014276970236771671,-0.3495062029270193,0.4926155268022181,0.5117744916820702,0.06711645101663585,0.5073844731977819,0.48822550831792977,0.0,0.0
2,RL,LR,t2,100,1,P,5115,5115,0.0474050046339203,1.0,0.12455416687298182,0.13741597326468138,0.046711741957477515,0.16415979978079517,0.1992319243980452,0.27943724576134354,-0.00012417522513235272,-0.0013805696585196788,0.001256394433387326,2.203558352965414,0.5607038123167155,0.5006842619745846,0.09012707722385142,0.43929618768328443,0.49931573802541546,0.0,0.0
2,RL,LR,t2,100,1,B,10114,10114,0.09373493975903614,1.0,0.12200228113646183,-0.13302098246939945,-0.01629681017102701,0.1484014577055365,0.14184547731298836,-0.20211467658542048,-1.7195343831191367e-05,-0.00022276085091282877,0.00020556550708163737,-0.5871850438087479,0.4372157405576429,0.4969349416650188,0.0691121218113506,0.5627842594423571,0.5030650583349812,0.0,0.0
2,RL,LR,t2,100,1,V,92671,92671,0.8588600556070436,1.0,0.12028233595105219,0.023878144397908786,0.005731935166287467,0.16246670806738187,0.16520706514294423,0.03429958070485202,2.05178653345317e-05,0.00028686682997879445,-0.0002663489646442625,-3.35482918976251,0.5087567847546698,0.5063396315999612,0.08233427933226144,0.49124321524533027,0.49366036840003885,0.0,0.0
2,RL,LR,t2,100,1,ALL,107900,107900,1.0,1.0,0.1206460610740448,0.03584976509672092,0.010710568991100395,0.16243672930771016,0.1732733272263417,0.06472662843440556,-0.00012085270362901237,-0.001316463679453713,0.0011956109758247007,-2.8319088452469434,0.5045134383688601,0.5051899907321594,0.08146431881371641,0.49548656163113997,0.4948100092678406,0.0,0.0
2,RL,LR,t2,100,2,P,843,843,0.007812789620018535,1.0,0.14974640298859962,0.34297661720989764,0.026980612102891138,0.22931574780988073,0.19377581610713845,0.6982216725439835,-1.9421989969367498e-05,-0.0006695632368727113,0.0006501412469033439,0.16146796427733198,0.6014234875444839,0.47568208778173193,0.09608540925266904,0.398576512455516,0.5243179122182681,0.0,0.0
2,RL,LR,t2,100,2,B,32477,32477,0.3009916589434662,1.0,0.12149736526523064,-0.06351092142433075,-0.016903676105607158,0.12654014666755686,0.12499463715139218,-0.11165781783301142,-9.800698248179535e-05,-0.0006621225703965204,0.0005641155879147252,-0.6565239547651057,0.4704868060473566,0.5167349200972996,0.07562274840656465,0.5295131939526434,0.48326507990270035,0.0,0.0
2,RL,LR,t2,100,2,V,74580,74580,0.6911955514365153,1.0,0.11994641781243151,0.05162906101924337,0.0158869758417136,0.14028678352079266,0.13850615688405793,0.0910889354490837,0.0001112817611212961,0.0007468998158678497,-0.0006356180547465538,-1.859447966390996,0.5151515151515151,0.5277822472512738,0.08580048270313757,0.48484848484848486,0.4722177527487262,0.0,0.0
2,RL,LR,t2,100,2,ALL,107900,107900,1.0,1.0,0.12064606107404473,0.039109819200918446,0.011723617186897309,0.13919946086340446,0.1386016459407812,0.0704796174194889,-6.147211329866759e-06,-0.000584785991401382,0.0005786387800715153,-1.481588881542734,0.5023818350324375,0.5240500463392029,0.08281742354031511,0.49761816496756256,0.475949953660797,0.0,0.0
2,RL,ELU1,t2,100,1,P,12353,12353,0.11448563484708063,1.0,0.12025640047693698,0.035829684540468906,-0.02941608477141192,0.16036243347657664,0.15605814094068876,0.10520351202115917,0.00010177411727246442,-0.00042187997952386095,0.0005236540967963254,1.239522738674196,0.5172832510321379,0.4822310369950619,0.08103294746215495,0.48271674896786204,0.517768963004938,0.0,0.0
2,RL,ELU1,t2,100,1,B,14655,14655,0.13582020389249305,1.0,0.12411139074628724,-0.12662757657811943,-0.012389699480354385,0.14148642839501438,0.14042564234880503,-0.1905496412761593,-7.927078538969046e-05,-0.0007671378896692519,0.000687867104279561,-0.5547032538294318,0.46250426475605594,0.4906857727737973,0.0756055953599454,0.537495735243944,0.5093142272262027,0.0,0.0
2,RL,ELU1,t2,100,1,V,80892,80892,0.7496941612604263,1.0,0.1176354838799775,-0.05411054495769799,0.009275076462746345,0.1480757307093778,0.14922014978409365,-0.10495602306915963,5.742712904922209e-06,-0.0002246978475432798,0.000230440560448202,-3.091539891378648,0.48457202195519955,0.5032636107402463,0.07721406319537161,0.5154279780448004,0.4967363892597537,0.0,0.0
2,RL,ELU1,t2,100,1,ALL,107900,107900,1.0,1.0,0.11881510017143265,-0.0477287808851237,0.002184161433089464,0.14920713183196097,0.14878872789731032,-0.08352264449880585,2.824604478769617e-05,-0.0014137157167363925,0.0014419617615240884,-2.2511417672607004,0.4853197405004634,0.499147358665431,0.07743280815569972,0.5146802594995367,0.5008526413345691,0.0,0.0
2,RL,ELU1,t2,100,2,P,66,66,0.0006116774791473586,1.0,0.1542517048274627,0.36709062175041757,-0.02296229195539095,0.04877102483809146,0.13784893576687965,0.8895849849262878,8.352974970469399e-06,-1.726776795622317e-05,2.5620742926692566e-05,0.28133994671169466,0.6060606060606061,0.48484848484848486,0.030303030303030304,0.3939393939393939,0.5151515151515151,0.0,0.0
2,RL,ELU1,t2,100,2,B,980,980,0.009082483781278962,1.0,0.13673638348655298,-0.19594086176997533,0.0524057299538063,0.10890226695004734,0.10076075572781215,-0.525973277918677,1.2095824009158596e-05,-0.0001896057663490704,0.00020170159035822906,-0.6980913133298724,0.4459183673469388,0.613265306122449,0.05204081632653061,0.5540816326530612,0.386734693877551,0.0,0.0
2,RL,ELU1,t2,100,2,V,106854,106854,0.9903058387395737,1.0,0.1186288490853142,0.006484920726304787,0.0006224445694394973,0.14556363585153312,0.13560026776176629,0.01354462878613684,2.553971272578067e-05,-0.0010936927453550434,0.0011192324580808245,-3.610007963562993,0.5002246055365265,0.5329795796133041,0.08636082879442979,0.4997753944634735,0.4670204203866959,0.0,0.0
2,RL,ELU1,t2,100,2,ALL,107900,107900,1.0,1.0,0.11881510017143278,0.005775761535320501,0.0008087297467826915,0.14541996226987647,0.13304737590983123,0.011631489923624307,4.5988511705408664e-05,-0.001300566279660337,0.0013465547913657462,-3.581180277934572,0.49979610750695086,0.5336793327154773,0.08601482854494903,0.5002038924930491,0.4663206672845227,0.0,0.0
2,RL,R,t2,100,1,P,1402,1402,0.012993512511584801,1.0,0.13447641265327612,0.2203092217045101,0.0390508737472938,0.20113716739064652,0.16908926973237487,0.6398902543046324,0.00016295424079113279,-0.001306114470329536,0.0014690687111206689,0.47122292404155774,0.5777460770328102,0.44079885877318115,0.07132667617689016,0.4222539229671897,0.5592011412268189,0.0,0.0
2,RL,R,t2,100,1,B,30860,0,0.2860055607043559,0.0,0.11739070594253742,nan,nan,nan,nan,nan,0.0,0.0,0.0,-0.5913280265269936,nan,nan,nan,nan,nan,nan,nan
2,RL,R,t2,100,1,V,75638,0,0.7010009267840593,0.0,0.11486440987467245,nan,nan,nan,nan,nan,0.0,0.0,0.0,-3.6444178918630703,nan,nan,nan,nan,nan,nan,nan
2,RL,R,t2,100,1,ALL,107900,1402,1.0,0.012993512511584801,0.11584177340154841,0.2203092217045101,0.0390508737472938,0.20113716739064652,0.16908926973237487,0.6398902543046324,0.00016295424079113279,-0.001306114470329536,0.0014690687111206689,-2.7177405826121936,0.5777460770328102,0.44079885877318115,0.07132667617689016,0.4222539229671897,0.5592011412268189,0.0,0.0
2,RL,R,t2,100,2,P,39397,39397,0.3651251158480074,1.0,0.11745564990997363,0.07299545606169108,0.01672004493458458,0.20900035726357513,0.20855527170916574,0.2749871725679402,-0.00042698172227557637,-0.00345133260425935,0.003024350881983775,0.08771181440921329,0.5120694469122015,0.4574713810696246,0.08949920044673453,0.4879305530877986,0.5425286189303754,0.0,0.0
2,RL,R,t2,100,2,B,68454,0,0.6344207599629287,0.0,0.11484567900966536,nan,nan,nan,nan,nan,0.0,0.0,0.0,-0.11709249856675563,nan,nan,nan,nan,nan,nan,nan
2,RL,R,t2,100,2,V,49,0,0.0004541241890639481,0.0,0.20981631828997552,nan,nan,nan,nan,nan,0.0,0.0,0.0,-1.176145493494927,nan,nan,nan,nan,nan,nan,nan
2,RL,R,t2,100,2,ALL,107900,39397,1.0,0.3651251158480074,0.11584177340154841,0.07299545606169108,0.01672004493458458,0.20900035726357513,0.20855527170916574,0.2749871725679402,-0.00042698172227557637,-0.00345133260425935,0.003024350881983775,-0.04279424164773092,0.5120694469122015,0.4574713810696246,0.08949920044673453,0.4879305530877986,0.5425286189303754,0.0,0.0
2,RL,GELU,t2,100,1,P,1864,1864,0.01727525486561631,1.0,0.11803748988691264,0.16355196576984088,0.04818023881171697,0.17011565861743166,0.14940371829563429,0.5671099509972991,0.00017476519948832396,-0.0013539118548233262,0.0015286770543116502,0.5215930280713522,0.5616952789699571,0.47263948497854075,0.07725321888412018,0.4383047210300429,0.5273605150214592,0.0,0.0
2,RL,GELU,t2,100,1,B,4974,4974,0.046098239110287306,1.0,0.10973335113552976,-0.2667815782293099,0.01489690701842677,0.12589538104043413,0.12224590956754493,-0.3359031046264041,-3.472056268045732e-05,-0.001300168161588244,0.0012654475989077865,-0.43407427076834687,0.4028950542822678,0.4774829111379172,0.06192199437072778,0.5971049457177322,0.5225170888620828,0.0,0.0
2,RL,GELU,t2,100,1,V,101062,97910,0.9366265060240964,0.9688112247927015,0.10182817625719455,-0.10846023455713825,0.00640440785836483,0.14191201886131577,0.14787923049275967,-0.12243671981856011,-9.368538011882378e-05,0.0007289977333689512,-0.0008226831134877744,-3.510568469929248,0.5107037074864672,0.4968031865999387,0.0774691042794403,0.48929629251353285,0.5031968134000613,0.0,0.0
2,RL,GELU,t2,100,1,ALL,107900,104748,1.0,0.9707877664504171,0.10247261092309477,-0.07993237501148621,0.01573266036567632,0.14459788569014478,0.14384488355766675,-0.00040809439870326063,4.6359256689042866e-05,-0.0019250822830426191,0.0019714415397316626,-3.2990908871776314,0.5064917707259328,0.4954557604918471,0.07672700194753122,0.4935082292740673,0.5045442395081529,0.0,0.0
2,RL,GELU,t2,100,2,P,47308,47308,0.4384430027803522,1.0,0.10105875053397448,-0.11580154698460213,0.030479421244588925,0.15492960217364665,0.15164819269893656,0.02659007350788137,-0.000792240982307687,0.0048183881867000945,-0.005610629169007781,0.11821547575990417,0.47315464614864294,0.4864082184831318,0.07129872326033652,0.5268453538513571,0.5135917815168681,0.0,0.0
2,RL,GELU,t2,100,2,B,60113,60113,0.5571177015755329,1.0,0.1030218099272201,-0.07701635869707828,0.008962836352977857,0.1211760577264144,0.11550545689510115,-0.004894834743260741,5.6194148524799424e-05,-0.0026593759398990903,0.0027155700884238907,-0.14635470193414277,0.48089431570542146,0.5314657395238966,0.06923627168832033,0.5191056842945786,0.46853426047610336,0.0,0.0
2,RL,GELU,t2,100,2,V,479,479,0.004439295644114921,1.0,0.17318849308074882,0.112316552685211,0.1739408067880066,0.22702147686098606,0.22478193232126242,0.4641865109807368,-6.882122169159894e-06,-8.24267008552928e-06,1.3605479163693848e-06,-0.9678140061548142,0.5386221294363257,0.5219206680584552,0.1127348643006263,0.4613778705636743,0.4780793319415449,0.0,0.0
2,RL,GELU,t2,100,2,ALL,107900,107900,1.0,1.0,0.10247261092309476,-0.09337329604660491,0.02088544999488016,0.1382353952153174,0.135234909533256,0.015783983629378436,-0.0007429289559520475,0.0021507695767154747,-0.0028936985326675204,-0.034002459490877976,0.47775718257645966,0.5116682113067655,0.07033364226135311,0.5222428174235403,0.48833178869323446,0.0,0.0
2,RL,SILU,t2,100,1,P,2252,2252,0.02087117701575533,1.0,0.12675907590778002,0.27664978238170523,0.0705640889038968,0.17749934181673144,0.1764144547307689,0.6199625617447332,-0.0001282237264474205,-0.001677410906752194,0.0015491871803047725,0.5269101338617671,0.6034635879218473,0.5173179396092362,0.09280639431616342,0.39653641207815277,0.4826820603907638,0.0,0.0
2,RL,SILU,t2,100,1,B,12494,12494,0.11579240037071363,1.0,0.12303519408709963,-0.21745502633745759,-0.001576706553144901,0.14463581106124151,0.1289177231215914,-0.30267765889708326,-3.7166521952088722e-06,-0.0016022723278158243,0.001598555675620615,-0.7699130098747653,0.4284456539138787,0.49175604290059227,0.07307507603649752,0.5715543460861213,0.5082439570994077,0.0,0.0
2,RL,SILU,t2,100,1,V,93154,93154,0.863336422613531,1.0,0.1020000319337089,0.004543841507154841,0.006936849290025247,0.15376877173243342,0.1564791066608356,0.0004788787704393053,-5.3926243258069434e-05,-0.000677130586810435,0.0006232043435523653,-3.6797039987864255,0.51364407325504,0.5000966142087296,0.08198252356313201,0.48635592674496,0.49990338579127036,0.0,0.0
2,RL,SILU,t2,100,1,ALL,107900,107900,1.0,1.0,0.10495249424116092,-0.017738808332477863,0.009202561196752453,0.15357768144023887,0.15415929579427923,-0.0107772815085202,-0.00018586662190069882,-0.003956813821378454,0.003770947199477752,-3.254975327403793,0.5056533827618165,0.4994902687673772,0.08117701575532901,0.4943466172381835,0.5005097312326228,0.0,0.0
2,RL,SILU,t2,100,2,P,13284,13284,0.12311399443929565,1.0,0.0987869411810306,-0.13161536800827917,0.07153751429452433,0.12893629339195123,0.12964928710790813,-0.009385104933260429,-0.0007889414836270052,0.0017926350650601325,-0.0025815765486871377,0.1317728331084155,0.4624360132490214,0.5166365552544414,0.06383619391749473,0.5375639867509786,0.4833634447455586,0.0,0.0
2,RL,SILU,t2,100,2,B,93962,93962,0.8708248378127896,1.0,0.10545840377560917,-0.017353269019224588,0.02191006698004195,0.13401616280164655,0.13176672471905862,0.006924997415633611,-3.5012719942230346e-05,-0.0010914237509092727,0.0010564110309670425,-0.40869828267793246,0.4953172559119644,0.5295757859560247,0.07954279389540453,0.5046827440880356,0.4704242140439752,0.0,0.0
2,RL,SILU,t2,100,2,V,654,654,0.0060611677479147355,1.0,0.1575013247838847,0.25339000136481377,0.08691492609433188,0.1825890740854983,0.1963542422797284,0.5336373017324592,-2.5933780365099773e-06,-1.1872642212873236e-05,9.279264176363258e-06,-1.4164439611598822,0.6055045871559633,0.5504587155963303,0.11467889908256881,0.3944954128440367,0.44954128440366975,0.0,0.0
2,RL,SILU,t2,100,2,ALL,107900,107900,1.0,1.0,0.10495249424116088,-0.0213714820646321,0.025894103849326736,0.13432069779043285,0.13136895409489566,0.012841054098391598,-0.0008265475816057455,0.0006893386719379864,-0.001515886253543732,-0.34826684033892735,0.49193697868396663,0.528109360518999,0.07782205746061167,0.5080630213160333,0.4718906394810009,0.0,0.0
0,RL,LR,t2,300,1,P,4434,4434,0.04167293233082707,1.0,0.14145578019209212,0.14036773049576368,-0.10913198256573049,0.13123540774344475,0.15590979477042602,0.5611061307097392,0.00013499843284516905,-0.0015662823158324936,0.001701280748677664,0.6252004030608566,0.5502931889941363,0.4851150202976996,0.08164185836716284,0.4497068110058638,0.5148849797023004,0.0,0.0
0,RL,LR,t2,300,1,B,11071,11071,0.10405075187969925,1.0,0.13682497137995678,-0.09537594824234977,-0.0021286324031518384,0.1602961573249046,0.15556925221195983,-0.1540773920034948,-2.3406887256777552e-05,-0.00028967523565315013,0.0002662683483963726,-0.5647785552363349,0.4521723421551802,0.4935416854845994,0.07722879595339174,0.5478276578448198,0.5064583145154006,0.0,0.0
0,RL,LR,t2,300,1,V,90895,90895,0.8542763157894737,1.0,0.13172970836944248,0.010699480943556132,0.004115705362106196,0.16684878261313577,0.16765475210992306,0.010854328871283295,8.660874581376438e-05,0.00025889029527404947,-0.00017228154946028498,-3.3322880601455136,0.5043621761373013,0.5008526321579845,0.08483414929314044,0.4956378238626987,0.4991473678420155,0.0,0.0
0,RL,LR,t2,300,1,ALL,106400,106400,1.0,1.0,0.13266518824962137,0.022076196171618767,-0.0075791961949187876,0.16306836174889078,0.16262430443885914,0.0743289009817619,0.00019820029140215587,-0.0015970672562115942,0.0017952675476137516,-2.8794064663982715,0.5008458646616541,0.4994360902255639,0.08390977443609023,0.49915413533834585,0.5005639097744361,0.0,0.0
0,RL,LR,t2,300,2,P,6121,6121,0.0575281954887218,1.0,0.15255301088420323,0.0545311845789723,-0.13207681175305366,0.15140966777953885,0.17263177617075537,0.49465509696199245,0.0002512910425224825,-0.0021465297563466957,0.0023978207988691793,0.23137869973259334,0.5518706093775527,0.4698578663617056,0.08626041496487502,0.44812939062244733,0.5301421336382944,0.0,0.0
0,RL,LR,t2,300,2,B,65500,65500,0.6156015037593985,1.0,0.13076675059325268,-0.0009149296176970023,0.0014304066556783451,0.13685328760727203,0.13586811877803998,-0.003314182489634883,-5.698882617061879e-05,-0.0004931965429697772,0.000436207716799158,-0.5642220757048211,0.48732824427480914,0.5274045801526718,0.07723664122137404,0.5126717557251909,0.4725954198473282,0.0,0.0
0,RL,LR,t2,300,2,V,34779,34779,0.32687030075187967,1.0,0.1327403572926034,0.08928227557201139,0.0011743829323405679,0.14872670221966014,0.14742399055830702,0.21103313737046647,1.22740289060344e-05,0.0007090550170086817,-0.0006967809881026473,-1.4142793937336016,0.5298887259553179,0.5397222461830415,0.08993933120561258,0.4701112740446821,0.4602777538169585,0.0,0.0
0,RL,LR,t2,300,2,ALL,106400,106400,1.0,1.0,0.13266518824962134,0.05156447121346392,-0.017034358599633342,0.14471928597112654,0.15221686984528868,0.18017567190044875,0.00020657624525789812,-0.0019306712823077912,0.00213724752756569,-0.7963110899648825,0.504953007518797,0.5281203007518797,0.08190789473684211,0.495046992481203,0.4718796992481203,0.0,0.0
0,RL,ELU1,t2,300,1,P,9061,9061,0.08515977443609023,1.0,0.14699825599787286,0.09146518489395858,-0.021539137828129433,0.18828815599208296,0.1745475177500338,0.33340811291287625,0.00021481547181811752,-0.0008987741428296978,0.0011135896146478158,0.8477732967984964,0.5261008718684472,0.4890188720891734,0.08177905308464849,0.4738991281315528,0.5109811279108266,0.0,0.0
0,RL,ELU1,t2,300,1,B,16241,16241,0.15264097744360902,1.0,0.14680841381752693,-0.12596072130333105,-0.01944972303329745,0.13682510871950307,0.1399534613166662,-0.2004937551524447,-8.896864574334709e-05,-0.0013633948382410174,0.0012744261924976699,-0.5625984991354764,0.4598854750323256,0.5026784065020626,0.07222461671079367,0.5401145249676744,0.4973215934979373,0.0,0.0
0,RL,ELU1,t2,300,1,V,81098,81098,0.7621992481203007,1.0,0.14014589667892374,-0.03081936963327052,0.0007494005502688555,0.16056689614755906,0.15561127336190006,-0.06974616515946032,-1.5469588677951922e-05,-0.0004027126169398994,0.00038724302826194737,-2.894309785460039,0.48937088460874495,0.5033539668055932,0.08218451749734888,0.510629115391255,0.49664603319440676,0.0,0.0
0,RL,ELU1,t2,300,1,ALL,106400,106400,1.0,1.0,0.1417464151811517,-0.028863916136423452,-0.0029168349580540325,0.16077253734583397,0.15572379280278564,-0.045403209344305896,0.00011037723739681849,-0.0026648815980106146,0.002775258835407433,-2.219720144392917,0.4879981203007519,0.5020300751879699,0.0806296992481203,0.5120018796992482,0.49796992481203006,0.0,0.0
0,RL,ELU1,t2,300,2,P,1111,1111,0.010441729323308271,1.0,0.1552110643694699,0.014840973067054833,-0.17379562468789353,0.107779285258293,0.11294304904030529,0.4575228866296645,0.00014914136227937733,-3.4588593078132864e-05,0.0001837299553575102,0.4244556225586932,0.5094509450945095,0.5157515751575158,0.05310531053105311,0.49054905490549056,0.48424842484248426,0.0,0.0
0,RL,ELU1,t2,300,2,B,4735,4735,0.04450187969924812,1.0,0.1534947440370702,-0.14304771710278497,-0.022899340510883374,0.11895644907694446,0.12348625447745877,-0.33176425779456475,-3.9963400056590784e-05,-0.0006611540193724294,0.0006211906193158387,-0.59113524180277,0.4504751847940866,0.5009503695881732,0.06378035902851109,0.5495248152059135,0.4990496304118268,0.0,0.0
0,RL,ELU1,t2,300,2,V,100554,100554,0.9450563909774436,1.0,0.14104442856320515,0.013194980895620023,0.003970222731835888,0.15749024151389168,0.14572673856143278,0.03097354779480543,-4.266315172680917e-05,-0.001308204206526228,0.0012655410547994194,-3.134168420021185,0.5009547109016051,0.5196610776299302,0.09143345863913917,0.4990452890983949,0.4803389223700698,0.0,0.0
0,RL,ELU1,t2,300,2,ALL,106400,106400,1.0,1.0,0.14174641518115166,0.01043524452790062,0.0028847925522404853,0.15664501967472935,0.13799720159195797,0.026201164749179683,6.651481049597737e-05,-0.0020039468189767904,0.002070461629472768,-2.9838404744368763,0.498796992481203,0.5187875939849624,0.08980263157894737,0.501203007518797,0.4812124060150376,0.0,0.0
0,RL,R,t2,300,1,P,1417,1417,0.01331766917293233,1.0,0.12109623411465234,-0.21205800820102894,-0.24238019823981347,0.07284534071248737,0.1261574143722176,0.41131294270333635,0.00021562054589054829,-0.00043170528884912924,0.0006473258347396779,0.5436357801273418,0.5398729710656316,0.48412138320395204,0.06351446718419196,0.4601270289343684,0.515878616796048,0.0,0.0
0,RL,R,t2,300,1,B,25928,0,0.24368421052631578,0.0,0.11272828989199192,nan,nan,nan,nan,nan,0.0,0.0,0.0,-0.5979317247078139,nan,nan,nan,nan,nan,nan,nan
0,RL,R,t2,300,1,V,79055,0,0.7429981203007519,0.0,0.11144973163918452,nan,nan,nan,nan,nan,0.0,0.0,0.0,-3.6938912564678335,nan,nan,nan,nan,nan,nan,nan
0,RL,R,t2,300,1,ALL,106400,1417,1.0,0.01331766917293233,0.11188976502627596,-0.21205800820102894,-0.24238019823981347,0.07284534071248737,0.1261574143722176,0.41131294270333635,0.00021562054589054829,-0.00043170528884912924,0.0006473258347396779,-2.8830208189647397,0.5398729710656316,0.48412138320395204,0.06351446718419196,0.4601270289343684,0.515878616796048,0.0,0.0
0,RL,R,t2,300,2,P,36384,36384,0.3419548872180451,1.0,0.11452025458809512,-0.10335470975634867,-0.09246339250802481,0.14432386647316783,0.16590135735976774,0.16302392813483602,0.0013486363087460724,0.0014056175821090969,-5.698127336302469e-05,0.1140910710263869,0.4955749780123131,0.454320580474934,0.0733014511873351,0.5044250219876869,0.5456794195250659,0.0,0.0
0,RL,R,t2,300,2,B,69949,0,0.6574154135338346,0.0,0.11045803185076106,nan,nan,nan,nan,nan,0.0,0.0,0.0,-0.11169003652395497,nan,nan,nan,nan,nan,nan,nan
0,RL,R,t2,300,2,V,67,0,0.0006296992481203007,0.0,0.17816695423313927,nan,nan,nan,nan,nan,0.0,0.0,0.0,-1.1770032967492525,nan,nan,nan,nan,nan,nan,nan
0,RL,R,t2,300,2,ALL,106400,36384,1.0,0.3419548872180451,0.11188976502627594,-0.10335470975634867,-0.09246339250802481,0.14432386647316783,0.16590135735976774,0.16302392813483602,0.0013486363087460724,0.0014056175821090969,-5.698127336302469e-05,-0.03515391031458896,0.4955749780123131,0.454320580474934,0.0733014511873351,0.5044250219876869,0.5456794195250659,0.0,0.0
0,RL,GELU,t2,300,1,P,4239,4239,0.03984022556390977,1.0,0.133439869811934,-0.05316693804121193,-0.14700439211015745,0.12115359224930783,0.1518680190982175,0.46727209144121556,0.0005396337638319805,-0.0010530173033716098,0.0015926510672035908,0.6103739371465887,0.5251238499646143,0.46355272469922154,0.07596131163010143,0.4748761500353857,0.5364472753007785,0.0,0.0
0,RL,GELU,t2,300,1,B,7009,7009,0.06587406015037595,1.0,0.12827377763389383,-0.2338436573818426,-0.11334625772208683,0.1279857456102077,0.11810021995141042,-0.20327019815802677,-0.0004168113706623099,-0.0014045922835759313,0.0009877809129136223,-0.41837406444665887,0.43130261092880584,0.45883863603937797,0.06791268369239549,0.5686973890711942,0.5411613639606221,0.0,0.0
0,RL,GELU,t2,300,1,V,95152,92209,0.8942857142857142,0.9690705397679502,0.12202855882959862,-0.07235768658602429,-0.024322942360394537,0.15785205534491614,0.16901827544043993,-0.06131759242561559,-8.649431887091623e-05,0.00014469647557779816,-0.0002311907944487144,-3.422114823803033,0.511913153813619,0.494908306130638,0.0899695257512824,0.48808684618638093,0.505091693869362,0.0,0.0
0,RL,GELU,t2,300,1,ALL,106400,103457,1.0,0.9723402255639098,0.12289458595228119,-0.09191066236474638,-0.08059240226732632,0.14050197624189575,0.15287273629587925,0.1249875675280973,3.632807429875439e-05,-0.002312913111369743,0.002349241185668499,-3.0635909625248914,0.5069932435697923,0.491179910494215,0.08790125366094126,0.4930067564302077,0.5088200895057851,0.0,0.0
0,RL,GELU,t2,300,2,P,44141,44141,0.41485902255639096,1.0,0.12247952891855397,-0.16208759710814924,-0.13952632222758093,0.133261365651795,0.15102326011366288,0.22134366776432218,0.0024627289155451553,0.00509953667718131,-0.0026368077616361553,0.16784246430568736,0.4737545592533019,0.44052015133322764,0.0695951609614644,0.5262454407466981,0.5594798486667724,0.0,0.0
0,RL,GELU,t2,300,2,B,60579,60579,0.5693515037593985,1.0,0.12185836098975834,-0.06509518458036047,-0.059292111105356704,0.12763058562999668,0.12665792399099413,0.1262384428636126,-0.0008496859817765741,-0.0018428659797946824,0.0009931799980181103,-0.19372017115430892,0.483187243104046,0.508509549513858,0.0749269548853563,0.5168127568959541,0.49149045048614204,0.0,0.0
0,RL,GELU,t2,300,2,V,1680,1680,0.015789473684210527,1.0,0.17116512436324746,-0.06688241508871362,-0.053987342882363176,0.15650862271234198,0.1741526744387701,0.43647779493173294,6.309383962389471e-06,1.3100172230520666e-05,-6.790788268131194e-06,-0.9475038315076364,0.4726190476190476,0.46130952380952384,0.07916666666666666,0.5273809523809524,0.5386904761904762,0.0,0.0
