seed,env,act,window,step,layer,unit,group,n,n_active,occupancy,active_fraction,p_old,C,S,cert_mass,cert_force_mass,C_expected,F,F_switch,F_residual,zmean,f_support,f_suppress,f_cert,f_new_support,f_amplify,f_support_neutral,f_suppress_neutral
0,RL,LR,t2-10,0,1,91,P,581,581,0.05999586947542338,1.0,0.985484756737239,0.6724554870338764,0.6717269389748757,0.8256136376366607,0.6744199501138375,0.7465346788295509,-0.047002992461237424,-0.04702777074328749,2.477828205005785e-05,0.9486151186570705,0.6058519793459552,0.6075731497418244,0.5989672977624785,0.39414802065404475,0.3924268502581756,0.0,0.0
0,RL,LR,t2-10,0,1,91,B,717,717,0.07403965303593556,1.0,0.9753962276983303,-0.024518884483834054,-0.025697812014737916,0.4808946322314624,0.49729752790901904,-0.06882967439064387,0.00014462928089693127,0.0001970609735837674,-5.243169268683585e-05,-0.5519256058357469,0.499302649930265,0.496513249651325,0.4895397489539749,0.500697350069735,0.5034867503486751,0.0,0.0
0,RL,LR,t2-10,0,1,91,V,8386,8386,0.865964477488641,1.0,0.8701163033460503,-0.1477057690769768,-0.15014223620710823,0.4043939811254695,0.40129468814263525,-0.20109615712155113,-0.02636563818154568,-0.026726526690648216,0.00036088850910253646,-4.5468505333445925,0.45647507751013594,0.45897925113284044,0.3902933460529454,0.5435249224898641,0.5410207488671596,0.0,0.0
0,RL,LR,t2-10,0,1,92,P,1013,1013,0.10460553490293267,1.0,0.9759604003581474,0.5175009588251205,0.5160084427730801,0.7548723107600986,0.5918245776870578,0.6402064118410137,-0.041103047575868086,-0.04080756686049714,-0.0002954807153709429,1.0984616217631376,0.5666337611056268,0.5666337611056268,0.5528134254689042,0.43336623889437315,0.43336623889437315,0.0,0.0
0,RL,LR,t2-10,0,1,92,B,1061,1061,0.10956216439487815,1.0,0.9324439177304749,0.11223726125714381,0.10092876660627259,0.5395561149734907,0.5622801415482687,0.16152927871866965,0.002915562057503953,0.003204584625040668,-0.00028902256753671424,-0.5170170744229696,0.5570216776625825,0.5532516493873704,0.5230914231856739,0.4429783223374175,0.4467483506126296,0.0,0.0
0,RL,LR,t2-10,0,1,92,V,7610,7610,0.7858323007021891,1.0,0.8660644121562654,0.09024012249322119,0.08901674953128831,0.517042570229723,0.5088648850956937,0.1133823386869575,0.008532789996421463,0.009042151045619605,-0.0005093610491981413,-5.043467082862379,0.514323258869908,0.511826544021025,0.445335085413929,0.48567674113009196,0.48817345597897505,0.0,0.0
0,RL,LR,t2-10,0,1,93,P,817,817,0.08436596447748865,1.0,0.9777557123249865,0.5647006534912823,0.5894699763169716,0.7848610509278239,0.6543898382295564,0.7201895393184338,-0.0533708498387324,-0.048515063313848764,-0.004855786524883633,1.073427273690145,0.572827417380661,0.583843329253366,0.565483476132191,0.42717258261933905,0.41615667074663404,0.0,0.0
0,RL,LR,t2-10,0,1,93,B,840,840,0.08674101610904585,1.0,0.9727712452773316,-0.009343146484103849,-0.006806551310606631,0.49341097887922464,0.5308243771820539,-0.03436923103544965,0.0010705117881495778,0.0010560570180989284,1.4454770050649632e-05,-0.5234674438206242,0.55,0.5476190476190477,0.5297619047619048,0.45,0.4523809523809524,0.0,0.0
0,RL,LR,t2-10,0,1,93,V,8027,8027,0.8288930194134655,1.0,0.8661725172270517,-0.006281325075155028,-0.007542785113542684,0.4722077193602494,0.4616603744761526,-0.0014545749214093465,-0.00540382524555904,-0.005481977173757175,7.815192819813328e-05,-4.785329950467506,0.49831817615547525,0.49071882396910427,0.42606204061293135,0.5016818238445248,0.5092811760308957,0.0,0.0
0,RL,LR,t2-10,0,1,94,P,766,766,0.07909954564229657,1.0,0.9744562892955401,0.5676829915571879,0.5593351315266338,0.7782653672628002,0.5963840001291846,0.7139844370623575,-0.030477798349279987,-0.0317683478995643,0.0012905495502843123,1.0978471414612523,0.5587467362924282,0.556135770234987,0.5391644908616188,0.4412532637075718,0.44386422976501305,0.0,0.0
0,RL,LR,t2-10,0,1,94,B,808,808,0.08343659644774887,1.0,0.9679912450561433,0.12576345802888303,0.13063471525558254,0.5515184092693972,0.5896356105310157,0.13594981901601813,0.003478473423700717,0.003463737496868617,1.4735926832099831e-05,-0.49488120327222634,0.5495049504950495,0.5445544554455446,0.525990099009901,0.4504950495049505,0.45544554455445546,0.0,0.0
0,RL,LR,t2-10,0,1,94,V,8110,8110,0.8374638579099546,1.0,0.8680826899110073,0.07546097328867594,0.07556509464289099,0.5111822578768409,0.5051320709096009,0.08829168582599577,0.00954488664294346,0.00955682863098833,-1.19419880448701e-05,-5.837593846839294,0.5196054254007398,0.5129469790382244,0.44254007398273737,0.48039457459926016,0.4870530209617756,0.0,0.0
0,RL,LR,t2-10,0,1,95,P,887,887,0.0915943824865758,1.0,0.9470430913410168,0.5721887949233547,0.5744602857441279,0.7686289689302582,0.6124183460409784,0.7153166666646901,-0.052442089819679266,-0.051534843354363126,-0.0009072464653161452,1.1504413797060713,0.5625704622322435,0.5558060879368658,0.5197294250281849,0.4374295377677565,0.44419391206313413,0.0,0.0
0,RL,LR,t2-10,0,1,95,B,759,759,0.07837670384138785,1.0,0.9249934846213104,-0.006739489343179077,-0.008219397954673613,0.48534451352933666,0.5304330157264613,0.009125542575507486,0.001437186324346914,0.001641884022298767,-0.00020469769795185343,-0.5160330726148402,0.5507246376811594,0.5480895915678524,0.5085638998682477,0.4492753623188406,0.4519104084321476,0.0,0.0
0,RL,LR,t2-10,0,1,95,V,8038,8038,0.8300289136720364,1.0,0.8741756384594378,0.024301387262143165,0.02407375212331971,0.4875695394329703,0.4746221765858336,0.039369357355805906,-0.0019060482740121069,-0.00219417938967774,0.00028813111566563333,-5.411790090551766,0.49800945508833044,0.505349589450112,0.4329435182881314,0.5019905449116696,0.494650410549888,0.0,0.0
0,RL,LR,t2-10,0,1,96,P,948,948,0.09789343246592318,1.0,0.9816447306177696,0.635697890505084,0.6369541614030482,0.8162155430087678,0.6877782957132379,0.7813936494056714,-0.06628328127819429,-0.06581418245647504,-0.0004690988217192404,1.052485023271393,0.5896624472573839,0.5907172995780591,0.5759493670886076,0.410337552742616,0.4092827004219409,0.0,0.0
0,RL,LR,t2-10,0,1,96,B,868,868,0.08963238331268071,1.0,0.9452740645520934,-0.14493754701137443,-0.1503825844283586,0.416646998328539,0.4500176603645281,-0.21350553110579581,-0.0014329065441554768,-0.0013380399680209243,-9.486657613455236e-05,-0.4987230935869189,0.48847926267281105,0.49078341013824883,0.4631336405529954,0.511520737327189,0.5092165898617511,0.0,0.0
0,RL,LR,t2-10,0,1,96,V,7868,7868,0.8124741842213962,1.0,0.8665002498890638,-0.07992500722796168,-0.08025442080201506,0.4354095062523157,0.41999066357520926,-0.10082217729514198,-0.016525319546124875,-0.01677666800521958,0.0002513484590947065,-5.207833323444517,0.47369089984748347,0.48106253177427555,0.4083629893238434,0.5263091001525165,0.5189374682257245,0.0,0.0
0,RL,LR,t2-10,0,1,97,P,1314,1314,0.13568773234200743,1.0,0.9752414725574646,0.5377736598091241,0.5447658977768645,0.767057531771192,0.6150323006683033,0.6426776261620625,-0.05506136442892386,-0.05285334613444609,-0.002208018294477768,1.3620482460127599,0.5487062404870624,0.5540334855403348,0.5334855403348554,0.4512937595129376,0.4459665144596651,0.0,0.0
0,RL,LR,t2-10,0,1,97,B,872,872,0.09004543577034284,1.0,0.9552866931319092,0.12029717235805912,0.1002619962951093,0.5388434409603183,0.5606611428550768,0.14653299039547696,0.0019879023942376245,0.0023916865582968134,-0.0004037841640591885,-0.49549627884798386,0.5493119266055045,0.5435779816513762,0.5194954128440367,0.4506880733944954,0.45642201834862384,0.0,0.0
0,RL,LR,t2-10,0,1,97,V,7498,7498,0.7742668318876498,1.0,0.8607953810926224,0.07596578118888246,0.08010867610847927,0.505738571008632,0.49969790932089553,0.09301225352986982,0.0066599806501961185,0.006481694467920973,0.00017828618227514785,-5.207119769944825,0.5200053347559349,0.5110696185649507,0.43691651106961854,0.4799946652440651,0.48893038143504935,0.0,0.0
0,RL,LR,t2-10,0,1,98,P,1070,1070,0.11049153242461793,1.0,0.9772384920212838,0.4097402836742044,0.41754362762547,0.6991546501021126,0.5454538835863085,0.496492379314799,-0.025965960693218455,-0.023633416606264824,-0.0023325440869536346,1.2832120957878308,0.5560747663551402,0.5588785046728972,0.5420560747663551,0.4439252336448598,0.4411214953271028,0.0,0.0
0,RL,LR,t2-10,0,1,98,B,923,923,0.0953118546055349,1.0,0.9523369174135606,0.20436886252298536,0.19512086923121724,0.5923240294789249,0.6036956854703491,0.20541061159837046,0.004021995317619347,0.0042787427852260355,-0.00025674746760668855,-0.4990665050557694,0.5752979414951246,0.5720476706392199,0.551462621885157,0.4247020585048754,0.4279523293607801,0.0,0.0
0,RL,LR,t2-10,0,1,98,V,7691,7691,0.7941966129698471,1.0,0.8638758155699552,0.11313941238537156,0.11354228016268077,0.5285615602824717,0.5179368972935385,0.14419662865270694,0.011409839590427264,0.011799912659478856,-0.000390073069051593,-5.674204547079241,0.5199583929267976,0.5204784813418281,0.44233519698348717,0.4800416070732024,0.4795215186581719,0.0,0.0
0,RL,LR,t2-10,0,1,99,P,427,427,0.04409334985543164,1.0,0.9919477890514006,0.645660931721376,0.6457778623680455,0.8228595922273957,0.7169954770331518,0.7778891458425488,-0.04381412635854067,-0.04381939057508028,5.264216539606764e-06,0.7878220040125089,0.6323185011709602,0.6323185011709602,0.629976580796253,0.36768149882903983,0.36768149882903983,0.0,0.0
0,RL,LR,t2-10,0,1,99,B,579,579,0.05978934324659232,1.0,0.9875402527110939,-0.1344233028993377,-0.139780176491778,0.42991235432374286,0.4579587976902321,-0.11730323854808239,-0.0010834540124088554,-0.001032544585476113,-5.090942693274235e-05,-0.5289633944483747,0.47322970639032813,0.4680483592400691,0.46459412780656306,0.5267702936096719,0.531951640759931,0.0,0.0
0,RL,LR,t2-10,0,1,99,V,8678,8678,0.8961173068979761,1.0,0.8727095582552827,-0.14088662318003387,-0.15056330212678584,0.40771902503442,0.39671561119344706,-0.19305903676616304,-0.03036241172458339,-0.029808430976859625,-0.000553980747723762,-5.201630526193238,0.4651993546900207,0.4529845586540678,0.3999769532150265,0.5348006453099793,0.5470154413459323,0.0,0.0
0,RL,LR,t2-10,0,2,0,P,2962,2962,0.3058653448988021,1.0,0.9758548745694317,0.5458270216155549,0.5426604443564814,0.7691583445312686,0.6371368675182365,0.6500419375962053,-0.0403394965460735,-0.04167077123558319,0.001331274689509689,1.2152712586101813,0.5921674544226874,0.5911546252532073,0.5830519918973667,0.40783254557731263,0.4088453747467927,0.0,0.0
0,RL,LR,t2-10,0,2,0,B,1511,1511,0.156030565881867,1.0,0.9228596702845153,0.026549187842437157,0.03621721935660107,0.49746620661879354,0.5269134501722686,0.05787184550134033,0.0007482394019833264,0.0007055509883278766,4.268841365545012e-05,-0.4823459583310625,0.5327597617471873,0.5354070152217075,0.49636002647253474,0.4672402382528127,0.46459298477829253,0.0,0.0
0,RL,LR,t2-10,0,2,0,V,5211,5211,0.5381040892193308,1.0,0.8220683090595773,0.16261483954466074,0.17178496015450617,0.5409716222753957,0.5181946920454737,0.22054490421098594,0.0034362564596991997,0.0035389763947448576,-0.00010271993504565697,-3.8606262603524093,0.5371329879101899,0.5331030512377662,0.4438687392055268,0.46286701208981,0.46689694876223375,0.0,0.0
0,RL,LR,t2-10,0,2,1,P,2808,2808,0.2899628252788104,1.0,0.9638611854978854,0.5621975095360231,0.5648448731407979,0.7762815464730877,0.6415621343575761,0.6959219228569833,-0.05749744152039612,-0.057473450862146294,-2.399065824982232e-05,1.1760283926819342,0.6103988603988604,0.6111111111111112,0.5893874643874644,0.3896011396011396,0.3888888888888889,0.0,0.0
0,RL,LR,t2-10,0,2,1,B,1550,1550,0.1600578273440727,1.0,0.8989898280943255,0.01840967393006031,0.03463656855396278,0.49032521473321256,0.5089996662468654,0.06944437198180119,0.0006830235284407232,0.0005979242418351813,8.50992866055417e-05,-0.48000793225294797,0.5329032258064517,0.5335483870967742,0.48774193548387096,0.4670967741935484,0.4664516129032258,0.0,0.0
0,RL,LR,t2-10,0,2,1,V,5326,5326,0.5499793473771168,1.0,0.8390470552684473,0.1733710024828612,0.17801496279233237,0.5516469963966731,0.5278907611759013,0.2236777818575104,0.005216301587886744,0.00502464914430823,0.00019165244357851398,-3.808588009087806,0.5399924896733008,0.5401802478407811,0.4645137063462261,0.46000751032669923,0.45981975215921894,0.0,0.0
0,RL,LR,t2-10,0,2,2,P,3591,3591,0.370817843866171,1.0,0.9073874985373349,0.5498804054431979,0.5542940805520917,0.7609370473471647,0.6174443686935807,0.6954648581724915,-0.0549581078842609,-0.05468963834663675,-0.0002684695376241361,1.2780472151607694,0.581453634085213,0.5783904204956837,0.5332776385407965,0.41854636591478694,0.4216095795043163,0.0,0.0
0,RL,LR,t2-10,0,2,2,B,1673,1673,0.172759190417183,1.0,0.84440656337523,0.10034707331728025,0.10833551305159714,0.4882686051924146,0.4910466313490193,0.15968341418049442,0.0011480547387359157,0.0012964204150124712,-0.00014836567627655577,-0.4745584873647603,0.5301852958756724,0.539151225343694,0.4411237298266587,0.4698147041243276,0.460848774656306,0.0,0.0
0,RL,LR,t2-10,0,2,2,V,4420,4420,0.45642296571664603,1.0,0.8818100386899744,0.2375551202147485,0.23810068945071586,0.5884712303557604,0.5561510948910915,0.27958890061538094,0.004100780361025626,0.004245982492186409,-0.00014520213116078371,-2.9246406170650983,0.5540723981900453,0.5622171945701357,0.4855203619909502,0.4459276018099548,0.43778280542986425,0.0,0.0
0,RL,LR,t2-10,0,2,3,P,2724,2724,0.2812887236679058,1.0,0.9750919489450982,0.5776701570813693,0.5943684811140324,0.7794213675105807,0.6439194424855446,0.7101024814970699,-0.04764272088505203,-0.0451235865605922,-0.0025191343244598406,1.1413303437269182,0.5866372980910426,0.5914096916299559,0.5620411160058737,0.4133627019089574,0.40859030837004406,0.0,0.0
0,RL,LR,t2-10,0,2,3,B,1277,1277,0.13186699710863278,1.0,0.9542821760610022,0.06600618404117595,0.05736577649249016,0.5151453837174577,0.5391794303878087,0.14213061887105705,0.0006563692066275551,0.0007523954528984401,-9.60262462708852e-05,-0.46042157525132377,0.5356303837118246,0.5215348472983555,0.48003132341425214,0.4643696162881754,0.47846515270164447,0.0,0.0
0,RL,LR,t2-10,0,2,3,V,5683,5683,0.5868442792234614,1.0,0.8259637957113618,0.20483887964588474,0.21024911177260372,0.5509451150287247,0.5172454509034009,0.31632080867913104,0.003715955831615946,0.0038829348481193692,-0.00016697901650342297,-4.0788188527481735,0.5336969910258667,0.5248988210452226,0.38817525954601445,0.4663030089741334,0.4751011789547774,0.0,0.0
0,RL,LR,t2-10,0,2,4,P,3190,3190,0.32940933498554315,1.0,0.9230690956547319,0.45624519807510866,0.4526239971739686,0.7165710290162611,0.6093821014170373,0.6159455433949368,-0.03500446203582346,-0.03648438021878299,0.0014799181829595253,1.3429422294838558,0.5670846394984326,0.563949843260188,0.5260188087774295,0.4329153605015674,0.4360501567398119,0.0,0.0
0,RL,LR,t2-10,0,2,4,B,1719,1719,0.1775092936802974,1.0,0.8509475511161501,0.03369861978536131,0.029419442689134937,0.4540114329697686,0.46961342517008814,0.05594726086759915,0.00045101843920717266,0.0006981394001029247,-0.00024712096089575183,-0.5013620760415988,0.5119255381035486,0.5223967422920303,0.43106457242582896,0.48807446189645143,0.47760325770796974,0.0,0.0
0,RL,LR,t2-10,0,2,4,V,4775,4775,0.4930813713341594,1.0,0.8714872886443478,0.1834655954211633,0.18744670083853845,0.5613086411105976,0.5277831457137597,0.25453148212930266,0.0030559482019861597,0.003068189114583783,-1.2240912597622993e-05,-2.5341179180436813,0.5407329842931937,0.553717277486911,0.4735078534031414,0.4592670157068063,0.446282722513089,0.0,0.0
0,RL,LR,t2-10,0,2,5,P,3504,3504,0.3618339529120198,1.0,0.9645202313078497,0.5107113841249192,0.515069654003548,0.7426440778245698,0.61818983499332,0.609358002322741,-0.06128394798151215,-0.05961415413118905,-0.001669793850323099,1.3086596089274256,0.5727739726027398,0.564783105022831,0.540810502283105,0.4272260273972603,0.4352168949771689,0.0,0.0
0,RL,LR,t2-10,0,2,5,B,1508,1508,0.1557207765386204,1.0,0.9353361407232598,0.06054526682808492,0.06786386444045718,0.5037116011240583,0.5098938249810789,0.052212669115807665,0.0009588305304570944,0.00093251655879594,2.6313971661154833e-05,-0.47090814336336634,0.5656498673740054,0.5875331564986738,0.5192307692307693,0.4343501326259947,0.4124668435013263,0.0,0.0
0,RL,LR,t2-10,0,2,5,V,4672,4672,0.48244527054935976,1.0,0.8087661104603244,0.14458597682484886,0.12877383807790665,0.5092520113915578,0.4843000061881992,0.16339782040073045,0.003863105127076445,0.004717470488546802,-0.000854365361470357,-3.473520027575264,0.5331763698630136,0.5689212328767124,0.4180222602739726,0.4668236301369863,0.4310787671232877,0.0,0.0
0,RL,LR,t2-10,0,2,6,P,4132,4132,0.42668318876497313,1.0,0.9480811242816578,0.5574040583213934,0.5568696772910885,0.7702890781713843,0.6344184675279761,0.6778059881712065,-0.09679574462057211,-0.0996989505311635,0.0029032059105913843,1.2761797892428657,0.596079380445305,0.5900290416263311,0.5651016456921588,0.40392061955469505,0.4099709583736689,0.0,0.0
0,RL,LR,t2-10,0,2,6,B,1996,1996,0.20611317637339943,1.0,0.8876996429674174,0.14690122266219777,0.166121583241526,0.544855069025802,0.5642857714669789,0.18256710512805324,0.003588464162419792,0.003518059484076673,7.040467834311879e-05,-0.4663899019965065,0.5856713426853707,0.5951903807615231,0.5360721442885772,0.41432865731462926,0.40480961923847697,0.0,0.0
0,RL,LR,t2-10,0,2,6,V,3556,3556,0.36720363486162744,1.0,0.8097304178541175,0.1899591491325615,0.2273818020076387,0.5417491058306897,0.5345488228231356,0.22963296128844837,0.00732769860866956,0.006790848037221064,0.0005368505714484948,-3.7021032958801237,0.5663667041619798,0.5815523059617548,0.4814398200224972,0.43363329583802024,0.4184476940382452,0.0,0.0
0,RL,LR,t2-10,0,2,7,P,4008,4008,0.4138785625774473,1.0,0.9490800142253986,0.5527789731235846,0.5696810440210475,0.7755829283633896,0.6662696071037314,0.7136444025828584,-0.11205861069598316,-0.10872987979391759,-0.003328730902065573,1.448646703277334,0.5965568862275449,0.5978043912175649,0.5750998003992016,0.40344311377245506,0.40219560878243515,0.0,0.0
0,RL,LR,t2-10,0,2,7,B,2116,2116,0.21850475010326312,1.0,0.897504076683167,0.08645829247397584,0.09908300948792038,0.5188909129384253,0.530043544814575,0.06499413468519068,0.0021860423802126734,0.0021723549587991386,1.3687421413535167e-05,-0.4805054254024296,0.55765595463138,0.5562381852551985,0.5127599243856332,0.44234404536862004,0.44376181474480153,0.0,0.0
0,RL,LR,t2-10,0,2,7,V,3560,3560,0.36761668731928954,1.0,0.8049690268278199,0.19729117922077732,0.19578171543017925,0.5483490808634094,0.5446492317157947,0.279995013592172,0.007703848274578797,0.008216216673790633,-0.0005123683992118362,-2.8748201471690935,0.5668539325842696,0.5657303370786517,0.47668539325842696,0.43314606741573036,0.43426966292134833,0.0,0.0
0,RL,LR,t2-10,0,2,8,P,2312,2312,0.23874432052870714,1.0,0.9865921460898376,0.49287927195287284,0.49585912142195265,0.7450497045531408,0.6316878198832631,0.6373879546978705,-0.028346298091432045,-0.028185991362623567,-0.00016030672880848446,1.2984133928672088,0.5856401384083045,0.5860726643598616,0.5795847750865052,0.4143598615916955,0.4139273356401384,0.0,0.0
0,RL,LR,t2-10,0,2,8,B,1126,1126,0.11627426683188764,1.0,0.9689475710010932,-0.048273976823397714,-0.05020225165194118,0.47202799762618186,0.4824129440070411,-0.06050312036628732,-0.00018165578429808703,-0.00016798308116869703,-1.3672703129390044e-05,-0.4984567095472315,0.5035523978685613,0.49822380106571934,0.48756660746003555,0.49644760213143874,0.5017761989342806,0.0,0.0
0,RL,LR,t2-10,0,2,8,V,6246,6246,0.6449814126394052,1.0,0.8320020896697218,0.14788252857736764,0.16898792452093805,0.5340887159278684,0.5049544473221119,0.22055120799926428,0.0031303886230856014,0.0030023482826375667,0.0001280403404480346,-3.5933977937794146,0.5278578290105668,0.5248158821645853,0.43275696445725265,0.47214217098943323,0.47518411783541464,0.0,0.0
0,RL,LR,t2-10,0,2,9,P,3354,3354,0.34634448574969023,1.0,0.968279794641044,0.4508309250443767,0.45000728062788836,0.722078118746887,0.6094104345030475,0.5718672215294912,-0.036580947406440155,-0.03718580195426561,0.0006048545478254528,1.4465579592589435,0.5646988670244484,0.5670840787119857,0.5497912939773405,0.43530113297555156,0.4329159212880143,0.0,0.0
0,RL,LR,t2-10,0,2,9,B,1455,1455,0.15024783147459728,1.0,0.9030670494891442,-0.05688833108371161,-0.058020675930840954,0.4480406365050887,0.472976300689149,0.00803655632542592,-9.53957782424013e-05,-8.191027051897297e-05,-1.3485507723428308e-05,-0.480593143219354,0.5079037800687285,0.49072164948453606,0.4536082474226804,0.49209621993127145,0.5092783505154639,0.0,0.0
0,RL,LR,t2-10,0,2,9,V,4875,4875,0.5034076827757125,1.0,0.8219790913951285,0.21926862724037469,0.22369185485562992,0.5625707180912253,0.5271557666777912,0.2344194838493958,0.0041780975740588295,0.004206390680373253,-2.829310631442458e-05,-3.391186292806949,0.5478974358974359,0.5181538461538462,0.4432820512820513,0.4521025641025641,0.48184615384615387,0.0,0.0
0,RL,LR,t2-10,0,2,10,P,3303,3303,0.34107806691449816,1.0,0.9491394507504551,0.5096197752725952,0.5120142980438023,0.7495538837562551,0.6391826319939297,0.6541988917750605,-0.05941502625870653,-0.05927694432977133,-0.0001380819289351921,1.09049485111626,0.5924916742355435,0.5991522858007872,0.5664547381168634,0.40750832576445656,0.40084771419921283,0.0,0.0
0,RL,LR,t2-10,0,2,10,B,2240,2240,0.23130937629078893,1.0,0.8731538284714978,0.07642008878401818,0.09250497516082717,0.5134779212682068,0.5183258496889998,0.07399745857972348,0.0012466810538521833,0.0011875618943149814,5.911915953720202e-05,-0.4852572351249621,0.5352678571428572,0.5196428571428572,0.4700892857142857,0.46473214285714287,0.48035714285714287,0.0,0.0
0,RL,LR,t2-10,0,2,10,V,4141,4141,0.42761255679471294,1.0,0.8398572511903183,0.22289660632978278,0.20648089550169607,0.5555713921027072,0.5359855520732036,0.2814877368120309,0.004095258749703691,0.004651125411524944,-0.0005558666618212529,-2.5967054187561267,0.5602511470659262,0.5447959430089351,0.4651050470900749,0.4397488529340739,0.455204056991065,0.0,0.0
0,RL,LR,t2-10,0,2,11,P,2056,2056,0.21230896323833126,1.0,0.9955903329408115,0.5137341203072885,0.5147784716587072,0.755286841500596,0.6357162395140296,0.614405361499736,-0.0250826063169555,-0.025013692627444736,-6.891368951076284e-05,1.1167848310472703,0.5972762645914397,0.5987354085603113,0.5943579766536965,0.4027237354085603,0.40126459143968873,0.0,0.0
0,RL,LR,t2-10,0,2,11,B,984,984,0.10161090458488228,1.0,0.9890948590201075,0.0560645106190183,0.059398752189252224,0.5289055879546447,0.548703710308566,0.03649070984088189,0.0004588696246600855,0.0004477130401285594,1.1156584531525875e-05,-0.4871313496428804,0.5477642276422764,0.5487804878048781,0.5426829268292683,0.45223577235772355,0.45121951219512196,0.0,0.0
0,RL,LR,t2-10,0,2,11,V,6644,6644,0.6860801321767864,1.0,0.8351170970773514,0.10303629257582968,0.09931741532600041,0.5046990530187518,0.492874524189124,0.1347066538697002,0.0018887635542399093,0.002087435631155706,-0.00019867207691579754,-4.444231113367364,0.5249849488260084,0.49744130042143286,0.4137567730282962,0.47501505117399156,0.5025586995785671,0.0,0.0
0,RL,LR,t2-10,0,2,12,P,2114,2114,0.21829822387443204,1.0,0.9928084669680752,0.5251517796096354,0.5242321860808136,0.7619711119364221,0.6321630682639107,0.6564744422366443,-0.03181445278648827,-0.03235323469545762,0.0005387819089693421,1.076671261310769,0.5946073793755913,0.5917691579943235,0.586565752128666,0.40539262062440873,0.40823084200567644,0.0,0.0
0,RL,LR,t2-10,0,2,12,B,1234,1234,0.12742668318876496,1.0,0.9639190139685581,-0.044439054076379644,-0.04122977688089559,0.47011540636125454,0.5053699771207315,-0.060717932403116535,0.00018543610762134066,0.0001869401311759986,-1.504023554657775e-06,-0.4720133525335378,0.539708265802269,0.5364667747163695,0.5259319286871961,0.46029173419773095,0.46353322528363045,0.0,0.0
0,RL,LR,t2-10,0,2,12,V,6336,6336,0.654275092936803,1.0,0.8334040240492906,0.11871919492267796,0.12394401100701502,0.526879456367985,0.4986276529859267,0.16450344562364738,0.002692978258128387,0.0026328355908743534,6.0142667254033135e-05,-3.785575808389175,0.5142045454545454,0.49779040404040403,0.4307133838383838,0.48579545454545453,0.5022095959595959,0.0,0.0
0,RL,LR,t2-10,0,2,13,P,2062,2062,0.21292854192482447,1.0,0.9888573307231511,0.46427763297335356,0.4672031656657299,0.7302182099259662,0.6286705049164327,0.6160831919504673,-0.026679728084412477,-0.026316313096504843,-0.00036341498790762994,1.1924760913141796,0.5863239573229874,0.5882638215324927,0.5805043646944714,0.41367604267701263,0.41173617846750726,0.0,0.0
0,RL,LR,t2-10,0,2,13,B,1411,1411,0.14570425444031393,1.0,0.9703345282361552,-0.016770649790029898,-0.03301552044883404,0.4784471933305815,0.5031707936073699,-0.10305729972225278,0.0001039171431635818,0.00019082016509602555,-8.69030219324436e-05,-0.48518270873538544,0.5180722891566265,0.5180722891566265,0.5010630758327428,0.4819277108433735,0.4819277108433735,0.0,0.0
0,RL,LR,t2-10,0,2,13,V,6211,6211,0.6413672036348617,1.0,0.8308734863132609,0.11584383092068831,0.13211819353199597,0.5155206627387362,0.48917315642357,0.1769085723768754,0.0023546961067996705,0.002304058349786541,5.063775701312916e-05,-3.7383980305465156,0.5153759459024312,0.5290613427789406,0.4384157140557076,0.4846240540975688,0.47093865722105943,0.0,0.0
0,RL,LR,t2-10,0,2,14,P,3155,3155,0.3257951259809996,1.0,0.9744902064590382,0.4591107462356948,0.4654549874278189,0.726402527738427,0.6180387637723269,0.5757009169375512,-0.052864954840492424,-0.05250217990418115,-0.0003627749363112825,1.245756345591228,0.5793977812995246,0.5800316957210776,0.5695721077654516,0.4206022187004754,0.41996830427892234,0.0,0.0
0,RL,LR,t2-10,0,2,14,B,1409,1409,0.14549772821148285,1.0,0.940114587509514,0.12792007100982394,0.11701134772424081,0.5460436555893226,0.5567841101447573,0.14741412209794863,0.0016063444935182614,0.0017564743915353493,-0.0001501298980170881,-0.47163804217346905,0.5755855216465579,0.57416607523066,0.5436479772888574,0.42441447835344215,0.42583392476933996,0.0,0.0
0,RL,LR,t2-10,0,2,14,V,5120,5120,0.5287071458075175,1.0,0.8143716803915714,0.1040880460668412,0.09245716139755994,0.5030270772320177,0.4937593301022274,0.13242456326103233,0.002926289877525616,0.003592913521154453,-0.000666623643628838,-5.188583712662989,0.5275390625,0.516796875,0.439453125,0.4724609375,0.483203125,0.0,0.0
0,RL,LR,t2-10,0,2,15,P,3770,3770,0.389301941346551,1.0,0.947719788462048,0.5289357591760465,0.5374156632363909,0.7465712434076348,0.6344134737456714,0.6670358657285422,-0.05918520030652103,-0.057927575745596364,-0.0012576245609246717,1.261167320315713,0.5854111405835544,0.5862068965517241,0.5458885941644562,0.41458885941644563,0.41379310344827586,0.0,0.0
0,RL,LR,t2-10,0,2,15,B,2012,2012,0.2077653862040479,1.0,0.8675241136980699,-0.01764019493561699,-0.005602737668325602,0.4508343043061187,0.4650633956737871,-0.030817847754863,0.00018354250313876193,3.73758774370769e-05,0.00014616662570168524,-0.49744770534890753,0.5139165009940357,0.5303180914512923,0.44433399602385687,0.4860834990059642,0.4696819085487077,0.0,0.0
