seed,env,act,window,step,layer,unit,n,n_active,occupancy,active_fraction,p_old,C,S,cert_mass,cert_force_mass,C_expected,F,F_switch,F_residual,zmean,f_support,f_suppress,f_cert,f_new_support,f_amplify,f_support_neutral,f_suppress_neutral,occupancy_P,occupancy_B,occupancy_V
0,RL,ELU1,t2-10,0,1,97,9684,9684,1.0,1.0,0.8641634037674508,0.14087771209236466,0.14202608886238127,0.5596746712490726,0.5933782073278581,0.18535768800154523,-0.03979013124043721,-0.03966411346056819,-0.0001260177798690104,-2.7450252766043897,0.5024783147459727,0.5029946303180504,0.4402106567534077,0.4972118959107807,0.4965923172242875,0.0003097893432465923,0.0004130524576621231,0.2201569599339116,0.11080132176786452,0.6690417182982239
0,RL,ELU1,t2-10,0,1,98,9684,9684,1.0,1.0,0.8641634037674508,0.16139597685712206,0.1620846424750908,0.5752141482526522,0.6038768430788989,0.20936244209361526,-0.03878384268211454,-0.03896277989722159,0.00017893721510706912,-3.5665649700342135,0.5146633622470054,0.5122883106154482,0.453118546055349,0.4851301115241636,0.4875051631557208,0.00020652622883106156,0.00020652622883106156,0.18793886823626602,0.13073110285006195,0.681330028913672
0,RL,ELU1,t2-10,0,1,99,9684,9684,1.0,1.0,0.8641634037674508,0.11302272472410944,0.11289687984916459,0.5529709563123197,0.6387053181603963,0.14014169066641136,-0.0659730172129945,-0.06645183121706914,0.0004788140040746641,-3.3863778414125867,0.48564642709624123,0.4828583230070219,0.42306897976042956,0.5139405204460966,0.5168318876497315,0.0004130524576621231,0.0003097893432465923,0.17926476662536142,0.0969640644361834,0.7237711689384552
0,RL,ELU1,t2-10,0,2,0,9684,9684,1.0,1.0,0.8641634037674508,0.32087559181709924,0.3419508719762347,0.6388697591618123,0.6519133209103142,0.4020635158177858,-0.028846808531848515,-0.02884151827093977,-5.2902609087471034e-06,-6.3716428731115045,0.5626807104502272,0.5504956629491945,0.49979347377116895,0.43731928954977284,0.44950433705080545,0.0,0.0,0.2530978934324659,0.10811648079306072,0.6387856257744734
0,RL,ELU1,t2-10,0,2,1,9684,9684,1.0,1.0,0.8641634037674508,0.2667764674990187,0.2791302096534857,0.6020694577759704,0.6708758553513061,0.32832960687080487,-0.024850127506642762,-0.024891910133257377,4.17826266146174e-05,-13.627552454444716,0.5612350268484098,0.5639198678232136,0.49772821148285834,0.43876497315159024,0.43608013217678643,0.0,0.0,0.22521685254027263,0.10976869062370921,0.6650144568360181
0,RL,ELU1,t2-10,0,2,2,9684,9684,1.0,1.0,0.8641634037674507,0.24948722373278343,0.26038639439905004,0.5869227421377697,0.649024541869089,0.3326740477512887,-0.019615994378191132,-0.019601398831110436,-1.4595547080692583e-05,-14.47067776101382,0.5551425030978935,0.5626807104502272,0.4846137959520859,0.4448574969021066,0.43731928954977284,0.0,0.0,0.2983271375464684,0.07651796778190831,0.6251548946716233
0,RL,ELU1,t2-10,0,2,3,9684,9684,1.0,1.0,0.8641634037674507,0.1943097524491441,0.2034498407800165,0.5624782811441401,0.6382043977690587,0.22123535240039602,-0.012934445959108254,-0.012889042713115,-4.540324599325636e-05,-9.800355044233905,0.5372779843040066,0.5356257744733581,0.4758364312267658,0.4627220156959934,0.46437422552664187,0.0,0.0,0.13042131350681538,0.07899628252788105,0.7905824039653035
0,RL,ELU1,t2-10,0,2,4,9684,9684,1.0,1.0,0.8641634037674508,0.35629876785058323,0.3703725764830645,0.6586999430126643,0.6466503151386097,0.43392226034371334,-0.024177407785281487,-0.024190539317484952,1.3131532203465485e-05,-6.685716393366438,0.5550392399834779,0.5461586121437423,0.5017554729450641,0.44496076001652207,0.45384138785625777,0.0,0.0,0.3118546055349029,0.12257331681123503,0.5655720776538621
0,RL,ELU1,t2-10,0,2,5,9684,9684,1.0,1.0,0.8641634037674508,0.24251446548317432,0.2507604295533489,0.5817532913947782,0.6498162250351787,0.30974824742126644,-0.018010444673090625,-0.018059729303646348,4.928463055571784e-05,-10.565298575294143,0.5533870301528294,0.5543163981825692,0.48451053283767037,0.4466129698471706,0.44568360181743083,0.0,0.0,0.2510326311441553,0.09045848822800495,0.6585088806278397
0,RL,ELU1,t2-10,0,2,6,9684,9684,1.0,1.0,0.8641634037674508,0.2581874958345108,0.27424427422190784,0.6087947785367152,0.6551247510328182,0.3360257234117099,-0.015412640551909688,-0.015523584227695352,0.00011094367578566736,-7.136491815888526,0.5546261875258158,0.5461586121437423,0.4930813713341594,0.4453738124741842,0.45384138785625777,0.0,0.0,0.2526848409748038,0.1090458488228005,0.6382693102023957
0,RL,ELU1,t2-10,0,2,7,9684,9684,1.0,1.0,0.8641634037674508,0.32912379364758637,0.3394610847401823,0.6375221771279305,0.6512334689341004,0.39974864084958095,-0.023331303660360146,-0.02335272225215841,2.1418591798273896e-05,-6.870070434358964,0.5644361833952912,0.5631970260223048,0.5025815778603883,0.4355638166047088,0.4368029739776952,0.0,0.0,0.26652209830648493,0.11472532011565469,0.6187525815778604
0,RL,ELU1,t2-10,0,2,8,9684,9684,1.0,1.0,0.8641634037674508,0.3891639155231739,0.4057406589318882,0.6600599563897949,0.6106128316279961,0.490083093375247,-0.027761872401403515,-0.02714429508521128,-0.0006175773161922367,-4.243550480564484,0.55545229244114,0.5576208178438662,0.49277158199091287,0.44454770755886,0.4423791821561338,0.0,0.0,0.3868236266005783,0.10026848409748038,0.5129078893019413
0,RL,ELU1,t2-10,0,2,9,9684,9684,1.0,1.0,0.8641634037674508,0.30911718718677506,0.32405265451217624,0.6245787940771882,0.6321664036552606,0.3707706016144461,-0.024715828291683048,-0.024646569675772622,-6.92586159104226e-05,-6.8646409380542,0.5532837670384139,0.5538000826104915,0.4819289549772821,0.44671623296158613,0.4461999173895085,0.0,0.0,0.23440726972325485,0.08921933085501858,0.6763733994217266
0,RL,ELU1,t2-10,0,2,10,9684,9684,1.0,1.0,0.8641634037674508,0.29405563057079465,0.2981270415066618,0.6256711766012729,0.6330420776701047,0.37330298621923297,-0.020129470007279306,-0.020230837662743015,0.00010136765546370936,-6.671866295416181,0.5524576621230897,0.5371747211895911,0.4972118959107807,0.4475423378769104,0.4628252788104089,0.0,0.0,0.23946716232961587,0.10625774473358117,0.654275092936803
0,RL,ELU1,t2-10,0,2,11,9684,9684,1.0,1.0,0.8641634037674508,0.2780487083634084,0.2838679027957297,0.6100219288526028,0.6439398923100489,0.36403200237358196,-0.01724303810688009,-0.01736784370493184,0.00012480559805174736,-8.267291086817226,0.5481206113176373,0.5378975629904998,0.4846137959520859,0.45187938868236266,0.4621024370095002,0.0,0.0,0.21127633209417596,0.09489880214787277,0.6938248657579512
0,RL,ELU1,t2-10,0,2,12,9684,9684,1.0,1.0,0.8641634037674508,0.2737573829771498,0.2911440385901729,0.5987635345480935,0.6235631769939536,0.36103471334129383,-0.017659440014327583,-0.017526821234570063,-0.00013261877975751754,-7.877639732947814,0.5429574555968608,0.551941346551012,0.4753201156546881,0.4570425444031392,0.44805865344898804,0.0,0.0,0.2331681123502685,0.0969640644361834,0.6698678232135481
0,RL,ELU1,t2-10,0,2,13,9684,9684,1.0,1.0,0.8641634037674508,0.25932742045270707,0.265220248303737,0.5792218302831014,0.6149135830305331,0.34594552784614496,-0.01088966870697456,-0.01060211201039535,-0.0002875566965792096,-6.296388151181511,0.5350061957868649,0.5455390334572491,0.47201569599339116,0.4649938042131351,0.4544609665427509,0.0,0.0,0.24979347377116895,0.09851301115241635,0.6516935150764147
0,RL,ELU1,t2-10,0,2,14,9684,9684,1.0,1.0,0.8641634037674508,0.28936454162434494,0.29240932059952396,0.6223801650009035,0.6645595949688331,0.35780310043225555,-0.02087930053717661,-0.02095547257408723,7.61720369106166e-05,-9.300087757784377,0.552147872779843,0.5357290375877737,0.491635687732342,0.44785212722015694,0.4642709624122264,0.0,0.0,0.24855431639818257,0.08901280462618752,0.6624328789756299
0,RL,ELU1,t2-10,0,2,15,9684,9684,1.0,1.0,0.8641634037674507,0.25419878447242983,0.27203366158143427,0.6027282149331663,0.6107229482348078,0.3463380737501155,-0.012145296947547568,-0.012093669880827908,-5.1627066719658206e-05,-10.85571347138636,0.5412019826517968,0.5477075588599752,0.47139611730689795,0.45879801734820325,0.45229244114002476,0.0,0.0,0.28376703841387857,0.10408921933085502,0.6121437422552665
0,RL,ELU1,t2-10,0,2,16,9684,9684,1.0,1.0,0.8641634037674507,0.23394941435288938,0.2501681141508614,0.586769937384262,0.6419671040810232,0.3203310629122601,-0.01888894143859717,-0.01907682119289803,0.00018787975430086307,-9.85844939553886,0.5567947129285419,0.5463651383725733,0.49783147459727384,0.44320528707145807,0.45363486162742667,0.0,0.0,0.246695580338703,0.10760016522098306,0.6457042544403139
0,RL,ELU1,t2-10,0,2,17,9684,9684,1.0,1.0,0.8641634037674508,0.3007902263484381,0.3181310321784672,0.6250658914254736,0.6244970282947861,0.4102407089268529,-0.022977560499181943,-0.022964863299292614,-1.269719988933357e-05,-6.150894879831625,0.5543163981825692,0.5577240809582817,0.48626600578273443,0.44568360181743083,0.4422759190417183,0.0,0.0,0.33312680710450226,0.102333746385791,0.5645394465097068
0,RL,ELU1,t2-10,0,2,18,9684,9684,1.0,1.0,0.8641634037674507,0.2540720299297647,0.2684879081823506,0.5977021666029901,0.6306810729873568,0.3303335269716575,-0.02012646286766387,-0.02020471307971649,7.825021205262403e-05,-8.1111014232628,0.5563816604708798,0.5555555555555556,0.49008674101610905,0.4436183395291202,0.4444444444444444,0.0,0.0,0.3058653448988021,0.09396943411813301,0.6001652209830648
0,RL,ELU1,t2-10,0,2,19,9684,9684,1.0,1.0,0.8641634037674508,0.29507836293160383,0.31409473302822866,0.6204401153227869,0.648885903008688,0.390543160012912,-0.022840675194017807,-0.022828029239443368,-1.2645954574433045e-05,-11.978772950141783,0.5576208178438662,0.5596860801321768,0.4937009500206526,0.4423791821561338,0.4403139198678232,0.0,0.0,0.32600165220983063,0.0859149111937216,0.5880834365964478
0,RL,ELU1,t2-10,0,2,20,9684,9684,1.0,1.0,0.8641634037674508,0.2447935280724097,0.2590746448132654,0.600270122336182,0.6288569158848724,0.33690888277119097,-0.01543817401915209,-0.015388976146380521,-4.9197872771566956e-05,-8.286439885537538,0.5477075588599752,0.5338703015282941,0.48182569186286656,0.45229244114002476,0.46612969847170593,0.0,0.0,0.31784386617100374,0.10119785212722016,0.5809582817017761
0,RL,ELU1,t2-10,0,2,21,9684,9684,1.0,1.0,0.8641634037674507,0.2642614018094689,0.27230422975260365,0.5996477472376303,0.6147927882088798,0.3204117764060571,-0.015111316394899198,-0.015146419153792761,3.5102758893561454e-05,-8.704726553438682,0.5417182982238744,0.55059892606361,0.478211482858323,0.4582817017761256,0.4494010739363899,0.0,0.0,0.24876084262701362,0.10037174721189591,0.6508674101610905
0,RL,ELU1,t2-10,0,2,22,9684,9684,1.0,1.0,0.864163403767451,0.28941161007612576,0.29016333659699045,0.6180428554480787,0.6529115017505716,0.3774664305976733,-0.024381399900325864,-0.024488597588037776,0.00010719768771190515,-7.990663528701692,0.5492565055762082,0.5335605121850475,0.4878149524989674,0.4507434944237918,0.4664394878149525,0.0,0.0,0.21344485749690212,0.09221396117306897,0.6943411813300289
0,RL,ELU1,t2-10,0,2,23,9684,9684,1.0,1.0,0.8641634037674508,0.30124775324126263,0.31013302564154294,0.6205788996229837,0.6262971613945831,0.41436696625435926,-0.026043583089712326,-0.026004451675289128,-3.913141442320043e-05,-6.337797330499548,0.5553490293267245,0.5560718711276332,0.4892606361007848,0.4446509706732755,0.44392812887236677,0.0,0.0,0.30813713341594384,0.09180090871540686,0.6000619578686494
0,RL,ELU1,t2-10,0,2,24,9684,9684,1.0,1.0,0.8641634037674507,0.27912754084276187,0.2833379495481923,0.605354077209534,0.6582103164850787,0.33408852592698296,-0.020195802083694186,-0.020298876047287792,0.00010307396359360991,-8.336893317141366,0.547087980173482,0.5362453531598513,0.4871953738124742,0.45291201982651796,0.4637546468401487,0.0,0.0,0.223151590251962,0.08581164807930607,0.691036761668732
0,RL,ELU1,t2-10,0,2,25,9684,9684,1.0,1.0,0.8641634037674508,0.2746555228761259,0.28873088025923727,0.6202782759650795,0.669698334365783,0.34386473713881666,-0.018348080337405294,-0.01843306160232548,8.498126492018923e-05,-11.359939673716111,0.5516315572077654,0.5394465097067328,0.4889508467575382,0.4483684427922346,0.46055349029326725,0.0,0.0,0.20270549359768691,0.1137959520859149,0.6834985543163982
0,RL,ELU1,t2-10,0,2,26,9684,9684,1.0,1.0,0.8641634037674507,0.25684497475774243,0.27123623552168813,0.5947985995979084,0.6329351306189107,0.32984568704802425,-0.021265062564740988,-0.021336401334042923,7.133876930193533e-05,-11.069162495414346,0.5511152416356877,0.558756712102437,0.48595621643948783,0.44888475836431224,0.441243287897563,0.0,0.0,0.2683808343659645,0.11730689797604296,0.6143122676579925
0,RL,ELU1,t2-10,0,2,27,9684,9684,1.0,1.0,0.8641634037674508,0.30948236978176863,0.3254063213508887,0.6226559664620614,0.6402268599769388,0.3874157816196821,-0.02360984257358334,-0.02352283669305107,-8.700588053227218e-05,-10.0687678560017,0.5593762907889301,0.5596860801321768,0.4946303180503924,0.4406237092110698,0.4403139198678232,0.0,0.0,0.3099958694754234,0.1047087980173482,0.5852953325072284
0,RL,ELU1,t2-10,0,2,28,9684,9684,1.0,1.0,0.8641634037674507,0.22169560695810436,0.23095442581604214,0.5844140918706339,0.6701744539196828,0.3119231147344955,-0.012626901159917069,-0.012694444856715725,6.754369679865358e-05,-9.069783701314687,0.5380008261049153,0.5382073523337464,0.4656133828996282,0.46199917389508466,0.4617926476662536,0.0,0.0,0.1579925650557621,0.10119785212722016,0.7408095828170178
0,RL,ELU1,t2-10,0,2,29,9684,9684,1.0,1.0,0.8641634037674508,0.30033772533666264,0.3190838732170019,0.6292679487583547,0.6545741442871599,0.39400420888778614,-0.027069858479112027,-0.02714365331812738,7.379483901535238e-05,-12.095029777861221,0.5584469227591904,0.5582403965303594,0.48667905824039653,0.4415530772408096,0.44175960346964066,0.0,0.0,0.2993597686906237,0.09913258983890955,0.6015076414704668
0,RL,ELU1,t2-10,0,2,30,9684,9684,1.0,1.0,0.8641634037674507,0.32774496369278044,0.3401518309942381,0.6325715081365466,0.6210426599846672,0.43234823927761457,-0.028833637493339198,-0.029008245824110455,0.00017460833077125295,-6.005691530153122,0.5559686080132177,0.5545229244114003,0.4923585295332507,0.4440313919867823,0.4454770755885997,0.0,0.0,0.3899215200330442,0.11689384551838083,0.49318463444857497
0,RL,ELU1,t2-10,0,2,31,9684,9684,1.0,1.0,0.8641634037674507,0.20740211988210294,0.21721975102221033,0.572402802154111,0.6455675771612376,0.25073186646417733,-0.014789912446229691,-0.014764240725960758,-2.5671720268934128e-05,-12.471044908193084,0.5386204047914085,0.5313919867823214,0.4741842213961173,0.4613795952085915,0.46860801321767864,0.0,0.0,0.17895497728211482,0.07703428335398596,0.7440107393638992
0,RL,ELU1,t2-10,0,2,32,9684,9684,1.0,1.0,0.8641634037674508,0.18786871705464295,0.1916487132848938,0.5525616920202903,0.6674328874253175,0.20479110522655664,-0.01227348081786727,-0.01230150155236193,2.8020734494657843e-05,-12.334404131009554,0.5448161916563403,0.5491532424617926,0.4784180090871541,0.4551838083436596,0.45084675753820735,0.0,0.0,0.13795952085914912,0.08415943824865758,0.7778810408921933
0,RL,ELU1,t2-10,0,2,33,9684,9684,1.0,1.0,0.864163403767451,0.24063000157488626,0.248572671570758,0.5869041372733731,0.6556411320507227,0.3112030275434541,-0.015408354666540728,-0.015325981517825068,-8.237314871566567e-05,-8.024400027848316,0.5478108219743908,0.5428541924824453,0.4851301115241636,0.45218917802560926,0.45714580751755474,0.0,0.0,0.1554109871953738,0.10037174721189591,0.7442172655927303
0,RL,ELU1,t2-10,0,2,34,9684,9684,1.0,1.0,0.8641634037674508,0.3259611368237968,0.3367278857043524,0.6315757807332201,0.6436953161148462,0.41306102842383924,-0.02766644925628475,-0.027700013969976643,3.3564713691890206e-05,-8.737983716668147,0.5657786038826931,0.565365551425031,0.5009293680297398,0.4342213961173069,0.434634448574969,0.0,0.0,0.3402519619991739,0.10935563816604708,0.5503923998347791
0,RL,ELU1,t2-10,0,2,35,9684,9684,1.0,1.0,0.864163403767451,0.29921394824089537,0.3054188812539523,0.6217942171183427,0.6355423755115895,0.3737120640785038,-0.020765813414245545,-0.020848262236880376,8.244882263482205e-05,-7.884090904577106,0.5594795539033457,0.5516315572077654,0.4961792647666254,0.44052044609665425,0.4483684427922346,0.0,0.0,0.2909954564229657,0.10315985130111524,0.6058446922759191
0,RL,ELU1,t2-10,0,2,36,9684,9684,1.0,1.0,0.8641634037674508,0.30968195400691123,0.333632175853511,0.6330131082819433,0.6407488515280608,0.3852151650856821,-0.022435860138280524,-0.022330703953644317,-0.0001051561846362074,-8.639730456136997,0.5575175547294506,0.5687732342007435,0.48771168938455184,0.44248244527054936,0.4312267657992565,0.0,0.0,0.32878975629905,0.0912845931433292,0.5799256505576208
0,RL,ELU1,t2-10,0,2,37,9684,9684,1.0,1.0,0.8641634037674508,0.24494457498773553,0.2622136060259562,0.5952137987336386,0.6463969772813253,0.34105762932459616,-0.019757396594362896,-0.019723516824760548,-3.387976960234336e-05,-10.402045145820335,0.5526641883519207,0.5633002891367204,0.48213548120611316,0.4473358116480793,0.43669971086327963,0.0,0.0,0.24979347377116895,0.08539859562164395,0.6648079306071871
0,RL,ELU1,t2-10,0,2,38,9684,9684,1.0,1.0,0.8641634037674508,0.21729365395649947,0.2294373373924793,0.5818220796717126,0.6362090617124947,0.26624627376753063,-0.015398965068505539,-0.015445676223166999,4.671115466145766e-05,-9.705449582075598,0.5412019826517968,0.5320115654688146,0.4808963238331268,0.45879801734820325,0.46798843453118544,0.0,0.0,0.20890128046261874,0.08261049153242461,0.7084882280049566
0,RL,ELU1,t2-10,0,2,39,9684,9684,1.0,1.0,0.8641634037674507,0.21026346593409875,0.2242815862403313,0.5868241754103203,0.6540412848883518,0.2849744746495916,-0.017762684548356462,-0.01780980991201442,4.7125363657959344e-05,-9.560172997009287,0.547087980173482,0.5358323007021891,0.4871953738124742,0.45291201982651796,0.4641676992978108,0.0,0.0,0.20755885997521686,0.0936596447748864,0.6987814952498967
0,RL,ELU1,t2-10,0,2,40,9684,9684,1.0,1.0,0.8641634037674507,0.3029324128108182,0.31929701214606304,0.6288208256919015,0.6653787597400054,0.41197384562590594,-0.03238892816202322,-0.032468242575015065,7.931441299185323e-05,-11.948147947147788,0.5716646014043784,0.5681536555142503,0.5070218917802561,0.42833539859562164,0.4318463444857497,0.0,0.0,0.3014250309789343,0.11524163568773234,0.5833333333333334
0,RL,ELU1,t2-10,0,2,41,9684,9684,1.0,1.0,0.8641634037674508,0.22163898704769516,0.23368889678996396,0.5829622827361056,0.6361609639440413,0.3104985841269438,-0.015689032712135835,-0.01575244028633571,6.340757419987951e-05,-13.3345621800571,0.5417182982238744,0.5432672449401074,0.47232548533663776,0.4582817017761256,0.4567327550598926,0.0,0.0,0.2489673688558447,0.07527881040892194,0.6757538207352334
0,RL,ELU1,t2-10,0,2,42,9684,9684,1.0,1.0,0.8641634037674507,0.1848095516473953,0.19580842804712134,0.5627620588660458,0.6080280714141476,0.26021465507547953,-0.011140462799145066,-0.011145562028234583,5.09922908951631e-06,-12.900792500140746,0.5375877736472532,0.5312887236679058,0.47026022304832715,0.4624122263527468,0.4687112763320942,0.0,0.0,0.2589838909541512,0.09572490706319703,0.6452912019826518
0,RL,ELU1,t2-10,0,2,43,9684,9684,1.0,1.0,0.8641634037674508,0.26690003768439813,0.277960343866827,0.6123676827154012,0.6299139140848382,0.3718752388700539,-0.021486418877112955,-0.021499395460804403,1.2976583691445462e-05,-10.180298087489959,0.5531805039239983,0.548636926889715,0.491635687732342,0.44681949607600163,0.451363073110285,0.0,0.0,0.3274473358116481,0.09448574969021066,0.5780669144981413
0,RL,ELU1,t2-10,0,2,44,9684,9684,1.0,1.0,0.8641634037674507,0.21527476486817304,0.2223549191769174,0.5809933970109704,0.6477746040250928,0.29107211020186374,-0.017743062766190382,-0.017774133222916103,3.107045672571989e-05,-16.02386435194619,0.5464684014869888,0.5556588186699711,0.4741842213961173,0.45353159851301117,0.4443411813300289,0.0,0.0,0.2083849648905411,0.09458901280462619,0.6970260223048327
0,RL,ELU1,t2-10,0,2,45,9684,9684,1.0,1.0,0.8641634037674508,0.28152050213597984,0.29911490112303957,0.6154861572095821,0.6620121432480378,0.33894837284611284,-0.0201906603950932,-0.0201996786758992,9.018280806002144e-06,-7.8396936784035445,0.5517348203221809,0.5549359768690624,0.4937009500206526,0.4482651796778191,0.4450640231309376,0.0,0.0,0.2194341181330029,0.10522511358942585,0.6753407682775713
0,RL,ELU1,t2-10,0,2,46,9684,9684,1.0,1.0,0.864163403767451,0.20834390986417478,0.22263358020824567,0.5728132859089728,0.6486542893370422,0.2597961399238397,-0.012361232106432736,-0.012376404104738097,1.517199830536273e-05,-12.272852646405662,0.5487401900041305,0.5504956629491945,0.48347790169351507,0.45125980999586945,0.44950433705080545,0.0,0.0,0.19681949607600166,0.1033663775299463,0.699814126394052
0,RL,ELU1,t2-10,0,2,47,9684,9684,1.0,1.0,0.8641634037674508,0.2347848600041191,0.23962521936741094,0.5935015994407448,0.6529257754089045,0.3205043162398877,-0.014460536332747624,-0.014621626411340806,0.00016109007859318607,-8.169131875206611,0.5585501858736059,0.5431639818256918,0.48802147872779844,0.44144981412639406,0.45683601817430813,0.0,0.0,0.20590665014456835,0.1090458488228005,0.6850475010326311
0,RL,ELU1,t2-10,0,2,48,9684,9684,1.0,1.0,0.8641634037674508,0.2993804715312886,0.3076411886482703,0.6156415572895062,0.6271250941806223,0.375505434800377,-0.025547531678201753,-0.02562839858719002,8.086690898826483e-05,-8.455037995597095,0.5592730276745147,0.570425444031392,0.48709211069805863,0.44072697232548536,0.429574555968608,0.0,0.0,0.3335398595621644,0.0986162742668319,0.5678438661710037
0,RL,ELU1,t2-10,0,2,49,9684,9684,1.0,1.0,0.8641634037674508,0.2998727525910251,0.31128309562358475,0.6202692002165325,0.6367558397970546,0.3850021714322975,-0.01911283140547837,-0.019194997970249608,8.2166564771242e-05,-9.920561491885962,0.5599958694754233,0.5652622883106154,0.4986575795125981,0.4400041305245766,0.4347377116893846,0.0,0.0,0.3024576621230896,0.11720363486162742,0.5803387030152829
0,RL,ELU1,t2-10,0,2,50,9684,9684,1.0,1.0,0.8641634037674508,0.35978214895706956,0.36350691289749343,0.6434016130814888,0.6530260422588273,0.4246439113590171,-0.02727524607910073,-0.027313806829128387,3.8560750027650965e-05,-6.1593687668559625,0.5621643948781495,0.5595828170177612,0.5014456836018174,0.4378356051218505,0.44041718298223875,0.0,0.0,0.2624948368442792,0.09706732755059892,0.6404378356051218
0,RL,ELU1,t2-10,0,2,51,9684,9684,1.0,1.0,0.8641634037674507,0.27909977127679064,0.2935062282453524,0.6209325990420708,0.6580145020360175,0.3509079455411584,-0.018913207459976322,-0.01902087099726237,0.00010766353728604885,-12.140517253274286,0.5635068153655515,0.5469847170590665,0.4976249483684428,0.4364931846344486,0.4530152829409335,0.0,0.0,0.25919041718298225,0.11400247831474597,0.6268071045022718
0,RL,ELU1,t2-10,0,2,52,9684,9684,1.0,1.0,0.864163403767451,0.3011753435946619,0.3196605658193802,0.6205095097767277,0.6425675256306063,0.3809143916442008,-0.02233661701608624,-0.022006468268652435,-0.0003301487474337974,-5.889009320191329,0.5543163981825692,0.5581371334159438,0.4875051631557208,0.44568360181743083,0.44186286658405616,0.0,0.0,0.28387030152829407,0.10987195373812474,0.6062577447335812
0,RL,ELU1,t2-10,0,2,53,9684,9684,1.0,1.0,0.8641634037674508,0.27927395813224337,0.2843354550630716,0.6044889945019714,0.6259354689408264,0.35573427753450093,-0.02225170016467682,-0.0223485673303504,9.686716567358346e-05,-6.6438159917122155,0.5566914498141264,0.5643329202808757,0.4879182156133829,0.4433085501858736,0.43566707971912433,0.0,0.0,0.30111524163568776,0.10223048327137546,0.5966542750929368
0,RL,ELU1,t2-10,0,2,54,9684,9684,1.0,1.0,0.8641634037674508,0.3425506434315355,0.3558534598275057,0.6422863156493318,0.6498180924706359,0.4205433886525901,-0.0259160646374246,-0.02587974148477295,-3.632315265165435e-05,-7.312060858442009,0.5591697645600991,0.5508054522924412,0.4959727385377943,0.44083023543990085,0.44919454770755884,0.0,0.0,0.32063197026022305,0.09149111937216027,0.5878769103676167
0,RL,ELU1,t2-10,0,2,55,9684,9684,1.0,1.0,0.8641634037674508,0.2447058866769185,0.2543052495100781,0.5861992056549075,0.6187513691092731,0.2961918862797248,-0.016754574896824845,-0.016681324713049006,-7.325018377583992e-05,-9.122918466073568,0.5404791408508881,0.5362453531598513,0.4812061131763734,0.45952085914911195,0.4637546468401487,0.0,0.0,0.20280875671210244,0.09727385377942999,0.6999173895084676
0,RL,ELU1,t2-10,0,2,56,9684,9684,1.0,1.0,0.8641634037674508,0.22805530990119224,0.23539968002966205,0.5783032162656722,0.6362439637596776,0.3149473225813378,-0.01783195496174492,-0.01796804070986493,0.00013608574812000652,-8.279643477216396,0.5462618752581578,0.5465716646014044,0.4808963238331268,0.4537381247418422,0.4534283353985956,0.0,0.0,0.21396117306897977,0.09510532837670384,0.6909334985543164
0,RL,ELU1,t2-10,0,2,57,9684,9684,1.0,1.0,0.8641634037674507,0.2316287633834758,0.2498265130147239,0.5929498912470875,0.6393795385960596,0.30814123651860065,-0.015475693624835024,-0.015321580155824651,-0.0001541134690103731,-8.519692117541679,0.5465716646014044,0.5372779843040066,0.4843040066088393,0.4534283353985956,0.4627220156959934,0.0,0.0,0.20095002065262288,0.08798017348203221,0.7110698058653449
0,RL,ELU1,t2-10,0,2,58,9684,9684,1.0,1.0,0.8641634037674508,0.2782516235466255,0.28674760290040213,0.6032235330456583,0.6502988126474586,0.3333330943416368,-0.016641623626936754,-0.016663274220638978,2.1650593702222226e-05,-6.907365225997526,0.5490499793473771,0.5465716646014044,0.48275505989260636,0.4509500206526229,0.4534283353985956,0.0,0.0,0.21489054109871955,0.11741016109045849,0.6676992978108219
0,RL,ELU1,t2-10,0,2,59,9684,9684,1.0,1.0,0.8641634037674508,0.25310839460738815,0.2611206433830467,0.6176044276719185,0.6233544770671142,0.3265633679584521,-0.01322237442487716,-0.01320289007014096,-1.948435473620318e-05,-7.53002700036798,0.5464684014869888,0.531908302354399,0.46716232961586124,0.45353159851301117,0.468091697645601,0.0,0.0,0.2590871540685667,0.09985543163981826,0.641057414291615
0,RL,ELU1,t2-10,0,2,60,9684,9684,1.0,1.0,0.8641634037674507,0.13250196643811804,0.13150321306861257,0.534951642853219,0.6318650295698749,0.16607603615332656,-0.010584544596157047,-0.01068180103210781,9.725643595076092e-05,-18.073858660764976,0.5336637752994631,0.5177612556794713,0.469847170590665,0.466336224700537,0.4822387443205287,0.0,0.0,0.11720363486162742,0.07486575795125981,0.8079306071871127
0,RL,ELU1,t2-10,0,2,61,9684,9684,1.0,1.0,0.8641634037674507,0.29324731728854486,0.30731533548106665,0.6201875042316347,0.6302025713876097,0.4060166655311154,-0.018675319593470248,-0.018816353902741115,0.00014103430927086302,-5.792125734538166,0.557001239157373,0.5452292441140025,0.4878149524989674,0.442998760842627,0.4547707558859975,0.0,0.0,0.2862453531598513,0.10625774473358117,0.6074969021065675
0,RL,ELU1,t2-10,0,2,62,9684,9684,1.0,1.0,0.8641634037674508,0.16164925954501766,0.16722197012051876,0.5341136034679701,0.6378581560802117,0.17548770890709517,-0.010800440861444523,-0.010808502847987358,8.061986542833318e-06,-13.223862536513435,0.5415117719950434,0.5529739776951673,0.468091697645601,0.45848822800495664,0.44702602230483274,0.0,0.0,0.17565055762081785,0.10130111524163568,0.7230483271375465
