environment,reference_arm,comparison_arm,window,reference_window,comparison_window,design,metric,field,contrast,n_seed,seed_median,ci95_low,ci95_high
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_train_acc,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_train_acc,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_task_accuracy_gain,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_task_accuracy_gain,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_grad_w1_start_norm,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_grad_w1_start_norm,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_grad_w1_end_norm,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_grad_w1_end_norm,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_grad_w2_start_norm,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_grad_w2_start_norm,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_grad_w2_end_norm,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_grad_w2_end_norm,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_adaptive_alpha_median,difference,5,0.008057421445846563,-0.08601700179278848,0.01733931079506873
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_adaptive_alpha_median,ratio,5,1.0332504641192066,0.7343397184160928,1.0715452327585424
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_adaptive_alpha_clip_frac,difference,5,-0.010000000000000002,-0.026000000000000006,0.04500000000000001
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_adaptive_alpha_clip_frac,ratio,5,0.6666666666666666,0.0,1.4347826086956523
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_adaptive_alpha_median_l1,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_adaptive_alpha_median_l1,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_adaptive_alpha_clip_frac_l1,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_adaptive_alpha_clip_frac_l1,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_adaptive_alpha_median_l2,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_adaptive_alpha_median_l2,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_adaptive_alpha_clip_frac_l2,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,raw,late_adaptive_alpha_clip_frac_l2,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_nearbalance,difference,5,-0.0778240449998523,-2.1412546720457417,2.286733429092551
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_nearbalance,ratio,5,-0.10833403089643098,-2.1279448144431496,1.160258964422715
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_activity,difference,5,0.003830364041616699,-0.05896835074625244,0.02372455669420423
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_activity,ratio,5,1.0533725113620223,0.5675259450124172,1.211430839413082
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_loglog_slope,difference,5,0.4242695139084913,-0.7348464571848717,0.988698918028415
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_loglog_slope,ratio,5,-0.17870452341802018,-0.6457484722934008,3.1123240995038888
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_halves_ratio,difference,5,0.053634003523790774,-0.052580351976781015,0.14132189365801484
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_halves_ratio,ratio,5,1.052511526333645,0.9498468796144353,1.1530340769018022
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_mean_sqrtQ,difference,5,-0.11944863593421973,-0.2033750950745976,0.2846116182202616
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_mean_sqrtQ,ratio,5,0.926167167535839,0.8934632826540729,1.1826720663399442
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_mean_sigma,difference,5,-1.3634760584077377,-2.047776610639964,4.295098689610551
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_mean_sigma,ratio,5,0.94675311539676,0.9257270999605771,1.204438790526226
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_A_balance,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_A_balance,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_A_activity,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_A_activity,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_update_only_balance,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_update_only_balance,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_G_pre_over_Q,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_G_pre_over_Q,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_abs_G_pre_over_Q,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_abs_G_pre_over_Q,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_sum_A_energy,difference,5,0.0,0.0,0.0
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_sum_A_energy,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_sum_E_energy,difference,5,0.0,0.0,0.0
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_sum_E_energy,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_sum_AE_cross,difference,5,0.0,0.0,0.0
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_sum_AE_cross,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_sum_total_energy,difference,5,0.0,0.0,0.0
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_sum_total_energy,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_sum_mean_A_sq,difference,5,0.0,0.0,0.0
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_sum_mean_A_sq,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_sum_mean_E_sq,difference,5,0.0,0.0,0.0
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_sum_mean_E_sq,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_target_change_fraction,difference,5,0.0859375,0.06093750000000009,0.15468749999999998
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_target_change_fraction,ratio,5,1.1145833333333333,1.0833333333333335,1.2106382978723405
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_target_change_energy,difference,5,3.5078124999999996,1.7359375,4.81875
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_target_change_energy,ratio,5,2.643592677345538,1.7013888888888888,3.0656396517079703
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_learner_input_mean_shift_sq,difference,5,0.0,0.0,0.0
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_learner_input_mean_shift_sq,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_original_context_mean_shift_sq,difference,5,6.0,6.0,6.0
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_original_context_mean_shift_sq,ratio,5,7.0,7.0,7.0
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_task_start_mse,difference,5,3.536969757080078,1.7591773986816404,4.826712229847908
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_task_start_mse,ratio,5,2.5250377072429413,1.704135028720198,3.09093077374152
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_mse,difference,5,0.005659322203246119,-0.0029501855548005555,0.008035423336696112
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_mse,ratio,5,1.4489314467000458,0.7170025693948828,1.872903003356051
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_task_mse_gain,difference,5,3.5312866565509466,1.760128731530858,4.829662415402709
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_task_mse_gain,ratio,5,2.531946432079431,1.708418275570374,3.1017000963931975
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_task_start_acc,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_task_start_acc,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_train_acc,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_train_acc,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_task_accuracy_gain,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_task_accuracy_gain,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_grad_w1_start_norm,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_grad_w1_start_norm,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_grad_w1_end_norm,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_grad_w1_end_norm,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_grad_w2_start_norm,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_grad_w2_start_norm,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_grad_w2_end_norm,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_grad_w2_end_norm,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_adaptive_alpha_median,difference,5,0.008057421445846563,-0.08601700179278848,0.01733931079506873
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_adaptive_alpha_median,ratio,5,1.0332504641192066,0.7343397184160928,1.0715452327585424
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_adaptive_alpha_clip_frac,difference,5,-0.010000000000000002,-0.026000000000000006,0.04500000000000001
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_adaptive_alpha_clip_frac,ratio,5,0.6666666666666666,0.0,1.4347826086956523
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_adaptive_alpha_median_l1,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_adaptive_alpha_median_l1,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_adaptive_alpha_clip_frac_l1,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_adaptive_alpha_clip_frac_l1,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_adaptive_alpha_median_l2,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_adaptive_alpha_median_l2,ratio,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_adaptive_alpha_clip_frac_l2,difference,0,,,
conda,SNA06_k1_X0Y1,SNA06_k7_X0Y1,secondary100,secondary100,secondary100,k7_minus_k1,reference,late_adaptive_alpha_clip_frac_l2,ratio,0,,,
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_nearbalance,difference,5,2.4432741429248197,-5.575731107482714,4.869922314393258
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_nearbalance,ratio,5,0.30101824916567643,-0.09497098280518258,1.9580536399395503
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_activity,difference,5,0.006591897032397126,-0.0015781407812053474,0.01056018062591034
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_activity,ratio,5,1.3247430273877556,0.8914144623138115,1.7401867931741222
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_loglog_slope,difference,5,-0.12194669835654784,-0.2817186894852602,0.29631044577135696
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_loglog_slope,ratio,5,0.577334565733996,0.2084415727027859,1.751471897575757
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_halves_ratio,difference,5,-0.0038518300750292056,-0.03007813705889406,0.03617394951750197
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_halves_ratio,ratio,5,0.9962419686425463,0.9710220286914282,1.0346654013864671
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_mean_sqrtQ,difference,5,-0.10358963118257652,-0.11363222840117992,-0.05543397515119891
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_mean_sqrtQ,ratio,5,0.7620466925037024,0.7094269287079492,0.8403208014718103
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_mean_sigma,difference,5,4.975720038824059,3.6098533937094857,7.130232872682283
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_mean_sigma,ratio,5,1.392809260180404,1.2814013414374499,1.4800596456937622
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_A_balance,difference,5,2.4432741429248197,-5.575731107482714,4.869922314393258
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_A_balance,ratio,5,0.30101824916567643,-0.09497098280518258,1.9580536399395503
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_A_activity,difference,5,0.006591897032397126,-0.0015781407812053474,0.01056018062591034
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_A_activity,ratio,5,1.3247430273877556,0.8914144623138115,1.7401867931741222
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_update_only_balance,difference,5,2.4432741429248197,-5.575731107482714,4.869922314393258
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_update_only_balance,ratio,5,0.30101824916567643,-0.09497098280518258,1.9580536399395503
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_G_pre_over_Q,difference,5,0.0,0.0,0.0
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_G_pre_over_Q,ratio,0,,,
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_abs_G_pre_over_Q,difference,5,0.0,0.0,0.0
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_abs_G_pre_over_Q,ratio,0,,,
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_sum_A_energy,difference,5,81.7896095268321,64.71251550345391,121.86926504746987
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_sum_A_energy,ratio,5,1.485687048640237,1.3459013392428443,1.7929478720308198
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_sum_E_energy,difference,5,34.59846110629758,-16.77263478282282,152.98129103956026
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_sum_E_energy,ratio,5,1.2126938206767162,0.9126238663698502,1.8617299072155384
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_sum_AE_cross,difference,5,-45.72194825368564,-118.60377677571665,8.308447162630557
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_sum_AE_cross,ratio,5,1.173354266082397,0.9704825981742983,1.4249182551332142
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_sum_total_energy,difference,5,78.22166806324583,56.24832788326171,128.87826740832526
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_sum_total_energy,ratio,5,2.6871205580110264,1.5765127349770613,3.105005024789267
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_sum_mean_A_sq,difference,5,76.58243055341524,59.346134321263435,117.51217067178524
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_sum_mean_A_sq,ratio,5,1.463905148502258,1.3241493208562496,1.7832499023509074
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_sum_mean_E_sq,difference,5,34.59846110629758,-16.77263478282282,152.98129103956026
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_sum_mean_E_sq,ratio,5,1.2126938206767162,0.9126238663698502,1.8617299072155384
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_target_change_fraction,difference,5,0.0,0.0,0.0
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_target_change_fraction,ratio,0,,,
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_target_change_energy,difference,5,0.0,0.0,0.0
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_target_change_energy,ratio,0,,,
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_learner_input_mean_shift_sq,difference,5,0.0,0.0,0.0
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_learner_input_mean_shift_sq,ratio,5,1.0,1.0,1.0
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_original_context_mean_shift_sq,difference,5,0.0,0.0,0.0
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_original_context_mean_shift_sq,ratio,5,1.0,1.0,1.0
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_task_start_mse,difference,5,-0.1118751534842886,-0.304162860737415,-0.06559534606058151
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_task_start_mse,ratio,5,0.2882430386847845,0.10214583402928691,0.40216362962773333
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_mse,difference,5,0.0002576477844968396,-0.002802755938728296,0.0007056907965761639
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_mse,ratio,5,1.159983936416582,0.4894082812643983,1.438750456171
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_task_mse_gain,difference,5,-0.11258084428086478,-0.3048102658286552,-0.06576350847421963
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_task_mse_gain,ratio,5,0.28424916743196565,0.0846669182932867,0.3876721929318661
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_task_start_acc,difference,0,,,
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_task_start_acc,ratio,0,,,
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_train_acc,difference,0,,,
conda,SNA06_k1_X1Y0,SNA06_k1_X1Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,actual,late_train_acc,ratio,0,,,
