arm,seed,window,Q,R,G,c_effective,undefined_count
SN_valley_qp05,7,middle,0.5134770577568408,-0.1343000885892589,0.37917696916758203,0.011023861327500637,0
SN_valley_qp05,7,late,0.24352657298776817,-0.14856362740397513,0.09496294558379306,0.020033554311759738,0
SN_valley_qp05,8,early,0.288708144806739,0.10998309461903699,0.39869123942577606,-0.03153668975421377,0
SN_valley_qp05,8,middle,0.6334611471564042,-0.21449789605277386,0.4189632511036305,0.015755040619646683,0
SN_valley_qp05,8,late,0.21209115282929836,-0.21598253338280066,-0.003891380553502269,0.031529636450944025,0
SN_valley_qp05,9,early,0.22090868707423494,0.16074229212660904,0.381650979200844,-0.04785102224960473,0
SN_valley_qp05,9,middle,0.6390328130387581,-0.15270063161344674,0.4863321814253114,0.010814050581551979,0
SN_valley_qp05,9,late,0.2244100878142222,-0.20312359483740194,0.021286492976820223,0.028675012364131867,0
LR_a0p1_qm05,0,early,0.49736890222885044,0.8594060202515119,1.3567749224803625,-0.1811998213139567,0
LR_a0p1_qm05,0,middle,2.343514324729253,1.2220685306550227,3.5655828553842763,-0.03533838711113664,0
LR_a0p1_qm05,0,late,1.0608973434301072,-0.9134395789171147,0.14745776451299256,0.03143974179112751,0
LR_a0p1_qm05,1,early,0.6054856071328996,0.8374940872211701,1.4429796943540698,-0.15174755241148233,0
LR_a0p1_qm05,1,middle,2.9839188947820485,1.2063767724174237,4.190295667199472,-0.029953379892354127,0
LR_a0p1_qm05,1,late,1.1366833187495569,-0.8168890604390598,0.3197942583104972,0.027149984402646425,0
LR_a0p1_qm05,2,early,0.40058258583291406,0.40014327128703,0.8007258571199442,-0.10722780522057657,0
LR_a0p1_qm05,2,middle,2.0724506649894723,1.2768553014851989,3.3493059664746707,-0.04485583488567612,0
LR_a0p1_qm05,2,late,0.7683799499863548,-0.49811240801225104,0.27026754197410385,0.02126876803823947,0
LR_a0p1_qm05,3,early,0.6838741444026954,0.9256369769060914,1.609511121308787,-0.16899635240816985,0
LR_a0p1_qm05,3,middle,2.8528937032934394,0.7844664776948161,3.637360180988256,-0.020629698325376613,0
LR_a0p1_qm05,3,late,1.0940891008322666,-0.7059655880095533,0.38812351282271323,0.02437009052164269,0
LR_a0p1_qm05,4,early,0.7319100880513733,0.6888707683672891,1.4207808564186624,-0.114872316058378,0
LR_a0p1_qm05,4,middle,3.5147370087667467,1.5219742615640461,5.036711270330793,-0.03359503828930773,0
LR_a0p1_qm05,4,late,1.2380709036194328,-1.161386187844873,0.07668471577455997,0.0356914144997318,0
LR_a0p1_qm05,5,early,0.4143831921658806,0.523194536779547,0.9375777289454275,-0.11508310947455953,0
LR_a0p1_qm05,5,middle,1.8337795399385461,0.9723895498900874,2.806169089828633,-0.03660316009898624,0
LR_a0p1_qm05,5,late,1.0657416808373221,-0.8728276747755895,0.19291400606173287,0.030342069464625598,0
LR_a0p1_qm05,6,early,0.6533167253661437,0.8335698848653627,1.4868866102315064,-0.14061942788121887,0
LR_a0p1_qm05,6,middle,2.203079190584719,0.7582996115128271,2.961378802097546,-0.024656773640208973,0
LR_a0p1_qm05,6,late,1.145909304225462,-0.8732125386517892,0.27269676557367306,0.03155836140758441,0
LR_a0p1_qm05,7,early,0.44144708927680404,0.48142074431971926,0.9228678335965235,-0.1075175296619042,0
LR_a0p1_qm05,7,middle,2.4650585458518552,1.1428631252246275,3.607921671076483,-0.034478695311087056,0
LR_a0p1_qm05,7,late,1.2040285973630742,-0.685245559655661,0.5187830377074131,0.021739319316759848,0
LR_a0p1_qm05,8,early,0.4383817906548215,0.5531020295946562,0.9914838202494776,-0.12386648675883018,0
LR_a0p1_qm05,8,middle,2.5397488936666313,1.446499493134246,3.986248386800877,-0.04193489006231257,0
LR_a0p1_qm05,8,late,1.0743780020318128,-0.8217905617460031,0.2525874402858096,0.02761135713207146,0
LR_a0p1_qm05,9,early,0.7266057818067085,1.0899941105920927,1.8165998923988012,-0.16154543234900598,0
LR_a0p1_qm05,9,middle,3.2846106662466945,1.2779693796596818,4.562580045906376,-0.03030248342540317,0
LR_a0p1_qm05,9,late,0.8974827730798643,-0.8287092238131103,0.06877354926675396,0.030527225367083754,0
LR_a0p1_q0,0,early,0.4655314697237477,0.8044543167996866,1.2699857865234345,-0.17739196698640156,0
LR_a0p1_q0,0,middle,3.1886622398347595,1.1186787971776644,4.307341037012424,-0.027649127488699892,0
LR_a0p1_q0,0,late,1.5988056109651763,-1.3608406114229559,0.23796499954222014,0.03637819394246154,0
LR_a0p1_q0,1,early,0.48426743205035555,0.7770056140066572,1.2612730460570125,-0.1589617096413837,0
LR_a0p1_q0,1,middle,3.6705922858426545,1.6945955003756796,5.365187786218334,-0.03533094052022076,0
LR_a0p1_q0,1,late,1.1679851046692284,-0.945986826880752,0.2219982777884764,0.027295501887896707,0
LR_a0p1_q0,2,early,0.3919245207508764,0.3859492017925323,0.7778737225434087,-0.10367298194238364,0
LR_a0p1_q0,2,middle,2.8246417386941003,1.3889753815374655,4.213617120231566,-0.03901011216428172,0
LR_a0p1_q0,2,late,1.062959210427111,-0.7679615958596894,0.2949976145674216,0.027151775999516167,0
LR_a0p1_q0,3,early,0.6162016452983746,0.892734511663512,1.5089361569618869,-0.1690428814171254,0
LR_a0p1_q0,3,middle,2.9095634771905283,0.7513913011638326,3.6609547783543612,-0.01987314098188954,0
LR_a0p1_q0,3,late,1.4069511436640758,-1.3153292548751325,0.09162188878894342,0.03772249567305216,0
LR_a0p1_q0,4,early,0.7913387026457137,0.8297894505398504,1.6211281531855641,-0.13476520447525223,0
LR_a0p1_q0,4,middle,4.129827010638649,1.2026918576156627,5.332518868254311,-0.02328950891379764,0
LR_a0p1_q0,4,late,2.13181087375737,-1.6640667860865461,0.4677440876708243,0.03845398949129427,0
LR_a0p1_q0,5,early,0.39593921950651856,0.5118967221894852,0.9078359416960036,-0.11889548255285322,0
LR_a0p1_q0,5,middle,2.34440516038773,0.8188046718764626,3.163209832264193,-0.026879448075160864,0
LR_a0p1_q0,5,late,1.4769868796439167,-1.1600472155423256,0.3169396641015909,0.03377396384010544,0
LR_a0p1_q0,6,early,0.6012777322784452,0.6171245310312895,1.2184022633097347,-0.10879720635118693,0
LR_a0p1_q0,6,middle,2.1861195737664443,0.5298697596010462,2.7159893333674905,-0.018118503607174503,0
LR_a0p1_q0,6,late,1.443882584319971,-0.8188225748903167,0.625060009429654,0.024007541116665327,0
LR_a0p1_q0,7,early,0.47618639021496006,0.4010224320964499,0.8772088223114101,-0.09016894396843933,0
LR_a0p1_q0,7,middle,3.2980271462886663,0.8719117777018163,4.1699389239904825,-0.021667379303763144,0
LR_a0p1_q0,7,late,2.058325884324668,-0.9981430031902578,1.0601828811344103,0.022374244385998197,0
LR_a0p1_q0,8,early,0.41823331538342395,0.5547320392988375,0.9729653546822614,-0.13266526859523478,0
LR_a0p1_q0,8,middle,3.30121597933375,1.3017804677625837,4.602996447096334,-0.0324079099624321,0
LR_a0p1_q0,8,late,1.5550993816411165,-0.854925558385991,0.7001738232551257,0.02240661173399693,0
LR_a0p1_q0,9,early,0.5328261826916111,0.8902467049483473,1.4230728876399585,-0.1577422772811576,0
LR_a0p1_q0,9,middle,3.5174822894490756,1.0269958704997375,4.544478159948813,-0.023731344872731545,0
LR_a0p1_q0,9,late,1.951704870539024,-1.257661399441377,0.6940434710976471,0.030866154291887476,0
LR_a0p1_qp05,0,early,0.5580697799560499,0.8118344495813118,1.3699042295373616,-0.16949991123753214,0
LR_a0p1_qp05,0,middle,3.6819573394802596,-0.21661553636065367,3.465341803119606,0.005128192070874723,0
LR_a0p1_qp05,0,late,0.8779985876319479,-1.0941709628468952,-0.21617237521494725,0.07858472438326303,0
LR_a0p1_qp05,1,early,0.6484988063034423,0.807793259946399,1.456292066249841,-0.150924623143795,0
LR_a0p1_qp05,1,middle,4.182521297946041,-1.160746635851668,3.021774662094373,0.02642068942191549,0
LR_a0p1_qp05,1,late,0.6544964556661065,-0.5722927839796846,0.08220367168642176,0.044301277555532564,0
LR_a0p1_qp05,2,early,0.44601465853733946,0.4183207916659474,0.864335450203287,-0.1091813287002907,0
LR_a0p1_qp05,2,middle,3.2902704720381464,0.2464095177076759,3.536679989745822,-0.006242190568855625,0
LR_a0p1_qp05,2,late,0.8233112381021165,-0.8446046428340588,-0.02129340473194212,0.07313833744972972,0
LR_a0p1_qp05,3,early,0.766867603224878,1.1710752875729258,1.937942890797804,-0.2025670544730537,0
LR_a0p1_qp05,3,middle,2.6860131487156673,-0.593473492395912,2.092539656319756,0.01683707247389417,0
LR_a0p1_qp05,3,late,0.2667369817248757,-0.4499676008693571,-0.1832306191444814,0.061001946291060406,0
LR_a0p1_qp05,4,early,0.8471746361728735,0.8886336467646434,1.735808282937517,-0.14134728032023183,0
LR_a0p1_qp05,4,middle,4.473101834955894,-2.1058945481390965,2.367207286816797,0.04626604541962229,0
LR_a0p1_qp05,4,late,1.9503415119719438,-2.2279423746404854,-0.27760086266854117,0.10483011725845985,0
LR_a0p1_qp05,5,early,0.46781139396448196,0.5334151050262482,1.0012264989907305,-0.11688794575658014,0
LR_a0p1_qp05,5,middle,3.538743484715364,-0.33577783226262103,3.2029656524527432,0.008467068414970559,0
LR_a0p1_qp05,5,late,1.0120898890517487,-1.362410569261626,-0.350320680209877,0.10540573806642929,0
LR_a0p1_qp05,6,early,0.9067281814825809,0.9752517766903336,1.8819799581729144,-0.14095048214210124,0
LR_a0p1_qp05,6,middle,4.149997192154519,-0.8894590717143487,3.260538120440171,0.017629302373353382,0
LR_a0p1_qp05,6,late,1.3278274865203843,-1.4209485834080557,-0.09312109688767152,0.09772593569786787,0
LR_a0p1_qp05,7,early,0.5318121666802649,0.4548450179742821,0.986657184654547,-0.10182997703033085,0
LR_a0p1_qp05,7,middle,3.7713660643898086,-0.33637200421432134,3.434994060175487,0.007792437940859966,0
LR_a0p1_qp05,7,late,0.813788829416704,-0.7793536279741122,0.03443520144259182,0.0653010197650915,0
LR_a0p1_qp05,8,early,0.5153039814098792,0.6375861309668862,1.1528901123767656,-0.1307908426371846,0
LR_a0p1_qp05,8,middle,2.820209180292748,0.060583188823956274,2.880792369116704,-0.001724871350857514,0
LR_a0p1_qp05,8,late,1.0449119322591964,-1.2029200360954508,-0.15800810383625413,0.08818216824246482,0
LR_a0p1_qp05,9,early,0.9205048804136702,1.3551421418370673,2.275647022250737,-0.18291655267921272,0
LR_a0p1_qp05,9,middle,3.0904409662471104,-1.1754087202514696,1.9150322459956408,0.030066063622545932,0
LR_a0p1_qp05,9,late,0.736307817563424,-0.8986576451437214,-0.16234982758029742,0.07582984891710035,0
LR_a0p3_qm05,0,early,0.589371210663673,0.9903415341553242,1.5797127448189971,-0.16197756139698807,0
LR_a0p3_qm05,0,middle,1.6893796411048554,-0.04419073673052913,1.6451889043743264,0.0013443819889975741,0
LR_a0p3_qm05,0,late,0.6888476698368948,-0.9175071375692314,-0.22865946773233653,0.04675039010253775,0
LR_a0p3_qm05,1,early,0.7475835705288804,0.913243233738093,1.6608268042669736,-0.1302719082318049,0
LR_a0p3_qm05,1,middle,1.9965451474151095,-0.11583588753651175,1.880709259878598,0.003040980844990485,0
LR_a0p3_qm05,1,late,0.9173557888318058,-0.7469548808582464,0.17040090797355942,0.033240248695801354,0
LR_a0p3_qm05,2,early,0.5334937903423137,0.5298616177783114,1.0633554081206253,-0.10406484992563576,0
LR_a0p3_qm05,2,middle,1.6933289620531742,0.23264882329270967,1.9259777853458842,-0.007566011203547601,0
LR_a0p3_qm05,2,late,0.5733726270013856,-0.46239495857090257,0.1109776684304831,0.027428916840096334,0
LR_a0p3_qm05,3,early,0.7208251942577456,1.0895748106802778,1.8104000049380233,-0.15889684421402406,0
LR_a0p3_qm05,3,middle,1.769973051312233,-0.3035518491189707,1.4664212021932623,0.008837309936443048,0
LR_a0p3_qm05,3,late,0.7998261064985005,-0.8893744634416394,-0.08954835694313895,0.0431974961110821,0
LR_a0p3_qm05,4,early,0.9634430003710884,0.8745843298233493,1.8380273301944379,-0.10438735683143202,0
LR_a0p3_qm05,4,middle,2.1629817538071663,-0.2845130282961212,1.8784687255110453,0.006978112825460746,0
LR_a0p3_qm05,4,late,0.987536313224062,-1.0070834866405747,-0.019547173416512634,0.04227447356026304,0
LR_a0p3_qm05,5,early,0.5970647228837538,0.7013969107680571,1.2984616336518107,-0.1127579078182907,0
LR_a0p3_qm05,5,middle,1.5290461456067186,0.09788856711351962,1.6269347127202383,-0.0033145998220187427,0
LR_a0p3_qm05,5,late,0.6533526094848959,-0.6667890074121414,-0.013436397927245446,0.03667691272245239,0
LR_a0p3_qm05,6,early,0.8140797152953203,0.9269186842722333,1.740998399567553,-0.11569208596596568,0
LR_a0p3_qm05,6,middle,1.496457271284998,-0.3586265608872937,1.1378307103977043,0.011704120916195927,0
LR_a0p3_qm05,6,late,0.7994241704484671,-0.7576015682065378,0.041822602241929366,0.03688209417005721,0
LR_a0p3_qm05,7,early,0.636303219851925,0.6202576756543682,1.2565608955062932,-0.09875878503290615,0
LR_a0p3_qm05,7,middle,1.765756885514667,0.0988189326536927,1.86457581816836,-0.003008668939490989,0
LR_a0p3_qm05,7,late,0.9431816129864256,-0.9285614742729639,0.014620138713461663,0.04055575878922353,0
LR_a0p3_qm05,8,early,0.6523758692670352,0.7468703644782891,1.3992462337453246,-0.11634041046598587,0
LR_a0p3_qm05,8,middle,2.0480407442088375,-0.15712876965032327,1.8909119745585146,0.004317473756826836,0
LR_a0p3_qm05,8,late,0.7801001494216867,-0.956045965957431,-0.17594581653574415,0.04656437589020735,0
LR_a0p3_qm05,9,early,0.8456641038015645,1.0799721468791736,1.925636250680738,-0.12666442741045536,0
LR_a0p3_qm05,9,middle,1.9248526190532842,-0.33811166579907803,1.586740953254206,0.008954563921319403,0
LR_a0p3_qm05,9,late,0.7600810080371372,-0.7056766950977859,0.05440431293935144,0.035714616963363185,0
LR_a0p3_q0,0,early,0.6600550582210105,1.1537827242590668,1.8138377824800773,-0.18209893447850595,0
LR_a0p3_q0,0,middle,1.859292338768823,0.638120122588443,2.497412461357266,-0.018590142379034218,0
LR_a0p3_q0,0,late,0.7392834513107448,-0.919653658264143,-0.18037020695339842,0.0418711366081563,0
LR_a0p3_q0,1,early,0.7086802089765355,1.0319312588497005,1.7406114678262359,-0.1560613511022504,0
LR_a0p3_q0,1,middle,2.0824157161591783,0.8096204313327543,2.8920361474919325,-0.02019903763315398,0
LR_a0p3_q0,1,late,0.9006619640216379,-0.7434788665466915,0.15718309747494644,0.03132477486652118,0
LR_a0p3_q0,2,early,0.5402309033790357,0.5265847214248384,1.066815624803874,-0.10503690790207697,0
LR_a0p3_q0,2,middle,1.930153145563,0.9618713415772302,2.8920244871402305,-0.02944792767106019,0
LR_a0p3_q0,2,late,0.48259600241294215,-0.31569547843946866,0.1669005239734735,0.018959761070166364,0
LR_a0p3_q0,3,early,0.7457486536428927,1.2065560143020082,1.9523046679449005,-0.18119762709972698,0
LR_a0p3_q0,3,middle,1.8700245614727007,0.42843161040716266,2.2984561718798635,-0.011988592165729974,0
LR_a0p3_q0,3,late,0.7356827888367294,-0.6717559670340986,0.06392682180263082,0.03105893308340328,0
LR_a0p3_q0,4,early,0.9844509525410419,0.967097768595184,1.9515487211362261,-0.12092830771941764,0
LR_a0p3_q0,4,middle,2.1803955201963165,0.7433791374940173,2.923774657690334,-0.018293024695573572,0
LR_a0p3_q0,4,late,0.9310789840582302,-0.9442765099358776,-0.013197525877647283,0.0369141693378021,0
LR_a0p3_q0,5,early,0.5442039147410603,0.7635765780264505,1.3077804927675107,-0.12926386959674152,0
LR_a0p3_q0,5,middle,1.8707175716902893,0.3683369320707841,2.2390545037610736,-0.011468344033141635,0
LR_a0p3_q0,5,late,0.70254191542109,-0.7010734427918107,0.0014684726292794673,0.03406548246740253,0
LR_a0p3_q0,6,early,0.8464512673505005,1.0393688755530952,1.885820142903596,-0.1285944880031563,0
LR_a0p3_q0,6,middle,1.6003170560902962,0.21199709824471086,1.8123141543350072,-0.006788860229892888,0
LR_a0p3_q0,6,late,0.6814328855992835,-0.5865372438148888,0.09489564178439475,0.027476793417012684,0
LR_a0p3_q0,7,early,0.5897817122743165,0.6347927673822348,1.2245744796565516,-0.10965043406581006,0
LR_a0p3_q0,7,middle,2.0804843303555787,0.8343609827335957,2.9148453130891747,-0.023441443402800716,0
LR_a0p3_q0,7,late,0.9414383746604215,-0.665450858994805,0.27598751566561613,0.02695105230406299,0
LR_a0p3_q0,8,early,0.6728873509820428,0.7855262496116379,1.4584136005936807,-0.12317837361387043,0
LR_a0p3_q0,8,middle,2.149706415872254,0.5823967116542775,2.7321031275265315,-0.015773723484424032,0
LR_a0p3_q0,8,late,0.7490291829261476,-0.6654589827003412,0.08357020022580633,0.030050258551032397,0
LR_a0p3_q0,9,early,0.8490406908267107,1.3717143295917897,2.2207550204185003,-0.1580508995648147,0
LR_a0p3_q0,9,middle,2.0112462486024576,0.3188823815303174,2.330128630132775,-0.008265338970535127,0
LR_a0p3_q0,9,late,0.7662800810740332,-0.763413126481427,0.002866954592606264,0.03465485989432094,0
LR_a0p3_qp05,0,early,0.7436004492449859,1.3704420562280402,2.1140425054730265,-0.20421920087027762,0
LR_a0p3_qp05,0,middle,2.9221327558173433,0.6027277527479116,3.524860508565255,-0.013813970766601234,0
LR_a0p3_qp05,0,late,1.100307691094991,-1.241741691373695,-0.14143400027870426,0.042580738376427466,0
LR_a0p3_qp05,1,early,0.9461608968683496,1.1763143042133104,2.1224752010816603,-0.15652218031936252,0
LR_a0p3_qp05,1,middle,3.2546480785912566,0.6915890568362884,3.946237135427545,-0.01341416536573428,0
LR_a0p3_qp05,1,late,1.3134437622891848,-1.4224638840878412,-0.10902012179865654,0.04556905453080989,0
LR_a0p3_qp05,2,early,0.6239946538632538,0.6928594981749144,1.3168541520381682,-0.1329374012430863,0
LR_a0p3_qp05,2,middle,2.8004462637938676,0.9263397295317032,3.7267859933255707,-0.02223327880429006,0
LR_a0p3_qp05,2,late,0.9981735552567281,-0.8205784436142156,0.17759511164251257,0.03215842528708555,0
LR_a0p3_qp05,3,early,0.9652897516922,1.4827834197725314,2.4480731714647312,-0.20314822306015362,0
LR_a0p3_qp05,3,middle,2.9360360171654976,0.21969377910825755,3.155729796273756,-0.004775926573338709,0
LR_a0p3_qp05,3,late,1.3958826393226293,-1.318226823475842,0.07765581584678728,0.04273756184690016,0
LR_a0p3_qp05,4,early,1.3170403551118677,1.029465591062815,2.346505946174683,-0.1163384288218535,0
LR_a0p3_qp05,4,middle,3.999238678960259,-0.021161124084524585,3.978077554875734,0.00036073164357220723,0
LR_a0p3_qp05,4,late,1.5607515701807955,-1.8629199189012604,-0.3021683487204654,0.052008287945686404,0
LR_a0p3_qp05,5,early,0.7554087807741402,0.9083508509986294,1.6637596317727696,-0.13177288396822903,0
LR_a0p3_qp05,5,middle,2.6874614466996167,0.4857288116167701,3.173190258316387,-0.01193870387977794,0
LR_a0p3_qp05,5,late,1.1070120404620978,-1.1126015227882287,-0.005589482326131365,0.040223511781881445,0
LR_a0p3_qp05,6,early,1.3291484271762377,1.2320037543432958,2.5611521815195335,-0.12188417870491032,0
LR_a0p3_qp05,6,middle,2.6750345394354804,-0.13729723176904257,2.537737307666438,0.0033562182303095477,0
LR_a0p3_qp05,6,late,1.2423059695299326,-1.012989559444948,0.2293164100849847,0.03419470907716067,0
LR_a0p3_qp05,7,early,0.8608287918471079,0.6258819526198515,1.4867107444669592,-0.09246905559839258,0
LR_a0p3_qp05,7,middle,3.3515478921133455,0.40971842193338137,3.7612663140467273,-0.008750970704096138,0
LR_a0p3_qp05,7,late,1.546086641004194,-1.0679021611958617,0.478184479808332,0.03169671165635796,0
LR_a0p3_qp05,8,early,0.8365197330710176,0.99374512360646,1.8302648566774777,-0.14050156080430296,0
LR_a0p3_qp05,8,middle,3.4085028631864196,0.3497484010124591,3.7582512641988783,-0.0074906358424633255,0
LR_a0p3_qp05,8,late,1.3528998327631974,-1.340258111112392,0.012641721650805425,0.04251049703675355,0
LR_a0p3_qp05,9,early,1.2484352372275302,1.5421376225313757,2.790572859758906,-0.14824714473671952,0
LR_a0p3_qp05,9,middle,3.159894980960817,0.21927849172637826,3.379173472687196,-0.004317851928550186,0
LR_a0p3_qp05,9,late,1.4524280876982696,-1.3069118497728671,0.1455162379254027,0.041229701766075245,0
LR_a0p7_qm05,0,early,0.7025487638345821,0.36000952196901975,1.0625582858036018,-0.06170624626968179,0
LR_a0p7_qm05,0,middle,3.0330274304498284,-2.6976725227255614,0.33535490772426635,0.08030708217076497,0
LR_a0p7_qm05,0,late,1.8807717913213744,-2.234770605899532,-0.3539988145781574,0.11487354773008379,0
LR_a0p7_qm05,1,early,0.9229190968259335,-0.24776601033221674,0.6751530864937167,0.03249178448541321,0
LR_a0p7_qm05,1,middle,3.6376255909027555,-3.534145478845531,0.10348011205722496,0.1020239600705719,0
LR_a0p7_qm05,1,late,2.1166798411978633,-2.0957387604543807,0.020941080743483442,0.1061787056916578,0
LR_a0p7_qm05,2,early,0.6723272375871003,0.32871003160968615,1.0010372691967864,-0.05158171137418281,0
LR_a0p7_qm05,2,middle,2.717853621372001,-2.68605380929701,0.031799812074990955,0.08601881972058131,0
LR_a0p7_qm05,2,late,1.3847173263610852,-1.6012876327993888,-0.2165703064383037,0.09476547218101819,0
LR_a0p7_qm05,3,early,0.6631837693334052,-0.016916858887341048,0.646266910446064,0.0029530546955222597,0
LR_a0p7_qm05,3,middle,3.2145830661266976,-2.918016651332997,0.29656641479370044,0.09162528580552919,0
LR_a0p7_qm05,3,late,1.8779432685084783,-2.0306355149115305,-0.15269224640305237,0.10302406744845154,0
LR_a0p7_qm05,4,early,1.170963572631852,-0.595859578782921,0.575103993848931,0.07187942911282613,0
LR_a0p7_qm05,4,middle,4.604384392537865,-4.412283420897088,0.19210097164077655,0.10661271750270226,0
LR_a0p7_qm05,4,late,2.4174012645580842,-2.508508855465666,-0.09110759090758141,0.11006464871942966,0
LR_a0p7_qm05,5,early,0.6452505781095585,0.15004334438200911,0.7952939224915678,-0.02638814507496832,0
LR_a0p7_qm05,5,middle,2.9002936157886294,-2.419614935115141,0.48067868067348873,0.07462157829616788,0
LR_a0p7_qm05,5,late,1.9244970772453067,-1.7731064735448174,0.1513906037004893,0.08341391217078475,0
LR_a0p7_qm05,6,early,1.1048677652328647,-0.2691433548449278,0.8357244103879367,0.03291513575236528,0
LR_a0p7_qm05,6,middle,3.1303937134515305,-2.661171967724579,0.4692217457269511,0.0760136194874466,0
LR_a0p7_qm05,6,late,2.0358641722423525,-1.6848674721064953,0.3509967001358575,0.07898199789944417,0
LR_a0p7_qm05,7,early,0.6861977625463747,0.0612429423836093,0.747440704929984,-0.010186769322369473,0
LR_a0p7_qm05,7,middle,3.193831597402257,-3.1265544145295485,0.06727718287270897,0.09559659878783448,0
LR_a0p7_qm05,7,late,2.273401301167645,-2.1221275607232575,0.15127374044438685,0.09909846046299679,0
LR_a0p7_qm05,8,early,0.6406870471462023,-0.02753871321587585,0.6131483339303263,0.0051904389364693555,0
LR_a0p7_qm05,8,middle,3.6066476965633276,-3.6230697975086055,-0.016422100945278018,0.10662110906860979,0
LR_a0p7_qm05,8,late,2.051612698286949,-1.949166836551011,0.10244586173593802,0.09451000122105141,0
LR_a0p7_qm05,9,early,0.8989113730872705,0.014979799211361267,0.9138911722986318,-0.0022021409514427956,0
LR_a0p7_qm05,9,middle,3.9625313065166834,-4.05862537438658,-0.09609406786989705,0.10958739090548167,0
LR_a0p7_qm05,9,late,1.9939963903083635,-1.8858527897493835,0.10814360055897997,0.09034861048688364,0
LR_a0p7_q0,0,early,0.6802461329689561,0.6045029384432645,1.2847490714122205,-0.09626282713170974,0
LR_a0p7_q0,0,middle,3.207335901831782,-2.8026594491312666,0.4046764527005161,0.07631611341313169,0
LR_a0p7_q0,0,late,1.8097775399730889,-2.1036404331477714,-0.29386289317468306,0.0957427173209725,0
LR_a0p7_q0,1,early,0.9644118030842489,0.014199991499582787,0.9786117945838319,-0.0017369532752264782,0
LR_a0p7_q0,1,middle,3.767092739958752,-3.42892881586226,0.3381639240964925,0.08678699183405,0
LR_a0p7_q0,1,late,2.247676689027184,-2.249018414586014,-0.0013417255588287491,0.09805117950054391,0
LR_a0p7_q0,2,early,0.6914535116658743,0.3387445650041361,1.0301980766700107,-0.05135070156211764,0
LR_a0p7_q0,2,middle,2.814191358221187,-2.4195061682697823,0.3946851899514045,0.07070412435637521,0
LR_a0p7_q0,2,late,1.427747557839923,-1.6265423050927037,-0.1987947472527802,0.08470015063788956,0
LR_a0p7_q0,3,early,0.7127373600816154,0.1830017636193694,0.895739123700985,-0.02924632893158506,0
LR_a0p7_q0,3,middle,3.3056489035114724,-2.9728435419902164,0.3328053615212564,0.08155869308117011,0
LR_a0p7_q0,3,late,1.870503327750407,-1.968816819062956,-0.09831349131254881,0.08890916573796971,0
LR_a0p7_q0,4,early,1.213974723424967,-0.4129577091952392,0.8010170142297276,0.04558368956243738,0
LR_a0p7_q0,4,middle,4.617360193357941,-4.233892519654797,0.3834676737031432,0.09414217467157619,0
LR_a0p7_q0,4,late,2.3052567704597586,-2.4456846777578485,-0.1404279072980898,0.09430112781092083,0
LR_a0p7_q0,5,early,0.7017849618189685,0.2558689052746681,0.9576538670936364,-0.04057319979353479,0
LR_a0p7_q0,5,middle,2.980498167487618,-2.4221765401938278,0.5583216272937901,0.06757711597577434,0
LR_a0p7_q0,5,late,1.8756518521425813,-1.7068717177046917,0.16878013443788953,0.07364096439033033,0
LR_a0p7_q0,6,early,1.1382224334275022,-0.05481199695521065,1.0834104364722912,0.006224402345039349,0
LR_a0p7_q0,6,middle,3.1457716419747124,-2.746466045483369,0.39930559649134384,0.07236868714506646,0
LR_a0p7_q0,6,late,2.003603320242006,-1.6608286865450843,0.3427746336969217,0.07063823809645307,0
LR_a0p7_q0,7,early,0.7085804771502275,0.15432616709240743,0.862906644242635,-0.024333007054581943,0
LR_a0p7_q0,7,middle,3.227861478535328,-2.9172976013162053,0.31056387721912304,0.08198110570702978,0
LR_a0p7_q0,7,late,2.323887978955458,-2.309787122370421,0.01410085658503727,0.0913231656069542,0
LR_a0p7_q0,8,early,0.6855807128785982,0.08487800678755203,0.7704587196661502,-0.0143073818548898,0
LR_a0p7_q0,8,middle,3.7873956667621553,-3.4867693562964295,0.3006263104657262,0.08987057425883412,0
LR_a0p7_q0,8,late,2.1133238026641945,-2.0383033123919705,0.07502049027222434,0.08574393973719488,0
LR_a0p7_q0,9,early,0.9364471800485559,0.2131625174890749,1.1496096975376309,-0.028053495466619824,0
LR_a0p7_q0,9,middle,3.9807064462296333,-3.8638980260074636,0.11680842022217003,0.09282140780830923,0
LR_a0p7_q0,9,late,1.8924457983529595,-1.769671977136034,0.12277382121692551,0.07709433640825655,0
LR_a0p7_qp05,0,early,0.6274110318684025,0.614916591035133,1.2423276229035356,-0.11294015484355814,0
LR_a0p7_qp05,0,middle,3.2440221447573894,-2.729662663494194,0.5143594812631952,0.07433073271564954,0
LR_a0p7_qp05,0,late,1.7495496194439353,-2.0461859607376,-0.29663634129366495,0.09923168015540412,0
LR_a0p7_qp05,1,early,0.9337073765517376,0.07117068165740054,1.004878058209138,-0.009312624327659723,0
LR_a0p7_qp05,1,middle,3.7145339504246335,-3.623421791419823,0.09111215900481012,0.09766621075106253,0
LR_a0p7_qp05,1,late,2.122625478384972,-2.0264763007434343,0.09614917764153759,0.0962049850923342,0
LR_a0p7_qp05,2,early,0.7332953133561645,0.45745075719733697,1.1907460705535018,-0.06955309983810505,0
LR_a0p7_qp05,2,middle,2.8325329478948214,-2.7280511330938886,0.10448181480093272,0.08171634819001357,0
