geometry,optimizer,seed,task,series_status,R0_actual,R_posttask,R_posttask_over_R0
dup64_half,adam,304,16,COMPLETE,1.4361287366797155,297.5458162207247,207.18603327208763
dup64_half,adam,304,17,COMPLETE,1.4361287366797155,298.38011135176447,207.76696665899877
dup64_half,adam,304,18,COMPLETE,1.4361287366797155,297.548183601452,207.18768171812653
dup64_half,adam,304,19,COMPLETE,1.4361287366797155,295.93339036589634,206.0632746964489
dup64_half,adam,304,20,COMPLETE,1.4361287366797155,303.4337692866728,211.285911587705
dup64_half,adam,304,21,COMPLETE,1.4361287366797155,313.412727424748,218.2344238507116
dup64_half,adam,304,22,COMPLETE,1.4361287366797155,309.2125729961592,215.30978741575004
dup64_half,adam,304,23,COMPLETE,1.4361287366797155,312.6603807391672,217.7105525107924
dup64_half,adam,304,24,COMPLETE,1.4361287366797155,312.1602084314741,217.36227432728535
dup64_half,adam,304,25,COMPLETE,1.4361287366797155,315.8396544488951,219.92433295298196
dup64_half,adam,304,26,COMPLETE,1.4361287366797155,321.4029942982446,223.79817776038533
dup64_half,adam,304,27,COMPLETE,1.4361287366797155,320.51729085261724,223.18144792063916
dup64_half,adam,304,28,COMPLETE,1.4361287366797155,319.99556443926684,222.81816125975345
dup64_half,adam,304,29,COMPLETE,1.4361287366797155,338.23345649896424,235.51750470570582
dup64_half,adam,304,30,COMPLETE,1.4361287366797155,321.22096271223216,223.67142618069528
dup64_half,adam,304,31,COMPLETE,1.4361287366797155,333.81158134381354,232.43848049136278
dup64_half,adam,304,32,COMPLETE,1.4361287366797155,322.5761888160516,224.61509235017303
dup64_half,adam,304,33,COMPLETE,1.4361287366797155,326.17425389497583,227.1204840932857
dup64_half,adam,304,34,COMPLETE,1.4361287366797155,328.3007074088506,228.60116856088507
dup64_half,adam,304,35,COMPLETE,1.4361287366797155,331.42299405998216,230.77526797926328
dup64_half,adam,304,36,COMPLETE,1.4361287366797155,332.411645062303,231.46368189165847
dup64_half,adam,304,37,COMPLETE,1.4361287366797155,335.9782556239032,233.9471713383261
dup64_half,adam,304,38,COMPLETE,1.4361287366797155,338.3178392973039,235.5762618325458
dup64_half,adam,304,39,COMPLETE,1.4361287366797155,341.7666769012276,237.97774403663936
dup64_half,adam,304,40,COMPLETE,1.4361287366797155,336.693901556535,234.44548734186654
dup64_half,adam,304,41,COMPLETE,1.4361287366797155,336.6379420853166,234.4065218440047
dup64_half,adam,304,42,COMPLETE,1.4361287366797155,340.82415145108297,237.32144810294494
dup64_half,adam,304,43,COMPLETE,1.4361287366797155,339.8131329953797,236.61745936580655
dup64_half,adam,304,44,COMPLETE,1.4361287366797155,346.21755424260624,241.07696294905313
dup64_half,adam,304,45,COMPLETE,1.4361287366797155,346.3866856976526,241.19473195591624
dup64_half,adam,304,46,COMPLETE,1.4361287366797155,356.6546949277725,248.34451523638955
dup64_half,adam,304,47,COMPLETE,1.4361287366797155,354.9324025784809,247.14525481822295
dup64_half,adam,304,48,COMPLETE,1.4361287366797155,363.5610232978056,253.15350498336747
dup64_half,adam,304,49,COMPLETE,1.4361287366797155,355.1859177293304,247.32178157684461
dup64_half,adam,304,50,COMPLETE,1.4361287366797155,359.99087222885254,250.66755022334564
dup64_half,sgd,300,1,COMPLETE,1.4539855600099385,16.08254502967599,11.061007393750225
dup64_half,sgd,300,2,COMPLETE,1.4539855600099385,26.09059837340516,17.944193595173548
dup64_half,sgd,300,3,COMPLETE,1.4539855600099385,30.93930845967391,21.278965424843992
dup64_half,sgd,300,4,COMPLETE,1.4539855600099385,34.05535665314947,23.422073499077037
dup64_half,sgd,300,5,COMPLETE,1.4539855600099385,36.497276158335495,25.101539631580675
dup64_half,sgd,300,6,COMPLETE,1.4539855600099385,38.44286462310601,26.439646775338844
dup64_half,sgd,300,7,COMPLETE,1.4539855600099385,37.99898148319944,26.134359603227214
dup64_half,sgd,300,8,COMPLETE,1.4539855600099385,38.6365395979714,26.57284959398586
dup64_half,sgd,300,9,COMPLETE,1.4539855600099385,39.52733615754076,27.18550805777643
dup64_half,sgd,300,10,COMPLETE,1.4539855600099385,39.83936853046792,27.40011292147606
dup64_half,sgd,300,11,COMPLETE,1.4539855600099385,40.1401521244379,27.606981271645864
dup64_half,sgd,300,12,COMPLETE,1.4539855600099385,40.14394086350751,27.609587032785328
dup64_half,sgd,300,13,COMPLETE,1.4539855600099385,40.19505987854373,27.644744888848127
dup64_half,sgd,300,14,COMPLETE,1.4539855600099385,40.4103291466241,27.792799500944067
dup64_half,sgd,300,15,COMPLETE,1.4539855600099385,39.987030449319136,27.501669582637266
dup64_half,sgd,300,16,COMPLETE,1.4539855600099385,40.75849513767485,28.032255793101722
dup64_half,sgd,300,17,COMPLETE,1.4539855600099385,40.03948846113121,27.537748353468878
dup64_half,sgd,300,18,COMPLETE,1.4539855600099385,40.09247948114213,27.574193708545554
dup64_half,sgd,300,19,COMPLETE,1.4539855600099385,41.211116492918286,28.3435528016087
dup64_half,sgd,300,20,COMPLETE,1.4539855600099385,41.58035215331447,28.59750006941627
dup64_half,sgd,300,21,COMPLETE,1.4539855600099385,40.94766912760728,28.162362993018572
dup64_half,sgd,300,22,COMPLETE,1.4539855600099385,40.05516384893185,27.54852933247704
dup64_half,sgd,300,23,COMPLETE,1.4539855600099385,39.78228238028998,27.36085108026661
dup64_half,sgd,300,24,COMPLETE,1.4539855600099385,39.99770424409719,27.50901064232288
dup64_half,sgd,300,25,COMPLETE,1.4539855600099385,40.50861806470503,27.860399153089347
dup64_half,sgd,300,26,COMPLETE,1.4539855600099385,40.53158807872969,27.87619711880264
dup64_half,sgd,300,27,COMPLETE,1.4539855600099385,41.1381034019675,28.293336972126674
dup64_half,sgd,300,28,COMPLETE,1.4539855600099385,40.92986905084677,28.150120727861285
dup64_half,sgd,300,29,COMPLETE,1.4539855600099385,41.48443661865706,28.531532746703135
dup64_half,sgd,300,30,COMPLETE,1.4539855600099385,41.13657566975955,28.29228625178256
dup64_half,sgd,300,31,COMPLETE,1.4539855600099385,41.48291841495358,28.53048857972842
dup64_half,sgd,300,32,COMPLETE,1.4539855600099385,41.00609289031447,28.20254479696083
dup64_half,sgd,300,33,COMPLETE,1.4539855600099385,41.04370820394563,28.228415283343722
dup64_half,sgd,300,34,COMPLETE,1.4539855600099385,40.76933795051441,28.039713097450388
dup64_half,sgd,300,35,COMPLETE,1.4539855600099385,42.032897672493206,28.90874492055196
dup64_half,sgd,300,36,COMPLETE,1.4539855600099385,41.42836500755873,28.49296866969955
dup64_half,sgd,300,37,COMPLETE,1.4539855600099385,40.92701530036268,28.148158018902837
dup64_half,sgd,300,38,COMPLETE,1.4539855600099385,41.5916464717502,28.605267903393695
dup64_half,sgd,300,39,COMPLETE,1.4539855600099385,41.670393588605286,28.659427393708405
dup64_half,sgd,300,40,COMPLETE,1.4539855600099385,42.28248170055573,29.08040001460999
dup64_half,sgd,300,41,COMPLETE,1.4539855600099385,41.420750789405005,28.48773187893412
dup64_half,sgd,300,42,COMPLETE,1.4539855600099385,42.32349020550865,29.10860421833856
dup64_half,sgd,300,43,COMPLETE,1.4539855600099385,41.91787740524868,28.82963803640674
dup64_half,sgd,300,44,COMPLETE,1.4539855600099385,42.29137388328854,29.086515744351317
dup64_half,sgd,300,45,COMPLETE,1.4539855600099385,41.31015369896593,28.411667099832517
dup64_half,sgd,300,46,COMPLETE,1.4539855600099385,41.31200050296989,28.412937266507313
dup64_half,sgd,300,47,COMPLETE,1.4539855600099385,41.64952989883638,28.64507808354829
dup64_half,sgd,300,48,COMPLETE,1.4539855600099385,41.962644459779824,28.86042723800709
dup64_half,sgd,300,49,COMPLETE,1.4539855600099385,41.459742437222886,28.514548959440486
dup64_half,sgd,300,50,COMPLETE,1.4539855600099385,40.94920572269996,28.163419808942294
dup64_half,sgd,301,1,COMPLETE,1.4595344294411063,15.825056286765909,10.842537159487039
dup64_half,sgd,301,2,COMPLETE,1.4595344294411063,24.321888409024407,16.664141604619694
dup64_half,sgd,301,3,COMPLETE,1.4595344294411063,29.330778985000595,20.09598293356609
dup64_half,sgd,301,4,COMPLETE,1.4595344294411063,30.260004936305723,20.732642084978472
dup64_half,sgd,301,5,COMPLETE,1.4595344294411063,35.278605964260294,24.171136530002507
dup64_half,sgd,301,6,COMPLETE,1.4595344294411063,38.14564155189392,26.135485934717465
dup64_half,sgd,301,7,COMPLETE,1.4595344294411063,39.84061921803612,27.29679986603134
dup64_half,sgd,301,8,COMPLETE,1.4595344294411063,39.94810565403309,27.370444196599227
dup64_half,sgd,301,9,COMPLETE,1.4595344294411063,40.39453471417447,27.67631506277148
dup64_half,sgd,301,10,COMPLETE,1.4595344294411063,40.16023214816847,27.51578266197315
dup64_half,sgd,301,11,COMPLETE,1.4595344294411063,39.64739243389245,27.164410536772653
dup64_half,sgd,301,12,COMPLETE,1.4595344294411063,39.83859902547654,27.295415731118982
dup64_half,sgd,301,13,COMPLETE,1.4595344294411063,40.705716360647806,27.889521164797106
dup64_half,sgd,301,14,COMPLETE,1.4595344294411063,41.01798818151792,28.103474199799983
dup64_half,sgd,301,15,COMPLETE,1.4595344294411063,40.92847554145201,28.042144615337772
dup64_half,sgd,301,16,COMPLETE,1.4595344294411063,41.057155043733374,28.13030937506231
dup64_half,sgd,301,17,COMPLETE,1.4595344294411063,40.27167221974023,27.592135825916284
dup64_half,sgd,301,18,COMPLETE,1.4595344294411063,40.69393003492954,27.88144576384697
dup64_half,sgd,301,19,COMPLETE,1.4595344294411063,40.74506388426835,27.916480120219358
dup64_half,sgd,301,20,COMPLETE,1.4595344294411063,40.44320166326882,27.709659222465604
dup64_half,sgd,301,21,COMPLETE,1.4595344294411063,40.9255748202874,28.040157186260327
dup64_half,sgd,301,22,COMPLETE,1.4595344294411063,41.21978113345411,28.241732638837604
dup64_half,sgd,301,23,COMPLETE,1.4595344294411063,40.61316567755848,27.826110065187233
dup64_half,sgd,301,24,COMPLETE,1.4595344294411063,41.16574043948572,28.204706657895798
dup64_half,sgd,301,25,COMPLETE,1.4595344294411063,40.94054699231529,28.050415369778218
dup64_half,sgd,301,26,COMPLETE,1.4595344294411063,40.80449943687315,27.957202388502925
dup64_half,sgd,301,27,COMPLETE,1.4595344294411063,40.69832303438876,27.884455627383318
dup64_half,sgd,301,28,COMPLETE,1.4595344294411063,40.220086652072204,27.556791974735066
dup64_half,sgd,301,29,COMPLETE,1.4595344294411063,40.57445079419519,27.79958456323103
dup64_half,sgd,301,30,COMPLETE,1.4595344294411063,39.94077285962264,27.36542013258091
dup64_half,sgd,301,31,COMPLETE,1.4595344294411063,41.21830722922651,28.240722793370534
dup64_half,sgd,301,32,COMPLETE,1.4595344294411063,41.81278109052142,28.648026553599436
dup64_half,sgd,301,33,COMPLETE,1.4595344294411063,40.76217316108808,27.928202541064394
dup64_half,sgd,301,34,COMPLETE,1.4595344294411063,40.947711879321766,28.05532439204035
dup64_half,sgd,301,35,COMPLETE,1.4595344294411063,40.96698160316392,28.06852704314159
dup64_half,sgd,301,36,COMPLETE,1.4595344294411063,41.373893345478926,28.347322619393132
dup64_half,sgd,301,37,COMPLETE,1.4595344294411063,42.37140099604084,29.030764976380826
dup64_half,sgd,301,38,COMPLETE,1.4595344294411063,41.78951133958172,28.632083283971596
dup64_half,sgd,301,39,COMPLETE,1.4595344294411063,42.51386983624598,29.128377500848437
dup64_half,sgd,301,40,COMPLETE,1.4595344294411063,41.75425533888345,28.607927635439367
dup64_half,sgd,301,41,COMPLETE,1.4595344294411063,41.89129051135173,28.70181728251042
dup64_half,sgd,301,42,COMPLETE,1.4595344294411063,41.518408581209954,28.446337231735214
dup64_half,sgd,301,43,COMPLETE,1.4595344294411063,41.71199370936122,28.578972080387185
dup64_half,sgd,301,44,COMPLETE,1.4595344294411063,41.79891322293651,28.63852498425981
dup64_half,sgd,301,45,COMPLETE,1.4595344294411063,42.04933662030406,28.81010257250721
dup64_half,sgd,301,46,COMPLETE,1.4595344294411063,42.73319018492548,29.27864483559263
dup64_half,sgd,301,47,COMPLETE,1.4595344294411063,42.180563301006906,28.900012531502213
dup64_half,sgd,301,48,COMPLETE,1.4595344294411063,41.86139344963773,28.68133331097064
dup64_half,sgd,301,49,COMPLETE,1.4595344294411063,43.44676629093193,29.767551497616147
dup64_half,sgd,301,50,COMPLETE,1.4595344294411063,43.2858786395472,29.6573193248497
dup64_half,sgd,302,1,COMPLETE,1.4671841977722782,15.941859233892954,10.865615413591915
dup64_half,sgd,302,2,COMPLETE,1.4671841977722782,25.0894991838506,17.100442617870087
dup64_half,sgd,302,3,COMPLETE,1.4671841977722782,30.57882334428261,20.841843437730887
dup64_half,sgd,302,4,COMPLETE,1.4671841977722782,33.84275849736946,23.066468783370986
dup64_half,sgd,302,5,COMPLETE,1.4671841977722782,38.03544884466236,25.924112938521336
dup64_half,sgd,302,6,COMPLETE,1.4671841977722782,39.10644385420146,26.654079231209913
dup64_half,sgd,302,7,COMPLETE,1.4671841977722782,38.81250399533308,26.4537363844735
dup64_half,sgd,302,8,COMPLETE,1.4671841977722782,39.40357297632295,26.856595808591706
dup64_half,sgd,302,9,COMPLETE,1.4671841977722782,39.83311049595425,27.14935899421182
dup64_half,sgd,302,10,COMPLETE,1.4671841977722782,38.41673889145367,26.18399172359157
dup64_half,sgd,302,11,COMPLETE,1.4671841977722782,37.82807663692456,25.782772670508177
dup64_half,sgd,302,12,COMPLETE,1.4671841977722782,37.87639107193212,25.815702710976797
dup64_half,sgd,302,13,COMPLETE,1.4671841977722782,38.09285827498751,25.963241924787898
dup64_half,sgd,302,14,COMPLETE,1.4671841977722782,39.13145559012776,26.6711266721272
dup64_half,sgd,302,15,COMPLETE,1.4671841977722782,39.74576378955918,27.08982542880967
dup64_half,sgd,302,16,COMPLETE,1.4671841977722782,39.622005239489326,27.0054743635121
dup64_half,sgd,302,17,COMPLETE,1.4671841977722782,39.36693573360319,26.831624681738386
dup64_half,sgd,302,18,COMPLETE,1.4671841977722782,39.61783170114098,27.00262977293194
dup64_half,sgd,302,19,COMPLETE,1.4671841977722782,39.27059532832049,26.765961211923905
dup64_half,sgd,302,20,COMPLETE,1.4671841977722782,38.71691387735698,26.388584293739946
dup64_half,sgd,302,21,COMPLETE,1.4671841977722782,39.07769758788343,26.634486417736543
dup64_half,sgd,302,22,COMPLETE,1.4671841977722782,39.69973564488118,27.05845367279711
dup64_half,sgd,302,23,COMPLETE,1.4671841977722782,40.31179073072423,27.475616757549776
dup64_half,sgd,302,24,COMPLETE,1.4671841977722782,40.16455451014848,27.3752638360834
dup64_half,sgd,302,25,COMPLETE,1.4671841977722782,40.15339273104313,27.367656216588657
dup64_half,sgd,302,26,COMPLETE,1.4671841977722782,40.10030549708269,27.331473142887994
dup64_half,sgd,302,27,COMPLETE,1.4671841977722782,40.91907550164459,27.889528502129934
dup64_half,sgd,302,28,COMPLETE,1.4671841977722782,41.14318712161693,28.042277979879643
dup64_half,sgd,302,29,COMPLETE,1.4671841977722782,40.78435291622322,27.797704595066367
dup64_half,sgd,302,30,COMPLETE,1.4671841977722782,41.12208895152032,28.027897938076677
dup64_half,sgd,302,31,COMPLETE,1.4671841977722782,41.81488128435641,28.500089728233636
dup64_half,sgd,302,32,COMPLETE,1.4671841977722782,41.675279203793046,28.40494006619711
dup64_half,sgd,302,33,COMPLETE,1.4671841977722782,41.58522129082502,28.343558602912015
dup64_half,sgd,302,34,COMPLETE,1.4671841977722782,41.369189258287655,28.196315991612508
dup64_half,sgd,302,35,COMPLETE,1.4671841977722782,41.1673060272598,28.058716887604717
dup64_half,sgd,302,36,COMPLETE,1.4671841977722782,40.37606337555931,27.51942355763164
dup64_half,sgd,302,37,COMPLETE,1.4671841977722782,40.39058280669939,27.529319677806686
dup64_half,sgd,302,38,COMPLETE,1.4671841977722782,40.02666224326669,27.28127954488727
dup64_half,sgd,302,39,COMPLETE,1.4671841977722782,40.9749772582345,27.927629891631533
dup64_half,sgd,302,40,COMPLETE,1.4671841977722782,40.319793051143634,27.48107096052685
dup64_half,sgd,302,41,COMPLETE,1.4671841977722782,41.094292288946974,28.00895235331946
dup64_half,sgd,302,42,COMPLETE,1.4671841977722782,41.25210680736916,28.11651520647846
dup64_half,sgd,302,43,COMPLETE,1.4671841977722782,41.05003282177113,27.978786088413496
dup64_half,sgd,302,44,COMPLETE,1.4671841977722782,40.887481648238456,27.867994836858657
dup64_half,sgd,302,45,COMPLETE,1.4671841977722782,42.15336099753104,28.73078994548554
dup64_half,sgd,302,46,COMPLETE,1.4671841977722782,41.75987377149916,28.462597835299693
dup64_half,sgd,302,47,COMPLETE,1.4671841977722782,41.9360284768877,28.58266095052136
dup64_half,sgd,302,48,COMPLETE,1.4671841977722782,42.668442732200624,29.08185815863265
dup64_half,sgd,302,49,COMPLETE,1.4671841977722782,42.25268007811726,28.798483613899517
dup64_half,sgd,302,50,COMPLETE,1.4671841977722782,42.12925077231329,28.71435695414447
dup64_half,sgd,303,1,COMPLETE,1.374406397177089,16.231609609513328,11.809905456531371
dup64_half,sgd,303,2,COMPLETE,1.374406397177089,25.25600506546918,18.37593678066605
dup64_half,sgd,303,3,COMPLETE,1.374406397177089,30.636442439238483,22.290672178304078
dup64_half,sgd,303,4,COMPLETE,1.374406397177089,34.92661987673806,25.412148800001436
dup64_half,sgd,303,5,COMPLETE,1.374406397177089,38.48432816004305,28.00069050834346
dup64_half,sgd,303,6,COMPLETE,1.374406397177089,40.19391941796484,29.244566600184378
dup64_half,sgd,303,7,COMPLETE,1.374406397177089,41.18582550511902,29.96626441037463
dup64_half,sgd,303,8,COMPLETE,1.374406397177089,40.62576141859557,29.558769154478142
dup64_half,sgd,303,9,COMPLETE,1.374406397177089,39.80830227861795,28.96399664639275
dup64_half,sgd,303,10,COMPLETE,1.374406397177089,39.93667773298306,29.05740093687683
dup64_half,sgd,303,11,COMPLETE,1.374406397177089,40.08620123838723,29.166192270874756
dup64_half,sgd,303,12,COMPLETE,1.374406397177089,40.25573820577684,29.289545136328393
dup64_half,sgd,303,13,COMPLETE,1.374406397177089,40.15647979729308,29.217326025090536
dup64_half,sgd,303,14,COMPLETE,1.374406397177089,40.00368872877692,29.10615725519105
dup64_half,sgd,303,15,COMPLETE,1.374406397177089,40.4881377928161,29.45863601622868
dup64_half,sgd,303,16,COMPLETE,1.374406397177089,40.51915939801644,29.48120692776115
dup64_half,sgd,303,17,COMPLETE,1.374406397177089,40.248804867770055,29.284500530874706
dup64_half,sgd,303,18,COMPLETE,1.374406397177089,39.92608458095229,29.049693498922146
dup64_half,sgd,303,19,COMPLETE,1.374406397177089,39.49188541431532,28.733775901675234
dup64_half,sgd,303,20,COMPLETE,1.374406397177089,39.72573423358326,28.903921223865414
dup64_half,sgd,303,21,COMPLETE,1.374406397177089,40.30009642801055,29.321819594832675
dup64_half,sgd,303,22,COMPLETE,1.374406397177089,40.01273365576391,29.11273822498686
dup64_half,sgd,303,23,COMPLETE,1.374406397177089,40.66969198130748,29.59073245354466
dup64_half,sgd,303,24,COMPLETE,1.374406397177089,40.71923214386352,29.62677722360524
dup64_half,sgd,303,25,COMPLETE,1.374406397177089,39.71838658208623,28.89857516937082
dup64_half,sgd,303,26,COMPLETE,1.374406397177089,40.26205598293532,29.294141867812954
dup64_half,sgd,303,27,COMPLETE,1.374406397177089,39.92369488395671,29.047954786849438
dup64_half,sgd,303,28,COMPLETE,1.374406397177089,40.771714305285485,29.66496255330813
dup64_half,sgd,303,29,COMPLETE,1.374406397177089,40.39404708737195,29.390176857687656
dup64_half,sgd,303,30,COMPLETE,1.374406397177089,40.702641456971065,29.61470605824503
dup64_half,sgd,303,31,COMPLETE,1.374406397177089,40.27562335480469,29.304013308965462
dup64_half,sgd,303,32,COMPLETE,1.374406397177089,40.912946438790975,29.76772119427165
dup64_half,sgd,303,33,COMPLETE,1.374406397177089,40.73420324002608,29.637669996072916
dup64_half,sgd,303,34,COMPLETE,1.374406397177089,40.83884136719,29.7138033197964
dup64_half,sgd,303,35,COMPLETE,1.374406397177089,40.860821532612185,29.729795798780298
dup64_half,sgd,303,36,COMPLETE,1.374406397177089,40.77426453397256,29.666818066126112
dup64_half,sgd,303,37,COMPLETE,1.374406397177089,41.17701182776346,29.959851694766158
dup64_half,sgd,303,38,COMPLETE,1.374406397177089,40.798143263279485,29.68419191519722
dup64_half,sgd,303,39,COMPLETE,1.374406397177089,40.69439861414779,29.608708674326994
dup64_half,sgd,303,40,COMPLETE,1.374406397177089,40.58176171621184,29.526755550296652
dup64_half,sgd,303,41,COMPLETE,1.374406397177089,41.36512176608872,30.096718009352312
dup64_half,sgd,303,42,COMPLETE,1.374406397177089,41.820167372138656,30.427803201464744
dup64_half,sgd,303,43,COMPLETE,1.374406397177089,41.77688004387343,30.396307911313208
dup64_half,sgd,303,44,COMPLETE,1.374406397177089,41.903753458898905,30.48861933774869
dup64_half,sgd,303,45,COMPLETE,1.374406397177089,41.50205463024236,30.196348558536958
dup64_half,sgd,303,46,COMPLETE,1.374406397177089,41.8018888298426,30.414503974734142
dup64_half,sgd,303,47,COMPLETE,1.374406397177089,42.03889456775396,30.586946229367225
dup64_half,sgd,303,48,COMPLETE,1.374406397177089,42.14815433255056,30.66644219578663
dup64_half,sgd,303,49,COMPLETE,1.374406397177089,41.585185998160405,30.25683384737786
dup64_half,sgd,303,50,COMPLETE,1.374406397177089,42.0641160547066,30.605297051223445
dup64_half,sgd,304,1,COMPLETE,1.4361287366797155,15.91257261489796,11.08018536812189
dup64_half,sgd,304,2,COMPLETE,1.4361287366797155,24.92949643248086,17.35881735095495
dup64_half,sgd,304,3,COMPLETE,1.4361287366797155,29.46420634953953,20.51641026114403
dup64_half,sgd,304,4,COMPLETE,1.4361287366797155,33.27434226495914,23.169470406871998
dup64_half,sgd,304,5,COMPLETE,1.4361287366797155,36.61449969237788,25.495276821094365
dup64_half,sgd,304,6,COMPLETE,1.4361287366797155,37.98937693010717,26.452626397503483
dup64_half,sgd,304,7,COMPLETE,1.4361287366797155,38.92442995463869,27.103719158653387
dup64_half,sgd,304,8,COMPLETE,1.4361287366797155,39.45096812814464,27.47035632707555
dup64_half,sgd,304,9,COMPLETE,1.4361287366797155,40.4372366834983,28.157111302561855
dup64_half,sgd,304,10,COMPLETE,1.4361287366797155,40.32686714076359,28.080259179269706
dup64_half,sgd,304,11,COMPLETE,1.4361287366797155,39.586109479004286,27.56445746676313
dup64_half,sgd,304,12,COMPLETE,1.4361287366797155,39.26247958098289,27.339108659406474
dup64_half,sgd,304,13,COMPLETE,1.4361287366797155,38.3756556611766,26.721598615107382
dup64_half,sgd,304,14,COMPLETE,1.4361287366797155,39.23555683484691,27.32036190958638
dup64_half,sgd,304,15,COMPLETE,1.4361287366797155,39.93126942692277,27.80479800107796
dup64_half,sgd,304,16,COMPLETE,1.4361287366797155,39.43870892512842,27.46182004289495
dup64_half,sgd,304,17,COMPLETE,1.4361287366797155,39.32190428488724,27.38048705563698
dup64_half,sgd,304,18,COMPLETE,1.4361287366797155,39.34214731724104,27.394582611165383
dup64_half,sgd,304,19,COMPLETE,1.4361287366797155,39.63110558250898,27.59578899182454
dup64_half,sgd,304,20,COMPLETE,1.4361287366797155,39.54039689164971,27.532627042242652
dup64_half,sgd,304,21,COMPLETE,1.4361287366797155,40.06572513340551,27.898421715337445
dup64_half,sgd,304,22,COMPLETE,1.4361287366797155,39.69753840081777,27.64204725308765
dup64_half,sgd,304,23,COMPLETE,1.4361287366797155,39.25771627004656,27.335791887856214
dup64_half,sgd,304,24,COMPLETE,1.4361287366797155,39.30880647620804,27.371366836575366
dup64_half,sgd,304,25,COMPLETE,1.4361287366797155,39.00321999831234,27.158581958666574
dup64_half,sgd,304,26,COMPLETE,1.4361287366797155,39.68616407424141,27.63412712288912
dup64_half,sgd,304,27,COMPLETE,1.4361287366797155,40.4439360938806,28.16177621191935
dup64_half,sgd,304,28,COMPLETE,1.4361287366797155,40.64852093709671,28.30423199460155
dup64_half,sgd,304,29,COMPLETE,1.4361287366797155,40.29039947696081,28.05486614668748
dup64_half,sgd,304,30,COMPLETE,1.4361287366797155,40.30111770540001,28.062329424989382
dup64_half,sgd,304,31,COMPLETE,1.4361287366797155,40.15476666052015,27.96042279145302
dup64_half,sgd,304,32,COMPLETE,1.4361287366797155,40.43227984068166,28.153659771588316
dup64_half,sgd,304,33,COMPLETE,1.4361287366797155,40.72183299322956,28.35528038202004
dup64_half,sgd,304,34,COMPLETE,1.4361287366797155,40.30125381948445,28.062424203459422
dup64_half,sgd,304,35,COMPLETE,1.4361287366797155,40.39860938271468,28.130214479319587
dup64_half,sgd,304,36,COMPLETE,1.4361287366797155,40.42858565359101,28.151087448511493
dup64_half,sgd,304,37,COMPLETE,1.4361287366797155,40.20264210419344,27.993759248311317
dup64_half,sgd,304,38,COMPLETE,1.4361287366797155,40.5445688453341,28.231848447703836
dup64_half,sgd,304,39,COMPLETE,1.4361287366797155,40.92984643802589,28.500123556231046
dup64_half,sgd,304,40,COMPLETE,1.4361287366797155,40.17709006835062,27.975966946555776
dup64_half,sgd,304,41,COMPLETE,1.4361287366797155,40.747802917752274,28.37336366651914
dup64_half,sgd,304,42,COMPLETE,1.4361287366797155,40.71712463968084,28.352001878200383
dup64_half,sgd,304,43,COMPLETE,1.4361287366797155,41.160115404413496,28.66046361524273
dup64_half,sgd,304,44,COMPLETE,1.4361287366797155,41.34411487068849,28.788585462243994
dup64_half,sgd,304,45,COMPLETE,1.4361287366797155,40.91599064298887,28.490475538833206
dup64_half,sgd,304,46,COMPLETE,1.4361287366797155,40.67342516185799,28.32157321487325
dup64_half,sgd,304,47,COMPLETE,1.4361287366797155,41.045610792582,28.580732175499925
dup64_half,sgd,304,48,COMPLETE,1.4361287366797155,41.12490265077394,28.635944397194795
dup64_half,sgd,304,49,COMPLETE,1.4361287366797155,40.68406007275907,28.328978477806476
dup64_half,sgd,304,50,COMPLETE,1.4361287366797155,40.85088609450103,28.445142173637574
gray32,adam,300,1,COMPLETE,1.3521451274066327,43.29446568545206,32.01909677291027
gray32,adam,300,2,COMPLETE,1.3521451274066327,59.2385519658352,43.81079424473664
gray32,adam,300,3,COMPLETE,1.3521451274066327,62.19629004287908,45.998235531247595
gray32,adam,300,4,COMPLETE,1.3521451274066327,59.87586358760267,44.2821279861005
gray32,adam,300,5,COMPLETE,1.3521451274066327,59.06098464709734,43.679471567060446
gray32,adam,300,6,COMPLETE,1.3521451274066327,57.039828688114426,42.18469418110083
gray32,adam,300,7,COMPLETE,1.3521451274066327,56.83600042855573,42.033949815405684
gray32,adam,300,8,COMPLETE,1.3521451274066327,58.75573373538124,43.453718498451934
gray32,adam,300,9,COMPLETE,1.3521451274066327,58.19508280843173,43.039080368575426
gray32,adam,300,10,COMPLETE,1.3521451274066327,58.16380825287277,43.0159507836477
gray32,adam,300,11,COMPLETE,1.3521451274066327,57.374364385994326,42.4321052696735
gray32,adam,300,12,COMPLETE,1.3521451274066327,57.251703875133714,42.341389777398
gray32,adam,300,13,COMPLETE,1.3521451274066327,58.866194850751015,43.53541173768405
gray32,adam,300,14,COMPLETE,1.3521451274066327,59.64073524798884,44.108235158438724
gray32,adam,300,15,COMPLETE,1.3521451274066327,60.26899139649972,44.57287178344055
gray32,adam,300,16,COMPLETE,1.3521451274066327,59.71890055976813,44.16604353284688
gray32,adam,300,17,COMPLETE,1.3521451274066327,60.57912145921007,44.80223330420065
gray32,adam,300,18,COMPLETE,1.3521451274066327,61.26976599390916,45.313010232431516
gray32,adam,300,19,COMPLETE,1.3521451274066327,61.52243531858025,45.499875768940676
gray32,adam,300,20,COMPLETE,1.3521451274066327,60.45825106069431,44.71284171740583
gray32,adam,300,21,COMPLETE,1.3521451274066327,59.94135421578543,44.3305626007401
