geometry,optimizer,window,metric,n_seed,n_valid,paired_ratio_seed_median,paired_ratio_seed_min,paired_ratio_seed_max
dup64_half,sgd,late,D_div_sqrt_trace,5,5,0.9935095707126829,0.9749407883142618,1.0454695566889356
dup64_half,sgd,late,D_eff,5,5,0.993509570712683,0.9749407883142619,1.0454695566889356
dup64_half,sgd,late,R,5,5,1.0166693523407795,0.9925361716246821,1.019545160138604
dup64_half,sgd,late,R_div_sqrt_d,5,5,0.5083346761703896,0.49626808581234105,0.509772580069302
dup64_half,sgd,late,R_div_sqrt_trace,5,5,1.0166693523407793,0.9925361716246821,1.019545160138604
dup64_half,sgd,late,delta_W_RMS,5,5,0.500192317578427,0.4979968819902508,0.5034896576907387
dup64_half,sgd,late,raw_W_RMS,5,5,0.5053667884563133,0.49745895403302187,0.508172600018994
gray32,adam,early,A_displacement,5,5,0.610375532161644,0.5870465199868075,0.6173561770165115
gray32,adam,early,A_width,5,5,0.6566257390129099,0.6444657084216029,0.67495656584907
gray32,adam,early,D_div_sqrt_d,5,5,0.6346307281512015,0.6299177126052736,0.6473429475585685
gray32,adam,early,D_div_sqrt_trace,5,5,0.6655111434831545,0.6585763544577742,0.679375684081135
gray32,adam,early,D_eff,5,5,0.3664042217341044,0.3636831609399681,0.37374362503094527
gray32,adam,early,R,5,5,0.39194803948950335,0.38651080688450895,0.4003873085690825
gray32,adam,early,R_div_sqrt_d,5,5,0.6788739183228324,0.6694563551984121,0.6934911611474085
gray32,adam,early,R_div_sqrt_trace,5,5,0.7083713449418414,0.7025252307507411,0.7278074686464623
gray32,adam,early,delta_W_RMS,5,5,1.1014353304943916,1.0853297493343006,1.1251487481952884
gray32,adam,early,raw_W_RMS,5,5,1.073673956855127,1.06409358952142,1.0870510477346123
gray32,adam,late,A_displacement,5,5,0.596114118843457,0.5887799627413052,0.6025292191839828
gray32,adam,late,A_width,5,5,0.6723109062288614,0.6558953883996699,0.6797191590575122
gray32,adam,late,D_div_sqrt_d,5,5,0.6300350561097482,0.6204367881289239,0.6361589918851952
gray32,adam,late,D_div_sqrt_trace,5,5,0.6611566530627311,0.6511381161313321,0.6652568921771863
gray32,adam,late,D_eff,5,5,0.3637509092438641,0.35820934664138104,0.36728656521231845
gray32,adam,late,R,5,5,0.37519000505967876,0.371659499667275,0.37880721122466443
gray32,adam,late,R_div_sqrt_d,5,5,0.6498481512553878,0.6437331365393485,0.6561133361145942
gray32,adam,late,R_div_sqrt_trace,5,5,0.6814690292294636,0.673176661812635,0.6885800613704516
gray32,adam,late,delta_W_RMS,5,5,1.11354713063295,1.1011687295952832,1.1225586474432476
gray32,adam,late,raw_W_RMS,5,5,1.0197041855173694,1.0096720110211999,1.023007515571548
gray32,sgd,early,A_displacement,5,5,0.7677824657070804,0.7487239657688622,0.7731997305465509
gray32,sgd,early,A_width,5,5,0.6959675752753767,0.6786176956907132,0.7407885928708697
gray32,sgd,early,D_div_sqrt_d,5,5,0.9839617113426189,0.9648577275136853,0.9992157266148641
gray32,sgd,early,D_div_sqrt_trace,5,5,1.032566085814502,1.0126021780924288,1.0426321722564913
gray32,sgd,early,D_eff,5,5,0.5680905589159458,0.5570608687097167,0.5768974687395994
gray32,sgd,early,R,5,5,0.6862730337665447,0.6439998988901997,0.691081131795812
gray32,sgd,early,R_div_sqrt_d,5,5,1.188659762348087,1.115440544947046,1.1969876324225497
gray32,sgd,early,R_div_sqrt_trace,5,5,1.2467492415451222,1.1706363468286196,1.2489973707528637
gray32,sgd,early,delta_W_RMS,5,5,1.3377353810578272,1.2902035258343298,1.3638348200281125
gray32,sgd,early,raw_W_RMS,5,5,1.7078595003156734,1.678326251372122,1.78097887626268
gray32,sgd,late,A_displacement,5,5,0.7426529192706748,0.7360685139184445,0.7759333655663283
gray32,sgd,late,A_width,5,5,0.826363036205507,0.7986933557110915,0.8325417925764789
gray32,sgd,late,D_div_sqrt_d,5,5,0.9957531131462286,0.9777325938719262,1.0499366646805461
gray32,sgd,late,D_div_sqrt_trace,5,5,1.0449399429130737,1.026114136742124,1.101025398395085
gray32,sgd,late,D_eff,5,5,0.574898327921383,0.5644941762674278,0.6061812159853712
gray32,sgd,late,R,5,5,0.6892115952060487,0.6673444989238966,0.6911215352260133
gray32,sgd,late,R_div_sqrt_d,5,5,1.1937495000624707,1.1558745782877828,1.1970576132164585
gray32,sgd,late,R_div_sqrt_trace,5,5,1.2456185398490696,1.208742794054217,1.2562921059549863
gray32,sgd,late,delta_W_RMS,5,5,1.4071916720815902,1.3919380329855784,1.4261575810581144
gray32,sgd,late,raw_W_RMS,5,5,1.5137545130807721,1.4936711698610672,1.5286462838250052
