geometry,reference_geometry,optimizer,seed,window,metric,geometry_series_status,reference_series_status,window_pair_available,geometry_value,reference_value,paired_ratio
dup64_half,rgb32,adam,300,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.18807900238798822,0.20475020695664056,0.9185778377641262
dup64_half,rgb32,adam,300,early,A_displacement,COMPLETE,COMPLETE,True,6.722878434053273,3.1837441055409474,2.1116265036354087
dup64_half,rgb32,adam,300,late,R,COMPLETE,COMPLETE,True,357.17872238769684,183.4684515087676,1.9468127596347429
dup64_half,rgb32,adam,300,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,3.2221442424897404,3.310173745824712,0.9734063798173713
dup64_half,rgb32,adam,300,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,25.66330528296988,13.18221547293782,1.9468127596347427
dup64_half,rgb32,adam,300,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.7614290404455795,0.764962173266385,0.9953812973447835
dup64_half,rgb32,adam,300,late,A_width,COMPLETE,COMPLETE,True,3.396630397052939,1.717623647289669,1.9775172532193912
dup64_half,rgb32,adam,300,late,D_eff,COMPLETE,COMPLETE,True,199.32349683121424,102.92408057638602,1.9366070186391857
dup64_half,rgb32,adam,300,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.7981167898643604,1.8569764258397252,0.9683035093195927
dup64_half,rgb32,adam,300,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,14.32140110433613,7.395099246515945,1.9366070186391855
dup64_half,rgb32,adam,300,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.19428481693651956,0.2155017696014351,0.9015462717352356
dup64_half,rgb32,adam,300,late,A_displacement,COMPLETE,COMPLETE,True,7.368463714004093,3.4098808654781028,2.160915294315115
dup64_half,rgb32,adam,301,early,R,COMPLETE,COMPLETE,True,273.5694826175426,144.72484724749725,1.8902730790221889
dup64_half,rgb32,adam,301,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,2.4678971004891386,2.611154047399063,0.9451365395110944
dup64_half,rgb32,adam,301,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,19.849030449816347,10.500615318546444,1.8902730790221887
dup64_half,rgb32,adam,301,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.39050299494775453,0.3992116154547023,0.978185453103541
dup64_half,rgb32,adam,301,early,A_width,COMPLETE,COMPLETE,True,5.084915248347125,2.6415155127164764,1.9249991998411207
dup64_half,rgb32,adam,301,early,D_eff,COMPLETE,COMPLETE,True,175.21450392796334,89.02318759704329,1.9681895094686848
dup64_half,rgb32,adam,301,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.580627203261506,1.6061737913522345,0.9840947547343424
dup64_half,rgb32,adam,301,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,12.712814274601385,6.459141364915224,1.9681895094686845
dup64_half,rgb32,adam,301,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.18832559603988278,0.2077904551298344,0.9063245755066597
dup64_half,rgb32,adam,301,early,A_displacement,COMPLETE,COMPLETE,True,6.795485334740543,3.1041752963169174,2.189143552170955
dup64_half,rgb32,adam,301,late,R,COMPLETE,COMPLETE,True,350.0050523270727,180.65075383258826,1.9374679867177724
dup64_half,rgb32,adam,301,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,3.1574298621681947,3.2593362923298015,0.9687339933588862
dup64_half,rgb32,adam,301,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,25.394868151072558,13.107245293943425,1.937467986717772
dup64_half,rgb32,adam,301,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.7563900018387382,0.7672605560022732,0.9858319913900242
dup64_half,rgb32,adam,301,late,A_width,COMPLETE,COMPLETE,True,3.3881667044031714,1.707497578464816,1.9842878532509651
dup64_half,rgb32,adam,301,late,D_eff,COMPLETE,COMPLETE,True,193.42774720017252,100.9957281351258,1.9152072149168389
dup64_half,rgb32,adam,301,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.7449306549181638,1.8221847133067857,0.9576036074584194
dup64_half,rgb32,adam,301,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,14.034289231679843,7.327817649375987,1.915207214916839
dup64_half,rgb32,adam,301,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.19700214720020123,0.2160785305205886,0.9117155079015603
dup64_half,rgb32,adam,301,late,A_displacement,COMPLETE,COMPLETE,True,7.105500626144227,3.3887328273646196,2.0968016624875374
dup64_half,rgb32,adam,302,early,R,COMPLETE,COMPLETE,True,273.28536484126437,145.81924942356164,1.874137783053947
dup64_half,rgb32,adam,302,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,2.465334046198267,2.630899465866328,0.9370688915269736
dup64_half,rgb32,adam,302,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,19.761451306497158,10.544289478170306,1.874137783053947
dup64_half,rgb32,adam,302,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.3956697655810002,0.40051770978427015,0.9878958056414504
dup64_half,rgb32,adam,302,early,A_width,COMPLETE,COMPLETE,True,4.9670444566783445,2.604990686708761,1.906741733097667
dup64_half,rgb32,adam,302,early,D_eff,COMPLETE,COMPLETE,True,174.48715399532944,89.65324243978779,1.9462447675834718
dup64_half,rgb32,adam,302,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.5740657082708616,1.617541364260446,0.9731223837917358
dup64_half,rgb32,adam,302,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,12.617285229638206,6.482887168043251,1.9462447675834713
dup64_half,rgb32,adam,302,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.18795247532498874,0.20549689391663767,0.9146244098523161
dup64_half,rgb32,adam,302,early,A_displacement,COMPLETE,COMPLETE,True,6.693099700480699,3.134718156497847,2.1351519869838405
dup64_half,rgb32,adam,302,late,R,COMPLETE,COMPLETE,True,346.32959296295996,183.22158126926286,1.8902227050098055
dup64_half,rgb32,adam,302,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,3.1242731832109136,3.3057196645986817,0.9451113525049027
dup64_half,rgb32,adam,302,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,25.04332931004843,13.248877628902736,1.8902227050098057
dup64_half,rgb32,adam,302,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.7592780607204458,0.7684146113861634,0.988109868643393
dup64_half,rgb32,adam,302,late,A_width,COMPLETE,COMPLETE,True,3.3126290516762644,1.7197409306989315,1.9262372561720424
dup64_half,rgb32,adam,302,late,D_eff,COMPLETE,COMPLETE,True,192.88898095817183,101.09748315072632,1.907950375684363
dup64_half,rgb32,adam,302,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.7400703918736427,1.8240205972332968,0.9539751878421816
dup64_half,rgb32,adam,302,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,13.947933900444339,7.310428026956074,1.9079503756843632
dup64_half,rgb32,adam,302,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.1966233777119411,0.21587010015943914,0.9108411844285863
dup64_half,rgb32,adam,302,late,A_displacement,COMPLETE,COMPLETE,True,7.116517171537128,3.3727094095386465,2.1100297438641764
dup64_half,rgb32,adam,303,early,R,COMPLETE,COMPLETE,True,280.6445428865634,147.72187512224735,1.8998170897459552
dup64_half,rgb32,adam,303,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,2.531721912221201,2.6652270114695567,0.9499085448729775
dup64_half,rgb32,adam,303,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,20.236306857219574,10.651713244629033,1.8998170897459552
dup64_half,rgb32,adam,303,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.39512544899603397,0.39422578033049427,1.002282115250772
dup64_half,rgb32,adam,303,early,A_width,COMPLETE,COMPLETE,True,5.123346080193107,2.70323226555203,1.895266694424004
dup64_half,rgb32,adam,303,early,D_eff,COMPLETE,COMPLETE,True,174.474139729743,90.01764359861684,1.938221583623234
dup64_half,rgb32,adam,303,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.57394830530618,1.6241159613586633,0.9691107918116172
dup64_half,rgb32,adam,303,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,12.580726473087342,6.490860786706046,1.938221583623234
dup64_half,rgb32,adam,303,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.18900657816491997,0.20210165924172224,0.9352054746807398
dup64_half,rgb32,adam,303,early,A_displacement,COMPLETE,COMPLETE,True,6.6247847584140285,3.2086894039615723,2.0646388367271737
dup64_half,rgb32,adam,303,late,R,COMPLETE,COMPLETE,True,351.6313292603858,182.08289633552886,1.931160676466974
dup64_half,rgb32,adam,303,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,3.1721006656873394,3.2851752879420095,0.9655803382334872
dup64_half,rgb32,adam,303,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,25.354918383007202,13.12936758291578,1.9311606764669744
dup64_half,rgb32,adam,303,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.7576773666938026,0.7666726250541307,0.9882671454981283
dup64_half,rgb32,adam,303,late,A_width,COMPLETE,COMPLETE,True,3.353376915078602,1.7029870870426205,1.9691147047403756
dup64_half,rgb32,adam,303,late,D_eff,COMPLETE,COMPLETE,True,193.48002474769237,98.01916744405872,1.97389989930403
dup64_half,rgb32,adam,303,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.7454022557952444,1.7684810221740723,0.9869499496520149
dup64_half,rgb32,adam,303,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,13.951175074582917,7.067822983071183,1.97389989930403
dup64_half,rgb32,adam,303,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.19588988167923282,0.21791249613734248,0.8989382672013927
dup64_half,rgb32,adam,303,late,A_displacement,COMPLETE,COMPLETE,True,7.106013864833379,3.261183065983633,2.178968098710544
dup64_half,rgb32,adam,304,early,R,COMPLETE,COMPLETE,True,269.2911076115357,143.64420746431898,1.8747091328303458
dup64_half,rgb32,adam,304,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,2.429301460467072,2.5916569327204693,0.9373545664151728
dup64_half,rgb32,adam,304,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,19.52322529118407,10.414002337369979,1.874709132830346
dup64_half,rgb32,adam,304,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.39372056054484195,0.3951368822177019,0.996415617633791
dup64_half,rgb32,adam,304,early,A_width,COMPLETE,COMPLETE,True,4.9520219794926374,2.6413618229332942,1.8747988013218504
dup64_half,rgb32,adam,304,early,D_eff,COMPLETE,COMPLETE,True,170.43762776842823,89.73948183042798,1.899249074008336
dup64_half,rgb32,adam,304,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.537534535502239,1.6190973122417227,0.9496245370041682
dup64_half,rgb32,adam,304,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,12.356487499832518,6.505985796667701,1.8992490740083363
dup64_half,rgb32,adam,304,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.18707210195848284,0.20376845490256512,0.9180621310984279
dup64_half,rgb32,adam,304,early,A_displacement,COMPLETE,COMPLETE,True,6.622291777577999,3.1698022232658203,2.0891813782486115
dup64_half,rgb32,adam,304,late,R,COMPLETE,COMPLETE,True,346.3021199701294,183.5863674766714,1.8863171853658174
dup64_half,rgb32,adam,304,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,3.1240253466514423,3.3123012088188064,0.9431585926829086
dup64_half,rgb32,adam,304,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,25.106415012947384,13.309752573811412,1.8863171853658172
dup64_half,rgb32,adam,304,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.7611794086787449,0.7638831093016425,0.9964605833144166
dup64_half,rgb32,adam,304,late,A_width,COMPLETE,COMPLETE,True,3.314250963481352,1.7462649550051177,1.897908421045785
dup64_half,rgb32,adam,304,late,D_eff,COMPLETE,COMPLETE,True,195.60638518050143,101.35250334269948,1.9299610639029288
dup64_half,rgb32,adam,304,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.7645843615495647,1.8286217214984373,0.9649805319514645
dup64_half,rgb32,adam,304,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,14.181186895268532,7.347913468570266,1.929961063902929
dup64_half,rgb32,adam,304,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.19547000911977772,0.21702330114982726,0.9006867377103912
dup64_half,rgb32,adam,304,late,A_displacement,COMPLETE,COMPLETE,True,7.230795336769043,3.3738458040789876,2.143190814478538
dup64_half,rgb32,sgd,300,early,R,COMPLETE,COMPLETE,True,39.68335234400434,39.11684610347156,1.0144824109549697
dup64_half,rgb32,sgd,300,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.35798740872121365,0.7057538008652646,0.5072412054774849
dup64_half,rgb32,sgd,300,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,2.85125043017098,2.8105469344579297,1.0144824109549697
dup64_half,rgb32,sgd,300,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.03304183768762399,0.06430511731894557,0.5138290553726927
dup64_half,rgb32,sgd,300,early,A_width,COMPLETE,COMPLETE,True,8.630054597511542,4.3398518000629736,1.9885597469909722
dup64_half,rgb32,sgd,300,early,D_eff,COMPLETE,COMPLETE,True,17.11199332886909,16.63674183969393,1.0285663799892146
dup64_half,rgb32,sgd,300,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.1543689680436508,0.30016335561205,0.5142831899946074
dup64_half,rgb32,sgd,300,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.2294973952066472,1.1953505569757583,1.0285663799892146
dup64_half,rgb32,sgd,300,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.01588626786325141,0.03221214294409802,0.49317637422697846
dup64_half,rgb32,sgd,300,early,A_displacement,COMPLETE,COMPLETE,True,7.707754570472234,3.722473640138153,2.0706001749380216
dup64_half,rgb32,sgd,300,late,R,COMPLETE,COMPLETE,True,41.78370365204253,41.09861633562548,1.0166693523407795
dup64_half,rgb32,sgd,300,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.37693488361322347,0.7415092876467038,0.5083346761703896
dup64_half,rgb32,sgd,300,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.0021607544460127,2.9529372037564015,1.0166693523407793
dup64_half,rgb32,sgd,300,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.04826339470887181,0.09511167315310248,0.5074392354677811
dup64_half,rgb32,sgd,300,late,A_width,COMPLETE,COMPLETE,True,6.21220667978098,3.104753833611496,2.0008693161205793
dup64_half,rgb32,sgd,300,late,D_eff,COMPLETE,COMPLETE,True,16.306180530665905,16.41270603862311,0.993509570712683
dup64_half,rgb32,sgd,300,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.14709965185679053,0.2961212577977891,0.4967547853563413
dup64_half,rgb32,sgd,300,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.1715997138918968,1.1792535758376872,0.9935095707126829
dup64_half,rgb32,sgd,300,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.01620941988655121,0.03240637514191664,0.500192317578427
dup64_half,rgb32,sgd,300,late,A_displacement,COMPLETE,COMPLETE,True,7.2238569373607575,3.6231988209866874,1.993778783410379
dup64_half,rgb32,sgd,301,early,R,COMPLETE,COMPLETE,True,39.894362436034605,40.20285237185673,0.9923266654572481
dup64_half,rgb32,sgd,301,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.3598909514311418,0.725347738721321,0.496163332728624
dup64_half,rgb32,sgd,301,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,2.8945641421412054,2.916946851173688,0.9923266654572481
dup64_half,rgb32,sgd,301,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.033228596058936105,0.06503537008404875,0.5109311443295084
dup64_half,rgb32,sgd,301,early,A_width,COMPLETE,COMPLETE,True,8.796766667432436,4.47893278813529,1.9640318539128574
dup64_half,rgb32,sgd,301,early,D_eff,COMPLETE,COMPLETE,True,16.43776339698403,16.001424418441726,1.0272687585262361
dup64_half,rgb32,sgd,301,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.1482866737831892,0.2887008342313995,0.513634379263118
dup64_half,rgb32,sgd,301,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.192653738537613,1.1609948503141916,1.0272687585262361
dup64_half,rgb32,sgd,301,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.01631508410400905,0.03211876286956619,0.5079611618375327
dup64_half,rgb32,sgd,301,early,A_displacement,COMPLETE,COMPLETE,True,7.313214253931725,3.666761975701133,1.9944611355727127
dup64_half,rgb32,sgd,301,late,R,COMPLETE,COMPLETE,True,41.87634198049473,41.07355281329742,1.019545160138604
dup64_half,rgb32,sgd,301,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.37777058304867905,0.7410570866666117,0.509772580069302
dup64_half,rgb32,sgd,301,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.038368092612907,2.9801211475515705,1.019545160138604
dup64_half,rgb32,sgd,301,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.047834832395334315,0.09467758722467132,0.5052392419107761
dup64_half,rgb32,sgd,301,late,A_width,COMPLETE,COMPLETE,True,6.400687358895954,3.1607602557660393,2.0250467738638056
dup64_half,rgb32,sgd,301,late,D_eff,COMPLETE,COMPLETE,True,16.441641785424167,15.726561983780595,1.0454695566889356
dup64_half,rgb32,sgd,301,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.14832166110521938,0.2837417123363457,0.5227347783444677
dup64_half,rgb32,sgd,301,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.1929351377986266,1.1410520087994942,1.0454695566889356
dup64_half,rgb32,sgd,301,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.016131912754684136,0.03204020680121483,0.5034896576907387
dup64_half,rgb32,sgd,301,late,A_displacement,COMPLETE,COMPLETE,True,7.388708778194637,3.5503578039464925,2.081116660969079
dup64_half,rgb32,sgd,302,early,R,COMPLETE,COMPLETE,True,38.614621443393375,38.07547584494324,1.0141599175449763
dup64_half,rgb32,sgd,302,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.34834628257810407,0.6869651946437836,0.5070799587724881
dup64_half,rgb32,sgd,302,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,2.7922496391845524,2.7532636528801886,1.0141599175449763
dup64_half,rgb32,sgd,302,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.033339708930172574,0.06448883019679089,0.516984240967541
dup64_half,rgb32,sgd,302,early,A_width,COMPLETE,COMPLETE,True,8.489884305931332,4.395288902515106,1.931587318656843
dup64_half,rgb32,sgd,302,early,D_eff,COMPLETE,COMPLETE,True,15.807907611458763,16.162232179089408,0.9780770029965868
dup64_half,rgb32,sgd,302,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.14260468304375704,0.29160215935320316,0.4890385014982934
dup64_half,rgb32,sgd,302,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.1430805916112476,1.1687020429977706,0.9780770029965868
dup64_half,rgb32,sgd,302,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.01633981153627175,0.0325377208012501,0.5021805809964407
dup64_half,rgb32,sgd,302,early,A_displacement,COMPLETE,COMPLETE,True,7.031494512301643,3.5221681209724776,1.99635402706451
dup64_half,rgb32,sgd,302,late,R,COMPLETE,COMPLETE,True,41.50599028943416,41.168243855052374,1.0082040525112255
dup64_half,rgb32,sgd,302,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.3744296041654188,0.7427655209930827,0.5041020262556127
dup64_half,rgb32,sgd,302,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.0013264944100264,2.9769038191567962,1.0082040525112255
dup64_half,rgb32,sgd,302,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.04887163546496513,0.09617133128220305,0.508172600018994
dup64_half,rgb32,sgd,302,late,A_width,COMPLETE,COMPLETE,True,6.155028097493776,3.1247852557590123,1.9697443483996202
dup64_half,rgb32,sgd,302,late,D_eff,COMPLETE,COMPLETE,True,15.842454516049113,16.249658139179694,0.9749407883142619
dup64_half,rgb32,sgd,302,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.14291633405414622,0.2931795156529622,0.48747039415713095
dup64_half,rgb32,sgd,302,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.145578701867715,1.1750238738585321,0.9749407883142618
dup64_half,rgb32,sgd,302,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.016507162309440354,0.033147119804182855,0.4979968819902508
dup64_half,rgb32,sgd,302,late,A_displacement,COMPLETE,COMPLETE,True,6.964927597883958,3.4948425049288385,1.9929160149738354
dup64_half,rgb32,sgd,303,early,R,COMPLETE,COMPLETE,True,40.12134051784015,40.07030200108075,1.001273724284834
dup64_half,rgb32,sgd,303,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.3619385429409946,0.7229562389635491,0.500636862142417
dup64_half,rgb32,sgd,303,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,2.893011030576795,2.8893308197447665,1.001273724284834
dup64_half,rgb32,sgd,303,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.032582378265466824,0.0643536308238975,0.506302097462502
dup64_half,rgb32,sgd,303,early,A_width,COMPLETE,COMPLETE,True,8.825752541409624,4.503674041732787,1.959678355854972
dup64_half,rgb32,sgd,303,early,D_eff,COMPLETE,COMPLETE,True,16.256317450340454,16.320793212840435,0.9960494712690033
dup64_half,rgb32,sgd,303,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.1466498321247824,0.29446294858817634,0.49802473563450167
dup64_half,rgb32,sgd,303,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.172186798680891,1.1768359228056031,0.9960494712690036
dup64_half,rgb32,sgd,303,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.01643729115567474,0.03275348996253068,0.501848541162443
dup64_half,rgb32,sgd,303,early,A_displacement,COMPLETE,COMPLETE,True,7.1955863008075625,3.578941774195724,2.0105346090534226
dup64_half,rgb32,sgd,303,late,R,COMPLETE,COMPLETE,True,41.789384436858015,41.04033039165513,1.0182516572857607
dup64_half,rgb32,sgd,303,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.37698613052951147,0.7404576812266648,0.5091258286428804
dup64_half,rgb32,sgd,303,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.01328790554959,2.959276210344478,1.0182516572857607
dup64_half,rgb32,sgd,303,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.04803180200897428,0.09504344786029882,0.5053667884563133
dup64_half,rgb32,sgd,303,late,A_width,COMPLETE,COMPLETE,True,6.255581128578525,3.08676018887446,2.026584750938986
dup64_half,rgb32,sgd,303,late,D_eff,COMPLETE,COMPLETE,True,16.11157187171394,15.977796342877436,1.0083725894338451
dup64_half,rgb32,sgd,303,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.14534406808128197,0.2882745318630408,0.5041862947169226
dup64_half,rgb32,sgd,303,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.1617496958775204,1.1521036054042182,1.0083725894338451
dup64_half,rgb32,sgd,303,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.016255656502674267,0.032292334476518636,0.5033905651663111
dup64_half,rgb32,sgd,303,late,A_displacement,COMPLETE,COMPLETE,True,7.165847254992303,3.567659757854838,2.0085567967111815
dup64_half,rgb32,sgd,304,early,R,COMPLETE,COMPLETE,True,39.2490182079149,39.81125653848266,0.9858774030399095
dup64_half,rgb32,sgd,304,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.354069237933878,0.7182824899771941,0.4929387015199548
dup64_half,rgb32,sgd,304,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,2.8454984337480713,2.8862599193105574,0.9858774030399096
dup64_half,rgb32,sgd,304,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.03266910157710747,0.06521364324279516,0.5009550142058161
dup64_half,rgb32,sgd,304,early,A_width,COMPLETE,COMPLETE,True,8.962922561821642,4.446598777578524,2.015680525757389
dup64_half,rgb32,sgd,304,early,D_eff,COMPLETE,COMPLETE,True,16.588272261992422,16.262649757165065,1.0200227213701072
dup64_half,rgb32,sgd,304,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.1496444289976895,0.2934139129698704,0.5100113606850536
dup64_half,rgb32,sgd,304,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.202626330422893,1.179019158325719,1.020022721370107
dup64_half,rgb32,sgd,304,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.016534171307677595,0.03320692271191025,0.49791338544439473
dup64_half,rgb32,sgd,304,early,A_displacement,COMPLETE,COMPLETE,True,7.293425596529218,3.560095892004198,2.048659872592167
dup64_half,rgb32,sgd,304,late,R,COMPLETE,COMPLETE,True,40.83189678037057,41.138950849048506,0.9925361716246821
dup64_half,rgb32,sgd,304,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.3683485405885932,0.7422370108399043,0.49626808581234105
dup64_half,rgb32,sgd,304,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,2.9602548965690367,2.9825158832482614,0.9925361716246821
dup64_half,rgb32,sgd,304,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.04742701417574406,0.09533854761531904,0.49745895403302187
dup64_half,rgb32,sgd,304,late,A_width,COMPLETE,COMPLETE,True,6.279223477248102,3.1349389131029053,2.0029811270016236
dup64_half,rgb32,sgd,304,late,D_eff,COMPLETE,COMPLETE,True,15.79730166001071,15.985254278166716,0.9882421252183196
dup64_half,rgb32,sgd,304,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.14250900571682665,0.2884090893926303,0.4941210626091598
dup64_half,rgb32,sgd,304,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.1452820779588695,1.1589083775454898,0.9882421252183196
dup64_half,rgb32,sgd,304,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.016256437911764725,0.03259469319233356,0.49874492807277976
dup64_half,rgb32,sgd,304,late,A_displacement,COMPLETE,COMPLETE,True,7.0274569078481335,3.5707389128004694,1.9680679768145297
gray32,rgb32,adam,300,early,R,COMPLETE,COMPLETE,True,58.179445530652245,145.30791632376133,0.4003873085690825
gray32,rgb32,adam,300,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,1.8181076728328827,2.621673893903351,0.6934911611474085
gray32,rgb32,adam,300,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,7.5985861870066085,10.440379515667868,0.7278074686464623
gray32,rgb32,adam,300,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.4293285669696405,0.3998686605263079,1.073673956855127
gray32,rgb32,adam,300,early,A_width,COMPLETE,COMPLETE,True,1.7703557463039599,2.622918030402325,0.67495656584907
gray32,rgb32,adam,300,early,D_eff,COMPLETE,COMPLETE,True,33.79645867495289,90.4268498817996,0.37374362503094527
gray32,rgb32,adam,300,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.0561393335922777,1.6314989412883398,0.6473429475585685
gray32,rgb32,adam,300,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,4.414021167010555,6.497172728489067,0.679375684081135
gray32,rgb32,adam,300,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.2255191118680825,0.20475020695664056,1.1014353304943916
gray32,rgb32,adam,300,early,A_displacement,COMPLETE,COMPLETE,True,1.965504089595612,3.1837441055409474,0.6173561770165115
gray32,rgb32,adam,300,late,R,COMPLETE,COMPLETE,True,69.49917246374383,183.4684515087676,0.37880721122466443
gray32,rgb32,adam,300,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,2.1718491394919948,3.310173745824712,0.6561133361145942
