geometry,optimizer,seed,task,dimension,cov_trace,R,R_div_sqrt_d,R_div_sqrt_trace,raw_W_RMS,A_width,D_eff,D_div_sqrt_d,D_div_sqrt_trace,delta_W_RMS,A_displacement
rgb32,sgd,302,5,3072,191.2471959302705,31.99374090651705,0.5772373413987738,2.313489247417461,0.04983177085710564,4.642598903521757,16.889431172540085,0.30472242606017735,1.2212862986806767,0.027181773737695394,4.493033863301606
rgb32,sgd,302,6,3072,191.2471959302705,36.27298024454881,0.6544442158906324,2.622923965432749,0.05412011886476634,4.846485965758556,15.76144820521603,0.28437113637811934,1.1397210802275048,0.027386246885838905,4.161654880927992
rgb32,sgd,302,7,3072,191.2471959302705,38.06310618842017,0.686742018877428,2.7523691945721094,0.05705860100157477,4.823758638064306,16.615188557262925,0.2997744870678794,1.2014556279416349,0.029506434478191488,4.071842800354761
rgb32,sgd,302,8,3072,191.2471959302705,37.99422770485077,0.6854992997827354,2.747388544401133,0.05962732904290469,4.607599549569387,16.303514724916162,0.29415120672398043,1.1789182803416,0.030523796580692823,3.8622924157714373
rgb32,sgd,302,9,3072,191.2471959302705,38.30056149004071,0.6910262339496506,2.7695397495455505,0.06161297327752045,4.4950594042440395,16.36925082572603,0.2953372303332946,1.1836717026698969,0.031041196051692848,3.813228397187823
rgb32,sgd,302,10,3072,191.2471959302705,39.318554285845714,0.7093930594087481,2.84315150360472,0.0634991687294638,4.4774625565853885,14.99579023427863,0.27055698526474775,1.0843558296261808,0.03190536150522165,3.398663354586077
rgb32,sgd,302,11,3072,191.2471959302705,39.055955531745134,0.7046552012409721,2.8241628084167445,0.06547849166411797,4.313115248444824,15.816990072898689,0.285373233636178,1.1437373505986617,0.03317008009727855,3.4480994536172376
rgb32,sgd,302,12,3072,191.2471959302705,38.79524947888476,0.6999514915597752,2.8053109757476156,0.06701656700717062,4.185996240970466,16.288430833335074,0.2938790601969564,1.1778275538434384,0.0337446666807566,3.490410988457361
rgb32,sgd,302,13,3072,191.2471959302705,37.56756348215556,0.6778013402881522,2.7165361631698395,0.06825733569192999,3.9798450021995415,15.97926706081428,0.28830106684418894,1.1554717103830638,0.03350000188173314,3.4491690909818096
rgb32,sgd,302,14,3072,191.2471959302705,37.856837937069166,0.6830204866760913,2.737453796495389,0.06961953972472143,3.9320193832355055,16.334595993649675,0.29471198106366947,1.1811657881032331,0.03323552702590222,3.553925253487594
rgb32,sgd,302,15,3072,191.2471959302705,38.08784550146631,0.6871883704101391,2.754158111188268,0.07062076310915925,3.8999268627714163,16.036033524843738,0.2893252585094499,1.1595765321521028,0.03325606586988608,3.4868121102746508
rgb32,sgd,302,16,3072,191.2471959302705,38.209183541292376,0.6893775750962804,2.762932147686861,0.07216996612424575,3.828368358840956,16.08014569298305,0.29012113888913016,1.1627663131461028,0.03396543553935535,3.42338113638737
rgb32,sgd,302,17,3072,191.2471959302705,38.06077332524728,0.6866999289030264,2.752200503643407,0.07316709931095361,3.761527420879161,16.77021693190723,0.30257153937515807,1.2126658355516848,0.033354392954882954,3.6357005123493193
rgb32,sgd,302,18,3072,191.2471959302705,38.84675019529484,0.7008806775748633,2.809035027711315,0.07425872980660468,3.782767406642977,16.355427469964077,0.2950878266404738,1.182672126377398,0.03301146005960435,3.5826107789295176
rgb32,sgd,302,19,3072,191.2471959302705,38.65859358403107,0.6974859191322712,2.795429294694312,0.07534651862140647,3.710097488034585,15.861276249514104,0.28617225351087455,1.1469397142643663,0.03317513943564445,3.4572265068826113
rgb32,sgd,302,20,3072,191.2471959302705,38.89282000896427,0.7017118781787246,2.8123663673901036,0.07642068250282928,3.680111555253361,14.953108225847938,0.2697869081067161,1.0812694644570964,0.03321762552655815,3.255107634326843
rgb32,sgd,302,21,3072,191.2471959302705,39.00685862634423,0.7037693852550475,2.820612577668226,0.07728908873758614,3.6494317939817362,15.817376413828026,0.285380204074914,1.1437652871750212,0.03354307173795342,3.409840625540773
rgb32,sgd,302,22,3072,191.2471959302705,39.68305949859359,0.7159695338681547,2.8695091243901047,0.07835122455503658,3.662366658193662,16.601786171375007,0.29953267859599897,1.2004864922681282,0.0332638007047757,3.608987748942874
rgb32,sgd,302,23,3072,191.2471959302705,40.312652594163154,0.7273287758433739,2.9150354309606428,0.07936712954868087,3.6728497648042913,16.032487158582843,0.28926127427459447,1.1593200919866355,0.03351328671078765,3.4592849755122943
rgb32,sgd,302,24,3072,191.2471959302705,39.66244430873786,0.7155975905740108,2.8680184259374273,0.07990498810701721,3.589285842951724,16.238234051258306,0.2929734000205666,1.1741977902615903,0.033193813649195866,3.537399476513708
rgb32,sgd,302,25,3072,191.2471959302705,40.21259663461179,0.7255235466189675,2.907800316216216,0.08097548859573823,3.590963594839309,15.97979670640219,0.28831062281365,1.1555100094171205,0.033644506428432704,3.4344686015087684
rgb32,sgd,302,26,3072,191.2471959302705,39.7698897145089,0.7175361416347951,2.8757878765828524,0.08168760011167492,3.520470515294084,15.426828061460784,0.2783338541883268,1.1155244691838317,0.03326316181788967,3.3536332934648376
rgb32,sgd,302,27,3072,191.2471959302705,38.68975636387603,0.698048164111402,2.7976826965800625,0.08248219328550112,3.3918626374255796,16.095959178771977,0.29040644889778844,1.1639097970995351,0.03324790686457454,3.5007009669522224
rgb32,sgd,302,28,3072,191.2471959302705,38.58783672867055,0.6962093100857273,2.7903128181767354,0.0830875112059644,3.3582818617106853,15.739950405477476,0.2839832688635556,1.1381665596516335,0.0322338204817979,3.530970088681683
rgb32,sgd,302,29,3072,191.2471959302705,39.37954601219263,0.7104934840845208,2.8475618569765655,0.0839458433463291,3.392141580171626,16.13285370661554,0.29107210719722915,1.1665776655961895,0.03311777998286268,3.5225116725814765
rgb32,sgd,302,30,3072,191.2471959302705,39.71985143601847,0.7166333412111628,2.8721695745035447,0.08452096123432781,3.3981742902103034,15.939608533084996,0.28758553991730873,1.1526039751676607,0.032985583173259406,3.49426587098223
rgb32,sgd,302,31,3072,191.2471959302705,39.22616577016759,0.7077261677088482,2.8364708269614125,0.08497758118760285,3.337904877169201,15.762878337382134,0.2843969391028405,1.1398244940608022,0.03273315223533138,3.4821714873842886
rgb32,sgd,302,32,3072,191.2471959302705,39.58535454660069,0.714206721982709,2.862444012607288,0.0860143588027,3.327867640300814,16.73970304589739,0.3020210018657268,1.2104593556221588,0.033082865291107086,3.6588709743576504
rgb32,sgd,302,33,3072,191.2471959302705,39.43515743904967,0.7114968363428312,2.851583157219111,0.08674008174116403,3.2875034239976304,16.01493216568362,0.2889445436534699,1.1580506784651123,0.03303580457424578,3.505441121806101
rgb32,sgd,302,34,3072,191.2471959302705,39.60070036717664,0.7144835942839733,2.86355367936989,0.08784601801694125,3.259742153386678,15.67070983274522,0.282734016885249,1.1331597265660887,0.032808586280681055,3.453851125652849
rgb32,sgd,302,35,3072,191.2471959302705,39.43523838589214,0.7114982968016216,2.8515890105405535,0.0880698146395199,3.2378732965573302,16.083723639150094,0.2901856928948392,1.1630250368761437,0.03229989169135394,3.600708782523451
rgb32,sgd,302,36,3072,191.2471959302705,39.34682212660181,0.7099030733296837,2.8451955704685488,0.08872725033524538,3.206676144835228,16.158742857310436,0.29153920432606634,1.1684497277577361,0.031699682254032704,3.6859982330235845
rgb32,sgd,302,37,3072,191.2471959302705,38.87892236662947,0.7014611341930027,2.8113614193848058,0.08936763412898106,3.145838475848281,16.549280137813042,0.2985853544519027,1.1966897451348348,0.03234180099680808,3.7001332895868733
rgb32,sgd,302,38,3072,191.2471959302705,39.79661196379168,0.7180182696915691,2.8777201806720543,0.0905934632435929,3.1765207749418694,16.731377901717543,0.30187079798343686,1.2098573587628496,0.03320528603299802,3.643568549780129
rgb32,sgd,302,39,3072,191.2471959302705,39.67183731384311,0.7157670610123238,2.8686976405492928,0.09145731056156413,3.136652087115814,15.985661583680654,0.2884164380785089,1.1559341026971401,0.0336239755412458,3.4378269793801777
rgb32,sgd,302,40,3072,191.2471959302705,40.043794524568725,0.7224779858791818,2.8955941203960056,0.09218990774692236,3.140901418781029,15.31899233544313,0.2763882608931846,1.107726794214898,0.03251383482503268,3.406939846302134
rgb32,sgd,302,41,3072,191.2471959302705,39.9525395095917,0.7208315450209978,2.888995407962248,0.09279123387773965,3.1134357064038456,15.32286660159814,0.27645816116216915,1.1080069450455696,0.0326305945581898,3.39560758866858
rgb32,sgd,302,42,3072,191.2471959302705,40.609698900695406,0.732688143500817,2.9365150521826626,0.09351996700394063,3.1399872628899956,17.496077958405305,0.31566766622024944,1.265153341930804,0.0333574384113023,3.7927173133958023
rgb32,sgd,302,43,3072,191.2471959302705,40.96162695592495,0.7390376984202595,2.9619632101213376,0.0944462975663924,3.1361348051141786,16.1322748594642,0.29106166352352153,1.1665358087634912,0.03338647220539177,3.494037350178916
rgb32,sgd,302,44,3072,191.2471959302705,40.91309441804371,0.7381620648636911,2.9584537891734657,0.09504524437052465,3.112679449421184,16.367041418895184,0.2952973677824028,1.1835119389535729,0.03309678762135111,3.5759118150490106
rgb32,sgd,302,45,3072,191.2471959302705,40.99082882265802,0.7395645642208587,2.9640748170412308,0.09576996792067684,3.094994058571971,17.27690946485073,0.3117133853217613,1.249305118533211,0.0331974519870146,3.763256044535842
rgb32,sgd,302,46,3072,191.2471959302705,42.17195236487128,0.7608746265659534,3.049482666744277,0.09657269464372926,3.157706925331495,16.383941096815704,0.29560227508229747,1.1847339662015954,0.033891687078968044,3.4956476596787613
rgb32,sgd,302,47,3072,191.2471959302705,42.71784374225852,0.7707237057435415,3.088956444928998,0.0973258026717748,3.1738309473247406,15.469948269420929,0.27911183742811746,1.1186425208600546,0.033424872103805785,3.346736877215111
rgb32,sgd,302,48,3072,191.2471959302705,42.57637275892801,0.7681712585464043,3.0787265815406233,0.09765883292282593,3.152532637752861,15.741859882323125,0.2840177200188946,1.1383046352259625,0.03294241980340803,3.455437220517117
rgb32,sgd,302,49,3072,191.2471959302705,41.50700240461965,0.7488774691112999,3.0013996811500707,0.0980810762910894,3.0601210698813937,15.839649657477056,0.28578206230042946,1.145375880629463,0.0328884888377483,3.4826041606230294
rgb32,sgd,302,50,3072,191.2471959302705,41.34565888744673,0.7459664777653067,2.9897328212723617,0.09882401836679389,3.0253099101634486,16.745348256163393,0.3021228538553114,1.2108675646305385,0.032658154933318084,3.7077035340879063
dup64,adam,302,1,12288,764.988783721082,1.4671841977722782,0.013235612367727969,0.05304654550158536,0.0026027644788782925,2.0380847338306505,331.56503822785226,2.9910806886674854,11.987847138617116,0.12750565276019513,9.401816216856776
dup64,adam,302,2,12288,764.988783721082,331.5446944857153,2.9908971657768744,11.987111603675709,0.12753637461958212,9.39897471559082,346.5778154886089,3.1265124229297,12.53063922517113,0.14737941752644199,8.502299327464064
dup64,adam,302,3,12288,764.988783721082,456.53241945589696,4.118423676041457,16.506085465197252,0.194732848085931,8.476271788472744,337.6880662490605,3.046317124234676,12.209227306852078,0.15854863811886685,7.700619476591527
dup64,adam,302,4,12288,764.988783721082,499.2904158492772,4.504147749912194,18.052015420469377,0.23945056005563284,7.5389322189412535,348.1441824560533,3.1406427727781963,12.587271757566777,0.16921848690389094,7.438473176229158
dup64,adam,302,5,12288,764.988783721082,491.6608461926424,4.435320654676895,17.77616572513957,0.2702214770248615,6.5783689441916895,329.08091556590284,2.968671174799102,11.898032835805854,0.16647959158824682,7.146841677286909
dup64,adam,302,6,12288,764.988783721082,508.7199456683189,4.589212462089621,18.392943289896984,0.29693717609961096,6.19422045144218,335.17074996218605,3.0236081674243263,12.11821287720083,0.16866023305990704,7.184985255473066
dup64,adam,302,7,12288,764.988783721082,521.7370719376613,4.706641233272124,18.863581933630336,0.3219597755683536,5.858987167055441,328.5229304787787,2.9636375366701184,11.877858694509703,0.17320275680650143,6.857776927753756
dup64,adam,302,8,12288,764.988783721082,513.8415306394168,4.6354147818043225,18.578115942807294,0.3422585246854199,5.428094438227068,322.734591668671,2.9114203652611117,11.668579328950022,0.1731028075281489,6.740837711169156
dup64,adam,302,9,12288,764.988783721082,517.488154419178,4.668311332130548,18.709960870358984,0.36136899995518695,5.177522386446869,323.00619165081565,2.9138704953049106,11.67839911901656,0.1700353124605002,6.86821987152198
dup64,adam,302,10,12288,764.988783721082,522.4183039929143,4.712786694373388,18.88821211113019,0.3795393640882304,4.976614785795791,325.4509698339967,2.935925078776293,11.766790908767506,0.16610164422818932,7.084090566016533
dup64,adam,302,11,12288,764.988783721082,537.5088047312764,4.84891957974057,19.433814316548357,0.3961055675790838,4.906220943907417,318.1966304720375,2.8704829727853554,11.50450779282855,0.1756101973489676,6.551161587710718
dup64,adam,302,12,12288,764.988783721082,519.826235160544,4.689403387527653,18.794494977679364,0.4116709129195678,4.565417275752837,332.0632916049873,2.9955754811895723,12.005861659548874,0.17100407854942817,7.020804276360354
dup64,adam,302,13,12288,764.988783721082,541.3623934192743,4.883683180777471,19.573142131005913,0.42774340109213205,4.575907443815839,337.77801718147026,3.047128580407186,12.212479513518582,0.17457377368102162,6.995598053481406
dup64,adam,302,14,12288,764.988783721082,542.7525827626012,4.896224215021132,19.623404901262422,0.4424566286786419,4.435102477697307,341.8148602594739,3.0835453372472124,12.358432953001657,0.1711847738189706,7.219352911650197
dup64,adam,302,15,12288,764.988783721082,568.9946225201197,5.13295622624126,20.572194806555334,0.45741134567410546,4.497526132902818,337.0903752253868,3.0409252949626415,12.187617583866148,0.16949382607326482,7.1905967705265965
dup64,adam,302,16,12288,764.988783721082,559.8112910138483,5.050112493159957,20.240168321167044,0.4707529836165199,4.2995305448037024,343.6298278394286,3.099918337573107,12.424053725403754,0.17201548951740822,7.222636612702498
dup64,adam,302,17,12288,764.988783721082,559.479384659657,5.047118333426549,20.228168133633257,0.4836090682632223,4.182752032809964,335.116238793477,3.023116416831701,12.116242007288477,0.17071713582263504,7.097261765143795
dup64,adam,302,18,12288,764.988783721082,551.6584425854164,4.9765648488659355,19.94539930321892,0.49546011469615275,4.02563167278373,350.7080474695373,3.163771650211022,12.679969172318248,0.16998972207300742,7.459256370142449
dup64,adam,302,19,12288,764.988783721082,571.753191870557,5.157841550570216,20.67193182307271,0.5079606936230645,4.069592801684859,352.9671218237315,3.1841509812502937,12.761646776741184,0.17107230263792061,7.459797161760061
dup64,adam,302,20,12288,764.988783721082,573.9698888202419,5.177838590892285,20.752077257969862,0.5192762145460735,3.9963465833131484,360.64575144309737,3.2534206512151114,13.039270251770414,0.17535659484956972,7.435859633882718
dup64,adam,302,21,12288,764.988783721082,588.113277198841,5.305427482886623,21.263436292718954,0.5308697092724968,4.005396412965122,343.3087167306392,3.0970215628059306,12.41244384365249,0.17543651261011756,7.075177030700196
dup64,adam,302,22,12288,764.988783721082,580.4525633561706,5.236319432898334,20.98646056871179,0.5414561014474673,3.8759302023947972,346.92616162592867,3.129654887557087,12.543233798675734,0.1698346905700092,7.385554598166837
dup64,adam,302,23,12288,764.988783721082,575.8977316365097,5.195229849781777,20.821779073071422,0.5517619792431496,3.7736886295849157,360.2954475938722,3.2502605258768567,13.026604896523597,0.17580310339208602,7.409769591763649
dup64,adam,302,24,12288,764.988783721082,586.582895598501,5.291621760559761,21.208104823554763,0.561864905258728,3.77459147653809,348.4720999439542,3.1436009485580647,12.599127726278214,0.17795533093797858,7.0799383529956135
dup64,adam,302,25,12288,764.988783721082,581.4480283550855,5.245299620165403,21.022451945554835,0.5716613873238495,3.6774308028688827,348.6332636556777,3.145054822188489,12.604954655289665,0.17370001782886701,7.2567376865259385
dup64,adam,302,26,12288,764.988783721082,581.9829899914236,5.250125561489558,21.041793666128637,0.5815183451768141,3.6184230197812166,347.953148254818,3.13891943453589,12.580364850810575,0.17362707873473532,7.245623748603555
dup64,adam,302,27,12288,764.988783721082,597.4164264288793,5.389352103390902,21.599794828810452,0.5916785101502652,3.6505964739745034,357.8511773853099,3.2282105248942687,12.938231472768392,0.17676829768224886,7.319316666173707
dup64,adam,302,28,12288,764.988783721082,590.6173598314072,5.328017057605141,21.353972255081306,0.6010492045063364,3.5527827164533234,363.2124836484992,3.2765753938670867,13.132071330824406,0.17549386896306393,7.4829231405162675
dup64,adam,302,29,12288,764.988783721082,610.4314970141677,5.506762330046187,22.070359148585116,0.610484635404981,3.615219428732087,355.51811264208555,3.2071637193077467,12.853878720573059,0.1744336163783207,7.368922910303539
dup64,adam,302,30,12288,764.988783721082,616.8247847230291,5.5644368047292785,22.30151064808176,0.6192221182139747,3.6015365071916543,361.4859133879456,3.2609998344185644,13.069646593680151,0.1767919406301211,7.392671038678216
dup64,adam,302,31,12288,764.988783721082,630.4421940750241,5.687280788401773,22.79385273157824,0.6279565951347623,3.6298452644942087,372.5632472231992,3.3609295480386745,13.47015137980056,0.1771417654886267,7.6041645755559575
dup64,adam,302,32,12288,764.988783721082,631.1240245514036,5.693431647918639,22.818504545198202,0.6362534915633385,3.58638574841151,374.3102741286736,3.3766896488848803,13.533315733924912,0.1723105483066467,7.854026272286478
dup64,adam,302,33,12288,764.988783721082,619.7130116025346,5.590491782328704,22.405935476821888,0.6442595161985796,3.477781067018919,367.0575864284973,3.311262442696676,13.271092334381521,0.17600735730482983,7.540078174912378
dup64,adam,302,34,12288,764.988783721082,622.2983031533995,5.6138139506541025,22.499407575346428,0.6522122870950458,3.449706180108752,360.8475816147887,3.255241380964433,13.046567490523717,0.174790794220893,7.464104473394653
dup64,adam,302,35,12288,764.988783721082,635.3971976782329,5.7319803612790885,22.97300257826909,0.6606422525949015,3.4773740989218687,366.2866540064694,3.304307785800038,13.243219009501221,0.17617319799647302,7.517158773360265
dup64,adam,302,36,12288,764.988783721082,643.2303944147113,5.802644396348168,23.25621448017983,0.6684714699231672,3.4790137689575373,374.8838568051161,3.3818639943949833,13.55405381138719,0.17480900897005053,7.7536357486640535
dup64,adam,302,37,12288,764.988783721082,655.0653676901069,5.909408849573194,23.68411197888282,0.6767059283314208,3.499911998300595,356.53107062255367,3.2163017124749507,12.890502562135477,0.1781180278997239,7.2370566383053125
dup64,adam,302,38,12288,764.988783721082,650.5315251294346,5.868508611715889,23.520189353450448,0.6838822629266149,3.439216167531211,377.7479359335056,3.4077011327661713,13.657605569942753,0.17601415089990577,7.759379288605859
dup64,adam,302,39,12288,764.988783721082,668.7279687608229,6.032660512167075,24.178087984396097,0.691775667970772,3.4950763815268564,364.0601676561176,3.284222434335622,13.162719635481293,0.17372578663402477,7.576721850285945
dup64,adam,302,40,12288,764.988783721082,644.0545269583068,5.810078976752743,23.28601127361555,0.6985801469527548,3.3333342459258852,366.79897410169207,3.308929475563914,13.261742117427184,0.17783951627832437,7.45714023236104
dup64,adam,302,41,12288,764.988783721082,669.9341626344128,6.043541705254762,24.221698335636432,0.7057046348159152,3.432271398069353,365.9657126241678,3.301412542152133,13.231615264269058,0.17487681441837255,7.566249024078144
dup64,adam,302,42,12288,764.988783721082,671.7752888245847,6.060150684965821,24.288264881520313,0.7131537838509322,3.405754190963838,377.5054266178348,3.4055134324742413,13.648837562852831,0.17967767990879357,7.596289961992572
dup64,adam,302,43,12288,764.988783721082,676.2277119781418,6.100316430376014,24.44924376049549,0.7197617934897652,3.396852122693722,379.91958294112845,3.4272917731479824,13.736122208806613,0.17637094812025053,7.788200015481722
dup64,adam,302,44,12288,764.988783721082,663.1924806992115,5.982724332128523,23.97795052396025,0.7264537633211434,3.300685017356062,380.662746133979,3.433995921108046,13.762991527726832,0.17526959602513745,7.852469475511841
dup64,adam,302,45,12288,764.988783721082,668.2954539866772,6.028758754022051,24.16245026509564,0.7329155114419238,3.2967579329244794,369.7335405784156,3.335402487209089,13.367842370122998,0.17502075732480754,7.637861116847215
dup64,adam,302,46,12288,764.988783721082,669.0423438680047,6.035496520803917,24.189454323709867,0.7393032096306482,3.2719260526130793,367.4181375751378,3.3145150099086997,13.28412818416436,0.17638452223943804,7.531345730058703
dup64,adam,302,47,12288,764.988783721082,678.5765765266776,6.121505767553938,24.53416776004521,0.7456885293816684,3.2901361350414176,381.9009260796021,3.445165663684776,13.807758346320144,0.17708878831626979,7.797082174203106
dup64,adam,302,48,12288,764.988783721082,686.8391935206593,6.196043644830283,24.83290549795087,0.752882607523916,3.2983768318970004,380.1840209554355,3.4296772943783598,13.745683055481207,0.17817544547281486,7.7146898771629315
dup64,adam,302,49,12288,764.988783721082,690.9709578658524,6.233316695719742,24.98229084825106,0.7588401551954478,3.292167748004399,368.3647093038851,3.3230541261961926,13.318351808134512,0.17397606523975417,7.655278207252627
dup64,adam,302,50,12288,764.988783721082,692.2888382288234,6.245205423568508,25.029939262639747,0.765442601856572,3.269995581893394,372.3171856658548,3.358709802626643,13.461254940200353,0.17645437125229452,7.628745519119754
dup64,sgd,302,1,12288,764.988783721082,1.4671841977722782,0.013235612367727969,0.05304654550158536,0.0026027644788782925,2.0380847338306505,31.767444976868337,0.2865772329509619,1.1485628171249622,0.011559433163521463,9.936151720220373
dup64,sgd,302,2,12288,764.988783721082,32.05988011065779,0.2892153189386782,1.159135909211408,0.011894648916091679,9.745019944584245,33.161756440745194,0.29915545324789133,1.1989746240570633,0.010809182982950279,11.09218546811771
dup64,sgd,302,3,12288,764.988783721082,49.10831793978112,0.44301094659347434,1.7755279984982812,0.01622099511719946,10.945863590179199,33.42734798337722,0.3015513805702833,1.2085771769420097,0.012492358194174364,9.674531887066868
dup64,sgd,302,4,12288,764.988783721082,58.30960422650524,0.526016651508021,2.1082036451028,0.020355862897226035,10.356739263507677,33.281310832589504,0.3002339651277994,1.203297153904722,0.012936371800885289,9.301658706364448
dup64,sgd,302,5,12288,764.988783721082,65.54428045774556,0.5912813744706208,2.3697758338385,0.02351664536938692,10.07701479788178,33.50256374609882,0.30222990933363675,1.2112966285185098,0.013747068516457874,8.81130858603313
dup64,sgd,302,6,12288,764.988783721082,68.81013261053083,0.6207429466509973,2.4878538332384528,0.025661670223850797,9.694824271126981,32.21132967533534,0.2905815602970413,1.1646116199204393,0.015180117810645351,7.671953765100115
dup64,sgd,302,7,12288,764.988783721082,66.69612298475221,0.6016722587367356,2.4114210935899982,0.02752248816940055,8.761639132144351,31.61333525051584,0.2851869940135501,1.142990927362513,0.016123642849923764,7.088912462284646
dup64,sgd,302,8,12288,764.988783721082,68.03381864794643,0.6137397423498446,2.459785936922314,0.029110479091943035,8.449829798930082,32.94766282928676,0.2972240938071522,1.191233996452791,0.01657244208754025,7.188041389195157
dup64,sgd,302,9,12288,764.988783721082,66.43233018732731,0.5992925580710551,2.4018835749520266,0.030235218378149107,7.943992812990099,31.47157068650366,0.2839081219948941,1.1378653811585648,0.016822607730780786,6.763906044581788
dup64,sgd,302,10,12288,764.988783721082,65.50970451805661,0.590969461531763,2.3685257289363655,0.031384243773105176,7.546862515024437,34.19129162525378,0.30844299099658234,1.236197820090282,0.016945609751960692,7.295091992468713
dup64,sgd,302,11,12288,764.988783721082,67.41634328033862,0.6081694365731832,2.437460904227953,0.03261334256124719,7.4738150487042265,33.286720044457255,0.3002827621579236,1.2034927258062635,0.017172407455871907,7.008293559880231
dup64,sgd,302,12,12288,764.988783721082,66.18434368406564,0.5970554475333438,2.392917538275089,0.03359062284328054,7.1237665030488335,31.867778501166327,0.2874823515019336,1.1521904099453382,0.017046654271274077,6.759041343889605
dup64,sgd,302,13,12288,764.988783721082,67.19490366194816,0.6061718080843241,2.4294546792354543,0.0344129317104848,7.059714352948482,32.357520851508404,0.29190036521761414,1.1698972117981117,0.016972170983870643,6.893032204954295
dup64,sgd,302,14,12288,764.988783721082,67.84493452030252,0.6120358001320186,2.452956766810747,0.03526085220622546,6.956600913853314,32.53699800309553,0.2935194461829613,1.1763862694792246,0.01689483580241156,6.962993208322911
dup64,sgd,302,15,12288,764.988783721082,69.2964360314778,0.6251299374477405,2.505436299425049,0.03600882881667609,6.957838901621688,30.83498297310118,0.27816540187464833,1.1148493350778967,0.016653389195211653,6.694429115957064
dup64,sgd,302,16,12288,764.988783721082,67.8309313522467,0.6119094761812915,2.4524504774896325,0.03690321733275063,6.6456278198626,30.425206107023765,0.27446876462562525,1.1000337126053552,0.01693982839750129,6.49377128736213
dup64,sgd,302,17,12288,764.988783721082,67.6202042273313,0.610008486145425,2.4448315663554916,0.03762101386196651,6.498579690929406,31.7199984476809,0.2861492131634856,1.1468473716660654,0.01703272317491397,6.733200322043383
dup64,sgd,302,18,12288,764.988783721082,67.04155561379672,0.6047884403205751,2.4239103282083674,0.03831845581881708,6.325699395793647,30.7408905570637,0.27731658497264927,1.111447391657115,0.016651329509747334,6.674826721833217
dup64,sgd,302,19,12288,764.988783721082,67.6214449974869,0.6100196792545397,2.444876426824011,0.03896054594596443,6.2752622363528605,31.408837290398704,0.2833421978835133,1.1355972338080118,0.016690444561145004,6.803876491412683
dup64,sgd,302,20,12288,764.988783721082,68.42928714364471,0.6173073023880855,2.47408423537956,0.039658599652941315,6.238455863370524,32.97190280950322,0.2974427650431385,1.192110401211963,0.016823693318558857,7.085901880396861
dup64,sgd,302,21,12288,764.988783721082,69.29424567721158,0.6251101780473464,2.505357106418865,0.04030360397717513,6.216211105681038,32.9861432244808,0.2975712292215866,1.1926252682765188,0.016600908781101077,7.184096268477998
dup64,sgd,302,22,12288,764.988783721082,68.75401700999996,0.6202367223217435,2.4858249545459,0.040946250090545096,6.07094654345381,31.41535103023158,0.2834009589686061,1.1358327402951691,0.016763067458707617,6.775804864432243
dup64,sgd,302,23,12288,764.988783721082,68.69475661522242,0.6197021284955389,2.4836823747438674,0.04154578831594059,5.978180882876424,32.853373025434706,0.2963734962503425,1.1878249164081938,0.01673764808411967,7.096725360925573
dup64,sgd,302,24,12288,764.988783721082,69.64628111018399,0.6282859241722043,2.51808506766715,0.041992835968804466,5.996463467096574,32.102600607724774,0.28960070472745225,1.1606804833657336,0.01643534009725553,7.062102010043291
dup64,sgd,302,25,12288,764.988783721082,69.60863219788169,0.6279462896463851,2.5167238583912037,0.04272302763761834,5.8907900435763745,32.5355649441812,0.2935065184181183,1.1763344567449947,0.016683032827263262,7.05108279126946
dup64,sgd,302,26,12288,764.988783721082,67.83953976808992,0.61198713354386,2.452761717702973,0.04323624075816476,5.672930103757441,31.501997385096992,0.2841826042233849,1.1389654688325221,0.016557102768997106,6.879014310192091
dup64,sgd,302,27,12288,764.988783721082,67.13136610530205,0.605598629561929,2.4271574571860315,0.04380785170396276,5.540462183783545,32.96926222083472,0.29741894403409824,1.1920149298272744,0.016843266569252856,7.077100661716539
dup64,sgd,302,28,12288,764.988783721082,68.50613832272134,0.6180005844025767,2.4768628159926336,0.04436510006129398,5.582908215175097,32.91929299634108,0.2969681667651513,1.1902082754584462,0.01642335518684666,7.24704703708579
dup64,sgd,302,29,12288,764.988783721082,68.90419960740424,0.6215915342442273,2.4912548576206803,0.04497276243261247,5.539474835137369,32.49597428970828,0.2931493672459724,1.1749030431180456,0.016648600403230775,7.057067949628053
dup64,sgd,302,30,12288,764.988783721082,69.84650754791475,0.6300921864803721,2.525324322871665,0.04537638414211625,5.565283286924082,30.811343477941023,0.2779521476731761,1.1139946410609138,0.016680123719588224,6.678575409801664
dup64,sgd,302,31,12288,764.988783721082,69.3586648141901,0.6256913093922764,2.5076862023061386,0.04591313923624157,5.461805147766274,35.13658448505986,0.31697057048208344,1.2703752061173157,0.016717385556442928,7.599126082413703
dup64,sgd,302,32,12288,764.988783721082,71.06882498124692,0.6411188317798955,2.5695176269183455,0.04658186049664471,5.516133532501193,33.88867967057741,0.30571309891076354,1.2252567815707576,0.01696294455680338,7.22313733601953
dup64,sgd,302,33,12288,764.988783721082,69.26190173360052,0.6248184001637449,2.5041877000968302,0.04709106578736008,5.31775541331874,31.23982297905317,0.28181750322488447,1.1294864636873798,0.016777709990840068,6.732065724726631
