period,arm,iv,seed,task,step,mean,star,star_W,bias,within,between,W_norm,b_norm
early,LR,l2,1,19,625,-0.2300515137386094,-0.12331778083973634,-0.158845902364576,0.03552812152483966,0.8484134109860166,0.5055055089452958,11.01769796765094,0.7386645673967315
early,LR,l2,1,20,0,-0.14782987635302347,-0.12331778083973634,-0.158845902364576,0.03552812152483966,0.10643222200899614,0.31374211924892037,11.01769796765094,0.7386645673967315
early,LR,l2,1,20,20,-0.4374659565616463,-0.2412549255200535,-0.2746072580944853,0.033352332574431785,0.2194315605385964,0.42568874638407533,11.206694332745034,0.7363934170083118
early,LR,l2,1,20,625,-0.2848948127868983,-0.15171483399963337,-0.1877529958270884,0.03603816182745504,0.83701572499565,0.5903061178194023,11.044409360818042,0.7461069292217564
early,LR,l2,2,2,0,0.20711997308551788,0.2288292604684566,0.21507784069658648,0.013751419771870133,0.05287843079287906,0.06348419817161062,8.030206787172846,0.34937656759058094
early,LR,l2,2,2,20,0.01577772890934048,0.15113304078273837,0.1386970590088506,0.012435981773887762,0.365466684993366,0.5813099925181162,8.871212303908665,0.3585410419084983
early,LR,l2,2,2,625,0.2624688056250099,0.17957635316810716,0.16338267694564215,0.016193676222465002,0.9276220258267753,0.45746981592190694,9.516380087820833,0.4792269940031301
early,LR,l2,2,3,0,0.14940012704822744,0.17957635316810716,0.16338267694564215,0.016193676222465002,0.07613168259180982,0.15236624964045753,9.516380087820833,0.4792269940031301
early,LR,l2,2,3,20,-0.03484651882853027,0.10803561899958729,0.09322472259084315,0.014810896408744157,0.3040534716766237,0.5117673661098499,10.128063713217665,0.4834772082607646
early,LR,l2,2,3,625,0.216051384914187,0.16714865618059732,0.1479296383854849,0.01921901779511245,0.899409542668248,0.5012415071077683,10.27434739295465,0.5755306457305714
early,LR,l2,2,4,0,0.14317472352727148,0.16714865618059732,0.1479296383854849,0.01921901779511245,0.0994572716709556,0.22260052466107821,10.27434739295465,0.5755306457305714
early,LR,l2,2,4,20,-0.06200630834459565,0.06570222503370342,0.04785245643720581,0.017849768596497596,0.3141610617250233,0.3808095361269899,10.667567785791423,0.5877248987566978
early,LR,l2,2,4,625,0.034775051459327765,0.057790947905275454,0.037727367745653675,0.02006358015962178,0.9254346999316314,0.5047974459952494,10.558016912170894,0.6426701136413503
early,LR,l2,2,5,0,0.028788303097816607,0.057790947905275454,0.037727367745653675,0.02006358015962178,0.09351034279566325,0.26915968552658354,10.558016912170894,0.6426701136413503
early,LR,l2,2,5,20,-0.2862287075649584,-0.05414150305685045,-0.07206270422942626,0.01792120117257582,0.315192215266692,0.6485846353437011,10.905217858942521,0.649575861454774
early,LR,l2,2,5,625,-0.04016812085341462,0.011629659361572196,-0.009419474200619664,0.021049133562191857,0.8960042107667309,0.6252327862711338,10.641082657953515,0.6989061649830846
early,LR,l2,2,6,0,0.042817762533545745,0.011629659361572196,-0.009419474200619664,0.021049133562191857,0.08836325159907193,0.23250351702363706,10.641082657953515,0.6989061649830846
early,LR,l2,2,6,20,-0.29769566110619006,-0.10794644757803872,-0.1266508151930302,0.018704367614991498,0.2762579132326119,0.5483633475575909,10.928359815653469,0.6961933981484721
early,LR,l2,2,6,625,-0.0677230198126984,-0.008266631256844894,-0.03024253322538923,0.021975901968544348,0.8809765941201797,0.5338128823775032,10.626280896099685,0.7107315663815459
early,LR,l2,2,7,0,-0.0017399333275248984,-0.008266631256844894,-0.03024253322538923,0.021975901968544348,0.1177862712150847,0.39504947127447826,10.626280896099685,0.7107315663815459
early,LR,l2,2,7,20,-0.35063239112601097,-0.1377101329549211,-0.15713684380152215,0.019426710846601053,0.261866136226914,0.39631670498879434,10.853695496406866,0.7214404774365523
early,LR,l2,2,7,625,-0.04345631703866798,-0.01765524596901675,-0.0411333497019398,0.023478103732923045,0.8517014569692161,0.569410900711688,10.568726002801554,0.727178607059598
early,LR,l2,2,8,0,0.0193758699021968,-0.01765524596901675,-0.0411333497019398,0.023478103732923045,0.10866356010357238,0.2472355116015052,10.568726002801554,0.727178607059598
early,LR,l2,2,8,20,-0.4836448325107051,-0.20581866897963774,-0.2256162654174943,0.019797596437856554,0.2619723286795223,0.46206745903324176,10.815913756201985,0.7189853467858445
early,LR,l2,2,8,625,-0.13858997490709007,-0.0693907051691378,-0.09405661081786384,0.02466590564872604,0.8725433319969572,0.7115845571946382,10.749667821747261,0.726111344902371
early,LR,l2,2,9,0,-0.06333425284739284,-0.0693907051691378,-0.09405661081786384,0.02466590564872604,0.10944649301097391,0.32487202795029807,10.749667821747261,0.726111344902371
early,LR,l2,2,9,20,-0.5120149176024948,-0.23887659016902701,-0.2597460228474732,0.020869432678446175,0.28182408380134727,0.5548737917024671,10.991941726965948,0.7143936185395705
early,LR,l2,2,9,625,-0.23970053369225938,-0.11822151622318888,-0.14312421791770719,0.024902701694518328,0.8562118699690443,0.6638881501582666,10.701004358898079,0.715869505678398
early,LR,l2,2,10,0,-0.11356916038375964,-0.11822151622318888,-0.14312421791770719,0.024902701694518328,0.10136893129234162,0.32444452133516954,10.701004358898079,0.715869505678398
early,LR,l2,2,10,20,-0.36914855270273156,-0.20909886556788768,-0.23274325228174636,0.023644386713858694,0.26760448060450515,0.45787949393382094,10.935048188758358,0.71822595255409
early,LR,l2,2,10,625,-0.19614582009306664,-0.11744774078381931,-0.14336688894006408,0.025919148156244774,0.823123198334918,0.5590303754500572,10.660703692106035,0.7025090560224592
early,LR,l2,2,11,0,-0.13012434202321496,-0.11744774078381931,-0.14336688894006408,0.025919148156244774,0.10637270817410815,0.2771005028179091,10.660703692106035,0.7025090560224592
early,LR,l2,2,11,20,-0.35412523965929277,-0.19747268246525684,-0.22184612012274346,0.024373437657486646,0.2299956964830065,0.32391086686741516,10.829530174306667,0.7010166623987034
early,LR,l2,2,11,625,-0.11843155940909358,-0.06952595199194114,-0.0995253138403998,0.02999936184845865,0.8349345859146143,0.6566926298992491,10.771382471434498,0.7150820626136386
early,LR,l2,2,12,0,-0.07978824964732126,-0.06952595199194114,-0.0995253138403998,0.02999936184845865,0.10464191056451988,0.2948693078900739,10.771382471434498,0.7150820626136386
early,LR,l2,2,12,20,-0.38376926901751135,-0.17552386454377392,-0.20361199708959155,0.028088132545817643,0.24138028824662747,0.451345298273337,10.99725071790403,0.7116832978266877
early,LR,l2,2,12,625,-0.19139761759674984,-0.08649772002366056,-0.11855012352582683,0.032052403502166274,0.7941542362881497,0.5718471561791364,10.835568432135311,0.7108249897907801
early,LR,l2,2,13,0,-0.09281507213680165,-0.08649772002366056,-0.11855012352582683,0.032052403502166274,0.10179895565126357,0.3127742630825265,10.835568432135311,0.7108249897907801
early,LR,l2,2,13,20,-0.3584601785426439,-0.16995228160281925,-0.20017776453511119,0.030225482932291926,0.24344839116769962,0.3650900042580274,11.045640293687626,0.7081898776598471
early,LR,l2,2,13,625,-0.14254308097311064,-0.08029632918893645,-0.11504458729767525,0.03474825810873881,0.8618431219084637,0.633657719068792,10.946881347499918,0.7221229289912157
early,LR,l2,2,14,0,-0.05645826033400978,-0.08029632918893645,-0.11504458729767525,0.03474825810873881,0.10583354004084874,0.3081485041665776,10.946881347499918,0.7221229289912157
early,LR,l2,2,14,20,-0.4016655067040936,-0.1922045144816304,-0.22460840307954022,0.032403888597909825,0.25029189964916854,0.4557387374701146,11.14980217148525,0.7115525174333801
early,LR,l2,2,14,625,-0.17207356877120755,-0.07824603636939019,-0.11327571394839497,0.035029677579004784,0.8049192116461305,0.5401319057885449,10.824500700757817,0.7003066461501819
early,LR,l2,2,15,0,-0.06918210489694313,-0.07824603636939019,-0.11327571394839497,0.035029677579004784,0.10843223669011967,0.32304151498742456,10.824500700757817,0.7003066461501819
early,LR,l2,2,15,20,-0.41466947077590566,-0.2128181318682768,-0.24573562512466782,0.032917493256391026,0.258161888367152,0.37108716661375374,11.059273591744066,0.7017372041706144
early,LR,l2,2,15,625,-0.23534023809509075,-0.10523887194333092,-0.13995169742720626,0.03471282548387535,0.8750343521735704,0.5272150238260671,10.908006680289784,0.7102084737329795
early,LR,l2,2,16,0,-0.13699208485775685,-0.10523887194333092,-0.13995169742720626,0.03471282548387535,0.12004811839048486,0.32758549355869,10.908006680289784,0.7102084737329795
early,LR,l2,2,16,20,-0.37740354405862425,-0.18898201815443139,-0.2222363271665494,0.03325430901211803,0.23518305372768547,0.38532445764729173,11.077028679337573,0.7022714893371969
early,LR,l2,2,16,625,-0.17408759648595207,-0.08589947749176088,-0.12234770717127855,0.036448229679517684,0.8132585129674773,0.627642941645501,10.912547572479939,0.7081999373217838
early,LR,l2,2,17,0,-0.07970293319343222,-0.08589947749176088,-0.12234770717127855,0.036448229679517684,0.11782270586929602,0.31359639373987025,10.912547572479939,0.7081999373217838
early,LR,l2,2,17,20,-0.27433070849514307,-0.1502054913971576,-0.18554551712945133,0.03534002573229372,0.24884049192904317,0.44770412407621146,11.116720603549847,0.7039370887709024
early,LR,l2,2,17,625,-0.12213585291473716,-0.04511216920041791,-0.08302672530842559,0.037914556108007674,0.8646150426455352,0.570181354685418,10.967249983374655,0.6985052971207076
early,LR,l2,2,18,0,-0.06545399684461164,-0.04511216920041791,-0.08302672530842559,0.037914556108007674,0.12175635659397006,0.3461795446490658,10.967249983374655,0.6985052971207076
early,LR,l2,2,18,20,-0.30381975646192905,-0.13684882258405576,-0.17308572718457454,0.03623690460051875,0.25080926293669403,0.36509852785976193,11.148227777054347,0.6927030362466808
early,LR,l2,2,18,625,-0.21376013558229814,-0.06876641808978501,-0.1085420524449587,0.03977563435517368,0.8705126439368834,0.5087283932267713,11.010748945559504,0.7193947841207982
early,LR,l2,2,19,0,-0.10583457397772202,-0.06876641808978501,-0.1085420524449587,0.03977563435517368,0.1054165926371565,0.2803331840368797,11.010748945559504,0.7193947841207982
early,LR,l2,2,19,20,-0.3083104616859587,-0.15075981111604475,-0.18936884491577494,0.03860903379973024,0.27938257458148674,0.42874052372735005,11.237760549376683,0.7125220009119608
early,LR,l2,2,19,625,-0.14670534475497252,-0.07127200612229992,-0.1108113623539894,0.03953935623168945,0.8508948019651763,0.4781421301006319,10.988053859938036,0.7120291541851134
early,LR,l2,2,20,0,-0.05523564439564493,-0.07127200612229992,-0.1108113623539894,0.03953935623168945,0.10486611585089214,0.23368891051565488,10.988053859938036,0.7120291541851134
early,LR,l2,2,20,20,-0.3240312361515296,-0.1648507077891408,-0.2036861006058315,0.038835392816690725,0.25656622192965967,0.3752894893193243,11.217408177744545,0.7096543922081695
early,LR,l2,2,20,625,-0.20844537241503672,-0.08757682981611312,-0.12603466720583698,0.038457837389723866,0.8411696593067347,0.5873108067745121,11.04454524763419,0.6891871180128066
late,SNA,none,0,101,0,-1.0078221849792226,-0.8830361538590494,-0.9792402842300925,0.09620413037104299,2.503105297440604,2.5428051658228936,57.958219305749395,2.2008627669709178
late,SNA,none,0,101,20,-1.073880613863672,-0.8927435063458318,-0.9889803063174979,0.09623679997166619,2.562699309278327,2.186776951325291,57.95402899677242,2.2121599433633254
late,SNA,none,0,101,625,-0.9518400028661766,-0.8577778050597871,-0.9567221902279297,0.09894438516814262,3.5176426399295546,1.9143304851770668,58.15514321962029,2.224911034303666
late,SNA,none,0,102,0,-0.7935283089446873,-0.8577778050597871,-0.9567221902279297,0.09894438516814262,2.481728724043344,1.8283147245035172,58.15514321962029,2.224911034303666
late,SNA,none,0,102,20,-0.908350058654089,-0.8807313224531944,-0.9787823819204468,0.09805105946725234,2.552428636092057,1.8124510022306628,58.16809004045785,2.224916005498529
late,SNA,none,0,102,625,-0.8160549940162315,-0.865219702928717,-0.9650879976639233,0.0998682947352063,3.4590277221093904,1.886121251618822,58.3832176369701,2.2322901169372162
late,SNA,none,0,103,0,-0.9041721735535466,-0.865219702928717,-0.9650879976639233,0.0998682947352063,2.5506280616558814,2.8345070261742054,58.3832176369701,2.2322901169372162
late,SNA,none,0,103,20,-1.1448148152326352,-0.9642739527303781,-1.0623966682659516,0.09812271553557367,2.6459167926910077,2.3379198599641002,58.386247336553616,2.235625449500263
late,SNA,none,0,103,625,-0.8831148737233019,-0.895269920791612,-0.9961731999684672,0.10090327917685499,3.5311815774428794,1.8145777648880352,58.606906947835085,2.274384261362901
late,SNA,none,0,104,0,-0.9261616821166858,-0.895269920791612,-0.9961731999684672,0.10090327917685499,2.508151464464427,2.129802240469823,58.606906947835085,2.274384261362901
late,SNA,none,0,104,20,-1.0594394210375038,-0.9312734890562758,-1.0314065846401543,0.10013309558387845,2.5808596664220578,1.7278097204497442,58.60851341289694,2.2688837574117273
late,SNA,none,0,104,625,-0.8579934269924911,-0.8534415462705951,-0.9544333200133118,0.10099177374271676,3.4258391714578913,1.3485527632796612,58.794773091204256,2.275653954540053
late,SNA,none,0,105,0,-0.8558496357616815,-0.8534415462705951,-0.9544333200133118,0.10099177374271676,2.5620811958967113,1.9505491413123954,58.794773091204256,2.275653954540053
late,SNA,none,0,105,20,-1.027994813445608,-0.9184028738565339,-1.0182438298713476,0.09984095601481385,2.674437465545269,1.7832513474506237,58.79624085172987,2.2580434141915724
late,SNA,none,0,105,625,-0.9407178279216859,-0.8934702854986205,-0.994603506707204,0.10113322120858356,3.549959684036484,1.7456297293104004,58.99738546713457,2.258591554558063
late,SNA,none,0,106,0,-0.7934644912069436,-0.8934702854986205,-0.994603506707204,0.10113322120858356,2.579467349131241,1.9069817628374388,58.99738546713457,2.258591554558063
late,SNA,none,0,106,20,-1.025342328970175,-0.977521574045924,-1.0780864117624438,0.10056483771651983,2.7497999467491185,1.8203608477527826,59.024238754710396,2.25817642049353
late,SNA,none,0,106,625,-1.0003757344016817,-0.9754981961154212,-1.0757497112249788,0.10025151510955765,3.580963690078778,1.4924064674985655,59.18052800717891,2.266587229825283
late,SNA,none,0,107,0,-0.8841483332371987,-0.9754981961154212,-1.0757497112249788,0.10025151510955765,2.6406891314259098,1.9572912373492861,59.18052800717891,2.266587229825283
late,SNA,none,0,107,20,-1.045446784404628,-1.033300572298307,-1.1320402228760795,0.09873965057777241,2.7780051943642285,1.9848439274289191,59.18511633433217,2.261780740069845
late,SNA,none,0,107,625,-1.0208631982177936,-1.0470178645618835,-1.148534573194,0.1015167086321162,3.762751963237333,1.7241877411004083,59.41592059108327,2.2721369505482416
late,SNA,none,0,108,0,-0.9109359514159635,-1.0470178645618835,-1.148534573194,0.1015167086321162,2.435345333441312,1.9599591514640469,59.41592059108327,2.2721369505482416
late,SNA,none,0,108,20,-1.128305346489467,-1.1121008384318678,-1.2124433581086462,0.10034251967677847,2.5670258516168083,1.717716098884164,59.42706342263622,2.2757378267460506
late,SNA,none,0,108,625,-0.9591857408134626,-1.0235004485918409,-1.1252231461818532,0.10172269759001211,3.4170084932569127,1.5524195193485004,59.559761007567445,2.2688387613204597
late,SNA,none,0,109,0,-1.0874466315820979,-1.0235004485918409,-1.1252231461818532,0.10172269759001211,2.5587398732322053,1.915909183052072,59.559761007567445,2.2688387613204597
late,SNA,none,0,109,20,-1.0995921387264442,-1.0399668763135574,-1.1416891053435405,0.10172222902998328,2.665495563619715,1.9256537346877556,59.569221608971304,2.270948084451173
late,SNA,none,0,109,625,-0.9193401492991236,-0.9893111994275678,-1.0926156617416856,0.1033044623141177,3.6416413137069155,1.7307032706658547,59.813258105990045,2.273601220257266
late,SNA,none,0,110,0,-0.9623868005765243,-0.9893111994275678,-1.0926156617416856,0.1033044623141177,2.6301403203126923,2.4740311335088903,59.813258105990045,2.273601220257266
late,SNA,none,0,110,20,-1.152672202177591,-1.0505888427982106,-1.1525401705854572,0.10195132778724655,2.7279921829304965,2.095963354211087,59.821663927651535,2.26785474104649
late,SNA,none,0,110,625,-1.0048799245646673,-1.0010925560608581,-1.1057439422864541,0.10465138622559607,3.6012778787602713,1.8571692490563347,59.998185521703284,2.296338916376854
late,SNA,none,0,111,0,-1.1538940718702313,-1.0010925560608581,-1.1057439422864541,0.10465138622559607,2.816798447151255,2.81232106542584,59.998185521703284,2.296338916376854
late,SNA,none,0,111,20,-1.176629445904708,-1.0018460789147305,-1.106223169271742,0.10437709035701119,2.7659541196383937,1.881378948702721,59.96406216379655,2.2993646927827593
late,SNA,none,0,111,625,-1.0668172414958932,-0.9622753854233488,-1.0665713610730783,0.10429597564972937,3.7178672098378787,2.178786011687171,60.20000697561779,2.2870532673127464
late,SNA,none,0,112,0,-0.9813467056215446,-0.9622753854233488,-1.0665713610730783,0.10429597564972937,2.6079987704333134,2.3571796740484676,60.20000697561779,2.2870532673127464
late,SNA,none,0,112,20,-1.1091859653057838,-0.9930721740454288,-1.0964882044954545,0.10341603045002558,2.710339635767353,1.9307324106882109,60.20609180936281,2.2616617590061914
late,SNA,none,0,112,625,-0.9418567530179824,-0.9349694946635441,-1.0395071013615393,0.10453760669799522,3.6326969420673403,1.876038006078873,60.40034118054056,2.2562413160469967
late,SNA,none,0,113,0,-0.8627260002653709,-0.9349694946635441,-1.0395071013615393,0.10453760669799522,2.6400725563609093,2.247865333969715,60.40034118054056,2.2562413160469967
late,SNA,none,0,113,20,-1.100562548974566,-1.0512302355796599,-1.1537049817994736,0.10247474621981383,2.843099172974962,2.1743155275399277,60.42780524891567,2.258233815843077
late,SNA,none,0,113,625,-1.042209255300229,-1.0331788472587462,-1.1358192703675698,0.1026404231088236,3.806605088310393,1.8349189830711543,60.61464812434258,2.256428695740437
late,SNA,none,0,114,0,-1.1819758281510067,-1.0331788472587462,-1.1358192703675698,0.1026404231088236,2.712728863818671,2.561236232271234,60.61464812434258,2.256428695740437
late,SNA,none,0,114,20,-1.112086230716373,-1.0128221111399112,-1.1159294002111062,0.10310728907119483,2.707769533569197,2.0521812319571113,60.58573001446477,2.25685632062387
late,SNA,none,0,114,625,-1.0131996451056424,-1.0150888400322848,-1.1186052957819166,0.10351645574963186,3.675589748359765,2.0367025498709315,60.76836257801681,2.261687876743012
late,SNA,none,0,115,0,-0.9803429848187803,-1.0150888400322848,-1.1186052957819166,0.10351645574963186,2.900967359596242,2.6385141452910137,60.76836257801681,2.261687876743012
late,SNA,none,0,115,20,-1.2953977767354476,-1.1354668011005615,-1.2359862981348178,0.10051949703425635,2.9555154231360956,2.3092401225512473,60.76038474824566,2.242818197574033
late,SNA,none,0,115,625,-1.0732388542260298,-1.0466215101349985,-1.1492331178195192,0.102611607684521,3.906449996571603,1.993275238684555,60.96063665951313,2.254611769234709
late,SNA,none,0,116,0,-1.0682854796523142,-1.0466215101349985,-1.1492331178195192,0.102611607684521,2.696615452203954,1.9698368025994757,60.96063665951313,2.254611769234709
late,SNA,none,0,116,20,-1.0328174937324883,-1.0546101665209366,-1.1570769485986179,0.10246678207768127,2.814375421154365,1.7957064630732638,60.959178215796854,2.2587403584079997
late,SNA,none,0,116,625,-0.8957335406043424,-1.0416295515858465,-1.142788371636615,0.10115882005076855,3.708346526729488,1.583938990338789,61.1413055695805,2.243380427255599
late,SNA,none,0,117,0,-1.083771301887068,-1.0416295515858465,-1.142788371636615,0.10115882005076855,2.6243077339164307,1.995933451793794,61.1413055695805,2.243380427255599
late,SNA,none,0,117,20,-1.2882405977985496,-1.1059795722535037,-1.205964132235471,0.09998455998196733,2.7023681328701965,1.5750660889882406,61.13474592582293,2.229427332943836
late,SNA,none,0,117,625,-1.1021113638549513,-1.0433169364452652,-1.1455123492691957,0.10219541282393038,3.7956278439723006,1.7913661117375148,61.33626196425523,2.2409661011823463
late,SNA,none,0,118,0,-0.945155594949434,-1.0433169364452652,-1.1455123492691957,0.10219541282393038,2.7240837779326603,2.261750320375818,61.33626196425523,2.2409661011823463
late,SNA,none,0,118,20,-1.055529072418955,-1.0822573584669477,-1.1843036033052226,0.10204624483827501,2.8409803319367852,2.0754895195865815,61.3359222261628,2.251240907066613
late,SNA,none,0,118,625,-0.9916694624641952,-1.0648126334442216,-1.1669987879974226,0.10218615455320106,3.79603180533683,1.767904383139042,61.47510463898025,2.246462287089281
late,SNA,none,0,119,0,-1.1991934574233674,-1.0648126334442216,-1.1669987879974226,0.10218615455320106,2.7599071024676665,1.8269514509177531,61.47510463898025,2.246462287089281
late,SNA,none,0,119,20,-1.3170961385454065,-1.1257142634357589,-1.2270237286865742,0.10130946525081526,2.905611573018691,1.9295344173334013,61.48977803229735,2.252772442231556
late,SNA,none,0,119,625,-1.3734829016055006,-1.1296179841330884,-1.231178916363293,0.10156093223020435,3.92242248809574,2.0413069697200577,61.69934572222545,2.258906476922481
late,SNA,none,1,101,0,-1.6464805376451215,-1.4689078447585024,-1.4757365943714076,0.0068287496129050855,3.0162405423383642,10.421155368140974,58.058005089514694,2.352388693338739
late,SNA,none,1,101,20,-1.7019037793959466,-1.4885918719002087,-1.4948848827771883,0.006293010876979679,3.102052601608633,10.633211649532186,58.056023484159724,2.3557304488285786
late,SNA,none,1,101,625,-1.4061512828283205,-1.3905904723270224,-1.3998001278299497,0.00920965550292749,4.031664872927052,9.989148615709237,58.272671037096536,2.3642937806464124
late,SNA,none,1,102,0,-1.4094183658178054,-1.3905904723270224,-1.3998001278299497,0.00920965550292749,3.136226047555439,10.4832816418596,58.272671037096536,2.3642937806464124
late,SNA,none,1,102,20,-1.5081989770335502,-1.4214020897949071,-1.4298740397146745,0.008471949919767211,3.260821695386635,11.257664314904787,58.28931918340756,2.3699752289011773
late,SNA,none,1,102,625,-1.3927551622488261,-1.4000791571467581,-1.408371726441039,0.008292569294280839,4.131545227537555,10.323940105680949,58.459477670742274,2.371095113346589
late,SNA,none,1,103,0,-1.408238450006351,-1.4000791571467581,-1.408371726441039,0.008292569294280839,3.080722023818812,9.874453279102907,58.459477670742274,2.371095113346589
late,SNA,none,1,103,20,-1.4391354606186773,-1.4080329173431183,-1.4171705557057086,0.009137638362590223,3.2031934022862445,10.506684883257915,58.47572520987125,2.3807144755947323
late,SNA,none,1,103,625,-1.3557724818896886,-1.3752901393037575,-1.38450155888822,0.00921141958446242,4.131059199015367,9.745085954853558,58.664340007381725,2.382539258567036
late,SNA,none,1,104,0,-1.5190836804797174,-1.3752901393037575,-1.38450155888822,0.00921141958446242,3.256397634150586,10.701492370980764,58.664340007381725,2.382539258567036
late,SNA,none,1,104,20,-1.477470571907967,-1.3696514503003763,-1.3790253800361152,0.009373929735738784,3.3678235016044833,11.632553383468403,58.66956126690703,2.398599535419223
late,SNA,none,1,104,625,-1.4524269733965536,-1.3827484661423397,-1.3924515824102592,0.00970311626791954,4.3362086254197765,10.329639060077795,58.901792206960174,2.3876508376109755
late,SNA,none,1,105,0,-1.6197397691449225,-1.3827484661423397,-1.3924515824102592,0.00970311626791954,3.2470849378367257,10.950814400877649,58.901792206960174,2.3876508376109755
late,SNA,none,1,105,20,-1.7654781931245678,-1.4398066734658397,-1.4482380261326517,0.008431352666812018,3.3388142734168365,10.891368021888184,58.92335842602843,2.4018375192123793
late,SNA,none,1,105,625,-1.4490813885752647,-1.3405802147356958,-1.3512184688406927,0.010638254104997032,4.169202323257488,9.812280333058174,59.093748426040776,2.3841021156600855
late,SNA,none,1,106,0,-1.427180630618743,-1.3405802147356958,-1.3512184688406927,0.010638254104997032,3.144791730270745,9.420784740737709,59.093748426040776,2.3841021156600855
late,SNA,none,1,106,20,-1.558013228375177,-1.3890600724028395,-1.3983501261495024,0.009290053746663035,3.272743298317557,9.98261236900711,59.11252806351269,2.389721371377913
late,SNA,none,1,106,625,-1.3305901415805994,-1.3211648956305537,-1.3314368550098692,0.010271959379315377,4.23125227723098,10.248937867043878,59.305139777346774,2.403836267244571
late,SNA,none,1,107,0,-1.4090702648857587,-1.3211648956305537,-1.3314368550098692,0.010271959379315377,3.218967596879966,11.211676670954873,59.305139777346774,2.403836267244571
late,SNA,none,1,107,20,-1.498437538342187,-1.352633979767013,-1.361710642128635,0.009076662361621857,3.40004042721116,12.214756654453172,59.33138450661971,2.4175665240258954
late,SNA,none,1,107,625,-1.408176900597663,-1.3201653534028404,-1.3308349924295866,0.010669639026746154,4.121408518580252,10.549051756769028,59.492440569791896,2.404214229471908
late,SNA,none,1,108,0,-1.431074302042517,-1.3201653534028404,-1.3308349924295866,0.010669639026746154,3.229960902195034,10.11066497134919,59.492440569791896,2.404214229471908
late,SNA,none,1,108,20,-1.646589630240974,-1.4016156039539316,-1.4102551343630592,0.008639530409127474,3.416907190905204,10.412317503124257,59.52687184224631,2.4096471654080314
late,SNA,none,1,108,625,-1.542694208029205,-1.354146586285707,-1.3646769745274572,0.010530388241750187,4.2779002293656925,10.28336033575447,59.75852173681245,2.4198414360667764
late,SNA,none,1,109,0,-1.5047084608544425,-1.354146586285707,-1.3646769745274572,0.010530388241750187,3.250840489019817,10.0892208156842,59.75852173681245,2.4198414360667764
late,SNA,none,1,109,20,-1.5602518896460014,-1.372492331524792,-1.3825164962256726,0.010024164700880647,3.326610406211862,10.41101893879034,59.75578011529663,2.4313165533909333
late,SNA,none,1,109,625,-1.5423186865853793,-1.3666739774623538,-1.3776116416229458,0.01093766416059225,4.161556891801394,9.335463400786493,59.95300147120329,2.42003294994781
late,SNA,none,1,110,0,-1.2372110533837701,-1.3666739774623538,-1.3776116416229458,0.01093766416059225,3.270178369841013,11.317266110513845,59.95300147120329,2.42003294994781
late,SNA,none,1,110,20,-1.3980297047463877,-1.4314210484455838,-1.4413634887104423,0.009942440264858306,3.324590239225705,11.498875700790371,59.952737733714635,2.445567566094707
late,SNA,none,1,110,625,-1.3290698735370103,-1.4141030679034412,-1.4264853556357666,0.012382287732325494,4.329703639361517,10.989154698808276,60.186540599012204,2.4446319333745032
late,SNA,none,1,111,0,-1.4969865523380634,-1.4141030679034412,-1.4264853556357666,0.012382287732325494,3.393484013993872,10.753283559135655,60.186540599012204,2.4446319333745032
late,SNA,none,1,111,20,-1.5738117678614805,-1.4476806585038746,-1.4594544031368304,0.01177374463295564,3.632258335785119,12.073489777445307,60.2293238165391,2.4564250868919246
late,SNA,none,1,111,625,-1.598054268078842,-1.4606645441946557,-1.473396688551361,0.012732144356705248,4.552663489131868,11.256534076528203,60.44709826650489,2.458353019671236
late,SNA,none,1,112,0,-1.3828547500466346,-1.4606645441946557,-1.473396688551361,0.012732144356705248,3.308521670537223,11.417604726399789,60.44709826650489,2.458353019671236
late,SNA,none,1,112,20,-1.4518926548929725,-1.4872118570332615,-1.4994916651523176,0.012279808119055815,3.4516204898468583,12.669442118274407,60.45953969175905,2.473377425491103
late,SNA,none,1,112,625,-1.3422680996240024,-1.4201397905086575,-1.434779487299494,0.014639696790836751,4.246626673225889,10.682246955140892,60.601578241627,2.4686963023600206
late,SNA,none,1,113,0,-1.3957794356662987,-1.4201397905086575,-1.434779487299494,0.014639696790836751,3.209634860235175,11.43786499465249,60.601578241627,2.4686963023600206
late,SNA,none,1,113,20,-1.465458502714188,-1.4490754428822583,-1.4641615903973615,0.015086147515103222,3.3811049897219396,11.918429565883175,60.629039206164435,2.4694066039339653
late,SNA,none,1,113,625,-1.4454890799259161,-1.4584031661746883,-1.473931059361934,0.015527893187245354,4.261866548513483,11.127856359273345,60.81769453859403,2.476225284430385
late,SNA,none,1,114,0,-1.5043350188610491,-1.4584031661746883,-1.473931059361934,0.015527893187245354,3.586539433904528,11.184056034986218,60.81769453859403,2.476225284430385
late,SNA,none,1,114,20,-1.526899630847129,-1.4575314093662464,-1.4723467154360415,0.014815306069795042,3.6557540026590503,11.919322217588636,60.8082480800535,2.4970798165575205
late,SNA,none,1,114,625,-1.5107043688447175,-1.4364165950825967,-1.4505227700321532,0.014106174949556589,4.4547742401329335,10.297242619321592,60.9473388549661,2.4998050874005027
late,SNA,none,1,115,0,-1.4573290112178245,-1.4364165950825967,-1.4505227700321532,0.014106174949556589,3.251049628860092,10.838386978202719,60.9473388549661,2.4998050874005027
