period,arm,iv,seed,task,index,bin,actual,pos,neg,l2,pre,positive_actual,positive_pos,positive_neg,positive_l2,positive_pre,negative_actual,negative_pos,negative_neg,negative_l2,negative_pre,localup_actualdown,localup_currentdown,within_ratio,between_ratio,star_delta20,star_W_delta20,bias_delta20,mean_delta20,within_delta20,star_delta625,star_W_delta625,bias_delta625,mean_delta625,within_delta625
late,SNA,none,1,109,9,next5,-0.05554342879155866,-0.34889031328240955,0.29122371919570544,0.0,0.0021231810573645745,-0.43652417233785784,-0.608381198231934,0.1703013216274097,0.0,0.0015556980027604066,0.07796161311264904,-0.2579583119784221,0.3335979074663278,0.0,0.002322041105459498,0.44713821544613847,0.3864867116554195,1.0233077929993701,1.0318952403743498,-0.018345745239085165,-0.017839521698215455,-0.0005062235408695402,-0.055543428791558824,0.07576991719204518,-0.012527391176646807,-0.012934667095488628,0.0004072759188420618,-0.03761022573093675,0.9107164027815768
late,SNA,none,1,110,10,next5,-0.16081865136261747,-0.47606029113137077,0.3178748142472774,0.0,-0.0026331929966914506,-0.7010895372943848,-0.8370757430585919,0.13462353396853335,0.0,0.0013626197118131451,0.11113318812789222,-0.29433882733865985,0.4101165471602912,0.0,-0.004644533316211499,0.4480405878236529,0.3772743177046886,1.0166388078052566,1.0160471255604575,-0.06474707098323007,-0.06375184708749648,-0.0009952238957339436,-0.16081865136261753,0.054411869384692224,-0.04742909044108745,-0.04887371401282081,0.0014446235717332449,-0.0918588201532402,1.059525269520504
late,SNA,none,1,111,11,last9,-0.07682521552341706,-0.2552117556312876,0.1876677166255708,0.0,-0.009281185815124816,-0.32528712337548477,-0.4322334695999341,0.11505479091765687,0.0,-0.008108485389218921,0.016232103503783613,-0.18891118564077544,0.21486369306926342,0.0,-0.009720401462304957,0.45472703062583225,0.3849034620505992,1.0703625892465096,1.1227723802733767,-0.033577590600433416,-0.032969047501063775,-0.0006085430993698539,-0.07682521552341703,0.23877432179124725,-0.04656147629121454,-0.04691133291559435,0.0003498566243797536,-0.10106771574077866,1.1591794751379965
late,SNA,none,1,112,12,last9,-0.06903790484633814,-0.34208854690892204,0.2731315964027237,0.0,-8.093277706610722e-05,-0.3103043981476828,-0.47819571413626133,0.16979326837828307,0.0,-0.0019019293656633983,0.03326918078731322,-0.2843734144744775,0.3169513702543292,0.0,0.000691245951024073,0.4891398783666377,0.39808861859252825,1.0432515889449803,1.1096409817884236,-0.026547312838605786,-0.02609497660095661,-0.0004523362376494325,-0.06903790484633787,0.14309881930963542,0.04052475368599828,0.03861720125186707,0.0019075524341315032,0.04058665042263221,0.9381050026886664
late,SNA,none,1,113,13,last9,-0.0696790670478896,-0.3109263608645196,0.23330414557758658,0.0,0.00794314163836578,-0.4753103029636291,-0.5727866861649772,0.0910616984600687,0.0,0.006414656266872252,0.1069899067286791,-0.19687549187956738,0.2952565420763115,0.0,0.008608859458159998,0.4168551052356932,0.356496782049052,1.0534235627893824,1.0420152337394577,-0.02893565237360085,-0.029382103097867596,0.00044645072426647073,-0.06967906704788929,0.17147012948676466,-0.038263375666030885,-0.03915157206244002,0.0008881963964086029,-0.049709644259617436,1.052231688278308
late,SNA,none,1,114,14,last9,-0.02256461198607979,-0.3901132979681899,0.3730865871291639,0.0,-0.005537911478860036,-0.4947371533948681,-0.6565404678024702,0.17030617007572108,0.0,-0.008502902203693784,0.15868287255599303,-0.2878429410303433,0.45092559148056105,0.0,-0.004399774328903583,0.4248054230479538,0.38337936228973135,1.0192984268066922,1.0657423550367007,0.0008717568084419813,0.0015843439258924619,-0.0007125871174503123,-0.02256461198607984,0.06921456875452225,0.021986571092091678,0.023408289329780674,-0.0014217182376887651,-0.006369349983668338,0.8682348062284055
late,SNA,none,1,115,15,last9,-0.05238377502405271,-0.3809671073455949,0.32163042211684717,0.0,0.006952920346863875,-0.4602390427750579,-0.6886117751036664,0.21897202253273967,0.0,0.009400686524839023,0.11507543800438584,-0.2546528531758692,0.36378041051814625,0.0,0.005947904523232072,0.42365863962822137,0.36383607942543306,1.0338987200146195,1.025329868832497,-0.007071480178148182,-0.007071870341771147,3.901636227970212e-07,-0.05238377502405278,0.11020642112236079,0.008152262662011633,0.007801866563209803,0.0003503960988018671,-0.0632553673038645,1.0862432791151955
late,SNA,none,1,116,16,last9,-0.08995627264037848,-0.3683228105816432,0.28105773484574076,0.0,-0.002691229823679352,-0.41309808204385534,-0.5779794379578392,0.16798029174119128,0.0,-0.0030989866061176784,0.06431818231793991,-0.26822848364644875,0.3350432000358944,0.0,-0.0024965584641225163,0.4371288857841425,0.3878798463150541,1.038583997410102,1.103963649812451,-0.02435484830829293,-0.0238511814405582,-0.0005036668677348647,-0.08995627264037864,0.13403442814155575,0.024234590718723137,0.02212914402453725,0.0021054466941859574,-0.006141388880445575,1.1217821525764529
late,SNA,none,1,117,17,last9,-0.005263424704362736,-0.3147273157331503,0.3022740711456884,0.0,0.007189817245016945,-0.514996477903528,-0.6395234826771263,0.12305955583140979,0.0,0.0014674078847031458,0.2238307309006069,-0.16875109711683953,0.382820148745323,0.0,0.009761693901237697,0.3961288020693961,0.39461243421639464,1.054897032371608,1.105022946052279,0.006257356745851483,0.0064195543953302625,-0.00016219764947891444,-0.005263424704362807,0.1876417270305617,0.04585875084404267,0.045520878897648,0.000337871946394442,0.036595691740122005,1.0130259447539633
late,SNA,none,1,118,18,last9,-0.13364445077040427,-0.2180399858262437,0.0874891107164889,0.0,-0.003093602094959424,-0.3183413016703882,-0.3699441310588573,0.0491774063714257,0.0,0.0024254132993968723,-0.052799384168445644,-0.15154886440969936,0.10425881888594989,0.0,-0.00550937239618446,0.48356068555438964,0.3975166142007695,1.0492608662296665,0.9765090102360463,-0.06302861482650535,-0.06214927078271759,-0.000879344043787568,-0.13364445077040377,0.16511053850705393,-0.028591404960247147,-0.02806271999863763,-0.00052868496160954,-0.0349302021039839,0.949484670717887
late,SNA,none,1,119,19,last9,-0.14354136667730702,-0.43793958977893527,0.29720407441050684,0.0,-0.0028058758652890763,-0.4397750934976561,-0.6645523399552092,0.22515903642986762,0.0,-0.0003818398892588013,-0.004387367777083396,-0.33148962296631207,0.3310467946285336,0.0,-0.0039445520827583475,0.44385264092321347,0.3946737683089214,1.049792049377328,1.0883770945324933,-0.05361129664682518,-0.05285764216311928,-0.0007536544837057606,-0.14354136667730732,0.16628275653930036,-0.020927785594067938,-0.020976570738385325,4.8785144317661094e-05,-0.10112254589735437,1.1631760260373518
late,SNA,none,2,101,1,first5,-0.0066063947987782335,-0.2722573392005463,0.2662913367139037,0.0,-0.0006403983103676636,-0.30399369060865006,-0.37572782774931207,0.07977976316664726,0.0,-0.00804563896372605,0.10337526745287001,-0.23399122465926192,0.3352682337667364,0.0,0.002098254913576819,0.43517188951769575,0.40400371653011236,1.0452283662430004,1.0308340980950057,-0.009480726080661306,-0.009953992340894224,0.00047326626023277626,-0.006606394798778004,0.14381798513640964,-0.027751097850035045,-0.02773509599827184,-1.60018517635762e-05,-0.05265065694800741,0.9828134822979071
late,SNA,none,2,102,2,first5,-0.012573430805334676,-0.25498528489105504,0.24252029576129913,0.0,-0.00010845999979513126,-0.35002773684294114,-0.47690589394608696,0.13510518682598485,0.0,-0.008227080734687134,0.1214855254206686,-0.16682388145754523,0.28519261355109166,0.0,0.003116787988574349,0.3998294970161978,0.3772378516624041,1.0053839457853657,0.9575757298695838,-0.0033513330184105072,-0.0035189040894800794,0.00016757107106968663,-0.012573430805334462,0.01793836526326098,0.039856884502667,0.039022568352381715,0.0008343161502853032,0.09819659218145316,0.7991435270446696
late,SNA,none,2,103,3,first5,-0.13463008210188995,-0.32726894925757805,0.18884526566449236,0.0,0.0037935867702399984,-0.37717514714374994,-0.5169231976960115,0.13889290161279885,0.0,0.0008551195526693089,-0.04247694672482881,-0.25521127359155116,0.20782428288780916,0.0,0.0049100348301298734,0.48507338225483654,0.39301200800533687,1.0473089093233783,1.043270151641046,-0.048165555894922774,-0.04760282168103225,-0.0005627342138905074,-0.13463008210188998,0.15693439764242223,-0.09013224323275626,-0.08870154963801746,-0.0014306935947388418,-0.1405079934471436,0.9440752006494213
late,SNA,none,2,104,4,first5,-0.12515366643358458,-0.4236835836289787,0.29105052112912594,0.0,0.007479372980594684,-0.63005304691366,-0.8286909654522971,0.18537887516245738,0.0,0.013258988079686248,0.03200832379217065,-0.29761536361462076,0.3239433445957778,0.0,0.005680329751727224,0.4458771092008914,0.38506844953836356,1.0393607670756886,1.0558191361669682,-0.04559734960258521,-0.04518911985852325,-0.0004082297440618273,-0.1251536664335844,0.1259577480821248,0.02181737676848372,0.021331209662637685,0.0004861671058461071,0.08722903245990143,0.9949371497237101
late,SNA,none,2,105,5,first5,-0.07375870893039976,-0.28374835917149943,0.20705323886433338,0.0,0.002936415623953616,-0.4596967409897876,-0.6081195393231982,0.1441659454219601,0.0,0.0042568408976092435,0.0684203009559216,-0.16425048801448067,0.2302208263351926,0.0,0.0024499728729361586,0.4395427603725656,0.38797629127857747,1.0377724196855267,1.0109364580343452,-0.017431783797186684,-0.017210618238863384,-0.00022116555832326322,-0.07375870893039971,0.1216576746221052,0.01476771563832413,0.016156864330866272,-0.0013891486925422213,-0.047401232261787385,0.9780916300830897
late,SNA,none,2,106,6,next5,-0.17637990033988943,-0.4290619337949168,0.24839192694944232,0.0,0.0042901102342182505,-0.7016820945552533,-0.8556717328795385,0.14678659535983174,0.0,0.007203000927302678,0.03254499025888315,-0.2593893023389409,0.2888027286182211,0.0,0.0031315859103519354,0.45862302865863996,0.3989316601661862,1.0393534063187835,1.0373777782705242,-0.0563041776074642,-0.05452112072053916,-0.0017830568869248963,-0.17637990033988915,0.133093457669212,-0.009272413292914727,-0.009213645783442415,-5.876750947209075e-05,-0.06510165183263261,1.158252725699965
late,SNA,none,2,107,7,next5,-0.01810543057176533,-0.28340405049869655,0.267251447112143,0.0,-0.001952818702857438,-0.24432351077079134,-0.4257323776478176,0.18543054702642345,0.0,-0.004021699597629877,0.06443253929692203,-0.23147411117926014,0.29710463559275624,0.0,-0.001197966443460686,0.4236653916514219,0.3634624979211708,1.0555022564168108,1.0751503794206387,-0.006092126782460516,-0.006503530207265573,0.00041140342480503085,-0.01810543057176539,0.18467152126312314,0.07988333011731075,0.07667415287797841,0.0032091772393323488,0.1523309304684588,1.0173478062602284
late,SNA,none,2,108,8,next5,-0.3081367278748144,-0.45625455089827793,0.15146026913795393,0.0,-0.0033424796196018856,-0.6915332765933551,-0.769825400613003,0.07931368424121128,0.0,-0.0010216422159241014,-0.14402251614404035,-0.32202946985702946,0.18234286301880936,0.0,-0.0043359220549418235,0.5117000754843579,0.38790572842405435,1.0546669058968503,1.0510962822526462,-0.10850714070529155,-0.10568853545296841,-0.002818605252323323,-0.30813672787481483,0.18329491780653928,0.001467521754165757,0.002307242185997316,-0.0008397204318316654,0.0008157171497016336,0.9809625430064566
late,SNA,none,2,109,9,next5,-0.1593467411945604,-0.4266794546388016,0.2712065948495777,0.0,-0.003873910483846109,-0.6001671575705597,-0.7246873094812795,0.11885166296715703,0.0,0.005668424595484563,0.00800845932068986,-0.3135423075159628,0.3290473599944518,0.0,-0.007496608846398723,0.44317621941205454,0.3892264739694531,1.045466428964902,1.0574823402768772,-0.04882136459407871,-0.04714202815321289,-0.001679336440865882,-0.15934674119456016,0.1495268959569378,0.01424794542193597,0.013905052010646957,0.0003428934112889694,-0.005637771033400352,0.9903290999593444
late,SNA,none,2,110,10,next5,-0.15496473544457573,-0.4647004068306584,0.3035397236326815,0.0,0.006195936551263683,-0.581945864490175,-0.771236131283504,0.1898090845061449,0.0,-0.000518865611709623,0.011550370263040224,-0.34515688350324897,0.347892665971563,0.0,0.0088145909036761,0.4545605997501041,0.39691795085381093,1.0406421020398073,1.0769001402379583,-0.05891564055648635,-0.058190039676381033,-0.0007256008801050486,-0.15496473544457556,0.14642211667408622,-0.003034571855701662,-0.003943151847366488,0.0009085799916647369,0.014569553224132115,1.1532374788095967
late,SNA,none,2,111,11,last9,-0.09834632577993487,-0.3908151368574542,0.2926083977647896,0.0,-0.00013960049956711937,-0.5786642945931428,-0.7659594177063739,0.18438144472893578,0.0,0.0029136122756171262,0.09717059611907677,-0.23810992942824138,0.336662965984177,0.0,-0.0013824329615333998,0.4436648782501032,0.3781262897234833,1.0073939335387418,0.9659529045162886,-0.028005856899652404,-0.027173732092013347,-0.0008321248076390468,-0.0983463257799353,0.02616889416041568,0.013977203414636374,0.014668307689810867,-0.0006911042751744385,0.022376497537798024,0.7570770160075262
late,SNA,none,2,112,12,last9,-0.08865577725922835,-0.25536866448058715,0.17123753961648677,0.0,-0.004524664812390923,-0.2550251454006795,-0.38935807961159374,0.13332123473286223,0.0,0.001011698604039739,-0.031123566995614322,-0.20903376947839172,0.18434938135365855,0.0,-0.006439195279916991,0.4680708793045804,0.3963557338682715,1.031928646116932,0.9956899196521024,-0.029759548522850565,-0.02898935381541201,-0.0007701947074383502,-0.08865577725922802,0.10789208645322557,0.06374014657670402,0.06260149263525161,0.0011386539414525026,0.13841107219031312,1.1523908014549735
late,SNA,none,2,113,13,last9,-0.12661365608871572,-0.3936885972439316,0.26973806483328727,0.0,-0.002663131911534881,-0.5229368116678365,-0.6513360153834112,0.13214735228925933,0.0,-0.0037482054674384127,0.038182165343224106,-0.28655577567040735,0.3269498986005232,0.0,-0.0022119455868350145,0.45167365807721943,0.3801044431127472,1.0064938667746106,0.956828247293376,-0.04363663361274961,-0.042084690305472794,-0.0015519433072768152,-0.12661365608871566,0.022749716972986,0.03383604569278842,0.03280382119765002,0.0010322244951385074,0.08952283249424586,0.9143163776625141
late,SNA,none,2,114,14,last9,-0.46319646687400784,-0.5903018966758506,0.13439245157550975,0.0,-0.007287067578671241,-0.8856225919349637,-0.989281147008528,0.11204294790027051,0.0,-0.00838448649108694,-0.2683084692291487,-0.40623120931492485,0.14470348529529986,0.0,-0.0067807689344114115,0.5487448920023351,0.4051371862230006,1.075569734434368,1.0825629784811073,-0.18232401778146534,-0.1784540213500072,-0.003869996431458275,-0.46319646687400806,0.26862522795302946,-0.03627493140432403,-0.034874578932641453,-0.0014003524716827082,-0.07745716838514416,1.0797187595157016
late,SNA,none,2,115,15,last9,-0.030298928984607194,-0.25633346320034844,0.2262829422056532,0.0,-0.0002483983338291116,-0.3771673638335681,-0.4969950913104551,0.12318284177472716,0.0,-0.0033551371518378602,0.11855261228061711,-0.1530584151747586,0.2705262555542005,0.0,0.0010847955082985724,0.4488182057815658,0.3738687285827256,1.0281658761315193,1.0082702270277006,-0.013631546409322404,-0.013719441994779258,8.789558545686284e-05,-0.030298928984607176,0.1018926637484947,0.013729000624383758,0.012653987106981734,0.0010750135174021121,0.10107462000079614,0.9992524352842498
late,SNA,none,2,116,16,last9,-0.13182289541871103,-0.40277695506990446,0.27600466688354486,0.0,-0.005050600330877369,-0.5638533624335599,-0.7389191042691462,0.18062686461646815,0.0,-0.005561145205293174,0.06539477886761672,-0.24933135815924995,0.3195436989143752,0.0,-0.004817541599055039,0.4482396216500263,0.3855316167454896,1.0168095985459034,0.9752365974443029,-0.06794313879732572,-0.0669427880021054,-0.0010003507952205835,-0.13182289541871106,0.061966990858457915,-0.06456740585141829,-0.06330117277321423,-0.0012662330782040954,-0.03798282533487818,0.9121326746348566
late,SNA,none,2,117,17,last9,-0.17544880050030515,-0.38898441257802324,0.21410583055040194,0.0,-0.0005702123468767851,-0.4544370655149721,-0.5756035446654226,0.12432525783888286,0.0,-0.0031587898102008283,-0.06287458830140447,-0.313681955770827,0.2503330791883834,0.0,0.0004743013663943202,0.49513014273719563,0.37531486146095716,1.0396873464240302,1.0614169227828674,-0.08467321633481606,-0.0840289205394611,-0.0006442957953549924,-0.1754488005003052,0.13493441384568916,-0.03449807885073697,-0.03447454246663151,-2.3536384105682373e-05,0.08405781741374141,1.0105492226960058
late,SNA,none,2,118,18,last9,-0.21585333209621138,-0.540358904107029,0.32343246582370955,0.0,0.0010730899853886636,-0.7729549702816569,-0.9390124202448858,0.16308156562179274,0.0,0.002975828175241496,0.03184170809695636,-0.3631120752796392,0.39472667849178145,0.0,0.0002271064518493365,0.47919532324621733,0.37534387895460797,1.0152042826244807,0.9886291864220909,-0.0833533495544494,-0.08121056065683141,-0.0021427888976177202,-0.2158533320962115,0.053765059964772544,-0.019003267425793835,-0.018129724568204608,-0.0008735428575891999,-0.032762998845044855,0.9751481093470895
late,SNA,none,2,119,19,last9,-0.0946654293298101,-0.277495956678497,0.18634250778744352,0.0,-0.0035119743197566423,-0.2532026768441077,-0.4169991993457769,0.16613099150585942,0.0,-0.0023345141930069314,-0.03630111703511222,-0.22613887215221345,0.19378322766055325,0.0,-0.003945447535859864,0.4579101972303819,0.3863197650020982,1.0653985583533598,1.1111048943223827,-0.060168594961091726,-0.06001220243264882,-0.00015639252844266635,-0.09466542932980992,0.2572272280556356,-0.01282966463217794,-0.01258758597165599,-0.0002420786605216562,0.0285920130730708,1.1305052117439423
late,SNA,l2,0,101,1,first5,-0.21006555142125838,-0.2818301630109159,0.06258799813361185,0.00223670784546772,0.006939892178986027,-0.40228036641609044,-0.4113979473920633,0.011295791619310104,0.0002383196062733348,-0.00241656525638922,-0.08984509774929465,-0.20079219608837912,0.09466862801196543,0.0034865966260756317,0.012791873763618166,0.5622775800711743,0.352794075214004,1.92588390405137,1.1326547596047905,-0.050014016316548865,-0.048741043578178544,-0.0012729727383702996,-0.21006555142125832,0.125860077529627,0.015705107620165776,0.015580065495165163,0.00012504212500061979,-0.07108685799894948,0.6468459024971159
late,SNA,l2,0,102,2,first5,-0.18558375115389525,-0.2606844357491164,0.07998476675642421,0.002296339284223377,-0.007180447820649213,-0.43989140071024757,-0.4355788398377976,-0.008505831301289523,0.0005082223222415872,0.0036849991926078116,-0.02693384735518134,-0.15157650906264772,0.13518965301697697,0.0034118565897159826,-0.013958860213632584,0.5072572338233917,0.3133252177170147,2.096656317496565,1.2992390764623576,-0.052627281687965766,-0.05164282022662642,-0.0009844614613393789,-0.1855837511538953,0.1500099256224755,-0.018284654733567246,-0.017594544516020216,-0.0006901102175470436,-0.1413781144008825,0.681824769838113
late,SNA,l2,0,103,3,first5,-0.18581626565831028,-0.2421559568597707,0.0759703008994573,0.0020690812039787167,-0.021699698827253165,-0.32284757323281427,-0.3882918336144623,0.08641666720421473,0.0001391974055464999,-0.02111162765715228,-0.10673116897534121,-0.15781632567211973,0.06994137288424242,0.003182878112783116,-0.022039093277814094,0.5634146341463414,0.3425365853658537,1.9698464446224389,1.2436356251863343,-0.06122398601843887,-0.05920756617632722,-0.0020164198421116462,-0.18581626565831028,0.1339267032044738,0.018293601907536955,0.017227700763362108,0.0010659011441748571,-0.07186122539860665,0.6524891544078951
late,SNA,l2,0,104,4,first5,-0.20556268121395083,-0.1825989761148835,-0.03025260288681117,0.0022928794744351195,0.00499599868869158,-0.3809872573262365,-0.39098744030724997,0.006649756711816789,0.000657254538316574,0.0026931330527497966,-0.0806549394987428,-0.03421992319867094,-0.056528228022007625,0.003457495183313214,0.0066357104806980104,0.5535767289997032,0.31681013159196597,2.0823639894438415,1.1800076936146064,-0.0609962714587306,-0.059621551015748675,-0.0013747204429819249,-0.20556268121395083,0.1339522873006407,0.030901853877674745,0.030392236964051605,0.000509616913623178,-0.057294196573975706,0.6548957074348083
late,SNA,l2,0,105,5,first5,-0.29531189111082107,-0.3234253686789377,0.017763886770339705,0.0024967336636146815,0.007852839918317854,-0.5292293149518015,-0.5372034777918705,-0.002632218059468287,0.0010670815608630985,0.009539264194112263,-0.12303728169223917,-0.16598288472481412,0.03278513202654725,0.0035496383748661866,0.006610828619390412,0.6027871305649083,0.35905349794238683,2.1778814388157333,1.311385594174687,-0.09872611582874846,-0.09638079378971195,-0.002345322039036545,-0.295311891110821,0.15500196162562663,-0.05442288536459461,-0.050644264283302765,-0.003778621081291931,-0.20573504446463706,0.6786569152629327
late,SNA,l2,0,106,6,next5,-0.058374620568893996,-0.11279263887871122,0.05295303227620237,0.0018644269664156118,-0.00039943987223416605,-0.2251971600402468,-0.25705590541500006,0.02678169974948663,-0.0003877796824866633,0.005464817523843303,0.026077081573464198,-0.03976127001084646,0.06620192290104718,0.003004576766789534,-0.003368142545560274,0.42754901960784314,0.3007843137254902,1.9443536205537881,1.1332151807749866,-0.009736002107382125,-0.009528777052326659,-0.00020722505505545857,-0.058374620568893976,0.11885004057302714,0.05634532799926978,0.05567819902001231,0.0006671289792575391,0.043172814818495275,0.647834420226656
late,SNA,l2,0,107,7,next5,-0.14625450658165043,-0.12745373267028712,-0.01775831446938317,0.002122345898485716,-0.0031648212737742654,-0.26513733685311935,-0.24740442898358356,-0.0068458422547738205,-0.0002472646228186535,-0.010639826871593129,-0.06691540342102871,-0.04740196533553012,-0.025040995717762672,0.0037037582283483013,0.0018237901085197373,0.5307801706623324,0.3419341731003657,2.0537587185011925,1.0492910840701506,-0.034325789227218434,-0.033280620446962395,-0.0010451687802560602,-0.14625450658165043,0.13964380951555502,-0.029832312981745934,-0.029786675021898718,-4.5637959847223686e-05,-0.1131059685179498,0.6264941343556993
late,SNA,l2,0,108,8,next5,-0.11051751444929984,-0.12353220380923709,-0.0037541141512342745,0.0024520651066212563,0.014316722890842577,-0.17225304911896602,-0.2185379807562676,0.029495243407869177,0.00028448728107770933,0.016505171346826827,-0.07437544414321487,-0.06791260825091172,-0.02321941278294327,0.00372103848773621,0.013035531136682724,0.5353848963564971,0.34398685051593464,1.9376212942221218,1.0981357865666688,-0.008730751276141147,-0.008094624688508106,-0.0006361265876330437,-0.11051751444929989,0.11628607349835277,0.04112827262614012,0.0412700498977778,-0.00014177727163769416,-0.06677321603098293,0.6012639591188202
late,SNA,l2,0,109,9,next5,-0.1412193213351754,-0.1819446608847177,0.026518207366754337,0.0019067827933017909,0.012300334828768848,-0.2617443098450304,-0.32287764107424327,0.03859249705323458,-1.2952696726409775e-05,0.022553762924109207,-0.04922650801617155,-0.07437508965007038,0.017302293797120342,0.003372054607383653,0.0044742258341403255,0.5659948320413437,0.33178294573643413,2.323567654417006,1.4061974084299085,-0.02937320830011035,-0.028509423955709157,-0.0008637843444012118,-0.14121932133517548,0.16491331128769865,-0.03730699385322862,-0.03619024551745734,-0.0011167483357712622,-0.14486305825317666,0.6644690809248432
late,SNA,l2,0,110,10,next5,-0.17820532956536084,-0.267664721936138,0.09771785152820513,0.0021011222955394622,-0.010359595320236694,-0.3839323854213187,-0.4185071339689606,0.03862947458551091,0.00019475496295227524,-0.004249511432298429,-0.02999336459386427,-0.15899330681571724,0.1402868972826192,0.0034745267179409844,-0.014761483712622321,0.5314906635721067,0.33980377676970147,2.264133624176334,1.28634750985648,-0.06188967227188105,-0.06057421495186566,-0.0013154573200154125,-0.17820532956536084,0.17032439654141548,0.005447745835927081,0.003947896204417822,0.0014998496315092764,-0.07842777537300827,0.6584510209972783
late,SNA,l2,0,111,11,last9,-0.17284376827048742,-0.23403096474510668,0.06555392587933027,0.0021306901176482316,-0.0064974327486978485,-0.3088865965347631,-0.36063697651173127,0.04797856197735934,3.966923438106998e-05,0.0037321294856567633,-0.08076735872999093,-0.14834157458433306,0.07744927108133888,0.0035459333734810462,-0.013420997729872031,0.5148666598549095,0.3349340962501277,1.9478361034321898,1.27321885769435,-0.05704628470537018,-0.05560548278191593,-0.0014408019234542734,-0.17284376827048742,0.13675253157560763,0.035761015514415906,0.034470961011809936,0.001290054502605928,-0.00799952959107536,0.6416114394397365
late,SNA,l2,0,112,12,last9,-0.34371431335327884,-0.3827158848493719,0.017230205900345078,0.002427986249455081,0.019343346313295946,-0.4956587732950539,-0.5565605771347684,0.032944866478066034,0.0006101399237997106,0.027346754203441598,-0.20589579843588804,-0.22503315442125899,0.002976503040219137,0.00407683136724261,0.012083997797919497,0.6273037542662117,0.34666016577279374,2.3053801426061544,1.5179523251413476,-0.11443833484862864,-0.11262617615949291,-0.0018121586891356872,-0.34371431335327884,0.18657831636272376,0.016430902567131436,0.016331196222650335,9.970634448109097e-05,-0.08900574906955902,0.6690288121594284
late,SNA,l2,0,113,13,last9,-0.31749480913602723,-0.38311711985014335,0.06656053590030732,0.002235175617737171,-0.003173430492483824,-0.5277335424958346,-0.5905991790029399,0.06779344402858843,0.0007133727738721215,-0.005641232511322289,-0.1335984632961665,-0.20163204383311129,0.06548210807721375,0.003566300371026767,-0.0010148378950676864,0.5775603139230695,0.3109194845460711,2.326829047142922,1.203119552191299,-0.11628783857921467,-0.11415043370716832,-0.0021374048720463196,-0.31749480913602723,0.1667131188015422,-0.06770252015047411,-0.06639495145164367,-0.0013075686988304365,-0.22978370653667837,0.6883872352048684
late,SNA,l2,0,114,14,last9,-0.22032010338434854,-0.3006193308662757,0.08084084522027415,0.0022710669589572465,-0.002812702636715227,-0.3610812408989997,-0.44620476097680084,0.08225713583811323,0.00017304118082534943,0.002693311101835051,-0.12104093178795058,-0.19793757400441572,0.07984193201339432,0.003750809627413184,-0.006696107477094277,0.5691790686509841,0.3189630340854537,2.0726542826310537,1.126794436585575,-0.06539873143584843,-0.06414082482500377,-0.0012579066108446557,-0.2203201033843485,0.14261628564113427,0.00573423187991301,0.0060386889775765895,-0.00030445709766354495,-0.09824382976050619,0.6735134339670662
late,SNA,l2,0,115,15,last9,-0.25244598759197034,-0.32290043979701594,0.07834869122771251,0.002343333734506589,-0.01023759910810543,-0.44777692612958814,-0.5411367004853892,0.10386054353321464,0.0006151862331746173,-0.011116001433215082,-0.1293667872163457,-0.18538845803116555,0.06227351949419048,0.003432249879524293,-0.009684112514573481,0.5770602590576309,0.33330204617983855,1.8484727746679512,1.338233082072414,-0.09843594186221521,-0.0965977592153176,-0.0018381826468976195,-0.2524459875919703,0.12007546888987564,0.0016016605082875002,0.002172255620218222,-0.0005705951119307426,-0.06957343166680088,0.6632570902574058
late,SNA,l2,0,116,16,last9,-0.14349496563309116,-0.2297315838578148,0.09888846765547035,0.0018438556619197455,-0.014495722038840047,-0.33320079803791053,-0.39649412234237774,0.0820404875328511,0.0001403462875247049,-0.018887544034982145,-0.013864310034006216,-0.11577864461980997,0.11040110636103713,0.003007905465885635,-0.011494682179298452,0.5363145563817867,0.32973413466435775,2.0898977102184433,0.999932824627862,-0.05930288273162582,-0.05783453155969176,-0.0014683511719340465,-0.1434949656330911,0.15018694383040887,-0.004823812189958782,-0.004128333232608694,-0.0006954789573501326,-0.08623746607191812,0.6708413803569857
late,SNA,l2,0,117,17,last9,-0.24483673974775738,-0.33675162437260836,0.06845593824888187,0.0022667678713062336,0.02119216253393033,-0.46601894593150495,-0.563351588026735,0.07416002684723552,0.0004211160582380292,0.022751464013885912,-0.09303531650630657,-0.18123189436059703,0.06454111714972853,0.003533472715542952,0.020121985199126485,0.5409130902336494,0.34607488513051127,2.0489435965623275,1.320726986581725,-0.06440602854201583,-0.06333403000464322,-0.0010719985373725642,-0.24483673974775733,0.13580316382672952,0.03544336694501146,0.034607870501833254,0.0008354964431782699,-0.05154422703754344,0.6799905206196045
late,SNA,l2,0,118,18,last9,-0.24763750262578207,-0.31285158622234055,0.060118295836007016,0.0019569839046599553,0.0031387804369335764,-0.36765939446913687,-0.4213821311142553,0.0534695623507894,-2.2710306160685177e-05,0.0002758485511355198,-0.15458308162656498,-0.2287065451757659,0.0652731391345322,0.0034918647144362904,0.005358446073772848,0.5687844442133722,0.3052927108245815,2.214053052801772,1.4892062341467802,-0.09160016801533824,-0.09041431178955434,-0.0011858562257839357,-0.2476375026257819,0.17013787198654046,0.011677842855443918,0.009929932164251531,0.001747910691192376,-0.05450338827212703,0.6282683795020789
