arm,task,updates,seed,n_units,N,D,c,cND,I_self,I_rest,I_round,K,Q,G,R_self,R_rest,R_round,mean_boundary_jump,mean_parameter_move,variance_initial,variance_after_boundary,variance_current,undefined_c_count
LR_a0p1_q0,21,20,6,100,1.2835879298378046,0.00966329547892403,-0.04992694526219374,0.001345919227321416,0.005422515467251612,-0.003936365556319277,-4.296846315963672e-09,-0.0001402263867646046,0.0005741018868658531,-0.002398189341306202,-0.010845030934503223,0.007872731112638554,8.593692631927344e-09,0.007294148710987927,0.006304556828223237,0.4813178323282841,0.4813178323282841,0.48071828499295743,0
LR_a0p1_q0,21,20,7,100,1.140126357343768,0.010390995222448183,-0.02407213857107751,-0.00014209754431186911,0.007717898191898779,-0.00788299055216122,6.7665607039744706e-09,2.2988049389870365e-05,0.00020263038938433356,0.0005328015767878045,-0.015435796383797558,0.01576598110432244,-1.3533121407948941e-08,0.03990355853480615,-0.01324239803497173,0.38540240307227813,0.38540240307227797,0.38553560346647503,0
LR_a0p1_q0,21,20,8,100,1.1805290607991294,0.01471211116397147,0.06899026567441252,0.002219024546372921,0.01436998878078902,-0.011706313062210236,-9.853128262392938e-09,-0.0004446413190775998,0.0015675331931843952,-0.0037597985377166433,-0.02873997756157804,0.023412626124420473,1.9706256524785877e-08,-0.0319465951994935,-0.02114382842765326,0.4187967016636488,0.4187967016636488,0.4178567520292196,0
LR_a0p1_q0,21,20,9,100,1.326791571939406,0.012736676619148467,-0.013950151783516506,0.002495183564836534,0.017859991991022176,-0.015213129837726937,1.3875130675806784e-08,-0.0001516924635893855,0.0008717744744827311,-0.0044219775823691075,-0.03571998398204435,0.030426259675453874,-2.7750261351613568e-08,0.026377314199216434,-0.021995278049442984,0.5404499401859928,0.5404499401859928,0.5393444457904005,0
LR_a0p1_q0,21,200,0,100,1.2669992970617052,0.03653165838566249,0.11609878743608432,0.008882620236960828,0.12940976662901313,-0.11962903904493614,-5.830099936924151e-08,-0.0008980490461168017,0.005064206107657431,-0.014497132458497835,-0.25881953325802626,0.2392580780898723,1.1660199873848302e-07,0.0455295813641861,-0.06666568640738811,0.47651128172834967,0.4765112817283496,0.47288699861372513,0
LR_a0p1_q0,21,200,1,100,1.253040267200077,0.030304996895535438,0.10956524711345604,0.003941475473471749,0.2456725282274354,-0.23918766570372685,-2.3205821501082297e-09,-0.0025433847296545535,0.00735402506742249,-0.0056156953388301145,-0.4913450564548708,0.4783753314074537,4.641164300216459e-09,0.020526569731196438,-0.036545009201380235,0.4786767700021044,0.4786767700021043,0.4772728461673968,0
LR_a0p1_q0,21,200,2,100,1.0706180017873153,0.033669369149503275,0.14032642840024978,0.010890120905984449,0.099957890950363,-0.0876586494426394,-1.0604539112546978e-08,-0.001409109997200006,0.005169369493840352,-0.01942909231252856,-0.199915781900726,0.1753172988852788,2.1209078225093957e-08,0.05962040829526421,-0.05127956907549824,0.329592878308573,0.329592878308573,0.3247356052304407,0
LR_a0p1_q0,21,200,3,100,1.2983288288135721,0.027252406320228385,0.036686598817623414,0.002700972094458678,0.20923141832503336,-0.20533604536429034,1.0384833033263457e-08,-0.001194411251117242,0.004139990763498599,-0.003650775927653239,-0.4184628366500667,0.4106720907285807,-2.0769666066526913e-08,-0.08506364360610714,-0.038522745564947544,0.5230479963287166,0.5230479963287166,0.5221353023468033,0
LR_a0p1_q0,21,200,4,100,1.3731095941468907,0.045204207388416774,0.07345067903947201,0.016292715008512856,0.11779790027840752,-0.10158779338498639,9.958460474528381e-08,8.250853048695898e-05,0.0046515472284199685,-0.02776886572763182,-0.23559580055681503,0.20317558676997277,-1.9916920949056762e-07,0.10195520508235051,-0.12780622318286036,0.5642834280912497,0.5642834280912498,0.5573412116593418,0
LR_a0p1_q0,21,200,5,100,1.1561896309741164,0.034279590757877135,-0.05908598395814745,-0.003387186948358638,0.09737712624630306,-0.09998662089855212,-1.2642574257264535e-08,-0.0007776796535352577,0.004027146891074668,0.00924616148072143,-0.1947542524926061,0.19997324179710424,2.528514851452907e-08,0.02702163290790479,-0.03340540343726833,0.3946344049901026,0.3946344049901026,0.3969459453602828,0
LR_a0p1_q0,21,200,6,100,1.2835879298378046,0.028978298754081387,0.07451837375227792,0.0034084779312408818,0.07234657581627353,-0.06904994514985698,4.259449176216449e-08,0.00011180467033255285,0.0018773040711898758,-0.004716042450626789,-0.14469315163254706,0.13809989029971395,-8.518898352432899e-08,0.007294148710987927,-0.000848658905356513,0.4813178323282841,0.4813178323282841,0.48013882171562733,0
LR_a0p1_q0,21,200,7,100,1.140126357343768,0.021878445319192873,0.042905528133273634,1.7309137603807868e-05,0.07146033414809916,-0.07124227858347221,9.4113615839596e-10,-0.00020074736815931638,0.0016927295350697277,0.0012566165235434836,-0.14292066829619832,0.14248455716694441,-1.88227231679192e-09,0.03990355853480615,-0.03374542782726296,0.38540240307227813,0.38540240307227797,0.38571655720316383,0
LR_a0p1_q0,21,200,8,100,1.1805290607991294,0.03650959534110286,0.041172043299007095,0.0016062893179592805,0.1282649696397692,-0.12562811589507636,-1.2555800610615766e-08,-0.0010305518709329412,0.005671809569935911,0.00039812719215146674,-0.2565299392795384,0.2512562317901527,2.511160122123153e-08,-0.0319465951994935,-0.028011560669150556,0.4187967016636488,0.4187967016636488,0.41889623346168664,0
LR_a0p1_q0,21,200,9,100,1.326791571939406,0.030698094941421297,-0.013411575131168873,0.004116308853082711,0.15950868030583834,-0.1554548404714678,2.9376272000870593e-08,6.243964244017342e-05,0.003212692528824268,-0.004895045892460819,-0.3190173606116767,0.3109096809429356,-5.8752544001741186e-08,0.026377314199216434,-0.014634243287868071,0.5404499401859928,0.5404499401859928,0.5392261787128776,0
LR_a0p1_q0,21,1000,0,100,1.2669992970617052,0.07358804621656541,0.10265568617813256,0.004315941930849115,0.6037216396074329,-0.6012889864732786,-1.1314193292725177e-07,0.0018834019386273976,0.010421642383335235,0.0055565623988918,-1.2074432792148657,1.202577972946557,2.2628386585450354e-07,0.0455295813641861,-0.08302441386186044,0.47651128172834967,0.4765112817283496,0.4779004223280724,0
LR_a0p1_q0,21,1000,1,100,1.253040267200077,0.0665965307737354,0.0670953653009623,0.0010368478578664992,1.0421140785457925,-1.035862066321756,2.7667446572970254e-08,-0.005215192033617718,0.020843054167236055,0.00833897438426761,-2.084228157091585,2.071724132643512,-5.533489314594051e-08,0.020526569731196438,-0.09073895212381299,0.4786767700021044,0.4786767700021043,0.48076151359817115,0
LR_a0p1_q0,21,1000,2,100,1.0706180017873153,0.05493453642178315,0.12883832630735106,0.011502381377952082,0.5152266687597501,-0.5025149156478388,-1.4908706858009215e-07,-0.0012092226468906008,0.00841497524132049,-0.017008232808364877,-1.0304533375195002,1.0050298312956776,2.981741371601843e-07,0.05962040829526421,-0.05475954391399328,0.329592878308573,0.329592878308573,0.3253408201064817,0
LR_a0p1_q0,21,1000,3,100,1.2983288288135721,0.046766367968251066,-0.02005821514233175,-0.006473422425256107,0.9693144001792742,-0.9743710308566329,6.602964530051871e-08,-0.0014168577775421612,0.008454026639902006,0.0185671559353299,-1.9386288003585483,1.9487420617132658,-1.3205929060103742e-07,-0.08506364360610714,-0.048124618361989974,0.5230479963287166,0.5230479963287166,0.527689785312549,0
LR_a0p1_q0,21,1000,4,100,1.3731095941468907,0.06975312720887997,0.043431789505759565,0.008451674494599482,0.5502651233450719,-0.5438060190931183,2.9085933650423387e-07,0.0019922793833095868,0.007226172316334482,-0.005692617906245308,-1.1005302466901439,1.0876120381862366,-5.817186730084677e-07,0.10195520508235051,-0.14082151556980385,0.5642834280912497,0.5642834280912498,0.5628602736146886,0
LR_a0p1_q0,21,1000,5,100,1.1561896309741164,0.056690259552138356,-0.02916876890421281,-0.008406408069340515,0.5943517037857788,-0.6028052448173038,3.636032551767273e-08,4.709660185906062e-05,0.007117371652542441,0.024024380994941596,-1.1887034075715577,1.2056104896346076,-7.272065103534547e-08,0.02702163290790479,-0.01929065850133384,0.3946344049901026,0.3946344049901026,0.40064050023883785,0
LR_a0p1_q0,21,1000,6,100,1.2835879298378046,0.06279799201044489,0.02995151850468556,0.003297298524276434,0.33331380066840405,-0.33314151064827896,3.3152113539114194e-08,0.003124975352037736,0.003945932475470261,0.0036012861309928624,-0.6666276013368081,0.6662830212965579,-6.630422707822839e-08,0.007294148710987927,-0.011702959626646848,0.4813178323282841,0.4813178323282841,0.48221815386103223,0
LR_a0p1_q0,21,1000,7,100,1.140126357343768,0.053474637028086844,0.03170697660653128,-0.003048193658186108,0.31914160794002905,-0.32434669934317156,1.9641443522337226e-08,0.0021568781035129635,0.003964246653335223,0.014374390176733365,-0.6382832158800581,0.6486933986863431,-3.928288704467445e-08,0.03990355853480615,-0.047812902163191076,0.38540240307227813,0.38540240307227797,0.38899600061646145,0
LR_a0p1_q0,21,1000,8,100,1.1805290607991294,0.055353336056970806,0.038589988420992746,-0.0007823064561437494,0.6743850832468332,-0.6762522299501832,3.094897686121023e-08,0.0010848092982290911,0.007506691288389616,0.011240922797135304,-1.3487701664936664,1.3525044599003664,-6.189795372242046e-08,-0.0319465951994935,-0.024932636629351537,0.4187967016636488,0.4187967016636488,0.4216069323629326,0
LR_a0p1_q0,21,1000,9,100,1.326791571939406,0.05532158103418241,0.01064806527062759,0.0062614442057106375,0.8056771274044827,-0.8023543579266139,1.889263432980565e-08,0.002938655835207402,0.005394893582827079,-0.0012506831581793958,-1.6113542548089654,1.6047087158532278,-3.77852686596113e-08,0.026377314199216434,-0.01193343268830707,0.5404499401859928,0.5404499401859928,0.5401372693964479,0
LR_a0p1_q0,21,10000,0,100,1.2669992970617052,0.10110863840481965,0.06882295706376897,-0.011257628205059234,7.006379436592746,-7.026170791966571,-2.144736374712309e-07,0.008533941642386505,0.013955641255433868,0.05353878095032535,-14.012758873185492,14.052341583933142,4.289472749424618e-07,0.0455295813641861,-0.09179576419441432,0.47651128172834967,0.4765112817283496,0.4898959769659308,0
LR_a0p1_q0,21,10000,1,100,1.253040267200077,0.13571998927685647,0.03192590356325886,-0.04058333813551526,11.715074273134906,-11.75993382596,2.7520057551659763e-08,0.004276187169513353,0.039555579378139506,0.12927462998819675,-23.430148546269812,23.51986765192,-5.5040115103319526e-08,0.020526569731196438,-0.08594009645395703,0.4786767700021044,0.4786767700021043,0.5109954274991535,0
LR_a0p1_q0,21,10000,2,100,1.0706180017873153,0.07805539807758552,0.10419754739515712,0.007907664451121468,5.487431837519094,-5.4810548493216,6.608372829106611e-07,0.0015300154163482005,0.00965702930372036,-0.0030982687658261676,-10.974863675038188,10.9621096986432,-1.3216745658213223e-06,0.05962040829526421,-0.05344106026458114,0.329592878308573,0.329592878308573,0.32881831111711635,0
LR_a0p1_q0,21,10000,3,100,1.2983288288135721,0.0929433685122255,-0.10399400422646815,-0.04080606148310031,12.105203840195635,-12.151638427104967,3.363340673136952e-07,0.005628189092175346,0.015538636077222074,0.10840713722777343,-24.21040768039127,24.303276854209933,-6.726681346273904e-07,-0.08506364360610714,-0.04135070996097854,0.5230479963287166,0.5230479963287166,0.5501497806356599,0
LR_a0p1_q0,21,10000,4,100,1.3731095941468907,0.14211633550309502,-0.0056423008260528965,-0.03364590889312103,7.687442290022085,-7.741143242723756,-9.57049687558463e-08,0.02005513951353162,0.012650846334196459,0.12005294314750181,-15.37488458004417,15.482286485447512,1.914099375116926e-07,0.10195520508235051,-0.14778824978585756,0.5642834280912497,0.5642834280912498,0.5942966638781251,0
LR_a0p1_q0,21,10000,5,100,1.1561896309741164,0.08065767786792093,-0.04476911988535287,-0.015761180767238515,7.164940451043589,-7.184152204868142,-2.3304024962296826e-08,0.003450596361342518,0.008593510309248369,0.047017064566410485,-14.329880902087178,14.368304409736284,4.660804992459365e-08,0.02702163290790479,-0.014903718688528031,0.3946344049901026,0.3946344049901026,0.4063886711317052,0
LR_a0p1_q0,21,10000,6,100,1.2835879298378046,0.11201900123070803,-0.0138092482076986,-0.007666428581753453,3.417952986493236,-3.43817993437626,-3.696558075999752e-07,0.012560888957081956,0.005347679358328563,0.04580231443599939,-6.835905972986472,6.87635986875252,7.393116151999504e-07,0.007294148710987927,-0.01708736234491044,0.4813178323282841,0.4813178323282841,0.4927684109372839,0
LR_a0p1_q0,21,10000,7,100,1.140126357343768,0.08388427752999311,-0.014892320790071668,-0.017245348108460578,3.7177187939183147,-3.74316676476004,-8.15230608278709e-09,0.008202630885574411,0.005127850181574828,0.05602380816964479,-7.4354375878366294,7.48633352952008,1.630461216557418e-08,0.03990355853480615,-0.03478340984756631,0.38540240307227813,0.38540240307227797,0.3994083551146893,0
LR_a0p1_q0,21,10000,8,100,1.1805290607991294,0.06319151657329036,0.04645657130099143,-0.003798652803594286,7.507012794733088,-7.513574122252221,-1.363475987249227e-07,0.0027628110631353,0.007897184186093281,0.02102011191955247,-15.014025589466176,15.027148244504442,2.726951974498454e-07,-0.0319465951994935,-0.03063407556300053,0.4187967016636488,0.4187967016636488,0.42405172964353693,0
LR_a0p1_q0,21,10000,9,100,1.326791571939406,0.06951002669819498,0.008062332413694162,0.004251639019141725,8.218901790145656,-8.220021022913006,-1.7992801457057475e-07,0.005371051714519535,0.006039394370049797,0.00827821976080542,-16.437803580291312,16.44004204582601,3.598560291411495e-07,0.026377314199216434,-0.001779620925909583,0.5404499401859928,0.5404499401859928,0.542519495126194,0
LR_a0p1_q0,101,1,0,100,2.372313240149399,0.004669326317203083,-0.008856765640056026,0.00040293059257718184,0.0015954018068137245,-0.0011924749743241936,3.760087650772809e-09,0.0,6.549078940689156e-05,-0.0007403703957474672,-0.003190803613627449,0.002384949948648387,-7.520175301545619e-09,0.06756892042274276,0.00041613354915029296,1.5533465409814555,1.553346540981456,1.553161448382519,0
LR_a0p1_q0,101,1,1,100,2.5365962184591515,0.002333394514733437,0.03822612895191971,-0.00032287521096086095,0.0005030982653683774,-0.0008259734311691588,-4.516007965247669e-11,0.0,1.541931447920159e-05,0.0006611697364009334,-0.001006196530736755,0.0016519468623383176,9.032015930495338e-11,0.07369749367694764,-0.0017910031964787764,1.8199737165566878,1.8199737165566878,1.8201390089907883,0
LR_a0p1_q0,101,1,2,100,2.2094857638639693,0.0007911229653292057,-0.048068570221417216,-0.00017637850379501345,-0.00039889508201965276,0.0002225056526020605,1.0925622578803045e-08,0.0,2.401549315554502e-06,0.0003551585569055887,0.0007977901640393055,-0.000445011305204121,-2.185124515760609e-08,0.047300620988807406,-0.008873987015141568,1.3829971583664642,1.3829971583664642,1.3830859480056907,0
LR_a0p1_q0,101,1,3,100,2.2425161383252616,0.0057090604734132515,-0.022728163209531006,-0.0018644283744711412,0.001532425311342056,-0.0033968452341974955,-8.451615701580135e-09,0.0,0.00011995436165194328,0.003848811110594206,-0.003064850622684112,0.006793690468394991,1.690323140316027e-08,0.0538886004294171,-0.0004450653265322593,1.438286690917307,1.4382866909173069,1.4392488936949552,0
LR_a0p1_q0,101,1,4,100,2.52667369487843,0.00014168903357564074,-0.030108501656608378,7.52444680400926e-05,0.0007580206265832883,-0.0006827718729805111,-4.285562684311486e-09,0.0,6.971108199303613e-08,-0.00015041922499818173,-0.0015160412531665766,0.0013655437459610222,8.571125368622973e-09,0.03891213258357833,-0.0005341592483328661,1.897413145154828,1.8974131451548275,1.8973755403485781,0
LR_a0p1_q0,101,1,5,100,2.0671168075887096,0.0005810691612008021,0.01872899439178455,-8.162310191422233e-05,-0.0003985364949937557,0.0003169248572286107,-1.1464149077443664e-08,0.0,1.0273958311454897e-06,0.00016427359965958066,0.0007970729899875114,-0.0006338497144572214,2.2928298154887327e-08,-0.06323989796682032,-0.0016292816128491508,1.1854368630561505,1.1854368630561505,1.1854779314560657,0
LR_a0p1_q0,101,1,6,100,2.020018406191763,0.002242182397815849,-0.005364145603123467,0.00031122001847628416,-0.00016538960896004238,0.0004766079939977137,1.6334386128627767e-09,0.0,1.5569952423161537e-05,-0.0006068700845294014,0.00033077921792008477,-0.0009532159879954274,-3.2668772257255533e-09,0.006974316624491514,0.0002399299178210107,1.1603151656701565,1.1603151656701565,1.1601634481490242,0
LR_a0p1_q0,101,1,7,100,2.2168082617688114,0.002252915804438614,0.07413389513741624,-9.887248776113764e-05,0.0004998967457110087,-0.0005987746613578302,5.427885683713118e-09,0.0,8.304615117586318e-06,0.00020604959063983297,-0.0009997934914220174,0.0011975493227156604,-1.0855771367426236e-08,-0.06782932915187756,-0.00027478947822745736,1.4278871340698986,1.4278871340698986,1.4279386464675587,0
LR_a0p1_q0,101,1,8,100,2.3438979868487055,0.004557911425794989,0.027874897500819097,-0.0013210917679324086,0.0012956287291253379,-0.0026167178256946383,-2.671363107295536e-09,0.0,6.486070966489916e-05,0.0027070442455297333,-0.0025912574582506757,0.0052334356513892765,5.342726214591072e-09,0.06626717056109457,0.00010575776730476688,1.5695458134377325,1.5695458134377325,1.5702225744991147,0
LR_a0p1_q0,101,1,9,100,2.361387554938136,0.016395271691217364,0.06263986799657811,0.0044848654073931255,0.0027617933361898384,0.0017230712417991472,8.294041390418589e-10,0.0,0.0009825078264123848,-0.007987222988373868,-0.005523586672379677,-0.0034461424835982944,-1.6588082780837178e-09,0.004547977402752795,-0.012128098501911336,1.6765694801731954,1.6765694801731954,1.6745726744261027,0
LR_a0p1_q0,101,20,0,100,2.372313240149399,0.010672325437100269,0.032651168405602136,0.0010834496077260583,0.029126978559240947,-0.027981874838580646,4.040442232858563e-08,-6.169451735657298e-05,0.0004521933960411442,-0.001838094854124117,-0.05825395711848189,0.05596374967716129,-8.080884465717126e-08,0.06756892042274276,-0.001025345793084605,1.5533465409814555,1.553346540981456,1.5528870172679243,0
LR_a0p1_q0,101,20,1,100,2.5365962184591515,0.013961234077482619,0.06191033796289907,-0.00028107738318860044,0.03001413581828359,-0.03014203211154745,-1.1138137568624359e-07,-0.0001530697085490608,0.0008040305752984584,0.0010600459245775596,-0.06002827163656718,0.0602840642230949,2.2276275137248718e-07,0.07369749367694764,-0.0006836366970145425,1.8199737165566878,1.8199737165566878,1.8202387280378323,0
LR_a0p1_q0,101,20,2,100,2.2094857638639693,0.019445789347866584,0.025616841505398953,0.006512522331911244,0.056571362507634226,-0.04980474432088648,-7.828742976947998e-09,-0.0002540880260935197,0.001340998433970472,-0.012192222282039034,-0.11314272501526845,0.09960948864177296,1.5657485953895995e-08,0.047300620988807406,-0.03342875549984325,1.3829971583664642,1.3829971583664642,1.3799491027959545,0
LR_a0p1_q0,101,20,3,100,2.2425161383252616,0.01582835448557052,-0.014305167818231728,0.0005662917263825331,0.025990405116695574,-0.02536014831399669,-3.696837311989091e-08,-6.392810794323285e-05,0.0007122970583927193,-0.0005481426102587999,-0.05198081023339115,0.05072029662799338,7.393674623978182e-08,0.0538886004294171,-0.008839014708630482,1.438286690917307,1.4382866909173069,1.4381496552647421,0
LR_a0p1_q0,101,20,4,100,2.52667369487843,0.008555012230571707,0.020861204830753172,0.003542913408222867,0.03069109274422052,-0.027066576920784128,-6.097630413036554e-08,-8.154143890939284e-05,0.00038985226926728777,-0.006859057424997228,-0.06138218548844104,0.054133153841568256,1.2195260826073108e-07,0.03891213258357833,-0.011448237105836489,1.897413145154828,1.8974131451548275,1.8956983807985786,0
LR_a0p1_q0,101,20,5,100,2.0671168075887096,0.010208891134789424,0.08337023789646675,0.002303575355794549,0.010815821063879759,-0.008394232321006634,-5.6462674001992476e-08,-0.0001179569244045739,0.00047642853916712093,-0.004366636021231142,-0.021631642127759518,0.01678846464201327,1.1292534800398495e-07,-0.06323989796682032,-0.010452631939917457,1.1854368630561505,1.1854368630561505,1.1843452040508426,0
LR_a0p1_q0,101,20,6,100,2.020018406191763,0.010660751770111618,0.07448787167420981,0.0015940757429387573,0.012923492800950303,-0.011354842592545862,-3.6386760178301345e-08,2.546192129449276e-05,0.00017854624187488595,-0.0029586814014136427,-0.025846985601900605,0.022709685185091723,7.277352035660269e-08,0.006974316624491514,-0.006894812640038446,1.1603151656701565,1.1603151656701565,1.1595754953198032,0
LR_a0p1_q0,101,20,7,100,2.2168082617688114,0.010139718239049038,0.08569852281842504,0.0016511690921910582,0.0260447995238302,-0.023940171746556552,-8.389376096589556e-09,-0.0004534502957065022,0.0011937134682467093,-0.0030155253075484184,-0.0520895990476604,0.047880343493113105,1.6778752193179113e-08,-0.06782932915187756,0.0006142333069664147,1.4278871340698986,1.4278871340698986,1.4271332527430112,0
LR_a0p1_q0,101,20,8,100,2.3438979868487055,0.011839658756966296,0.021566354352859012,-0.002938048079231911,0.02193000366556884,-0.0248281860592185,-1.5005709112822263e-08,-3.985067987313114e-05,0.0005115922101208595,0.006307987008838421,-0.04386000733113768,0.049656372118437,3.0011418225644525e-08,0.06626717056109457,0.004062252526285146,1.5695458134377325,1.5695458134377325,1.571122810189942,0
LR_a0p1_q0,101,20,9,100,2.361387554938136,0.023894348188043587,0.009987214058097554,0.003254543347816825,0.03113395830743936,-0.027712970249999726,2.954930639870821e-08,-0.00016647425892921846,0.0022706738018671313,-0.004571361411624948,-0.06226791661487872,0.05542594049999945,-5.909861279741642e-08,0.004547977402752795,-0.01937564416337784,1.6765694801731954,1.6765694801731954,1.6754266398202893,0
LR_a0p1_q0,101,200,0,100,2.372313240149399,0.023043679691192774,0.050962956935937734,0.0029342065802218753,0.25060284516381937,-0.24754102401206818,-3.7765894194495727e-08,-0.0001275768056351459,0.0014556487807414979,-0.004667917990972541,-0.5012056903276387,0.49508204802413636,7.553178838899145e-08,0.06756892042274276,0.0017124304548634594,1.5533465409814555,1.553346540981456,1.552179561483712,0
LR_a0p1_q0,101,200,1,100,2.5365962184591515,0.0358808083868561,0.09650861418271928,0.004622111537021268,0.307600539683988,-0.301828791663679,3.512985828721074e-08,-0.001149671613146108,0.005603607996543024,-0.005939958303791713,-0.615201079367976,0.603657583327358,-7.025971657442148e-08,0.07369749367694764,-0.017663412866900697,1.8199737165566878,1.8199737165566878,1.81848872698074,0
LR_a0p1_q0,101,200,2,100,2.2094857638639693,0.040647579222423555,0.07972337705037645,0.023384764849684433,0.5789951472529651,-0.5531520418849856,-3.915591697802409e-08,-0.0024583013623778525,0.008701716011669662,-0.042984416412454936,-1.1579902945059302,1.1063040837699711,7.831183395604818e-08,0.047300620988807406,-0.03478398045746164,1.3829971583664642,1.3829971583664642,1.3722510542633506,0
LR_a0p1_q0,101,200,3,100,2.2425161383252616,0.027734071960134707,0.008321547581481164,0.002163011450789889,0.21164439123394949,-0.2096130845268489,1.0423818227946831e-07,0.00013160050550700477,0.0020127829681553643,-0.002050038922410427,-0.42328878246789897,0.4192261690536978,-2.0847636455893662e-07,0.0538886004294171,-0.04238174092468187,1.438286690917307,1.4382866909173069,1.437774181186704,0
LR_a0p1_q0,101,200,4,100,2.52667369487843,0.03976944636978161,0.0892183042604804,0.01579101750146932,0.30409197394087595,-0.2887831293628237,-1.589577434127352e-07,0.00048233188116047403,0.0022627679018568025,-0.028354603338760852,-0.6081839478817519,0.5775662587256474,3.179154868254704e-07,0.03891213258357833,-0.012802384678367027,1.897413145154828,1.8974131451548275,1.8903244943201372,0
LR_a0p1_q0,101,200,5,100,2.0671168075887096,0.0362333031102371,0.08214152270997747,0.010646983963199358,0.11891446856722364,-0.10844864968794683,1.2498282523552392e-07,0.00018104010109729104,0.002103846766364464,-0.018828040957839666,-0.23782893713444728,0.21689729937589367,-2.4996565047104784e-07,-0.06323989796682032,-0.03468586040271722,1.1854368630561505,1.1854368630561505,1.1807298528166907,0
LR_a0p1_q0,101,200,6,100,2.020018406191763,0.0218739275914529,0.12235222318605528,0.007091356227017476,0.14218920758216078,-0.13519297124279478,-4.1420568118576095e-08,9.516130821960884e-05,0.001276827624907727,-0.012715562212687994,-0.28437841516432155,0.27038594248558956,8.284113623715219e-08,0.006974316624491514,-0.018487067692779417,1.1603151656701565,1.1603151656701565,1.1571362751169847,0
LR_a0p1_q0,101,200,7,100,2.2168082617688114,0.03534438517954574,-0.022234970448676065,0.004099427375792766,0.3347912355595357,-0.33034565642999986,-1.7535674434726596e-07,-0.00034597639699869456,0.0034837993604288297,-0.005407008185154101,-0.6695824711190714,0.6606913128599997,3.507134886945319e-07,-0.06782932915187756,-0.01272875463102991,1.4278871340698986,1.4278871340698986,1.4265353820236097,0
LR_a0p1_q0,101,200,8,100,2.3438979868487055,0.02980116438078154,0.09315472150967921,0.0017831536792839054,0.2232112585455642,-0.22150651810933067,1.6621291928416992e-07,7.824703013102825e-05,0.002129692072929671,-0.0012801212253760713,-0.4464225170911284,0.44301303621866134,-3.3242583856833985e-07,0.06626717056109457,-0.01777741915733022,1.5695458134377325,1.5695458134377325,1.5692257831313885,0
LR_a0p1_q0,101,200,9,100,2.361387554938136,0.05659076480151719,-0.010798969028992212,0.007261907853815943,0.25336850175596043,-0.2454624697275877,1.552901154751072e-07,-0.000644279464672225,0.008695667620154056,-0.007116707016822297,-0.5067370035119209,0.4909249394551754,-3.105802309502144e-07,0.004547977402752795,-0.08460350290150657,1.6765694801731954,1.6765694801731954,1.6747903034189902,0
LR_a0p1_q0,101,1000,0,100,2.372313240149399,0.03930831695752545,0.06933798087363356,0.0025444896792161916,1.1437992422419863,-1.1418603623344867,-5.709998053556089e-07,0.0006061807715217146,0.0034873253338809974,-0.00038929248150792794,-2.2875984844839725,2.2837207246689735,1.1419996107112179e-06,0.06756892042274276,0.0017615146055317721,1.5533465409814555,1.553346540981456,1.5532492178610786,0
LR_a0p1_q0,101,1000,1,100,2.5365962184591515,0.06780312521559723,0.12960094584567255,0.008099609737269647,1.5173847639547886,-1.5106722671469857,-5.414577535956734e-07,0.0013876543872205099,0.009577408805554058,-0.003846501894544223,-3.034769527909577,3.0213445342939713,1.0829155071913467e-06,0.07369749367694764,-0.0061419138012186415,1.8199737165566878,1.8199737165566878,1.819012091083052,0
LR_a0p1_q0,101,1000,2,100,2.2094857638639693,0.07186708568649901,0.10950379043076612,0.03768979248769876,2.6374627466939318,-2.596213152259873,6.116039947117937e-08,-0.003559863106758386,0.016833050879476917,-0.0656662603094374,-5.2749254933878635,5.192426304519746,-1.2232079894235873e-07,0.047300620988807406,-0.055620221424914254,1.3829971583664642,1.3829971583664642,1.3665805932891049,0
LR_a0p1_q0,101,1000,3,100,2.2425161383252616,0.03730266526053571,0.022987512279633183,0.00037366236302132776,1.0202064106933322,-1.0209711280674871,5.997346264754875e-07,0.0011377800025500675,0.004303403857217401,0.005831639136274855,-2.0404128213866644,2.0419422561349743,-1.199469252950975e-06,0.0538886004294171,-0.04969546884355738,1.438286690917307,1.4382866909173069,1.4397446007013752,0
LR_a0p1_q0,101,1000,4,100,2.52667369487843,0.0620041006733749,0.11832552941087013,0.02730919894238533,1.4955454193945426,-1.4713716897704792,1.8754904931353989e-07,0.0031352817692728396,0.004670155390488119,-0.043677678955736814,-2.991090838789085,2.9427433795409583,-3.7509809862707977e-07,0.03891213258357833,-0.01969715017623502,1.897413145154828,1.8974131451548275,1.886493725415893,0
LR_a0p1_q0,101,1000,5,100,2.0671168075887096,0.0627874016590659,0.06564299538084688,0.015433996749378766,0.5990782852320305,-0.5851173351678318,2.2923136694891288e-08,0.0014730237620436272,0.004741790571676276,-0.023180155402993986,-1.198156570464061,1.1702346703356636,-4.5846273389782576e-08,-0.06323989796682032,-0.021770550393818266,1.1854368630561505,1.1854368630561505,1.1796418242054019,0
LR_a0p1_q0,101,1000,6,100,2.020018406191763,0.04343803390439732,0.11997672619275768,0.01006947865947224,0.6570576762942975,-0.6492115857573083,-2.385233994852825e-07,0.0022236266458828414,0.002956776232619145,-0.012734927794559646,-1.314115352588595,1.2984231715146166,4.77046798970565e-07,0.006974316624491514,-0.0259342009729843,1.1603151656701565,1.1603151656701565,1.1571314337215168,0
