arm,iv,seed,step,actual_mean,actual_down_share,actual_W,actual_b,actual_star,pos_mean,pos_down_share,pos_W,pos_b,pos_star,neg_mean,neg_down_share,neg_W,neg_b,neg_star,l2_mean,l2_down_share,l2_W,l2_b,l2_star,pre_mean,pre_down_share,pre_W,pre_b,pre_star,current_mean,current_down_share,current_W,current_b,current_star,current_l2_mean,current_l2_down_share,current_l2_W,current_l2_b,current_l2_star,history_mean,history_down_share,history_W,history_b,history_star,current_pos_mean,current_pos_down_share,current_pos_W,current_pos_b,current_pos_star,current_neg_mean,current_neg_down_share,current_neg_W,current_neg_b,current_neg_star,sgd_CE_mean,sgd_CE_down_share,sgd_CE_W,sgd_CE_b,sgd_CE_star,sgd_L2_mean,sgd_L2_down_share,sgd_L2_W,sgd_L2_b,sgd_L2_star,down_mass,alignment,actual_down_W_share,actual_down_b_share,positive_local,positive_upstream,positive_gate,positive_actual,positive_current,positive_own,positive_others,positive_localup_fraction,positive_actualdown_fraction,positive_up_actualdown_fraction,negative_local,negative_upstream,negative_gate,negative_actual,negative_current,negative_own,negative_others,negative_localup_fraction,negative_actualdown_fraction,negative_up_actualdown_fraction,positive_fraction,fixed_positive_actual,fixed_positive_pos,fixed_positive_neg,fixed_positive_l2,fixed_positive_pre,fixed_positive_rounding,fixed_negative_actual,fixed_negative_pos,fixed_negative_neg,fixed_negative_l2,fixed_negative_pre,fixed_negative_rounding
SNA,none,0,8,-0.005963360157644172,1.0,-0.005928386311186739,-3.497384645743296e-05,-0.0020943590760111952,-0.018610965173356794,0.883866032528568,-0.01847477130206005,-0.00013619387129673886,-0.0071727215948104,0.012554128203302335,0.11807276811485579,0.012455555436649585,9.857276665274914e-05,0.004979674951027062,0.0,0.0,0.0,0.0,0.0,9.347675966532386e-05,-0.0019387674894599798,9.082952135238584e-05,2.647238312938007e-06,9.868734398043779e-05,-0.0024045423348176337,0.14013923778314535,-0.0023910757545035862,-1.346658031404707e-05,-0.0009252029474103053,0.0,0.0,0.0,0.0,0.0,-0.003558817684358394,0.8598607391343769,-0.00353731039911537,-2.1507285243023394e-05,-0.0011691562954372705,-0.00303731129574141,0.11416069956393851,-0.003016867068346625,-2.0444227394784534e-05,-0.0011856635745683946,0.0006327689653017525,0.025978538086724696,0.0006257913183294443,6.977646972308334e-06,0.0002604606288699013,-0.00013365732102817323,0.007262232292314355,-0.00013115194384632388,-2.505377181849326e-06,-5.1405776995166544e-05,0.0,0.0,0.0,0.0,0.0,0.030000397675477526,-0.0038690010816329764,0.9920337425423513,0.007966257457648562,-0.01542939513725097,-0.008935040701343263,1.5292149996830067,-0.0006500262310133169,-0.007112367764147519,-0.0018654229871929318,-0.005246944776954588,0.4859552731485161,0.4977434206341317,0.3579978261525649,0.0018283512047786378,0.004453600402242334,0.4018563097925326,-0.007538092812472768,-0.0008237742243579953,0.0001356439241247546,-0.0009594181484827496,0.5050023617037567,0.5329999544766163,0.47670338610113366,0.251125,-0.029644553691864743,-0.036994797524883404,0.0071677175817165106,0.0,0.000182524875315134,1.3759870127145839e-09,0.002783583904992718,-0.011794787541547627,0.014518695121137709,0.0,5.9676750707775866e-05,-4.2530513871440185e-10
SNA,none,0,9,-0.0070752915730501655,1.0,-0.0070331321296418555,-4.215944340830901e-05,-0.002573511049638106,-0.01851714722047858,0.8962352311476778,-0.018381450933634257,-0.0001356962868443213,-0.007174317765344064,0.011357925411272974,0.10482409408641562,0.011266763910446956,9.116150082601834e-05,0.004512043984519406,0.0,0.0,0.0,0.0,0.0,8.392985719503037e-05,-0.0010593001009122235,8.155452013546099e-05,2.375337059569427e-06,8.876234110551876e-05,-0.0016653160004159826,0.120697481997454,-0.0016548947435717405,-1.0421256844242393e-05,-0.0006777068455224228,0.0,0.0,0.0,0.0,0.0,-0.005409975720014415,0.8793024814166568,-0.005378237528507426,-3.173819150698939e-05,-0.0018958045256330693,-0.001814715981107415,0.08979431588514131,-0.001801704177788853,-1.3011803318562152e-05,-0.0007381782844137371,0.00014939998403032167,0.03090316587982393,0.0001468094369793498,2.5905470509719455e-06,6.0471440297157855e-05,-0.00010425054437845724,0.006735655442984094,-0.00010195284107658124,-2.2977033018760265e-06,-4.1517815958119365e-05,0.0,0.0,0.0,0.0,0.0,0.028833956463177206,-0.004501780523412059,0.9919350039083332,0.008064996091666868,-0.011212394703056827,-0.0064982593185200915,1.5213714828329563,-0.0019686870854707075,-0.0054948475618706765,-0.001083447644293204,-0.004411399917577473,0.4963177349432561,0.5097666640828817,0.3672258666799873,0.0008575334559983407,0.0023499527207825294,0.3932055947676666,-0.008788095842901956,-0.00039622870722050925,3.611270480288464e-05,-0.00043234141202339385,0.4944481249035729,0.5461399391411829,0.48083927942676274,0.25171875000000005,-0.029276684233706773,-0.03636198862135863,0.006921637369499187,0.0,0.00016366543327119766,1.5848814598872275e-09,0.0011139154972013205,-0.011922431462383106,0.012982693784361479,0.0,5.3653257683340583e-05,-8.246039316928744e-11
SNA,none,0,10,-0.007846679685121552,1.0,-0.007799150664280085,-4.752902084146625e-05,-0.002829199401123523,-0.018416823463165942,0.9020412669299815,-0.018282653185098512,-0.00013417027806742702,-0.007125829360566738,0.0104947182414601,0.0991748027162448,0.010410214293200782,8.450394825931749e-05,0.004216740609983907,0.0,0.0,0.0,0.0,0.0,7.542619576431504e-05,-0.0012160512153398565,7.32890037172145e-05,2.1371920471005497e-06,7.989009362742495e-05,-0.0014501620585832971,0.14003893698712594,-0.0014407321228522034,-9.429935731094286e-06,-0.0005042995156714327,0.0,0.0,0.0,0.0,0.0,-0.0063965166460542375,0.8599610189746902,-0.006358417445028068,-3.80992010261694e-05,-0.0023248990403505485,-0.0018020291634454262,0.10311630532755492,-0.001790016895256223,-1.201226818920268e-05,-0.0006872154801163114,0.0003518671025584296,0.03692263161033393,0.00034928476984477235,2.582332713657419e-06,0.00018291596354460285,-8.265262048771737e-05,0.007612396721415632,-8.085973621570342e-05,-1.7928842720139076e-06,-2.8708055740899652e-05,0.0,0.0,0.0,0.0,0.0,0.027883262962740758,-0.005017480283998027,0.9921001849941552,0.007899815005844767,-0.008464078110799578,-0.004868299010407771,1.516792468816829,-0.0016091312851386212,-0.005293989714414285,-0.0009859909234122386,-0.0043079987910020455,0.49983445175976254,0.5179043009227735,0.36050830959851965,0.0007027037823918622,0.001176811882670114,0.3948391861886661,-0.009556286293983017,-7.865579039534622e-05,0.00010667490405841254,-0.00018533069445375867,0.5002189100091986,0.5549638282430533,0.47915218873345167,0.24724999999999997,-0.02794363025127205,-0.03465728164329832,0.0065668960069767595,0.0,0.00014675336101369855,2.0240358022291023e-09,-0.0004191883239848109,-0.012404281892341067,0.011936757102882601,0.0,4.8338119706567586e-05,-1.6542329136633889e-09
SNA,none,0,11,-0.00734365803824436,1.0,-0.007303955776358967,-3.9702261885395274e-05,-0.002689091673763327,-0.017493565827071043,0.9068589203968276,-0.01736994625893252,-0.0001236195681385198,-0.006814605044310492,0.010082285461260183,0.0949422264013432,0.010000292495339921,8.19929659202624e-05,0.0040536755340214005,0.0,0.0,0.0,0.0,0.0,6.76227186552474e-05,-0.001801111504150436,6.569823667850966e-05,1.9244819767377392e-06,7.183809057168538e-05,-0.0002464762215301565,0.11529290073854451,-0.00024966455862672867,3.188337096572173e-06,-0.0001321976425294473,0.0,0.0,0.0,0.0,0.0,-0.007097180986559618,0.8847070673164772,-0.007054290531363532,-4.289045519608563e-05,-0.0025568936316114196,-0.0009495724015774407,0.08697294623948176,-0.000946681850769187,-2.890550808254056e-06,-0.0004129196470586444,0.0007030961731337217,0.028319954685710764,0.000697017285662496,6.078887471225594e-06,0.0002807220020448583,-2.159246427841615e-05,0.006120401650501621,-2.1694301993550202e-05,1.0183771513402482e-07,-9.78860578981696e-06,0.0,0.0,0.0,0.0,0.0,0.026858607113677057,-0.0046545663644810345,0.992221334014274,0.007778665985726084,-0.0034909133085516573,-0.0014823475725670968,1.5195904849926696,-0.0008034167973733715,-0.002952452458120469,-0.0006499139898132624,-0.002302538468307207,0.5095836996777858,0.5058047750601645,0.3584068610294889,0.0012993687495298765,0.0037183899816540253,0.40125544404609864,-0.009293110011066344,0.0005866632981196023,0.0001538298398840692,0.0004328334582355331,0.5064982320472734,0.5629896250076035,0.49817384590220903,0.24696875000000001,-0.02526966607842145,-0.032022199055759745,0.006620770008419373,0.0,0.00013176050739849946,2.4615204164083874e-09,-0.0006970864129688028,-0.01211185388560622,0.01137150157678261,0.0,4.326734788943375e-05,-1.4520346279788974e-09
SNA,none,0,12,-0.009777029119310334,1.0,-0.009719883002379224,-5.714611693110783e-05,-0.0036418630258901207,-0.018510187290565028,0.8838438681549861,-0.0183789442899969,-0.00013124300056813076,-0.007211387730002602,0.008672607493653018,0.11821443797293349,0.008600239102379713,7.236839127330587e-05,0.0035049774052584755,0.0,0.0,0.0,0.0,0.0,6.0549974139191695e-05,-0.002058260611633903,5.8821530314767236e-05,1.72844382442443e-06,6.454693385808043e-05,-0.003148357611296151,0.18569702544557629,-0.0031271341683448764,-2.1223442951274455e-05,-0.0012193834349138062,0.0,0.0,0.0,0.0,0.0,-0.006628671639605115,0.814302955608692,-0.006592748920107751,-3.5922719497363834e-05,-0.002422479761093821,-0.0027996611767159172,0.13605456446335384,-0.0027797941045194312,-1.9867072196485652e-05,-0.001093188112128375,-0.000348696430065434,0.04964246081324185,-0.00034734005894324977,-1.3563711221843126e-06,-0.00012619532200476962,-0.00017097929072574397,0.01024451731517753,-0.000167139856773713,-3.839433952030959e-06,-6.540229246085467e-05,0.0,0.0,0.0,0.0,0.0,0.027859345460848534,-0.006135166093420213,0.9924569535702101,0.007543046429790028,-0.015367759492717315,-0.009203495188028961,1.5175100036328135,-0.004280990352785841,-0.007055314214555249,-0.0017773866572990526,-0.005277927557256196,0.4926842398747417,0.5280185810314139,0.3851590409398787,-0.0001992706535528321,-0.0014062508959731023,0.40031242002600864,-0.011856782799779156,-0.0022934782205017838,-6.649566868321089e-05,-0.002226982551818573,0.48602370120935073,0.5726166053975148,0.5109749604727101,0.24565625,-0.02561686323604697,-0.0320440927162462,0.006309070517118431,0.0,0.00011815554209623808,3.4209845556063884e-09,-0.0038721351695699137,-0.013482758908734118,0.009571943025538609,0.0,3.868100843392454e-05,-2.948083272809499e-10
SNA,none,0,13,-0.009628403457316508,1.0,-0.009572082939934393,-5.632051738211885e-05,-0.0036127155833247555,-0.017669584913591933,0.8888972464850319,-0.017544963326354784,-0.00012462158723714354,-0.00692861620603019,0.007987096495907038,0.11368536744384591,0.00792034154047235,6.675495543468827e-05,0.003257934272933276,0.0,0.0,0.0,0.0,0.0,5.408437680562567e-05,-0.0025825766900396683,5.253819500373485e-05,1.5461818018907575e-06,5.7966230981106306e-05,-0.0008389079243069331,0.13192690292170056,-0.0008341357250884794,-4.77219921845367e-06,-0.00034015420702283877,0.0,0.0,0.0,0.0,0.0,-0.008789495480196275,0.8680730695202694,-0.00873794723245413,-5.15482477421452e-05,-0.0032725612758622916,-0.001060683762629105,0.100155110468826,-0.0010542060898943192,-6.477672734785545e-06,-0.00045745449352926286,0.00022177583433905323,0.03177179250609978,0.00022007036071467842,1.7054736243747914e-06,0.00011730028517274213,-5.751368925786239e-05,0.00767364371685519,-5.62710347580608e-05,-1.2426544998015746e-06,-2.2740248898747647e-05,0.0,0.0,0.0,0.0,0.0,0.02735979717859971,-0.006015687873991754,0.9924246928342896,0.007575307165710228,-0.00563328514436826,-0.0032782295237193657,1.5311797622649888,-0.005238593631644374,-0.003710060597605494,-0.000748082941224331,-0.0029619776563811645,0.5147295077556114,0.5259707828519798,0.38738471977239713,9.967495043066097e-05,-0.0007184116825672859,0.40272176454993386,-0.01108707852413027,0.00011046377168256467,6.366263372342302e-05,4.6801137959141704e-05,0.4894264453675257,0.5736064404334758,0.5038922918317057,0.23943750000000003,-0.023303539886929032,-0.029549698403191473,0.006140729921097991,0.0,0.00010542522548987027,3.369674579516065e-09,-0.004489717222157386,-0.013229149816513793,0.008704838149040963,0.0,3.459488250477901e-05,-4.371893343358791e-10
SNA,none,0,14,-0.010015360615303425,1.0,-0.009958287768051296,-5.707284725212957e-05,-0.003747545714668294,-0.01690844019509891,0.8729760594653049,-0.016790545566094526,-0.00011789462900438294,-0.006616258223937216,0.006844409645974667,0.1290071376427421,0.006784977408474264,5.943223750040401e-05,0.0028165277520318137,0.0,0.0,0.0,0.0,0.0,4.86708802669068e-05,-0.0019831763164934145,4.72811905805887e-05,1.3896896863180798e-06,5.218537492490173e-05,-0.001363691686747999,0.10607639821990456,-0.001357395633905695,-6.29605284230396e-06,-0.0005016862076751231,0.0,0.0,0.0,0.0,0.0,-0.00865166720373883,0.8939235520559894,-0.008600890559182341,-5.077664455648995e-05,-0.0032458586163679726,-0.001044983822362845,0.06835109056049334,-0.0010392886786476342,-5.695143715210742e-06,-0.0003945090904911738,-0.0003187078652072785,0.03772530765532527,-0.0003181069559965948,-6.009092106837756e-07,-0.0001071771175995288,-7.224046367058236e-05,0.00570754370080968,-7.09982604898314e-05,-1.2422031807509487e-06,-2.6646368496442892e-05,0.0,0.0,0.0,0.0,0.0,0.026178787778342854,-0.0062678149006351325,0.9925801604408317,0.007419839559168318,-0.004419486392085529,-0.002531511260737623,1.5211534443933814,-0.002420505960563907,-0.0031286655740125485,-0.0005932258104855176,-0.002535439763527031,0.5227496322061488,0.5130281268660399,0.3861610271117509,-8.564214032798711e-05,-0.00018789556488782878,0.40476592872187983,-0.011643613628174418,-0.0006714821593576047,-5.666785568389203e-05,-0.0006148143036737127,0.49243955519506655,0.5878515094629673,0.5205154349207447,0.2435625,-0.021459644933360424,-0.027667931014716502,0.006113465040174238,0.0,9.481933465042887e-05,1.7065314085592817e-09,-0.0056952581911087884,-0.012879033007667828,0.007152626362282965,0.0,3.1150377260641656e-05,-1.922984565943147e-09
SNA,none,0,15,-0.00933065091993469,1.0,-0.009280856678556142,-4.979424137854949e-05,-0.003503736849277613,-0.015731190305462116,0.8730074951374235,-0.015625277994606043,-0.00010591231085607413,-0.006163113483212511,0.006356905525285217,0.12841045306910537,0.0063020355029999725,5.4870022285244066e-05,0.002612462366659619,0.0,0.0,0.0,0.0,0.0,4.3633058571903316e-05,-0.0014178966680988103,4.2384907915278894e-05,1.248150656624438e-06,4.691417778695349e-05,-0.0003183482816757112,0.11728045644992731,-0.0003200520104169718,1.7037287412604136e-06,-0.0001335824274205679,0.0,0.0,0.0,0.0,0.0,-0.009012302544315485,0.882719517389835,-0.008960804682547889,-5.149786176759613e-05,-0.003370154193932836,-0.0005338345636792745,0.08169825795424675,-0.0005341262321805123,2.9166850123790655e-07,-0.00021745137029758723,0.00021548628039418753,0.03558219864956066,0.00021407421983069835,1.41206056348902e-06,8.386894256136651e-05,-1.5809195843958242e-05,0.006246646022928232,-1.6248701686880046e-05,4.3950584292178943e-07,-6.779567604643408e-06,0.0,0.0,0.0,0.0,0.0,0.025279263715809564,-0.005826914070657078,0.9926632465755262,0.007336753424473855,0.000255578683783262,0.00046555108092616456,1.5232749618067905,-0.0006691769208764178,-0.0022493858664401956,-0.0004059092358428583,-0.0018434766305973373,0.5436393720007029,0.5008120461542636,0.37275968063348885,0.0003444973351477272,0.0008965108940908592,0.3935767281416841,-0.011467897630475335,0.0001787440596005282,5.0750321414699706e-05,0.00012799373818582846,0.4988808441801815,0.5912093732433091,0.5277778567437134,0.24343750000000003,-0.018917989481385733,-0.02492439153025713,0.005921374416742881,0.0,8.50242862943398e-05,3.345834174971834e-09,-0.0057064116959994905,-0.012289130466587523,0.006554803055813019,0.0,2.7915834855783635e-05,-1.2008077138163802e-10
SNA,none,0,16,-0.008557980307253767,1.0,-0.00851405572154139,-4.392458571237513e-05,-0.0031891140533732696,-0.01435556577812285,0.8465534429117356,-0.014261136835554796,-9.442894256805277e-05,-0.005610336775040656,0.005758382515524496,0.1544160344015259,0.005709000613385412,4.938190213908468e-05,0.002379011261579851,0.0,0.0,0.0,0.0,0.0,3.9201995211322904e-05,-0.0009694225518525011,3.8079541389320906e-05,1.122453822001997e-06,4.221135594066776e-05,-0.00016948506865494643,0.0946913888373638,-0.00017041480149281648,9.297328378700907e-07,-3.906101718537697e-05,0.0,0.0,0.0,0.0,0.0,-0.008388495186811267,0.9053085843812552,-0.00834364087265198,-4.4854314159289947e-05,-0.0031500527780621013,-0.0002187587209809736,0.05391413890511404,-0.00021968203622614626,9.233152451726906e-07,-7.086051290033232e-05,4.927365106603466e-05,0.040777250043386774,4.9267233643557146e-05,6.4174224775691435e-09,3.1799495269033994e-05,-5.830762419686414e-06,0.005006027363945101,-5.984205944751508e-06,1.5344352506508573e-07,-9.582090042488253e-07,0.0,0.0,0.0,0.0,0.0,0.024085168920128665,-0.0053688662538804955,0.992765624401493,0.007234375598507039,0.0013426259893113126,0.0007865984823193489,1.5273648834243354,-0.0003273351935846634,-0.0015402613192859755,-0.00011076785384417003,-0.0014294934654418049,0.5398321619446188,0.4976758536650319,0.38018722740752475,-0.0001648822072153064,-0.0009256983386522422,0.4042811332305892,-0.01093895553169957,0.0002489007001080443,2.3033841534863517e-05,0.00022586685857318073,0.48521208894322915,0.5885439353196303,0.5218605941001015,0.236625,-0.01655827596594257,-0.022364286335258672,0.005729575697285419,0.0,7.643124035965971e-05,3.431671027619371e-09,-0.005528656701268708,-0.011348628614035721,0.0057949052523651335,0.0,2.5066605591060358e-05,5.481081763991137e-11
SNA,none,0,17,-0.008966221697335993,1.0,-0.00892025246825359,-4.5969229082402306e-05,-0.0032569563044608043,-0.014029966201591925,0.8449688333585549,-0.013938355008214656,-9.161119337726989e-05,-0.005414367551230743,0.005028579438337549,0.15590258624097028,0.004983944965071129,4.4634473266420106e-05,0.002119453572489727,0.0,0.0,0.0,0.0,0.0,3.516407226926096e-05,-0.0008713639588617143,3.415655767619669e-05,1.0075145930642716e-06,3.795735370372008e-05,-0.0012510502197255076,0.1317981589723413,-0.0012447514504281263,-6.298769297381269e-06,-0.00038269995594399005,0.0,0.0,0.0,0.0,0.0,-0.007715171360537279,0.8682018117128895,-0.007675500930264381,-3.967043027289722e-05,-0.002874256267668197,-0.0011115534337316963,0.09023098022421103,-0.0011050395061225804,-6.5139276091161215e-06,-0.00036570278516922193,-0.00013949678050523777,0.04156717856569568,-0.0001397119387859027,2.151582806648721e-07,-1.6997168820321675e-05,-5.971293432414293e-05,0.0070031883671192565,-5.866602256678359e-05,-1.0469117573593394e-06,-1.9030746455452604e-05,0.0,0.0,0.0,0.0,0.0,0.023672183671419607,-0.005709265392875187,0.992876833038806,0.0071231669611940395,-0.004672773376495018,-0.002872447006222718,1.5312003629395083,-0.0002760845723660163,-0.0020841795519716487,-0.0005533914873477004,-0.0015307880646239485,0.5272694057815773,0.5001045162753471,0.37633123079183206,0.0001752560542784823,-0.0005174817771918767,0.3981207227238724,-0.011442641963227959,-0.000995822266736481,-6.877249364945908e-06,-0.0009889450173715352,0.4888506441072745,0.6004282465137034,0.5392623396489713,0.23975,-0.01516155982670222,-0.020770123105513346,0.005539894998281597,0.0,6.866517963404805e-05,3.1008954755516167e-09,-0.006602816741270022,-0.011487232893082604,0.00486197209844362,0.0,2.2443840440098478e-05,2.1292886283282954e-10
SNA,none,0,18,-0.00818814715583169,1.0,-0.00814712775668697,-4.1019399144715856e-05,-0.002963522662306245,-0.012623355942547293,0.8380624268460457,-0.012542421311742349,-8.0934630804944e-05,-0.004876419659705319,0.004403506026491126,0.16260188433983652,0.004364497961996652,3.900806449447489e-05,0.0018787001818841007,0.0,0.0,0.0,0.0,0.0,3.170218252304796e-05,-0.0006642556206725104,3.079496925934162e-05,9.07213263706335e-07,3.4196703041996096e-05,-0.00012109516287932501,0.11298442182739869,-0.00012154109069450436,4.459278151793776e-07,-3.44101234974038e-05,0.0,0.0,0.0,0.0,0.0,-0.008067051407244152,0.8870155478734454,-0.008025586133216191,-4.146527402796244e-05,-0.0029291122282043675,6.486314149552718e-08,0.07086676465540796,-1.525634652940484e-06,1.5904977944361958e-06,-5.457234527617459e-06,-0.00012116002225197572,0.0421176570286025,-0.0001200154522373341,-1.1445700146415896e-06,-2.8952887516166845e-05,1.4687994314234305e-06,0.006017995666773406,1.172288025861099e-06,2.9651140556234127e-07,6.677232565639704e-07,0.0,0.0,0.0,0.0,0.0,0.022120240332878707,-0.005224624493525442,0.99308236988855,0.00691763011144979,0.0024176658210100736,0.0019180148638670961,1.5267909799485149,0.0027480127530238865,-0.0004502766957144534,3.755412612645345e-05,-0.000487830821840907,0.5446202429018926,0.4748419868743861,0.3554587419694889,-0.00026529485468929705,-0.0009666854655397056,0.4115109716252663,-0.011741121608861312,2.3130469424925195e-05,-1.0632421592628029e-05,3.376289101755317e-05,0.48744555485693697,0.5992081674003878,0.5323763219871558,0.23599999999999993,-0.012848720928513139,-0.018088736358903724,0.005178161708014303,0.0,6.184981980911809e-05,3.90256716173797e-09,-0.006417815509570662,-0.01055693957999106,0.004118866564622859,0.0,2.025816199045491e-05,-6.561929169266067e-10
SNA,none,0,19,-0.0066570235129976545,1.0,-0.006627800847806754,-2.9222665190900445e-05,-0.002356693777942334,-0.01089409876045915,0.8232257747788545,-0.010826414368391818,-6.768439206733354e-05,-0.0041843631507451256,0.004208537404079409,0.17757746257279658,0.004170893801730625,3.7643602348784314e-05,0.0017968790492556373,0.0,0.0,0.0,0.0,0.0,2.8536441961639868e-05,-0.0008031485094398966,2.771829392611305e-05,8.181480355268091e-07,3.0790030063803086e-05,0.0007163107241835401,0.09235909476446581,0.000708579379142822,7.73134504071797e-06,0.0003122217992645196,0.0,0.0,0.0,0.0,0.0,-0.00737333440697884,0.907640899804188,-0.007336380427790954,-3.6953979187886844e-05,-0.0026689154228568164,0.0004643759947829624,0.047790130495312916,0.00045918333384020147,5.1926609427609586e-06,0.00020409897114433915,0.00025193472880672416,0.04456896423727824,0.00024939604490987024,2.5386838968539705e-06,0.00010812282801389336,3.183728742438941e-05,0.005234472344579555,3.0769736411027017e-05,1.0675510133623902e-06,1.3715867811917294e-05,0.0,0.0,0.0,0.0,0.0,0.020825304600097023,-0.004300329735055321,0.9931163025585057,0.006883697441494521,0.004011453724401703,0.0033068781600814217,1.5177880212224486,0.005563646336393108,0.0008934937621251202,0.0003828211974551944,0.0005106725646699259,0.5549144123314573,0.45113504848623365,0.3442087050593572,0.0002682975269474606,0.00022142018824662077,0.40789663073076066,-0.009978224565005122,0.0006889975002421869,5.807144549637521e-05,0.0006309260547458114,0.4905982765482251,0.5911964290974674,0.5285592556238083,0.23150000000000004,-0.010654101016071968,-0.015122549854546355,0.004412759882564414,0.0,5.5685381721210426e-05,3.5741887619676144e-09,-0.005155797321286149,-0.00929306242287973,0.004119031100730536,0.0,1.823344097668894e-05,5.598863564732568e-10
SNA,none,0,20,-0.005959831473694615,1.0,-0.005934731136535086,-2.5100337159528863e-05,-0.0021214954736715106,-0.0104090968911178,0.8212163887151209,-0.010345061528465583,-6.403536265221423e-05,-0.004031924849985518,0.0044235615146021815,0.1795170259041825,0.004385362647335719,3.819886726646225e-05,0.001882703403157849,0.0,0.0,0.0,0.0,0.0,2.5702741006553615e-05,-0.0007333489353437879,2.496660352676334e-05,7.361374797902871e-07,2.7725603808126917e-05,3.5342526183710286e-05,0.1365593683768221,3.41000659637887e-05,1.2424602199214922e-06,1.2463389564881974e-07,0.0,0.0,0.0,0.0,0.0,-0.005995173876149515,0.8634406008676072,-0.005968831066371357,-2.6342809778158255e-05,-0.002121620008503941,-0.0006052793374574359,0.083837648359572,-0.0006021941456912849,-3.0851917661510926e-06,-0.0002666452528524898,0.0006406218691820386,0.05272171990748923,0.0006362942176040242,4.3276515780141924e-06,0.00026676988836568617,-7.612535176683454e-06,0.007570664193289336,-7.661818288253261e-06,4.928311156982089e-08,-3.5245776636281517e-06,0.0,0.0,0.0,0.0,0.0,0.020230468935330367,-0.0038383360000231056,0.9930637287443387,0.006936271255661285,-0.002154793035449953,-0.0011427604571043752,1.526655944592821,0.003102912772964047,-0.002446475831350295,-0.0003925370622146908,-0.002053938769135605,0.5335542284025299,0.47451126309367864,0.3576768614835625,0.0009223219057457003,0.0012223855609677441,0.4079240732036918,-0.008344690222129096,0.0008314095433861439,0.0001495776581302951,0.0006818318852558484,0.4973519009106223,0.5817165916052224,0.5113869828662989,0.23756249999999998,-0.009702165078488027,-0.014286051848835126,0.004533784545917597,0.0,5.009853628679829e-05,3.6881427020654606e-09,-0.004549725544101981,-0.00894252437863306,0.004376352707410101,0.0,1.6445924405476857e-05,2.0271549870148462e-10
SNA,none,1,1,-0.0052472105996839115,1.0,-0.0052052167941273545,-4.1993805556558066e-05,-0.002208121583577514,-0.00837897075991921,0.7255560654879044,-0.00831721058827965,-6.176017163956404e-05,-0.0031615878324840535,0.00333554762882106,0.24454080006722978,0.0033108763483911965,2.467128042986307e-05,0.001166667505168433,0.0,0.0,0.0,0.0,0.0,-0.0002037872064436526,0.029903079519315097,-0.0001988822012802525,-4.905005163400089e-06,-0.00021320133987190562,-0.005043423134874631,0.9700968653218551,-0.005006334244155088,-3.70888907195422e-05,-0.0019949203275740094,0.0,0.0,0.0,0.0,0.0,-0.0002037872064436526,0.029903079519315097,-0.0001988822012802525,-4.905005163400088e-06,-0.00021320133987190562,-0.00837897075991921,0.7255560654879044,-0.00831721058827965,-6.176017163956404e-05,-0.0031615878324840535,0.00333554762882106,0.24454080006722978,0.0033108763483911965,2.467128042986307e-05,0.001166667505168433,-0.00029971669738320175,0.048223182679795355,-0.0002920619775226614,-7.654719860540353e-06,-0.00011643101242669429,0.0,0.0,0.0,0.0,0.0,0.019991772312075218,-0.003039089016106399,0.9924250937849021,0.007574906215098015,-0.044128255823458036,-0.0248584045969447,1.5237618448117116,-0.0192140721502247,-0.019221350105865117,-0.004525651095024549,-0.014695699010840562,0.45407691636551295,0.6126961566612575,0.3716137501965201,0.0062419543354206635,0.018407341471260975,0.4253110375073074,-0.0001901803574847392,5.795470487540204e-05,0.0006420360503885968,-0.0005840813455131948,0.5306191978245262,0.4862756794345985,0.36254538969784783,0.27418750000000003,-0.017535463743851863,-0.018397187448866478,0.0008319414874896982,0.0,2.97834004087082e-05,-1.182883785638377e-09,-0.0006863151306822831,-0.00464085646678702,0.004247573876345518,0.0,-0.00029303259308140824,5.284062634860128e-11
