arm,step,seed,valid_units,undefined_alignment_units,positive_residual_radial_mean,negative_residual_radial_mean,compensated_self_change_norm,free_rms,fixed15_rms,full_W_rms,b_rms,v_rms
SN_peak_qm05,5000000,4,100,0,0.3866217590689858,-0.3866217590689858,2.9917541007822104,1.2651197611855758,0.8197950253734303,1.5075118220993398,0.20476084514559736,0.19865119368188355
SN_peak_qm05,5000000,5,100,0,0.22565284047983247,-0.22565284047983247,1.6166122678842725,1.2372613048006302,0.912036943241344,1.5370839021322071,0.199634526105479,0.15151908688671167
SN_peak_qm05,5000000,6,100,0,0.2893421045479119,-0.2893421045479119,2.0715049252821007,1.219402741112049,0.8376134598261702,1.4793712695309267,0.17977489443957506,0.16883438598665904
SN_peak_qm05,5000000,7,100,0,0.33630565588758754,-0.33630565588758754,2.6375267367259516,1.2132342291308091,0.8598518232964304,1.4870381477153922,0.2097858258261267,0.18582606279595418
SN_peak_qm05,5000000,8,100,0,0.2714900394485419,-0.2714900394485419,2.200202466702717,1.2392910617041872,0.827869691159786,1.490372624936761,0.1818545027361731,0.17518573096174203
SN_peak_qm05,5000000,9,100,0,0.2533302193373644,-0.2533302193373644,1.777943000651928,1.244473995927197,0.8627007375674179,1.5142549617347707,0.21476975181662145,0.16212324573686038
SN_peak_q0,0,0,100,0,0.08698669369404924,-0.08698669369404924,0.43572523259493695,0.7223637571689193,1.2455832527098163,1.43989132822667,0.0,0.09690787394070474
SN_peak_q0,0,1,100,0,0.0855712260371848,-0.0855712260371848,0.4661514782919849,0.7127536716197848,1.2285323232037724,1.4203201982524725,0.0,0.09383858786956806
SN_peak_q0,0,2,100,0,0.09469571196680861,-0.09469571196680861,0.4743667194409226,0.6951739093373812,1.2010048801020374,1.3876885407944848,0.0,0.09725408151334809
SN_peak_q0,0,3,100,0,0.08915293857173992,-0.08915293857173992,0.4508598246407736,0.7019225972385063,1.2113071717149355,1.3999858559150113,0.0,0.09900362643730118
SN_peak_q0,0,4,100,0,0.08057272978886765,-0.08057272978886765,0.4755146289685458,0.6889504467660764,1.2193316805651104,1.4005079311910063,0.0,0.0990179919603878
SN_peak_q0,0,5,100,0,0.1041040681857881,-0.1041040681857881,0.5044169063691861,0.7318089860993301,1.2217157668818017,1.4241256290030448,0.0,0.10266809539896947
SN_peak_q0,0,6,100,0,0.09409916872319612,-0.09409916872319612,0.46093354011385645,0.7122233603226376,1.2291842950316798,1.4206182267385552,0.0,0.09505523439166862
SN_peak_q0,0,7,100,0,0.08511443992425731,-0.08511443992425731,0.4940335577517612,0.6784986527169264,1.2269215292864164,1.4020331168575166,0.0,0.1006962298499074
SN_peak_q0,0,8,100,0,0.08564735334611655,-0.08564735334611655,0.4772631748382144,0.6937528812430814,1.2293444971694258,1.411588096065501,0.0,0.09911488383105638
SN_peak_q0,0,9,100,0,0.10542067125236647,-0.10542067125236647,0.5095341642647666,0.7202572566321502,1.2377982887703136,1.4321016442326948,0.0,0.10206279604236057
SN_peak_q0,200000,0,100,0,0.30840381980010445,-0.30840381980010445,4.499510167244801,0.9923246340257924,1.1864219822293804,1.5467078907187084,0.14007731858863115,0.22109412552896404
SN_peak_q0,200000,1,100,0,0.37530783813136603,-0.37530783813136603,6.28011326104706,1.0024199485679888,1.1718620794065175,1.5421110486725709,0.12910277030585016,0.24987348196813233
SN_peak_q0,200000,2,100,0,0.23886551171810125,-0.23886551171810125,2.174357351498201,0.9741500468391514,1.1582386501468467,1.513434862969236,0.1261336731714347,0.16938218684291464
SN_peak_q0,200000,3,100,0,0.31251659929581377,-0.31251659929581377,3.52616568711307,1.0387604494961509,1.1501554648127463,1.5498002660588461,0.1533635009374326,0.19820607730390083
SN_peak_q0,200000,4,100,0,0.2621671672163765,-0.2621671672163765,4.884690732764387,1.024748507851676,1.1439514668384012,1.5358171970732604,0.14178985260559732,0.22408458706614723
SN_peak_q0,200000,5,100,0,0.28839141942341245,-0.28839141942341245,2.9351995664336306,0.9991828001960861,1.153210162647443,1.5258636726264354,0.13339872771656633,0.195540025232821
SN_peak_q0,200000,6,100,0,0.31404727005588506,-0.31404727005588506,3.2047624115157523,1.0674376694426684,1.1676495350452756,1.5820330637621463,0.13645789630786337,0.2060623384050312
SN_peak_q0,200000,7,100,0,0.17097577618079574,-0.17097577618079574,2.2453278633254414,1.0285894660961268,1.1691691171082674,1.5572259675986786,0.13905096269519687,0.14846839657577207
SN_peak_q0,200000,8,100,0,0.2668069479247302,-0.2668069479247302,3.156236528963622,1.0133914692131332,1.1812584086519753,1.5563848167741001,0.1528387419694487,0.19009724811349346
SN_peak_q0,200000,9,100,0,0.23624618455397026,-0.23624618455397026,3.855717365029714,0.967926879226056,1.1719864426181048,1.5200114029864817,0.14899836257085305,0.2056429961501084
SN_peak_q0,1000000,0,100,0,0.2749869518463706,-0.2749869518463706,2.7514278449371092,1.1195251060046438,1.0285918587751386,1.5203084144058414,0.17026711821343726,0.19063750115349742
SN_peak_q0,1000000,1,100,0,0.3305504096533492,-0.3305504096533492,3.653129609115411,1.121438648455911,1.0629510598114786,1.5451503479613127,0.2171706695340041,0.20149195037220485
SN_peak_q0,1000000,2,100,0,0.2883231037305462,-0.2883231037305462,2.593362812398906,1.129041099826914,1.023428916179458,1.5238571296452394,0.1752358032335003,0.18027092158208502
SN_peak_q0,1000000,3,100,0,0.22021837072098968,-0.22021837072098968,2.119717614165871,1.0767342062218077,1.019798467590197,1.483019037419082,0.18525978635984808,0.16698753402904196
SN_peak_q0,1000000,4,100,0,0.2321878945758431,-0.2321878945758431,2.2020965350429114,1.167176431960451,0.9996307822554461,1.5367376237199908,0.16411330394353196,0.16941321141916435
SN_peak_q0,1000000,5,100,0,0.3208709276334963,-0.3208709276334963,2.5443775493280016,1.1077138160756455,1.0447441576568102,1.5226687930350797,0.1754579585090273,0.18357465879018242
SN_peak_q0,1000000,6,100,0,0.24367803133371843,-0.24367803133371843,2.603290359001626,1.1567098903138724,1.0336695835439438,1.5512738566397104,0.17430753249598616,0.18777860957105943
SN_peak_q0,1000000,7,100,0,0.28600735053140425,-0.28600735053140425,2.5520840176939372,1.0688771994292443,1.0625945189468222,1.5071846533041442,0.20192181723216773,0.1796888388809991
SN_peak_q0,1000000,8,100,0,0.23317305182295667,-0.23317305182295667,3.4570448491372145,1.1050027667622833,1.0306553153021678,1.5110531074429223,0.15534960903141906,0.19181199110608588
SN_peak_q0,1000000,9,100,0,0.3968368636459001,-0.3968368636459001,3.580742412752,1.1108985888416876,1.0477938137041969,1.5270781089149428,0.16949453820723726,0.20963680672641907
SN_peak_q0,5000000,0,100,0,0.3149063258507002,-0.3149063258507002,2.696696369323128,1.18168195547217,0.7967147563761854,1.4251760055923255,0.19770934862150696,0.18404695128831658
SN_peak_q0,5000000,1,100,0,0.2833854153825384,-0.2833854153825384,2.4279313532064046,1.153582179875295,0.8096314453026762,1.4093455654837597,0.1746204991227396,0.18036463729367763
SN_peak_q0,5000000,2,100,0,0.2302311248416144,-0.2302311248416144,1.7118798495087062,1.1831530330141684,0.8033874330029933,1.4301337234810474,0.18481622356945177,0.15735694808407666
SN_peak_q0,5000000,3,100,0,0.2728087528933958,-0.2728087528933958,3.2169485836911935,1.1567220985803701,0.8779925137096906,1.4521972550154598,0.18496448834706983,0.17955319137570536
SN_peak_q0,5000000,4,100,0,0.3785235561825397,-0.3785235561825397,4.083314006401504,1.1948586189186818,0.8337564150013581,1.4569958403372936,0.20968821812684435,0.20688522128187775
SN_peak_q0,5000000,5,100,0,0.19282748175031142,-0.19282748175031142,1.8530659606944047,1.121909625098828,0.8013357619034204,1.3787023646149041,0.18019724939547788,0.14404831155218595
SN_peak_q0,5000000,6,100,0,0.2869696115587273,-0.2869696115587273,2.393540430268238,1.155834232595739,0.7877406123617348,1.3987451682147902,0.16902093347569494,0.17941762536965697
SN_peak_q0,5000000,7,100,0,0.3884622319060739,-0.3884622319060739,3.16630144762113,1.1610571705888297,0.8538972893986916,1.4412474923545129,0.18950368137662915,0.20696417323216565
SN_peak_q0,5000000,8,100,0,0.2831700100822593,-0.2831700100822593,2.5865522090357413,1.172100532119338,0.8255968909457095,1.4336770500128881,0.18730567898210973,0.18375633888581086
SN_peak_q0,5000000,9,100,0,0.28014016629947336,-0.28014016629947336,3.0682365450401705,1.1438232050905208,0.8027977529229016,1.3974318432759474,0.1756224497272963,0.1902320807191728
SN_peak_qp05,0,0,100,0,0.08698669369404924,-0.08698669369404924,0.43572523259493706,0.7223637571689193,1.2455832527098163,1.43989132822667,0.0,0.09690787394070474
SN_peak_qp05,0,1,100,0,0.0855712260371848,-0.0855712260371848,0.46615147829198483,0.7127536716197848,1.2285323232037724,1.4203201982524725,0.0,0.09383858786956806
SN_peak_qp05,0,2,100,0,0.09469571196680861,-0.09469571196680861,0.47436671944092246,0.6951739093373812,1.2010048801020374,1.3876885407944848,0.0,0.09725408151334809
SN_peak_qp05,0,3,100,0,0.08915293857173992,-0.08915293857173992,0.4508598246407737,0.7019225972385063,1.2113071717149355,1.3999858559150113,0.0,0.09900362643730118
SN_peak_qp05,0,4,100,0,0.08057272978886765,-0.08057272978886765,0.47551462896854585,0.6889504467660764,1.2193316805651104,1.4005079311910063,0.0,0.0990179919603878
SN_peak_qp05,0,5,100,0,0.1041040681857881,-0.1041040681857881,0.5044169063691862,0.7318089860993301,1.2217157668818017,1.4241256290030448,0.0,0.10266809539896947
SN_peak_qp05,0,6,100,0,0.09409916872319612,-0.09409916872319612,0.46093354011385645,0.7122233603226376,1.2291842950316798,1.4206182267385552,0.0,0.09505523439166862
SN_peak_qp05,0,7,100,0,0.08511443992425731,-0.08511443992425731,0.49403355775176117,0.6784986527169264,1.2269215292864164,1.4020331168575166,0.0,0.1006962298499074
SN_peak_qp05,0,8,100,0,0.08564735334611655,-0.08564735334611655,0.4772631748382145,0.6937528812430814,1.2293444971694258,1.411588096065501,0.0,0.09911488383105638
SN_peak_qp05,0,9,100,0,0.10542067125236647,-0.10542067125236647,0.5095341642647665,0.7202572566321502,1.2377982887703136,1.4321016442326948,0.0,0.10206279604236057
SN_peak_qp05,200000,0,100,0,0.2915356573777855,-0.2915356573777855,4.463814446744539,0.9944504148873097,1.2123850960818665,1.5680590705936364,0.1515835834197056,0.221492910579473
SN_peak_qp05,200000,1,100,0,0.37933945529618707,-0.37933945529618707,5.322718909848253,1.1018027054746804,1.1954299778106001,1.62573738151018,0.1332569792222492,0.2342679689130946
SN_peak_qp05,200000,2,100,0,0.23838909411814846,-0.23838909411814846,2.46854767635097,0.9903960680974903,1.185619025626517,1.5448549594154593,0.16596161902938086,0.17550811207328335
SN_peak_qp05,200000,3,100,0,0.2710356112370525,-0.2710356112370525,3.2293619621804437,1.0817976168028833,1.158005176835824,1.584696208520411,0.15706661345648945,0.2030456120371575
SN_peak_qp05,200000,4,100,0,0.27445501820993373,-0.27445501820993373,4.659988634314994,1.0850258451559749,1.168804902657401,1.594799669279002,0.18311607211167746,0.22419014396704853
SN_peak_qp05,200000,5,100,0,0.29331816792946563,-0.29331816792946563,2.841132968147962,1.0166684013088418,1.1833501216186133,1.5601064542378713,0.15344871414848935,0.18980906042887427
SN_peak_qp05,200000,6,100,0,0.2597391582605892,-0.2597391582605892,2.5322394338438943,1.0987805659708147,1.1999497683972962,1.6270212594898288,0.154250419743634,0.1947082908145288
SN_peak_qp05,200000,7,100,0,0.18408965451675538,-0.18408965451675538,1.6617543912379784,1.0500173210074373,1.1837617705857273,1.5823489829730641,0.15160062872551494,0.15448000314274504
SN_peak_qp05,200000,8,100,0,0.27471390832355325,-0.27471390832355325,3.8544257898827685,1.0348388476742076,1.1741444402312338,1.5650899677595531,0.1561111882798257,0.20432118410634875
SN_peak_qp05,200000,9,100,0,0.2817932892983308,-0.2817932892983308,2.862453910149825,1.0931115819560713,1.192016707231186,1.6173424995729209,0.15936850739848818,0.19376689326289015
SN_peak_qp05,1000000,0,100,0,0.25681010083444233,-0.25681010083444233,2.528167298250494,1.1821073747353543,1.0915620894010798,1.6090014420196654,0.1935631666046995,0.18863648883309406
SN_peak_qp05,1000000,1,100,0,0.3373226537164683,-0.3373226537164683,2.632097438548138,1.226566431041775,1.0942518791124538,1.6437312385848526,0.19272050046928926,0.18048911634407036
SN_peak_qp05,1000000,2,100,0,0.3110606249939292,-0.3110606249939292,2.0919639701890107,1.2217591626471407,1.102634919445824,1.64575186984355,0.21762723870396006,0.17804272300320845
SN_peak_qp05,1000000,3,100,0,0.2263630907082977,-0.2263630907082977,2.52031265748155,1.1788130790712912,1.0574549850268786,1.583607060083951,0.17645837715980592,0.16973039918517505
SN_peak_qp05,1000000,4,100,0,0.24751855869144707,-0.24751855869144707,1.882038278582912,1.1833229106927943,1.0374099027648842,1.5736811676210378,0.1767579479868335,0.1682955712255582
SN_peak_qp05,1000000,5,100,0,0.3010637921107397,-0.3010637921107397,2.2522216899398604,1.1766873919049643,1.0770973472679173,1.595221587667272,0.17019497766370165,0.18390856778063597
SN_peak_qp05,1000000,6,100,0,0.23731131879631345,-0.23731131879631345,1.8969972175829517,1.180357896059286,1.087828223745247,1.605183792332281,0.18582544129307824,0.1666373852349599
SN_peak_qp05,1000000,7,100,0,0.26539937179923667,-0.26539937179923667,1.956772392857843,1.1618571911808593,1.0920420298090237,1.5945118148098145,0.1920363182800328,0.16960836652120792
SN_peak_qp05,1000000,8,100,0,0.24703027365824287,-0.24703027365824287,2.2417567207984277,1.2061016101624897,1.0609027590977147,1.6062987761614258,0.189932720753309,0.1772045388030313
SN_peak_qp05,1000000,9,100,0,0.3863587745735934,-0.3863587745735934,3.126550137791777,1.2468014778671053,1.0837903686920418,1.65200347713957,0.17068551684182426,0.20152370066105954
SN_peak_qp05,5000000,0,100,0,0.33961399342423865,-0.33961399342423865,2.717907011614644,1.1997313768084634,0.8468701049089911,1.4685177394527098,0.2380371464368635,0.19110069127724186
SN_peak_qp05,5000000,1,100,0,0.2781394517919884,-0.2781394517919884,1.8844832089296177,1.2595795652171435,0.9036265040283337,1.5501875821638738,0.20259779571128625,0.1672941608670705
SN_peak_qp05,5000000,2,100,0,0.2155190551063795,-0.2155190551063795,1.6671683858617037,1.2096759453000268,0.8824008566683725,1.4973133154041578,0.18686360739598745,0.1491043540638293
SN_peak_qp05,5000000,3,100,0,0.22916895770725731,-0.22916895770725731,2.321741328959301,1.2236219066994523,0.8443309430601171,1.4866557476307654,0.1892106443269466,0.16056322937833248
SN_peak_qp05,5000000,4,100,0,0.32922278616033834,-0.32922278616033834,3.1919862316509704,1.240325917686635,0.8550541261140135,1.5064945870031503,0.2157853409591975,0.19619314428532802
SN_peak_qp05,5000000,5,100,0,0.22289031587264976,-0.22289031587264976,1.1512372146240566,1.2220708904913704,0.8258092959098101,1.4749299151476412,0.2126718788496099,0.13144210191928576
SN_peak_qp05,5000000,6,100,0,0.2807894507713595,-0.2807894507713595,2.146085983828093,1.2066004029597721,0.8551959745925498,1.4789336318381516,0.1883489034840381,0.1758781593987085
SN_peak_qp05,5000000,7,100,0,0.34958575596823344,-0.34958575596823344,2.3091023758929965,1.2342932462469893,0.9098089825166654,1.5333728191144322,0.22667853724024384,0.18134131367685385
SN_peak_qp05,5000000,8,100,0,0.2859699362725899,-0.2859699362725899,1.9497042089159375,1.2621272187921555,0.8449604685933481,1.5188559213768473,0.19407080089711445,0.17971201960062666
SN_peak_qp05,5000000,9,100,0,0.3276054010420513,-0.3276054010420513,2.0478043367970344,1.2415071273451943,0.8925482617664302,1.5290462212867184,0.20189430221965177,0.17897212290534317
SN_valley_qm05,0,0,100,0,0.08791315095284748,-0.08791315095284748,0.4461073228722374,0.7223637571689193,1.2455832527098163,1.43989132822667,0.0,0.09690787394070474
SN_valley_qm05,0,1,100,0,0.08937912381323486,-0.08937912381323486,0.4252325294001684,0.7127536716197848,1.2285323232037724,1.4203201982524725,0.0,0.09383858786956806
SN_valley_qm05,0,2,100,0,0.08253599831042728,-0.08253599831042728,0.42744158504732727,0.6951739093373812,1.2010048801020374,1.3876885407944848,0.0,0.09725408151334809
SN_valley_qm05,0,3,100,0,0.10421997086643758,-0.10421997086643758,0.4038862409618583,0.7019225972385063,1.2113071717149355,1.3999858559150113,0.0,0.09900362643730118
SN_valley_qm05,0,4,100,0,0.09599816057597753,-0.09599816057597753,0.4664321983394557,0.6889504467660764,1.2193316805651104,1.4005079311910063,0.0,0.0990179919603878
SN_valley_qm05,0,5,100,0,0.11199181388390304,-0.11199181388390304,0.39275644617462646,0.7318089860993301,1.2217157668818017,1.4241256290030448,0.0,0.10266809539896947
SN_valley_qm05,0,6,100,0,0.08370378889132052,-0.08370378889132052,0.39689715474391357,0.7122233603226376,1.2291842950316798,1.4206182267385552,0.0,0.09505523439166862
SN_valley_qm05,0,7,100,0,0.08733803337222526,-0.08733803337222526,0.4867750982489545,0.6784986527169264,1.2269215292864164,1.4020331168575166,0.0,0.1006962298499074
SN_valley_qm05,0,8,100,0,0.07644199725137424,-0.07644199725137424,0.4293720009381918,0.6937528812430814,1.2293444971694258,1.411588096065501,0.0,0.09911488383105638
SN_valley_qm05,0,9,100,0,0.10138142431329097,-0.10138142431329097,0.44881655535389514,0.7202572566321502,1.2377982887703136,1.4321016442326948,0.0,0.10206279604236057
SN_valley_qm05,200000,0,100,0,0.3462827403606791,-0.3462827403606791,3.6649659773083494,1.0697660687510546,1.2023534529229183,1.6093642432981885,0.13826621079878693,0.24729215249076988
SN_valley_qm05,200000,1,100,0,0.40152119978182255,-0.40152119978182255,7.673564000929934,1.0607107626290937,1.2030836348489387,1.6039069656306528,0.13282784604632167,0.2623143728054357
SN_valley_qm05,200000,2,100,0,0.3361213278334961,-0.3361213278334961,2.4897152609669027,1.001594540700835,1.163892076334848,1.5355247928043234,0.10991106434046208,0.21737356558295318
SN_valley_qm05,200000,3,100,0,0.3275143463689083,-0.3275143463689083,3.3668040006198536,1.1181830170341702,1.1718961299717203,1.6197758483896265,0.1482842007168911,0.2434140085361325
SN_valley_qm05,200000,4,100,0,0.26843814360958534,-0.26843814360958534,6.356828894740872,1.0815616463711246,1.156886076265459,1.5837174585000655,0.1436410723957274,0.24734045110631253
SN_valley_qm05,200000,5,100,0,0.3061169397241806,-0.3061169397241806,3.6288672266843967,1.0538827605065402,1.178987807776366,1.581354205666209,0.10887178397002827,0.21752261752926713
SN_valley_qm05,200000,6,100,0,0.3009984948326002,-0.3009984948326002,2.697604663444092,1.1124271993540233,1.1817411923991106,1.6229622668674424,0.1195790226598313,0.22507512875000268
SN_valley_qm05,200000,7,100,0,0.20785262512687624,-0.20785262512687624,1.935080792453742,1.0488227508904837,1.1950536184204528,1.590025884596002,0.12490267231081004,0.1919348487053319
SN_valley_qm05,200000,8,100,0,0.2813389800971409,-0.2813389800971409,3.398749321985361,1.0549681811989826,1.186060523972724,1.5873554831444474,0.12365393315743656,0.2200679416719389
SN_valley_qm05,200000,9,100,0,0.3109376377309031,-0.3109376377309031,3.50467138290873,1.0974405356664365,1.1908040308599634,1.619379501301709,0.13623992245664998,0.23037928443125538
SN_valley_qm05,1000000,0,100,0,0.3241276012938319,-0.3241276012938319,2.206668212972586,1.235783539347923,1.1066971788993765,1.658897104074607,0.17026467064422054,0.21146983395021376
SN_valley_qm05,1000000,1,100,0,0.3629315874927697,-0.3629315874927697,2.831714282805504,1.2594153516041664,1.1470135076273038,1.703457370918256,0.188097223808017,0.2061418708053774
SN_valley_qm05,1000000,2,100,0,0.28891026253249225,-0.28891026253249225,1.702608690947544,1.2781960130788892,1.120117242066262,1.6995433750937035,0.1826444292899392,0.17299118705737762
SN_valley_qm05,1000000,3,100,0,0.26197614064244024,-0.26197614064244024,1.8180224760629144,1.2224656467469794,1.0971047889732843,1.6425776010480067,0.16421761185654626,0.18041051211374934
SN_valley_qm05,1000000,4,100,0,0.26030154773230074,-0.26030154773230074,1.6398024586667979,1.2899413153376973,1.083913232213544,1.684878776643222,0.16375015977887777,0.18204654030438075
SN_valley_qm05,1000000,5,100,0,0.3239637265018391,-0.3239637265018391,2.513660861969952,1.1988426696220185,1.1129663794788933,1.6358233120837973,0.15761034549845918,0.1910020363876231
SN_valley_qm05,1000000,6,100,0,0.28570428499272177,-0.28570428499272177,2.4893320521344595,1.2359407371434423,1.1240458847392463,1.6706372008098918,0.17605313232965272,0.19494321188247332
SN_valley_qm05,1000000,7,100,0,0.2709920607562222,-0.2709920607562222,2.2892649304186055,1.2309655684747032,1.1404909838776678,1.6780929399400084,0.16216122239248618,0.18944736210501775
SN_valley_qm05,1000000,8,100,0,0.34256618649160486,-0.34256618649160486,2.294086465027656,1.246688854290522,1.117192953319348,1.674023056698629,0.1348214904647617,0.20456345251659036
SN_valley_qm05,1000000,9,100,0,0.43414061366574425,-0.43414061366574425,3.5602317798849943,1.282746988867595,1.1562920792308775,1.7269774781220941,0.1763761730506655,0.21761671330318846
SN_valley_qm05,5000000,0,100,0,0.3575329407988677,-0.3575329407988677,1.9644639153620462,1.3379502360799889,0.9192770687940324,1.6233241091775377,0.18888766303273963,0.1862420784244592
SN_valley_qm05,5000000,1,100,0,0.3002138066734398,-0.3002138066734398,1.9305305307215217,1.3185524341381458,0.9485001009839006,1.6242638219015095,0.20066998603198247,0.18804492024711686
SN_valley_qm05,5000000,2,100,0,0.2693229434804785,-0.2693229434804785,1.4035522552263495,1.3239811355674624,0.9842742935748464,1.649764205070158,0.154296239282315,0.16295486545603352
SN_valley_qm05,5000000,3,100,0,0.2740805090740999,-0.2740805090740999,2.304993956444791,1.2751711687137555,0.9733924766700358,1.6042301652682607,0.21392449616193254,0.1724447476034
SN_valley_qm05,5000000,4,100,0,0.38792576522446054,-0.38792576522446054,2.240953166422334,1.316278988128659,0.9092222384791737,1.5997735632063952,0.2035748123045095,0.2011692707112833
SN_valley_qm05,5000000,5,100,0,0.22728174328225087,-0.22728174328225087,1.2383860272363105,1.288387539184092,0.9520259854289154,1.601966269325524,0.1918543168683548,0.15532909809620973
SN_valley_qm05,5000000,6,100,0,0.33693463163951476,-0.33693463163951476,2.2128249941331375,1.2653740176155208,0.9288957071479444,1.569719286756178,0.1872846253155031,0.18703953847792149
SN_valley_qm05,5000000,7,100,0,0.339925487009863,-0.339925487009863,2.351826298945196,1.2889648945085779,0.9628290219349516,1.6088723456992244,0.17672591365855328,0.19007104010673878
SN_valley_qm05,5000000,8,100,0,0.32497628755744545,-0.32497628755744545,2.0141921699625547,1.3227678052279814,0.9262409049275001,1.6148179093967732,0.1913160070488465,0.1860816427414361
SN_valley_qm05,5000000,9,100,0,0.2885207106304414,-0.2885207106304414,2.372547191412639,1.3186531224933669,0.9858772997493801,1.6464507607646925,0.2272391294372271,0.17745552202183892
SN_valley_q0,0,0,100,0,0.08791315095284748,-0.08791315095284748,0.44610732287223775,0.7223637571689193,1.2455832527098163,1.43989132822667,0.0,0.09690787394070474
SN_valley_q0,0,1,100,0,0.08937912381323486,-0.08937912381323486,0.4252325294001685,0.7127536716197848,1.2285323232037724,1.4203201982524725,0.0,0.09383858786956806
SN_valley_q0,0,2,100,0,0.08253599831042728,-0.08253599831042728,0.42744158504732727,0.6951739093373812,1.2010048801020374,1.3876885407944848,0.0,0.09725408151334809
SN_valley_q0,0,3,100,0,0.10421997086643758,-0.10421997086643758,0.4038862409618582,0.7019225972385063,1.2113071717149355,1.3999858559150113,0.0,0.09900362643730118
SN_valley_q0,0,4,100,0,0.09599816057597753,-0.09599816057597753,0.46643219833945565,0.6889504467660764,1.2193316805651104,1.4005079311910063,0.0,0.0990179919603878
SN_valley_q0,0,5,100,0,0.11199181388390304,-0.11199181388390304,0.3927564461746265,0.7318089860993301,1.2217157668818017,1.4241256290030448,0.0,0.10266809539896947
SN_valley_q0,0,6,100,0,0.08370378889132052,-0.08370378889132052,0.39689715474391335,0.7122233603226376,1.2291842950316798,1.4206182267385552,0.0,0.09505523439166862
SN_valley_q0,0,7,100,0,0.08733803337222526,-0.08733803337222526,0.4867750982489545,0.6784986527169264,1.2269215292864164,1.4020331168575166,0.0,0.1006962298499074
SN_valley_q0,0,8,100,0,0.07644199725137424,-0.07644199725137424,0.4293720009381918,0.6937528812430814,1.2293444971694258,1.411588096065501,0.0,0.09911488383105638
SN_valley_q0,0,9,100,0,0.10138142431329097,-0.10138142431329097,0.44881655535389514,0.7202572566321502,1.2377982887703136,1.4321016442326948,0.0,0.10206279604236057
SN_valley_q0,200000,0,100,0,0.3254276093353709,-0.3254276093353709,4.368989286510491,1.034314572981493,1.2015101646673656,1.585381125055073,0.1235111430935926,0.24000181178436542
SN_valley_q0,200000,1,100,0,0.4084807569229754,-0.4084807569229754,5.054994756092606,1.0613919622008348,1.2043874891956543,1.6053355168174506,0.12183801947574605,0.26647959730858695
SN_valley_q0,200000,2,100,0,0.31564923934242073,-0.31564923934242073,2.567988942793328,1.0094629137363273,1.1735606151034323,1.5479857530129217,0.11928777471336363,0.21675354962456697
SN_valley_q0,200000,3,100,0,0.30929510394475135,-0.30929510394475135,3.9392019588677796,1.0736858627384804,1.1644877074389688,1.5839295920655503,0.14524267065965016,0.2268904287023472
SN_valley_q0,200000,4,100,0,0.2649186040141599,-0.2649186040141599,4.650278346604607,1.0923709274726696,1.1649204168360536,1.5969702003321742,0.13204484395034904,0.24207893781129988
SN_valley_q0,200000,5,100,0,0.2694663197359776,-0.2694663197359776,3.2728006395933784,1.038548620650276,1.18973459943871,1.5792566778570793,0.1125912972268261,0.22014573526586032
SN_valley_q0,200000,6,100,0,0.3138585215166778,-0.3138585215166778,3.3498637827434483,1.0948058780154915,1.1908396579238132,1.6176214023749114,0.12133876882477475,0.2295620870569619
SN_valley_q0,200000,7,100,0,0.1955118855093975,-0.1955118855093975,2.0641450554385674,1.0463326847849381,1.2042814320842636,1.5953387900105047,0.14042857381459417,0.18843559170865673
SN_valley_q0,200000,8,100,0,0.27587906669771256,-0.27587906669771256,3.0586889058131734,1.0338704889500396,1.1799091377370838,1.5687809793713279,0.12422298980133846,0.2198543587063239
SN_valley_q0,200000,9,100,0,0.2934333912910914,-0.2934333912910914,3.8390231775767973,1.0170399589512562,1.1951819072799879,1.569340648040763,0.12613243828814966,0.2537902394348446
SN_valley_q0,1000000,0,100,0,0.3691650577902226,-0.3691650577902226,2.3364161400196717,1.2433080179985898,1.123455789335861,1.6756991789136388,0.15916002794803216,0.22239557646534003
SN_valley_q0,1000000,1,100,0,0.38788848675585863,-0.38788848675585863,2.5576121013034223,1.2586078514741457,1.1471547353024414,1.7029555809002124,0.16677406271594555,0.20684211573351588
SN_valley_q0,1000000,2,100,0,0.3473874969810613,-0.3473874969810613,2.877854723321459,1.198271026599438,1.1021163207182871,1.628039875918672,0.1671375008170297,0.21120273652003704
SN_valley_q0,1000000,3,100,0,0.2468351960584937,-0.2468351960584937,2.415375274491221,1.2527458936944988,1.1033148947299802,1.6693340082504327,0.15543706635199173,0.18761944174456857
SN_valley_q0,1000000,4,100,0,0.29762052226430635,-0.29762052226430635,2.5459469799377867,1.3117195231970986,1.0867859685240044,1.7034411785902916,0.15090643897409903,0.20238540620034798
SN_valley_q0,1000000,5,100,0,0.29034156423787416,-0.29034156423787416,2.2456597255740443,1.2140150298348282,1.118079774932261,1.6504347535656883,0.1641239912982252,0.19395155414339804
SN_valley_q0,1000000,6,100,0,0.30461306217107703,-0.30461306217107703,2.1715728394561826,1.2493010258669681,1.121572300014648,1.6788917408196415,0.16468973123975464,0.19058419560233295
SN_valley_q0,1000000,7,100,0,0.32176252364000696,-0.32176252364000696,2.4621219159587255,1.2495704498362112,1.136771197670971,1.6892824112498668,0.1513627516848117,0.20485410372301652
SN_valley_q0,1000000,8,100,0,0.35669862196214075,-0.35669862196214075,2.7149924624687136,1.26890846601489,1.097792186782145,1.67787853567658,0.13034660983941093,0.21944936961964653
